order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
688692.XSHG,2019q4,2022-12-15,59407112.04,100521453.38,-14677012.49,76024283.88,0,299749819.06,83746096.44,181655.52,18677982.91,,87500718.49,602951393.95,11788443.9,2024-05-23 04:12:08,159272.43,266035986.06,147129703.5,301619329.26,303201574.89,301619329.26,545035352.72,36448317.73,930297.78
688692.XSHG,2020q4,2023-12-08,43847007.61,254880114.49,-45665884.07,76413857.93,0,426002178.97,143945113.08,13889036.88,129825911.46,,140239522.89,913253359.46,,2024-05-23 04:12:08,,291272132.84,3542724.99,450200870.55,487251180.49,450200870.55,822152259.97,42792098.99,-5747164.48
688692.XSHG,2021q2,2022-12-15,,,,,1,,,,,,,,,2024-05-23 04:12:08,,,,,,,,,
688692.XSHG,2021q3,2022-12-15,,75352300.0,-3260700.0,,1,,277984100.0,,,,,,,2024-05-23 04:12:08,,,-34998400.0,391334700.0,,391334700.0,,,
688692.XSHG,2021q4,2024-05-23,70090413.74,283049074.78,-6744983.23,46572837.22,0,384375273.45,438442273.32,14010163.27,536186832.86,,321030886.68,1304128591.7,,2024-05-23 04:12:08,,319047347.55,-37812163.55,743000081.59,919753318.25,743000081.59,1192824585.58,33203212.92,-9539732.26
688692.XSHG,2022q2,2023-12-08,7276336.64,58487955.38,-29746810.63,50453112.09,1,282157106.86,79220103.73,14081540.16,548410687.44,,262085496.44,1212730528.84,,2024-05-23 04:12:08,,217047624.33,-75010307.2,249763498.11,930573421.98,249763498.11,1079533496.31,42823159.56,-8478772.65
688692.XSHG,2022q3,2023-12-08,,73918900.0,-31031300.0,,1,283896100.0,121219500.0,,,,,1256469000.0,,2024-05-23 04:12:08,,,-77420500.0,405230700.0,972572800.0,405230700.0,,,
688692.XSHG,2022q4,2025-04-15,40847661.51,208966300.96,-41816767.84,72424933.39,0,353443664.7,265296179.04,14391920.91,736784318.43,,357949425.31,1470093161.99,,2025-04-15 04:12:05,,287578982.06,-81971847.5,688042796.22,1116649497.29,688042796.22,1336376382.5,36026459.34,-16657652.28
688692.XSHG,2023q1,2024-05-23,4553323.87,13913772.21,-4167086.43,,1,,32645774.24,,,,,,,2024-05-23 04:12:08,,,-3346744.71,130837084.29,,130837084.29,,,-4526334.63
688692.XSHG,2023q2,2024-10-30,12217449.11,34474192.48,-23827308.76,76904942.56,1,294603673.59,72257329.5,17165696.29,810131121.23,,335626210.17,1483510500.38,,2024-10-29 20:17:12,,222489292.53,-7100865.38,287467342.03,1188906826.79,287467342.03,1321676724.38,29236177.31,-9281677.24
688692.XSHG,2023q3,2024-10-30,18221091.53,70643484.19,-52183701.41,,1,300076600.0,115703965.62,,,,,1532430000.0,,2024-10-29 20:17:12,,,-10698317.99,446570523.33,1232353500.0,446570523.33,,,-13989510.45
688692.XSHG,2023q4,2026-04-11,33812040.22,345752325.79,-78829387.77,73111370.08,1,415406089.32,292921184.35,17517004.22,1032867930.13,,358783743.65,1824976770.96,,2026-04-11 04:14:34,,336254088.82,-14045658.99,794289916.53,1409570681.64,794289916.53,1611057523.05,27440358.48,-18989886.17
688692.XSHG,2024q1,2025-04-25,5002417.36,-54812587.75,-21794342.86,74191236.71,1,336401677.05,54363318.04,17247939.67,1088519716.95,,385288815.95,1800335676.73,,2025-04-24 20:14:56,,259508283.25,34146435.45,165884882.97,1463933999.68,165884882.97,1577963294.47,,-5414822.21
688692.XSHG,2024q2,2025-10-28,10177846.74,6839953.34,-43082492.17,76052090.76,1,353972207.84,100673476.75,16974892.86,1136053226.3,,392311578.8,3439906873.4,,2025-10-27 20:17:01,,282234345.68,1612082581.23,351897444.78,3085934665.56,351897444.78,3193180164.03,26387579.87,-10668682.59
688692.XSHG,2024q3,2025-10-28,86481768.56,74682368.35,-92024517.77,9296493.83,1,443176624.01,170876998.25,16714899.11,1123628608.46,,474602236.8,3515714811.07,,2025-10-27 20:17:01,,358397512.56,1607977956.18,629467857.08,3072538187.06,629467857.08,3226268279.06,,-15125537.47
688692.XSHG,2024q4,2026-04-11,108292208.64,473495988.52,-132488806.3,2531702.7,1,524510209.53,359742412.66,16635244.72,1263637972.4,,410371531.6,3787239041.0,,2026-04-10 20:12:33,,436051058.87,1526885110.13,1044431339.65,3262728831.47,1044431339.65,3464553540.01,28678027.11,-20148932.25
