order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000878.XSHE,2011-04-20,2011,q1,2405,,2011-04-20发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2011-04-20,financial_reports,,,,189618703.6500,,,,0.1495,,,,,,,,2011-04-19,,326691090.4582,,,-0.4196,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2011-04-20,2011,q1,2501,,2011-04-20发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-04-20,financial_reports,,,189618703.6500,,,0.1495,,,,,,,,,,2011-04-19,935430868.0000,,0.9805,,-0.8310,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2011-04-20,2011,q1,2503,,2011-04-20发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-04-20,financial_reports,,,,189618703.6500,,,,0.1495,,,,,,,,2011-04-19,,326691090.4582,,0.9805,-0.8310,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-01-30,2011,q4,2403,,2012-01-30发布的业绩预告低于机构的一致预期,,,,,,,,2012-01-30,performance_forecast,615970000.0000,615970000.0000,,,,,,,,,,,,,,2012-01-20,1027579909.7500,,,,-0.4006,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-01-30,2011,q4,2502,,2012-01-30发布的业绩预告同比增速低于一致预期2011同比增速,,,,,,,,2012-01-30,performance_forecast,615970000.0000,615970000.0000,,,0.3041,,,,,,,,,,,2012-01-20,1027579909.7500,,1.1756,,-0.8715,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-01-30,2011,q4,2504,,2012-01-30发布的业绩预告同比增速低于2011一致预期同比增速,,,,,,,,2012-01-30,performance_forecast,615970000.0000,615970000.0000,,,,,-1.8772,,,,,,,,,2012-01-20,,221511545.8718,,0.0222,-1.8994,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-04-14,2012,q1,2502,,2012-04-14发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-04-14,performance_forecast,276000000.0000,276000000.0000,,,0.4556,,,,,,,,,,,2012-04-13,981325373.8462,,0.5778,,-0.1223,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-04-14,2012,q1,2504,,2012-04-14发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-04-14,performance_forecast,276000000.0000,276000000.0000,,,,,0.4556,,,,,,,,,2012-04-13,,299180390.6190,,0.5778,-0.1222,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-04-27,2012,q1,2405,,2012-04-27发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2012-04-27,financial_reports,,,,276214645.2400,,,,0.4567,,,,,,,,2012-04-26,,309154334.4310,,,-0.1065,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-04-27,2012,q1,2501,,2012-04-27发布的财报净利润同比增速低于一致预期2012同比增速,,,,,,,,2012-04-27,financial_reports,,,276214645.2400,,,0.4567,,,,,,,,,,2012-04-26,1014011500.0000,,0.6304,,-0.1737,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-04-27,2012,q1,2503,,2012-04-27发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-04-27,financial_reports,,,,276214645.2400,,,,0.4567,,,,,,,,2012-04-26,,309154334.4310,,0.6304,-0.1737,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-07-14,2012,q2,2502,,2012-07-14发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-07-14,performance_forecast,270000000.0000,270000000.0000,,,-0.5300,,,,,,,,,,,2012-07-13,918431523.2500,,0.4767,,-1.0067,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-07-14,2012,q2,2504,,2012-07-14发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-07-14,performance_forecast,270000000.0000,270000000.0000,,,,,-1.0161,,,,,,,,,2012-07-13,,571728321.0254,,0.4855,-1.5016,2021-04-12 11:01:49,2021-04-12 11:01:49
000878.XSHE,2012-08-17,2012,q2,2405,,2012-08-17发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2012-08-17,financial_reports,,,,-8413568.2600,,,,-1.0219,,,,,,,,2012-08-16,,549752092.7315,,,-1.0153,2021-04-12 11:01:49,2021-04-12 11:01:49
