factor,info_date,start_date,end_date,value,rice_create_tm
国内生产总值GDP_现价_累计值,2017-10-24,2002-01-01,2002-03-31,26666.0,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2002-01-01,2002-06-30,56216.8,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2002-01-01,2002-09-30,87881.2,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2002-01-01,2002-12-31,123311.9,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2003-01-01,2003-03-31,30282.0,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2003-01-01,2003-06-30,63260.2,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2003-01-01,2003-09-30,99038.5,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2003-01-01,2003-12-31,139377.3,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2004-01-01,2004-03-31,35107.8,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2004-01-01,2004-06-30,74359.6,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2004-01-01,2004-09-30,116807.6,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2004-01-01,2004-12-31,164228.0,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2005-01-01,2005-03-31,41079.2,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2005-01-01,2005-06-30,86479.1,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2005-01-01,2005-09-30,135160.7,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2005-01-01,2005-12-31,189907.5,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2006-01-01,2006-03-31,47831.7,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2006-01-01,2006-06-30,101247.0,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2006-01-01,2006-09-30,158067.6,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2017-10-24,2006-01-01,2006-12-31,222578.4,2020-02-26 16:15:59
国内生产总值GDP_现价_累计值,2018-01-18,2017-01-01,2017-12-31,847382.9,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2018-04-17,2018-01-01,2018-03-31,205735.3,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2018-07-16,2018-01-01,2018-06-30,433777.7,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2018-10-19,2018-01-01,2018-09-30,672574.5,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2019-01-21,2018-01-01,2018-12-31,936010.1,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2019-04-17,2019-01-01,2019-03-31,221453.9,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2019-07-15,2019-01-01,2019-06-30,467647.8,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2019-10-18,2019-01-01,2019-09-30,723671.0,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2020-01-17,2019-01-01,2019-12-31,1005872.4,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2020-04-17,2020-01-01,2020-03-31,209671.1,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2020-07-16,2020-01-01,2020-06-30,463121.1,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2020-10-19,2020-01-01,2020-09-30,733031.4,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2021-01-18,2020-01-01,2020-12-31,1034867.6,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2021-04-16,2021-01-01,2021-03-31,255055.2,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2021-07-15,2021-01-01,2021-06-30,543034.4,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2021-10-18,2021-01-01,2021-09-30,840996.2,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2022-01-17,2021-01-01,2021-12-31,1173823.0,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2022-04-18,2022-01-01,2022-03-31,277175.8,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2022-07-15,2022-01-01,2022-06-30,576287.3,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2022-10-24,2022-01-01,2022-09-30,891687.0,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2023-01-17,2022-01-01,2022-12-31,1234029.4,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2023-04-18,2023-01-01,2023-03-31,292368.8,2023-05-06 20:25:46
国内生产总值GDP_现价_累计值,2023-07-17,2023-01-01,2023-06-30,608606.3,2023-07-17 11:25:38
国内生产总值GDP_现价_累计值,2023-10-18,2023-01-01,2023-09-30,937047.0,2023-10-18 11:25:23
国内生产总值GDP_现价_累计值,2024-01-17,2023-01-01,2023-12-31,1294271.7,2024-01-17 11:25:21
国内生产总值GDP_现价_累计值,2024-04-16,2024-01-01,2024-03-31,304525.2,2024-04-16 11:25:12
国内生产总值GDP_现价_累计值,2024-07-15,2024-01-01,2024-06-30,633110.6,2024-07-17 20:26:40
国内生产总值GDP_现价_累计值,2024-10-18,2024-01-01,2024-09-30,974553.8,2024-10-18 11:25:55
国内生产总值GDP_现价_累计值,2025-01-17,2024-01-01,2024-12-31,1348066.2,2025-01-17 11:25:42
国内生产总值GDP_现价_累计值,2025-04-16,2025-01-01,2025-03-31,318466.4,2025-04-16 11:25:54
国内生产总值GDP_现价_累计值,2025-07-15,2025-01-01,2025-06-30,659861.6,2025-07-15 11:25:35
国内生产总值GDP_现价_累计值,2025-10-20,2025-01-01,2025-09-30,1013967.9,2025-10-20 11:25:41
国内生产总值GDP_现价_累计值,2026-01-19,2025-01-01,2025-12-31,1401879.2,2026-01-19 11:25:35
国内生产总值GDP_现价_累计值,2026-04-16,2026-01-01,2026-03-31,334193.0,2026-04-16 11:25:38
