factor,info_date,start_date,end_date,value,rice_create_tm
社会消费品零售总额:当期同比:月,2012-04-24,1999-08-31,1999-09-30,6.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,1999-09-30,1999-10-31,8.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,1999-10-31,1999-11-30,7.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,1999-11-30,1999-12-31,8.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,1999-12-31,2000-01-31,11.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-01-31,2000-02-29,10.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-02-29,2000-03-31,9.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-03-31,2000-04-30,9.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-04-30,2000-05-31,11.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-05-31,2000-06-30,8.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-06-30,2000-07-31,9.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-07-31,2000-08-31,9.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-08-31,2000-09-30,9.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-09-30,2000-10-31,10.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-10-31,2000-11-30,8.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-11-30,2000-12-31,8.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2000-12-31,2001-01-31,12.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-01-31,2001-02-28,8.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-02-28,2001-03-31,9.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-03-31,2001-04-30,9.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-04-30,2001-05-31,11.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-05-31,2001-06-30,10.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-06-30,2001-07-31,9.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-07-31,2001-08-31,9.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-08-31,2001-09-30,9.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-09-30,2001-10-31,10.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-10-31,2001-11-30,10.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-11-30,2001-12-31,9.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2001-12-31,2002-01-31,7.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-01-31,2002-02-28,9.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-02-28,2002-03-31,8.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-03-31,2002-04-30,8.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-04-30,2002-05-31,9.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-05-31,2002-06-30,8.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-06-30,2002-07-31,8.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-07-31,2002-08-31,8.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-08-31,2002-09-30,9.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-09-30,2002-10-31,9.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-10-31,2002-11-30,9.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-11-30,2002-12-31,9.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2002-12-31,2003-01-31,10.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-01-31,2003-02-28,8.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-02-28,2003-03-31,9.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-03-31,2003-04-30,7.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-04-30,2003-05-31,4.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-05-31,2003-06-30,8.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-06-30,2003-07-31,9.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-07-31,2003-08-31,9.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-08-31,2003-09-30,9.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-09-30,2003-10-31,10.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-10-31,2003-11-30,9.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-11-30,2003-12-31,10.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2003-12-31,2004-01-31,11.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-01-31,2004-02-29,9.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-02-29,2004-03-31,11.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-03-31,2004-04-30,13.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-04-30,2004-05-31,17.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-05-31,2004-06-30,13.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-06-30,2004-07-31,13.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-07-31,2004-08-31,13.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-08-31,2004-09-30,14.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-09-30,2004-10-31,14.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-10-31,2004-11-30,13.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-11-30,2004-12-31,14.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2004-12-31,2005-01-31,11.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-01-31,2005-02-28,15.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-02-28,2005-03-31,13.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-03-31,2005-04-30,12.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-04-30,2005-05-31,12.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-05-31,2005-06-30,12.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-06-30,2005-07-31,12.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-07-31,2005-08-31,12.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-08-31,2005-09-30,12.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-09-30,2005-10-31,12.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-10-31,2005-11-30,12.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-11-30,2005-12-31,12.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2005-12-31,2006-01-31,15.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-01-31,2006-02-28,9.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-02-28,2006-03-31,13.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-03-31,2006-04-30,13.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-04-30,2006-05-31,14.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-05-31,2006-06-30,13.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-06-30,2006-07-31,13.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-07-31,2006-08-31,13.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-08-31,2006-09-30,13.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-09-30,2006-10-31,14.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-10-31,2006-11-30,14.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-11-30,2006-12-31,14.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2006-12-31,2007-01-31,12.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2007-11-30,2007-12-31,20.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2007-12-31,2008-01-31,21.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2008-11-30,2008-12-31,19.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2008-12-31,2009-01-31,18.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2009-12-31,2010-01-31,14.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-04-24,2010-12-31,2011-01-31,19.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-05-11,2012-03-31,2012-04-30,14.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-06-09,2012-04-30,2012-05-31,13.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-07-13,2012-05-31,2012-06-30,13.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-08-09,2012-06-30,2012-07-31,13.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-09-09,2012-07-31,2012-08-31,13.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-10-18,2012-08-31,2012-09-30,14.2497,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-11-09,2012-09-30,2012-10-31,14.5497,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2012-12-09,2012-10-31,2012-11-30,14.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-01-18,2012-11-30,2012-12-31,15.2198,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-03-09,2012-12-31,2013-02-28,12.2999,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-04-15,2013-02-28,2013-03-31,12.6003,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-05-13,2013-03-31,2013-04-30,12.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-06-09,2013-04-30,2013-05-31,12.8922,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-07-15,2013-05-31,2013-06-30,13.3125,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-08-09,2013-06-30,2013-07-31,13.2123,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-09-10,2013-07-31,2013-08-31,13.3701,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-10-18,2013-08-31,2013-09-30,13.3143,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-11-09,2013-09-30,2013-10-31,13.3202,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2013-12-09,2013-10-31,2013-11-30,13.7213,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-01-20,2013-11-30,2013-12-31,13.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-03-13,2013-12-31,2014-02-28,11.8246,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-04-16,2014-02-28,2014-03-31,12.2404,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-05-13,2014-03-31,2014-04-30,11.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-06-13,2014-04-30,2014-05-31,12.5143,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-07-16,2014-05-31,2014-06-30,12.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-08-13,2014-06-30,2014-07-31,12.2217,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-09-13,2014-07-31,2014-08-31,11.9014,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-10-21,2014-08-31,2014-09-30,11.5676,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-11-13,2014-09-30,2014-10-31,11.5208,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2014-12-12,2014-10-31,2014-11-30,11.7208,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-01-20,2014-11-30,2014-12-31,11.8891,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-03-11,2014-12-31,2015-02-28,13.5768,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-04-15,2015-02-28,2015-03-31,10.2445,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-05-13,2015-03-31,2015-04-30,10.0024,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-06-11,2015-04-30,2015-05-31,10.1302,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-07-15,2015-05-31,2015-06-30,10.632,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-08-12,2015-06-30,2015-07-31,10.5123,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-09-12,2015-07-31,2015-08-31,10.7923,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-10-19,2015-08-31,2015-09-30,10.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-11-11,2015-09-30,2015-10-31,11.0234,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2015-12-12,2015-10-31,2015-11-30,11.1722,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-01-19,2015-11-30,2015-12-31,11.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-04-15,2016-02-29,2016-03-31,10.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-05-14,2016-03-31,2016-04-30,10.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-06-13,2016-04-30,2016-05-31,10.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-07-15,2016-05-31,2016-06-30,10.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-08-12,2016-06-30,2016-07-31,10.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-09-13,2016-07-31,2016-08-31,10.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-10-19,2016-08-31,2016-09-30,10.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-11-14,2016-09-30,2016-10-31,10.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2016-12-13,2016-10-31,2016-11-30,10.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-01-20,2016-11-30,2016-12-31,10.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-03-14,2016-12-31,2017-02-28,9.5511,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-04-17,2017-02-28,2017-03-31,10.9,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-05-15,2017-03-31,2017-04-30,10.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-06-14,2017-04-30,2017-05-31,10.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-07-17,2017-05-31,2017-06-30,11.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-08-14,2017-06-30,2017-07-31,10.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-09-14,2017-07-31,2017-08-31,10.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-10-19,2017-08-31,2017-09-30,10.3,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-11-14,2017-09-30,2017-10-31,10.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2017-12-14,2017-10-31,2017-11-30,10.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-01-18,2017-11-30,2017-12-31,9.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-03-14,2017-12-31,2018-02-28,5.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-04-17,2018-02-28,2018-03-31,10.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-05-15,2018-03-31,2018-04-30,9.4,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-06-14,2018-04-30,2018-05-31,8.5,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-07-16,2018-05-31,2018-06-30,9.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-08-14,2018-06-30,2018-07-31,8.8,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-09-04,2015-12-31,2016-02-29,10.2033,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-09-14,2018-07-31,2018-08-31,9.0,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-10-19,2018-08-31,2018-09-30,9.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-11-14,2018-09-30,2018-10-31,8.6,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2018-12-14,2018-10-31,2018-11-30,8.1,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-01-21,2018-11-30,2018-12-31,8.1608,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-03-25,2018-12-31,2019-02-28,8.15,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-04-17,2019-02-28,2019-03-31,8.7,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-05-15,2019-03-31,2019-04-30,7.2,2024-01-26 17:00:57
社会消费品零售总额:当期同比:月,2019-06-14,2019-04-30,2019-05-31,8.6,2024-01-26 17:00:57
