order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
688629.XSHG,2023-08-30,2023,q2,2405,,2023-08-30发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2023-08-30,financial_reports,,,,25985932.4300,,,,-0.5410,,,,,,,,2023-08-29,,58154974.8946,,,-0.5532,2023-08-30 08:23:47,2023-08-30 08:23:47
688629.XSHG,2023-08-30,2023,q2,2501,,2023-08-30发布的财报净利润同比增速低于一致预期2023同比增速,,,,,,,,2023-08-30,financial_reports,,,37647987.4900,,,-0.2889,,,,,,,,,,2023-08-29,116913333.3333,,0.1835,,-0.4724,2023-08-30 08:23:47,2023-08-30 08:23:47
688629.XSHG,2023-08-30,2023,q2,2503,,2023-08-30发布的财报净利润同比增速低于2023一致预期同比增速,,,,,,,,2023-08-30,financial_reports,,,,25985932.4300,,,,-0.5410,,,,,,,,2023-08-29,,58154974.8946,,0.0273,-0.5683,2023-08-30 08:23:47,2023-08-30 08:23:47
688629.XSHG,2023-10-28,2023,q3,2405,,2023-10-28发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2023-10-28,financial_reports,,,,2053131.4500,,,,-0.9122,,,,,,,,2023-10-27,,37451471.6408,,,-0.9452,2023-10-28 10:26:55,2023-10-28 10:26:55
688629.XSHG,2023-10-28,2023,q3,2501,,2023-10-28发布的财报净利润同比增速低于一致预期2023同比增速,,,,,,,,2023-10-28,financial_reports,,,39701118.9400,,,-0.4798,,,,,,,,,,2023-10-27,111082735.9167,,0.1245,,-0.6043,2023-10-28 10:26:55,2023-10-28 10:26:55
688629.XSHG,2023-10-28,2023,q3,2503,,2023-10-28发布的财报净利润同比增速低于2023一致预期同比增速,,,,,,,,2023-10-28,financial_reports,,,,2053131.4500,,,,-0.9122,,,,,,,,2023-10-27,,37451471.6408,,0.6019,-1.5141,2023-10-28 10:26:55,2023-10-28 10:26:55
688629.XSHG,2023-11-14,2023,q4,2302,兴业证券,兴业证券2023-11-14发布的报告研报摘要中含有超预期信息,2023-11-14,华丰科技2023年三季报点评：聚焦系统互联及高速连接器 研发投入持续加大,"石康,李博彦",101000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 15:29:47,2023-11-14 15:29:47
688629.XSHG,2024-02-27,2023,q4,2101,方正证券,"方正证券2024-02-27发布的报告下调了该股盈利预测,分析师：张初晨",2024-02-27,华丰科技点评报告：Q4业绩拐点已现 华为AI服务器需求步入放量期,张初晨,73000000.0000,2023-09-13,华丰科技深度：华为哈勃生态成员 AI、新能源、防务共享高景气,114000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.3596,2024-03-01 06:09:26,2024-03-01 06:09:26
688629.XSHG,2024-02-27,2023,q4,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2024-03-04,73000000.0000,2024-02-26,92280000.0000,,,,-0.2089,2024-03-05 06:08:14,2024-03-05 06:08:14
688629.XSHG,2024-02-27,2023,q4,2403,,2024-02-27发布的业绩快报低于机构的一致预期,,,,,,,,2024-02-27,current_performance,,,72610200.0000,,,,,,,,,,,,,2024-02-26,92280000.0000,,,,-0.2132,2024-02-27 06:10:18,2024-02-27 06:10:18
688629.XSHG,2024-02-27,2023,q4,2502,,2024-02-27发布的业绩快报同比增速低于一致预期2023同比增速,,,,,,,,2024-02-27,current_performance,,,72610200.0000,,,-0.2650,,,,,,,,,,2024-02-26,92280000.0000,,-0.0658,,-0.1991,2024-02-27 06:10:18,2024-02-27 06:10:18
688629.XSHG,2024-02-27,2023,q4,2504,,2024-02-27发布的业绩快报同比增速低于2023一致预期同比增速,,,,,,,,2024-02-27,current_performance,,,,72610200.0000,,,,0.4650,,,,,,,,2024-02-26,,52578452.6840,,1.3406,-0.8756,2024-02-27 06:10:18,2024-02-27 06:10:18
688629.XSHG,2024-04-18,2023,q4,2405,,2024-04-18发布的财报中，4季度净利润增速低于机构的一致预期,,,,,,,,2024-04-18,financial_reports,,,,32668037.5800,,,,0.4543,,,,,,,,2024-04-17,,32909268.2142,,,-0.0073,2024-04-18 06:36:50,2024-04-18 06:36:50
688629.XSHG,2024-04-18,2023,q4,2503,,2024-04-18发布的财报净利润同比增速低于2023一致预期同比增速,,,,,,,,2024-04-18,financial_reports,,,,32668037.5800,,,,0.4543,,,,,,,,2024-04-17,,32909268.2142,,0.4650,-0.0107,2024-04-18 06:36:50,2024-04-18 06:36:50
688629.XSHG,2024-04-25,2024,q4,2101,方正证券,"方正证券2024-04-25发布的报告下调了该股盈利预测,分析师：张初晨",2024-04-25,华丰科技：需求回暖 华为AI服务器核心标的,张初晨,109000000.0000,2024-02-27,华丰科技点评报告：Q4业绩拐点已现 华为AI服务器需求步入放量期,212000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.4858,2024-04-28 11:43:29,2024-04-28 11:43:29
688629.XSHG,2024-04-26,2024,q1,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2024-05-07,108000000.0000,2024-04-25,154750000.0000,,,,-0.3021,2024-06-18 15:41:40,2024-06-18 15:41:40
688629.XSHG,2024-04-26,2024,q1,2405,,2024-04-26发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2024-04-26,financial_reports,,,,10356052.7100,,,,-0.1120,,,,,,,,2024-04-25,,24936972.3348,,,-0.5847,2024-04-26 07:37:25,2024-04-26 07:37:25
688629.XSHG,2024-04-26,2024,q1,2501,,2024-04-26发布的财报净利润同比增速低于一致预期2024同比增速,,,,,,,,2024-04-26,financial_reports,,,10356052.7100,,,-0.1120,,,,,,,,,,2024-04-25,154750000.0000,,1.1383,,-1.2503,2024-04-26 07:37:25,2024-04-26 07:37:25
688629.XSHG,2024-04-26,2024,q1,2503,,2024-04-26发布的财报净利润同比增速低于2024一致预期同比增速,,,,,,,,2024-04-26,financial_reports,,,,10356052.7100,,,,-0.1120,,,,,,,,2024-04-25,,24936972.3348,,1.1383,-1.2503,2024-04-26 07:37:25,2024-04-26 07:37:25
688629.XSHG,2024-05-23,2024,q4,2102,中信建投,"中信建投2024-05-23发布的报告下调了该股盈利预测,分析师：刘永旭,阎贵成,武超则",2024-05-23,华丰科技：需求释放驱动收入增长 AI算力连接业务发展可期,"刘永旭,阎贵成,武超则",119400000.0000,2024-02-22,华丰科技：AI算力连接需求释放 防务市场有望回暖,122250000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0233,2024-05-24 12:23:46,2024-05-24 12:23:46
688629.XSHG,2024-08-28,2024,q2,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2024-09-03,94500000.0000,2024-08-27,114333333.3333,,,,-0.1735,2024-09-03 16:10:24,2024-09-03 16:10:24
688629.XSHG,2024-08-28,2024,q2,2405,,2024-08-28发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2024-08-28,financial_reports,,,,-28282803.9600,,,,-2.0884,,,,,,,,2024-08-27,,44508705.0661,,,-1.6354,2024-08-28 07:28:27,2024-08-28 07:28:27
688629.XSHG,2024-08-28,2024,q2,2501,,2024-08-28发布的财报净利润同比增速低于一致预期2024同比增速,,,,,,,,2024-08-28,financial_reports,,,-17926751.2500,,,-1.4762,,,,,,,,,,2024-08-27,114333333.3333,,0.5799,,-2.0560,2024-08-28 07:28:27,2024-08-28 07:28:27
688629.XSHG,2024-08-28,2024,q2,2503,,2024-08-28发布的财报净利润同比增速低于2024一致预期同比增速,,,,,,,,2024-08-28,financial_reports,,,,-28282803.9600,,,,-2.0884,,,,,,,,2024-08-27,,44508705.0661,,0.7128,-2.8012,2024-08-28 07:28:27,2024-08-28 07:28:27
688629.XSHG,2024-08-31,2024,q4,2102,长江证券,"长江证券2024-08-31发布的报告下调了该股盈利预测,分析师：于海宁,王贺嘉",2024-08-31,华丰科技：扬帆 开发224 Gbps互联方案 奔赴AI时代,"于海宁,王贺嘉",88000000.0000,2024-05-07,华丰科技首次覆盖报告：连接AI 触达未来,108000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.1852,2024-09-03 05:20:07,2024-09-03 05:20:07
688629.XSHG,2024-10-30,2024,q3,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2024-11-05,71000000.0000,2024-10-29,108703364.6663,,,,-0.3468,2024-11-05 19:18:00,2024-11-05 19:18:00
688629.XSHG,2024-10-30,2024,q3,2405,,2024-10-30发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2024-10-30,financial_reports,,,,-30726397.1300,,,,-15.9656,,,,,,,,2024-10-29,,7487975.7113,,,-5.1034,2024-10-29 19:49:39,2024-10-29 19:49:39
688629.XSHG,2024-10-30,2024,q3,2501,,2024-10-30发布的财报净利润同比增速低于一致预期2024同比增速,,,,,,,,2024-10-30,financial_reports,,,-48653148.3800,,,-2.2255,,,,,,,,,,2024-10-29,108703364.6663,,0.5021,,-2.7276,2024-10-29 19:49:39,2024-10-29 19:49:39
688629.XSHG,2024-10-30,2024,q3,2503,,2024-10-30发布的财报净利润同比增速低于2024一致预期同比增速,,,,,,,,2024-10-30,financial_reports,,,,-30726397.1300,,,,-15.9656,,,,,,,,2024-10-29,,7487975.7113,,2.6471,-18.6127,2024-10-29 19:49:39,2024-10-29 19:49:39
688629.XSHG,2024-11-03,2024,q4,2102,长江证券,"长江证券2024-11-03发布的报告下调了该股盈利预测,分析师：于海宁,王贺嘉",2024-11-03,华丰科技：启航 业绩短期承压 高速背板连接器打开未来空间,"于海宁,王贺嘉",10000000.0000,2024-08-31,华丰科技：扬帆 开发224 Gbps互联方案 奔赴AI时代,88000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.8864,2024-11-04 13:56:08,2024-11-04 13:56:08
688629.XSHG,2025-01-21,2024,q4,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2025-01-27,-17000000.0000,2025-01-20,44009928.3100,,,,-1.3863,2025-01-27 18:33:34,2025-01-27 18:33:34
688629.XSHG,2025-01-21,2024,q4,2403,,2025-01-21发布的业绩预告低于机构的一致预期,,,,,,,,2025-01-21,performance_forecast,-16000000.0000,-24000000.0000,,,,,,,,,,,,,,2025-01-20,44009928.3100,,,,-1.3636,2025-01-21 06:59:33,2025-01-21 06:59:33
688629.XSHG,2025-01-21,2024,q4,2502,,2025-01-21发布的业绩预告同比增速低于一致预期2024同比增速,,,,,,,,2025-01-21,performance_forecast,-16000000.0000,-24000000.0000,,,-1.2211,,,,,,,,,,,2025-01-20,44009928.3100,,-0.3919,,-0.8292,2025-01-21 06:59:33,2025-01-21 06:59:33
688629.XSHG,2025-01-21,2024,q4,2504,,2025-01-21发布的业绩预告同比增速低于2024一致预期同比增速,,,,,,,,2025-01-21,performance_forecast,-16000000.0000,-24000000.0000,,,,,-0.0005,,,,,,,,,2025-01-20,,92662888.5957,,1.8365,-1.8370,2025-01-21 06:59:33,2025-01-21 06:59:33
688629.XSHG,2025-01-22,2024,q4,2102,国联证券,"国联证券2025-01-22发布的报告下调了该股盈利预测,分析师：高登",2025-01-22,华丰科技：Q4业绩环比向好 高研发投入开始兑现,高登,-17000000.0000,2024-10-31,华丰科技：Q3业绩短期承压 通信业务放量加速,101000000.0000,,,,,,,,,,,,,,,,,,,,,,,-1.1683,2025-01-23 05:01:01,2025-01-23 05:01:01
688629.XSHG,2025-02-28,2024,q4,2403,,2025-02-28发布的业绩快报低于机构的一致预期,,,,,,,,2025-02-28,current_performance,,,-18495600.0000,,,,,,,,,,,,,2025-02-27,-17333333.3333,,,,-0.0671,2025-02-28 04:58:56,2025-02-28 04:58:56
688629.XSHG,2025-02-28,2024,q4,2502,,2025-02-28发布的业绩快报同比增速低于一致预期2024同比增速,,,,,,,,2025-02-28,current_performance,,,-18495600.0000,,,-1.2556,,,,,,,,,,2025-02-27,-17333333.3333,,-1.2395,,-0.0161,2025-02-28 04:58:56,2025-02-28 04:58:56
688629.XSHG,2025-02-28,2024,q4,2504,,2025-02-28发布的业绩快报同比增速低于2024一致预期同比增速,,,,,,,,2025-02-28,current_performance,,,,-18495600.0000,,,,-0.0768,,,,,,,,2025-02-27,,31318847.6279,,-0.0413,-0.0355,2025-02-28 04:58:56,2025-02-28 04:58:56
688629.XSHG,2025-03-02,2024,q4,2101,国泰海通证券,"国泰海通证券2025-03-02发布的报告下调了该股盈利预测,分析师：舒迪,段笑南",2025-03-02,华丰科技业绩点评：国产算力需求高企 高速线模组加速放量,"舒迪,段笑南",-19000000.0000,2025-01-16,华丰科技：发力连接器与AEC组件 引领未来成长,22000000.0000,,,,,,,,,,,,,,,,,,,,,,,-1.8636,2025-03-02 18:38:20,2025-03-02 18:38:20
688629.XSHG,2025-03-02,2024,q4,2302,国泰海通证券,国泰海通证券2025-03-02发布的报告研报摘要中含有超预期信息,2025-03-02,华丰科技业绩点评：国产算力需求高企 高速线模组加速放量,"舒迪,段笑南",-19000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-02 18:38:20,2025-03-02 18:38:20
688629.XSHG,2025-04-29,2025,q1,2501,,2025-04-29发布的财报净利润同比增速低于一致预期2025同比增速,,,,,,,,2025-04-29,financial_reports,,,31811028.6600,,,2.0717,,,,,,,,,,2025-04-28,229585671.9050,,13.9340,,-11.8623,2025-04-28 19:21:59,2025-04-28 19:21:59
688629.XSHG,2025-08-26,2025,q2,2501,,2025-08-26发布的财报净利润同比增速低于一致预期2025同比增速,,,,,,,,2025-08-26,financial_reports,,,150699833.5900,,,9.4064,,,,,,,,,,2025-08-25,245391787.4863,,14.8245,,-5.4180,2025-08-26 06:09:22,2025-08-26 06:09:22
688629.XSHG,2025-10-28,2025,q3,2501,,2025-10-28发布的财报净利润同比增速低于一致预期2025同比增速,,,,,,,,2025-10-28,financial_reports,,,223077729.8600,,,5.5851,,,,,,,,,,2025-10-27,363572707.9533,,21.4823,,-15.8973,2025-10-27 19:33:42,2025-10-27 19:33:42
688629.XSHG,2025-10-28,2025,q4,2101,华泰证券,"华泰证券2025-10-28发布的报告下调了该股盈利预测,分析师：王兴,高名垚,王珂",2025-10-28,华丰科技：Q3毛利率承压 等待国产超节点放量,"王兴,高名垚,王珂",343550000.0000,2025-08-26,华丰科技：Q2业绩释放 高速线模组“从一到十”,377900000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0909,2025-10-28 13:05:17,2025-10-28 13:05:17
688629.XSHG,2025-11-05,2025,q4,2101,财通证券,"财通证券2025-11-05发布的报告下调了该股盈利预测,分析师：张益敏,朱陈星",2025-11-05,华丰科技：公司订单饱满 定增加速新产品布局,"张益敏,朱陈星",322010000.0000,2025-09-04,华丰科技：Q2业绩创新高 高速线模组加速放量,372620000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.1358,2025-11-06 06:12:01,2025-11-06 06:12:01
