date,order_book_id,size,non_linear_size,momentum,liquidity,book_to_price,leverage,growth,earnings_yield,beta,residual_volatility,comovement,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2023-06-27,688629.XSHG,-1.2127048280333186,0.9866664123460996,-0.15778133533479766,0.9646467343340815,-1.4451420375154818,0.4616052830236028,0.1504636082445634,-1.6467734155363207,0.28128356805336757,0.10134112265230402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-28,688629.XSHG,-1.3115149264933474,0.9825587924506707,-0.14615090795700644,0.9798821060019601,-1.4324994382119292,0.5538330856505379,0.15316626668250305,-1.6212751036776276,0.28801484454392845,0.09972130351805827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-29,688629.XSHG,-1.2454815500494572,0.9931492695516836,-0.15779103837977027,0.9820751810783871,-1.4401646048850019,0.49906491186323043,0.15293565431279613,-1.642607525634936,0.2927125770567062,0.10983650429503478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-30,688629.XSHG,-1.2130685451668106,0.9946571705810675,-0.06766353797437144,0.9820786536866711,-1.4479761974321577,0.5040864429044175,0.14853059231088586,-1.6597331159142004,0.3113489682569678,0.1042115198418314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-03,688629.XSHG,-1.1625143943089409,0.9948514234649718,-0.019777990812969038,0.9938618109912919,-1.4662115467639736,0.4547485485895332,0.15036414491029373,-1.6911060981889907,0.2490287925291973,0.11297636758363067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-04,688629.XSHG,-1.1923213105684403,0.9934461934798328,-0.13316412273536618,0.9902672770703488,-1.4468363669543112,0.47927894291742307,0.15241386207280005,-1.6695128167532485,0.25802498081213043,0.0942638216251449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-05,688629.XSHG,-1.258204559432296,0.9916528857767725,-0.1292244151735569,1.0004810084257276,-1.4434876214547014,0.5423081149643125,0.15352417866813603,-1.6572089036155129,0.2802657165978695,0.08574133390178232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-06,688629.XSHG,-1.1613100297235,0.9961201005477442,-0.23190027415954856,0.9979726461002216,-1.4683085900815012,0.460502157923457,0.17035761245628067,-1.6896022442236014,0.26659307862482606,0.09075775868526312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-07,688629.XSHG,-1.182539726887325,1.0005952473122028,-0.19692228287356345,1.0031881043522368,-1.4817675753875108,0.48091684985895333,0.16968836413734115,-1.694741654405069,0.3108411964323713,0.07046550174794515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-10,688629.XSHG,-1.2218635024910043,1.0021442814127937,-0.2586560068623765,1.0108838465165852,-1.4745631970079338,0.5160683141444072,0.16519515288186748,-1.685324901693251,0.3085280865010332,0.07416507972272837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-11,688629.XSHG,-1.1025678014154638,0.9936526795322028,-0.24079105729809888,1.019546094006986,-1.4922702296478803,0.41203170989895405,0.16325084600350576,-1.7215516613238675,0.35511762367790634,0.09166257596079219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-12,688629.XSHG,-1.1408767095569972,1.001691196360901,-0.25305514750280145,1.0381515394599257,-1.4920652363918616,0.44568158406011615,0.16526879514150547,-1.7203885432699475,0.4889404875183493,0.04718339529361978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-13,688629.XSHG,-1.1091738556197848,0.9996591049810807,-0.2428758473980068,1.0423925285741236,-1.494805034553268,0.41587013178746257,0.16337491604552973,-1.7237948385719806,0.34115015124300535,0.09047339148046225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-14,688629.XSHG,-1.172164865111749,1.0096708378406691,-0.26160415083032906,1.049994728930734,-1.479809349591463,0.47099788498031553,0.161497606832615,-1.6962143995529777,0.33864593305256774,0.09422930365930146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-17,688629.XSHG,-1.2372016350761617,1.0114455529247193,-0.31968133163749185,1.0554775740604547,-1.465410510078638,0.530693091382195,0.15328124928081205,-1.670362225486456,0.3365770187953184,0.11616515929268183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-18,688629.XSHG,-1.290410137430351,1.0070579811175964,-0.26094327598546785,1.0680113958937558,-1.4587672579028945,0.5920855516201263,0.15241989972257444,-1.6543888175691737,0.3314356994600447,0.14894593087543942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-19,688629.XSHG,-1.2644011392487462,1.0109888317085833,-0.1555429067681398,1.0762376634803525,-1.4743616533309203,0.5676807820605235,0.15387638293830821,-1.6702163177644778,0.34794089332903083,0.12946206603310653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-20,688629.XSHG,-1.3017008485739339,1.0069016479367456,-0.024725403588813293,1.0879684696025336,-1.477469293248155,0.609990151320269,0.15598582997723578,-1.6706716380348696,0.4563413975347484,0.07491567383154633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-07-21,688629.XSHG,-1.3274800677355665,1.0023455341917487,-0.018065806829713572,1.0948104119335573,-1.4795757772673177,0.6409501701343473,0.17838521729579118,-1.6614297366017237,0.45161670423607164,0.07744552809311817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
