order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
688629.XSHG,2023-07-05,东北证券,,,2,1,2023-07-06 11:50:34,2023-07-06 08:53:07,2.0,,,,
688629.XSHG,2023-07-30,中信证券,,,3,1,2023-08-09 14:46:41,2023-08-09 11:26:55,3.0,,,,
688629.XSHG,2023-09-13,方正证券,,,2,1,2023-09-15 12:22:19,2023-09-14 21:07:04,2.0,,,,
688629.XSHG,2023-11-14,兴业证券,,,2,1,2023-11-14 17:45:35,2023-11-14 14:32:29,2.0,,,,
688629.XSHG,2024-02-22,中信建投,,,2,1,2024-02-23 12:12:49,2024-02-23 08:16:52,2.0,,,,
688629.XSHG,2024-02-27,方正证券,,,2,1,2024-02-29 21:28:42,2024-02-29 17:12:00,2.0,,,,
688629.XSHG,2024-04-25,方正证券,,,2,1,2024-04-28 10:54:27,2024-04-27 23:39:21,2.0,,,,
688629.XSHG,2024-05-07,长江证券,,,1,1,2024-05-08 18:09:16,2024-05-08 13:43:54,1.0,,,,
688629.XSHG,2024-05-23,中信建投,,,2,1,2024-05-24 12:42:15,2024-05-24 09:11:51,2.0,,,,
688629.XSHG,2024-06-29,招商证券,,,2,1,2024-07-02 11:27:34,2024-07-02 09:43:27,2.0,,,,
688629.XSHG,2024-08-12,国联民生,,,1,1,2024-08-12 21:51:36,2024-08-12 17:43:21,1.0,,,,
688629.XSHG,2024-08-16,开源证券,,,1,1,2024-08-18 13:04:01,2024-08-18 10:30:51,1.0,,,,
688629.XSHG,2024-08-28,国联民生,,,1,1,2024-08-29 20:17:38,2024-08-29 08:39:10,1.0,,,,
688629.XSHG,2024-08-31,长江证券,,,1,1,2024-09-03 21:11:54,2024-09-02 20:47:31,1.0,,,,
688629.XSHG,2024-09-10,中信建投,,,2,1,2024-09-11 11:58:34,2024-09-11 09:10:48,2.0,,,,
688629.XSHG,2024-10-19,德邦证券,,,1,1,2024-10-24 21:02:41,2024-10-20 13:58:27,1.0,,,,
