order_book_id,date,open,total_turnover,prev_close,volume,low,close,high
VX0010.RI,2022-09-19,24.535187399144228,0.0,,0.0,24.535187399144228,24.535187399144228,24.535187399144228
VX0010.RI,2022-09-20,24.02542552742213,0.0,,0.0,24.02542552742213,24.02542552742213,24.02542552742213
VX0010.RI,2022-09-21,24.3244351283847,0.0,,0.0,24.3244351283847,24.3244351283847,24.3244351283847
VX0010.RI,2022-09-22,24.801508914797786,0.0,,0.0,24.801508914797786,24.801508914797786,24.801508914797786
VX0010.RI,2022-09-23,24.509187877407655,0.0,,0.0,24.509187877407655,24.509187877407655,24.509187877407655
VX0010.RI,2022-09-26,25.748431417452434,0.0,,0.0,25.748431417452434,25.748431417452434,25.748431417452434
VX0010.RI,2022-09-27,25.680518833100578,0.0,,0.0,25.680518833100578,25.680518833100578,25.680518833100578
VX0010.RI,2022-09-28,26.658865080214223,0.0,,0.0,26.658865080214223,26.658865080214223,26.658865080214223
VX0010.RI,2022-09-29,26.171890934206143,0.0,,0.0,26.171890934206143,26.171890934206143,26.171890934206143
VX0010.RI,2022-09-30,25.295682730982914,0.0,,0.0,25.295682730982914,25.295682730982914,25.295682730982914
VX0010.RI,2022-10-10,26.96434916440234,0.0,,0.0,26.96434916440234,26.96434916440234,26.96434916440234
VX0010.RI,2022-10-11,27.247192100038347,0.0,,0.0,27.247192100038347,27.247192100038347,27.247192100038347
VX0010.RI,2022-10-12,26.748375644713697,0.0,,0.0,26.748375644713697,26.748375644713697,26.748375644713697
VX0010.RI,2022-10-13,26.701084042086503,0.0,,0.0,26.701084042086503,26.701084042086503,26.701084042086503
VX0010.RI,2022-10-14,25.370416478805247,0.0,,0.0,25.370416478805247,25.370416478805247,25.370416478805247
VX0010.RI,2022-10-17,25.46397344778853,0.0,,0.0,25.46397344778853,25.46397344778853,25.46397344778853
VX0010.RI,2022-10-18,25.102990196308777,0.0,,0.0,25.102990196308777,25.102990196308777,25.102990196308777
VX0010.RI,2022-10-19,24.96185284407374,0.0,,0.0,24.96185284407374,24.96185284407374,24.96185284407374
VX0010.RI,2022-10-20,26.374437803831924,0.0,,0.0,26.374437803831924,26.374437803831924,26.374437803831924
VX0010.RI,2022-10-21,26.991571686855842,0.0,,0.0,26.991571686855842,26.991571686855842,26.991571686855842
VX0010.RI,2022-10-24,31.22349946629094,0.0,,0.0,31.22349946629094,31.22349946629094,31.22349946629094
VX0010.RI,2022-10-25,30.527863216142887,0.0,,0.0,30.527863216142887,30.527863216142887,30.527863216142887
VX0010.RI,2022-10-26,29.973376852121724,0.0,,0.0,29.973376852121724,29.973376852121724,29.973376852121724
VX0010.RI,2022-10-27,29.041573725600305,0.0,,0.0,29.041573725600305,29.041573725600305,29.041573725600305
VX0010.RI,2022-10-28,30.577490943662255,0.0,,0.0,30.577490943662255,30.577490943662255,30.577490943662255
VX0010.RI,2022-10-31,31.9095334552349,0.0,,0.0,31.9095334552349,31.9095334552349,31.9095334552349
VX0010.RI,2022-11-01,29.143758569434404,0.0,,0.0,29.143758569434404,29.143758569434404,29.143758569434404
VX0010.RI,2022-11-02,28.128074988155667,0.0,,0.0,28.128074988155667,28.128074988155667,28.128074988155667
VX0010.RI,2022-11-03,28.057377088372213,0.0,,0.0,28.057377088372213,28.057377088372213,28.057377088372213
VX0010.RI,2022-11-04,26.78615496114241,0.0,,0.0,26.78615496114241,26.78615496114241,26.78615496114241
VX0010.RI,2022-11-07,28.565178570315798,0.0,,0.0,28.565178570315798,28.565178570315798,28.565178570315798
VX0010.RI,2022-11-08,27.895623340597307,0.0,,0.0,27.895623340597307,27.895623340597307,27.895623340597307
VX0010.RI,2022-11-09,26.543482070724796,0.0,,0.0,26.543482070724796,26.543482070724796,26.543482070724796
VX0010.RI,2022-11-10,28.63241091417452,0.0,,0.0,28.63241091417452,28.63241091417452,28.63241091417452
VX0010.RI,2022-11-11,27.490301148788816,0.0,,0.0,27.490301148788816,27.490301148788816,27.490301148788816
VX0010.RI,2022-11-14,28.761483827166394,0.0,,0.0,28.761483827166394,28.761483827166394,28.761483827166394
VX0010.RI,2022-11-15,28.284805346665653,0.0,,0.0,28.284805346665653,28.284805346665653,28.284805346665653
VX0010.RI,2022-11-16,28.00537652652817,0.0,,0.0,28.00537652652817,28.00537652652817,28.00537652652817
VX0010.RI,2022-11-17,27.00340124337633,0.0,,0.0,27.00340124337633,27.00340124337633,27.00340124337633
VX0010.RI,2022-11-18,26.10507911676273,0.0,,0.0,26.10507911676273,26.10507911676273,26.10507911676273
VX0010.RI,2022-11-21,26.29232600313204,0.0,,0.0,26.29232600313204,26.29232600313204,26.29232600313204
VX0010.RI,2022-11-22,27.772499454249754,0.0,,0.0,27.772499454249754,27.772499454249754,27.772499454249754
VX0010.RI,2022-11-23,28.168323994776184,0.0,,0.0,28.168323994776184,28.168323994776184,28.168323994776184
VX0010.RI,2022-11-24,27.06181426234729,0.0,,0.0,27.06181426234729,27.06181426234729,27.06181426234729
VX0010.RI,2022-11-25,26.979385758333287,0.0,,0.0,26.979385758333287,26.979385758333287,26.979385758333287
VX0010.RI,2022-11-28,27.351890481196527,0.0,,0.0,27.351890481196527,27.351890481196527,27.351890481196527
VX0010.RI,2022-11-29,26.263019166528668,0.0,,0.0,26.263019166528668,26.263019166528668,26.263019166528668
VX0010.RI,2022-11-30,26.283498703824783,0.0,,0.0,26.283498703824783,26.283498703824783,26.283498703824783
VX0010.RI,2022-12-01,23.733555030084837,0.0,,0.0,23.733555030084837,23.733555030084837,23.733555030084837
VX0010.RI,2022-12-02,23.4051444394436,0.0,,0.0,23.4051444394436,23.4051444394436,23.4051444394436
VX0010.RI,2022-12-05,24.02251168796118,0.0,,0.0,24.02251168796118,24.02251168796118,24.02251168796118
VX0010.RI,2022-12-06,23.087593535526963,0.0,,0.0,23.087593535526963,23.087593535526963,23.087593535526963
VX0010.RI,2022-12-07,22.236379477793218,0.0,,0.0,22.236379477793218,22.236379477793218,22.236379477793218
VX0010.RI,2022-12-08,22.384052687617952,0.0,,0.0,22.384052687617952,22.384052687617952,22.384052687617952
VX0010.RI,2022-12-09,21.91795134284023,0.0,,0.0,21.91795134284023,21.91795134284023,21.91795134284023
VX0010.RI,2022-12-12,22.51175272974467,0.0,,0.0,22.51175272974467,22.51175272974467,22.51175272974467
VX0010.RI,2022-12-13,22.410311320471337,0.0,,0.0,22.410311320471337,22.410311320471337,22.410311320471337
VX0010.RI,2022-12-14,22.32629042589464,0.0,,0.0,22.32629042589464,22.32629042589464,22.32629042589464
VX0010.RI,2022-12-15,21.06954916609029,0.0,,0.0,21.06954916609029,21.06954916609029,21.06954916609029
VX0010.RI,2022-12-16,20.952847053761644,0.0,,0.0,20.952847053761644,20.952847053761644,20.952847053761644
VX0010.RI,2022-12-19,21.72356682930333,0.0,,0.0,21.72356682930333,21.72356682930333,21.72356682930333
VX0010.RI,2022-12-20,21.437857361455308,0.0,,0.0,21.437857361455308,21.437857361455308,21.437857361455308
VX0010.RI,2022-12-21,20.772114947076012,0.0,,0.0,20.772114947076012,20.772114947076012,20.772114947076012
VX0010.RI,2022-12-22,21.329191574601477,0.0,,0.0,21.329191574601477,21.329191574601477,21.329191574601477
VX0010.RI,2022-12-23,22.090494679632602,0.0,,0.0,22.090494679632602,22.090494679632602,22.090494679632602
VX0010.RI,2022-12-26,21.451929415055165,0.0,,0.0,21.451929415055165,21.451929415055165,21.451929415055165
VX0010.RI,2022-12-27,19.569406306218816,0.0,,0.0,19.569406306218816,19.569406306218816,19.569406306218816
VX0010.RI,2022-12-28,19.507156864691044,0.0,,0.0,19.507156864691044,19.507156864691044,19.507156864691044
VX0010.RI,2022-12-29,19.021147034605576,0.0,,0.0,19.021147034605576,19.021147034605576,19.021147034605576
VX0010.RI,2022-12-30,18.680106781586222,0.0,,0.0,18.680106781586222,18.680106781586222,18.680106781586222
VX0010.RI,2023-01-03,19.019340092250168,0.0,,0.0,19.019340092250168,19.019340092250168,19.019340092250168
VX0010.RI,2023-01-04,19.130908595152405,0.0,,0.0,19.130908595152405,19.130908595152405,19.130908595152405
VX0010.RI,2023-01-05,19.151934840071625,0.0,,0.0,19.151934840071625,19.151934840071625,19.151934840071625
VX0010.RI,2023-01-06,19.465453602552106,0.0,,0.0,19.465453602552106,19.465453602552106,19.465453602552106
VX0010.RI,2023-01-09,21.645718911468105,0.0,,0.0,21.645718911468105,21.645718911468105,21.645718911468105
