order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000783.XSHE,2006-04-17,中信证券,,,1,1,2024-06-26 17:29:08,2006-04-18 15:37:07,1.0,,,,
000783.XSHE,2006-05-24,中信证券,,,1,1,2024-06-26 17:25:56,2006-05-24 14:41:34,1.0,,,,
000783.XSHE,2006-05-29,中信证券,,,1,1,2024-06-26 17:26:46,2006-05-29 15:08:23,1.0,,,,
000783.XSHE,2006-11-20,中金财富,,,3,1,2024-06-26 17:28:47,2006-11-29 18:10:54,3.0,,,,
000783.XSHE,2006-11-27,申万宏源,,,3,1,2024-06-26 17:28:09,2006-12-02 10:41:03,3.0,,,,
000783.XSHE,2007-02-05,国泰海通证券,,,1,1,2024-06-26 17:28:54,2007-02-07 11:11:03,1.0,,,,
000783.XSHE,2007-04-06,国泰海通证券,,,1,1,2024-06-26 17:27:06,2007-04-09 14:40:41,1.0,,,,
000783.XSHE,2007-05-22,国泰海通证券,,,1,1,2024-06-26 17:25:45,2007-05-23 16:10:56,1.0,,,,
000783.XSHE,2007-06-07,国泰海通证券,,,1,1,2024-06-26 17:29:05,2007-06-08 14:25:50,1.0,,,,
000783.XSHE,2007-06-18,国泰海通证券,,,1,1,2024-06-26 17:28:17,2007-06-19 14:56:07,1.0,,,,
000783.XSHE,2007-07-04,国泰海通证券,,,1,1,2024-06-26 17:26:34,2007-07-04 14:40:43,1.0,,,,
000783.XSHE,2007-07-09,国泰海通证券,,,1,1,2024-06-26 17:24:30,2007-07-09 15:25:38,1.0,,,,
000783.XSHE,2007-07-24,国泰海通证券,,,1,1,2024-06-26 17:24:17,2007-07-24 17:25:33,1.0,,,,
000783.XSHE,2007-10-11,国泰海通证券,,,1,1,2024-06-26 17:26:23,2007-10-11 16:25:50,1.0,,,,
000783.XSHE,2007-10-16,申万宏源,38.7500,M06,2,1,2024-06-26 05:24:13,2007-10-16 17:13:23,2.0,38.75,,,
000783.XSHE,2007-10-16,国泰海通证券,,,1,1,2024-06-26 17:27:51,2007-10-16 17:13:23,1.0,,,,
000783.XSHE,2007-12-20,渤海证券,,,1,1,2024-06-26 17:28:31,2007-12-21 18:10:41,1.0,,,,
000783.XSHE,2007-12-27,国泰海通证券,50.0000,M06,1,1,2024-06-26 05:24:06,2007-12-29 10:41:56,1.0,50.0,,,
000783.XSHE,2007-12-27,申万宏源,36.6200,M06,2,1,2024-06-26 05:24:23,2007-12-29 10:41:56,2.0,36.62,,,
000783.XSHE,2008-01-02,中金财富,,,3,1,2024-06-26 17:28:46,2008-01-02 18:10:39,3.0,,,,
000783.XSHE,2008-01-11,中金公司,22.5150,M06,3,1,2024-06-26 05:23:55,2008-01-11 16:56:49,3.0,22.515,,,
000783.XSHE,2008-01-16,中金财富,,,3,1,2024-06-26 17:25:23,2008-01-17 18:00:04,3.0,,,,
000783.XSHE,2008-01-18,国泰海通证券,,,1,1,2024-06-26 17:26:11,2008-01-18 17:41:08,1.0,,,,
000783.XSHE,2008-01-31,国泰海通证券,,,1,1,2024-06-26 17:28:57,2008-01-31 18:11:17,1.0,,,,
000783.XSHE,2008-02-14,国泰海通证券,,,1,1,2024-06-26 17:25:58,2008-02-14 16:42:13,1.0,,,,
000783.XSHE,2008-03-06,平安证券,,,3,1,2024-06-26 17:28:51,2008-03-07 17:43:55,3.0,,,,
000783.XSHE,2008-03-11,国泰海通证券,,,1,1,2024-06-26 17:27:37,2008-03-12 16:41:34,1.0,,,,
000783.XSHE,2008-03-17,中金公司,,,3,1,2024-06-26 17:27:25,2008-03-17 18:10:57,3.0,,,,
000783.XSHE,2008-03-31,兴业证券,,,3,1,2024-06-26 17:25:13,2008-04-07 17:55:49,3.0,,,,
000783.XSHE,2008-03-31,中信建投,18.0000,M06,3,1,2024-06-26 05:24:10,2008-04-01 17:55:45,3.0,18.0,,,
000783.XSHE,2008-03-31,国都证券,,,3,1,2024-06-26 17:27:02,2008-04-01 17:40:59,3.0,,,,
