order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,one_year_target_price,half_year_recommendation,one_year_recommendation
000166.XSHE,2015-07-31,中信证券,,,3,1,2024-12-18 17:35:18,2015-07-31 17:52:38,,3.0,,,
000166.XSHE,2015-08-18,中信证券,,,3,1,2024-12-18 17:35:16,2015-08-18 21:33:10,,3.0,,,
000166.XSHE,2015-08-24,中信证券,,,3,1,2024-12-18 17:35:21,2015-08-24 21:30:49,,3.0,,,
000166.XSHE,2015-08-31,招商证券,,,1,1,2024-12-18 17:35:28,2015-08-31 21:30:30,,1.0,,,
000166.XSHE,2015-10-25,中信证券,,,3,1,2024-12-18 17:35:28,2015-10-26 10:16:11,,3.0,,,
000166.XSHE,2015-10-28,招商证券,,,1,1,2024-12-18 17:35:22,2015-10-28 16:22:53,,1.0,,,
000166.XSHE,2015-10-28,中信证券,,,3,1,2024-12-18 17:35:28,2015-10-28 16:22:53,,3.0,,,
000166.XSHE,2015-10-29,中信证券,,,3,1,2024-12-18 17:35:25,2015-10-29 16:20:58,,3.0,,,
000166.XSHE,2015-11-02,中信证券,,,3,1,2024-12-18 17:35:25,2015-11-02 17:52:46,,3.0,,,
000166.XSHE,2015-11-16,中信证券,,,3,1,2024-12-18 17:35:21,2015-11-16 16:21:12,,3.0,,,
000166.XSHE,2015-11-28,中信证券,,,3,1,2024-12-18 17:35:25,2015-12-02 12:57:25,,3.0,,,
000166.XSHE,2015-12-15,太平洋证券,,,3,1,2024-12-18 17:35:24,2015-12-18 16:20:38,,3.0,,,
000166.XSHE,2016-01-11,国新证券,,,2,1,2024-12-18 17:35:24,2016-01-13 12:11:27,,2.0,,,
000166.XSHE,2016-03-21,中信证券,,,3,1,2024-12-18 17:35:26,2016-03-21 21:30:37,,3.0,,,
000166.XSHE,2016-03-22,中信证券,,,3,1,2024-12-18 17:35:19,2016-03-22 16:22:21,,3.0,,,
000166.XSHE,2016-04-10,中信证券,,,3,1,2024-12-18 17:35:27,2016-04-11 21:30:34,,3.0,,,
000166.XSHE,2016-04-18,中信证券,,,3,1,2024-12-18 17:35:20,2016-04-18 13:45:02,,3.0,,,
000166.XSHE,2016-04-27,国泰海通证券,9.8800,M06,1,1,2024-12-18 04:15:12,2016-04-27 21:30:48,9.88,1.0,,,
000166.XSHE,2016-05-02,长江证券,,,3,1,2024-12-18 17:35:18,2016-05-04 14:52:40,,3.0,,,
000166.XSHE,2016-05-16,中信证券,,,3,1,2024-12-18 17:35:22,2016-05-16 16:21:01,,3.0,,,
000166.XSHE,2016-05-29,国泰海通证券,,,1,1,2024-12-18 17:35:27,2016-05-30 16:20:59,,1.0,,,
000166.XSHE,2016-06-01,国泰海通证券,,,1,1,2024-12-18 17:35:23,2016-06-01 17:52:26,,1.0,,,
000166.XSHE,2016-07-31,国泰海通证券,,,1,1,2024-12-18 17:35:23,2016-08-01 14:30:39,,1.0,,,
000166.XSHE,2016-08-27,东北证券,,,2,1,2024-12-18 17:35:17,2016-08-29 11:25:34,,2.0,,,
000166.XSHE,2016-08-27,招商证券,6.6800,M06,3,1,2024-12-18 04:15:12,2016-08-30 14:30:02,6.68,3.0,,,
000166.XSHE,2016-08-29,国投证券,7.5600,M06,1,1,2024-12-18 04:15:13,2016-08-29 21:30:45,7.56,1.0,,,
000166.XSHE,2016-08-30,长江证券,,,2,1,2024-12-18 17:35:29,2016-08-30 21:31:13,,2.0,,,
000166.XSHE,2016-11-16,长江证券,,,3,1,2024-12-18 17:35:27,2016-11-18 16:22:04,,3.0,,,
000166.XSHE,2016-11-17,中信证券,,,3,1,2024-12-18 17:35:24,2016-11-17 12:11:36,,3.0,,,
000166.XSHE,2016-12-04,中金公司,7.0200,M06,3,1,2024-12-18 04:15:13,2016-12-05 11:48:48,7.02,3.0,,,
000166.XSHE,2016-12-12,渤海证券,,,2,1,2024-12-18 17:35:17,2016-12-12 14:52:29,,2.0,,,
000166.XSHE,2016-12-19,渤海证券,,,2,1,2024-12-18 17:35:23,2016-12-19 14:06:50,,2.0,,,
000166.XSHE,2017-03-27,中信证券,,,3,1,2024-12-18 17:35:14,2017-03-27 17:30:16,,3.0,,,
000166.XSHE,2017-03-29,太平洋证券,7.0000,M06,2,1,2024-12-18 04:15:10,2017-03-31 11:25:46,7.0,2.0,,,
000166.XSHE,2017-03-30,中金公司,7.0200,M06,3,1,2024-12-18 04:15:12,2017-03-30 14:07:25,7.02,3.0,,,
000166.XSHE,2017-03-30,国投证券,7.5600,M06,1,1,2024-12-18 04:15:12,2017-03-30 13:20:33,7.56,1.0,,,
000166.XSHE,2017-04-04,中信证券,,,3,1,2024-12-18 17:35:28,2017-04-05 14:06:43,,3.0,,,
000166.XSHE,2017-05-22,中金公司,,,3,1,2024-12-18 17:35:29,2017-12-28 11:02:05,,3.0,,,
000166.XSHE,2017-06-20,东莞证券,,,3,1,2024-12-18 17:35:26,2017-06-21 21:30:18,,3.0,,,
000166.XSHE,2017-08-12,太平洋证券,6.2300,M06,2,1,2024-12-18 04:15:13,2017-08-14 21:30:13,6.23,2.0,,,
000166.XSHE,2017-08-14,中金公司,7.0200,M06,3,1,2024-12-18 04:15:15,2017-08-14 13:43:09,7.02,3.0,,,
000166.XSHE,2017-08-24,中信建投,6.7000,M06,2,1,2024-12-18 04:15:14,2017-08-24 16:45:18,6.7,2.0,,,
000166.XSHE,2017-10-16,中金公司,7.0200,M06,3,1,2024-12-18 04:15:16,2017-10-17 12:57:09,7.02,3.0,,,
000166.XSHE,2017-11-06,爱建证券,,,3,1,2024-12-18 17:35:23,2017-11-07 17:54:10,,3.0,,,
000166.XSHE,2017-11-13,爱建证券,,,3,1,2024-12-18 17:35:15,2017-11-14 17:54:05,,3.0,,,
000166.XSHE,2017-11-27,爱建证券,,,3,1,2024-12-18 17:35:21,2017-11-28 09:53:26,,3.0,,,
000166.XSHE,2017-11-27,东莞证券,,,3,1,2024-12-18 17:35:27,2017-11-29 17:08:10,,3.0,,,
000166.XSHE,2018-02-07,东北证券,6.2400,M06,2,1,2024-12-18 04:15:13,2018-02-07 14:53:16,6.24,2.0,,,
000166.XSHE,2018-04-22,中金公司,4.8300,M06,3,1,2024-12-18 04:15:14,2018-04-23 14:06:18,4.83,3.0,,,
000166.XSHE,2018-05-02,东北证券,5.7000,M06,2,1,2024-12-18 04:15:11,2018-05-02 21:30:30,5.7,2.0,,,
000166.XSHE,2018-08-17,银河证券,,,2,1,2024-12-18 17:35:14,2018-08-20 21:30:22,,2.0,,,
000166.XSHE,2018-08-20,东兴证券,,,2,1,2024-12-18 17:35:14,2018-08-20 21:30:22,,2.0,,,
000166.XSHE,2018-08-20,中金公司,4.8300,M06,3,1,2024-12-18 04:15:12,2018-08-20 12:57:15,4.83,3.0,,,
000166.XSHE,2018-08-23,财信证券,,,2,1,2024-12-18 17:35:15,2018-08-24 21:30:42,,2.0,,,
000166.XSHE,2018-09-04,中银国际证券,4.9600,M06,2,1,2024-12-18 04:15:13,2018-09-04 14:06:07,4.96,2.0,,,
000166.XSHE,2018-09-08,中银国际证券,,,2,1,2024-12-18 17:35:21,2018-09-09 13:20:07,,2.0,,,
000166.XSHE,2018-09-09,中银国际证券,,,2,1,2024-12-18 17:35:19,2018-09-10 12:58:02,,2.0,,,
000166.XSHE,2018-09-16,中银国际证券,,,2,1,2024-12-18 17:35:24,2018-09-17 14:52:14,,2.0,,,
000166.XSHE,2018-09-25,中银国际证券,,,2,1,2024-12-18 17:35:19,2018-09-25 16:55:41,,2.0,,,
000166.XSHE,2018-09-26,中银国际证券,,,2,1,2024-12-18 17:35:28,2018-09-27 11:02:05,,2.0,,,
000166.XSHE,2018-10-15,中银国际证券,,,2,1,2024-12-18 17:35:24,2018-10-15 16:55:45,,2.0,,,
000166.XSHE,2018-10-17,中银国际证券,,,2,1,2024-12-18 17:35:17,2018-10-17 14:06:07,,2.0,,,
000166.XSHE,2018-10-21,中金公司,3.7400,,3,1,2024-12-18 04:15:13,2018-10-21 14:06:04,,3.0,,,
000166.XSHE,2018-10-21,中银国际证券,,,2,1,2024-12-18 17:35:24,2018-10-22 21:30:30,,2.0,,,
000166.XSHE,2018-10-28,中银国际证券,,,2,1,2024-12-18 17:35:25,2018-10-28 16:55:05,,2.0,,,
000166.XSHE,2018-10-29,中金公司,4.6800,M06,3,1,2024-12-18 04:15:10,2018-10-29 12:11:07,4.68,3.0,,,
000166.XSHE,2018-10-29,财信证券,,,2,1,2024-12-18 17:35:17,2018-10-30 21:30:24,,2.0,,,
000166.XSHE,2018-10-30,中金公司,4.6800,,3,1,2024-12-18 04:15:10,2018-10-30 21:30:24,,3.0,,,
000166.XSHE,2018-10-31,中金公司,4.6800,,3,1,2024-12-18 04:15:11,2018-11-01 16:55:17,,3.0,,,
000166.XSHE,2018-11-02,中银国际证券,,,2,1,2024-12-18 17:35:25,2018-11-02 21:30:23,,2.0,,,
000166.XSHE,2018-11-04,中银国际证券,,,2,1,2024-12-18 17:35:25,2018-11-05 16:55:35,,2.0,,,
000166.XSHE,2018-11-07,中金公司,4.6800,,3,1,2024-12-18 04:15:14,2018-11-07 12:11:08,,3.0,,,
000166.XSHE,2018-11-11,中银国际证券,,,2,1,2024-12-18 17:35:26,2018-11-12 12:57:03,,2.0,,,
000166.XSHE,2018-11-18,中银国际证券,,,2,1,2024-12-18 17:35:22,2018-11-19 12:11:05,,2.0,,,
000166.XSHE,2018-11-25,中银国际证券,,,2,1,2024-12-18 17:35:15,2018-11-26 14:06:07,,2.0,,,
000166.XSHE,2018-11-26,中银国际证券,,,2,1,2024-12-18 17:35:25,2018-11-26 17:41:32,,2.0,,,
000166.XSHE,2018-12-02,中银国际证券,,,2,1,2024-12-18 17:35:22,2018-12-03 14:52:25,,2.0,,,
000166.XSHE,2018-12-03,中银国际证券,,,2,1,2024-12-18 17:35:19,2018-12-03 16:55:36,,2.0,,,
000166.XSHE,2018-12-06,中金公司,4.6800,,3,1,2024-12-18 04:15:10,2018-12-07 12:11:05,,3.0,,,
000166.XSHE,2018-12-06,财信证券,,,2,1,2024-12-18 17:35:22,2018-12-07 21:30:05,,2.0,,,
000166.XSHE,2018-12-09,中银国际证券,,,2,1,2024-12-18 17:35:20,2018-12-10 14:52:14,,2.0,,,
000166.XSHE,2018-12-16,中银国际证券,,,2,1,2024-12-18 17:35:14,2018-12-17 14:06:16,,2.0,,,
000166.XSHE,2018-12-23,中银国际证券,,,2,1,2024-12-18 17:35:17,2018-12-24 14:52:04,,2.0,,,
000166.XSHE,2019-01-01,中银国际证券,,,2,1,2024-12-18 17:35:20,2019-01-03 21:30:43,,2.0,,,
000166.XSHE,2019-01-06,中银国际证券,,,2,1,2024-12-18 17:35:24,2019-01-07 16:55:42,,2.0,,,
000166.XSHE,2019-01-13,中银国际证券,,,2,1,2024-12-18 17:35:25,2019-01-15 14:52:11,,2.0,,,
000166.XSHE,2019-01-14,中银国际证券,,,2,1,2024-12-18 17:35:27,2019-01-15 16:55:21,,2.0,,,
000166.XSHE,2019-01-20,中银国际证券,,,2,1,2024-12-18 17:35:29,2019-01-21 21:30:12,,2.0,,,
000166.XSHE,2019-02-10,中银国际证券,,,2,1,2024-12-18 17:35:24,2019-02-11 21:30:13,,2.0,,,
000166.XSHE,2019-02-12,财信证券,,,2,1,2024-12-18 17:35:14,2019-02-14 10:16:10,,2.0,,,
000166.XSHE,2019-02-16,中银国际证券,,,2,1,2024-12-18 17:35:24,2019-02-18 16:55:13,,2.0,,,
000166.XSHE,2019-02-24,中银国际证券,,,2,1,2024-12-18 17:35:16,2019-02-25 21:30:10,,2.0,,,
000166.XSHE,2019-02-28,中银国际证券,,,2,1,2024-12-18 17:35:24,2019-03-03 14:52:04,,2.0,,,
000166.XSHE,2019-03-02,中银国际证券,,,2,1,2024-12-18 17:35:21,2019-03-04 16:55:39,,2.0,,,
000166.XSHE,2019-03-03,中银国际证券,,,2,1,2024-12-18 17:35:19,2019-03-05 14:52:22,,2.0,,,
000166.XSHE,2019-03-08,中银国际证券,,,2,1,2024-12-18 17:35:23,2019-03-11 11:48:10,,2.0,,,
000166.XSHE,2019-03-10,中银国际证券,,,2,1,2024-12-18 17:35:19,2019-03-11 17:41:13,,2.0,,,
000166.XSHE,2019-03-17,中银国际证券,,,2,1,2024-12-18 17:35:17,2019-03-18 21:30:04,,2.0,,,
000166.XSHE,2019-03-24,中银国际证券,,,2,1,2024-12-18 17:35:22,2019-03-26 14:52:27,,2.0,,,
000166.XSHE,2019-03-31,中银国际证券,,,2,1,2024-12-18 17:35:14,2019-04-02 09:53:06,,2.0,,,
000166.XSHE,2019-04-07,中银国际证券,,,2,1,2024-12-18 17:35:17,2019-04-08 17:55:19,,2.0,,,
000166.XSHE,2019-04-10,光大证券,6.4200,M06,2,1,2024-12-18 04:15:16,2019-04-10 17:55:35,6.42,2.0,,,
000166.XSHE,2019-04-11,中银国际证券,,,2,1,2024-12-18 17:35:23,2019-04-11 13:20:49,,2.0,,,
000166.XSHE,2019-04-23,中银国际证券,,,2,1,2024-12-18 17:35:16,2019-04-24 21:30:21,,2.0,,,
000166.XSHE,2019-06-30,中银国际证券,,,2,1,2024-12-18 17:35:27,2019-07-01 18:13:05,,2.0,,,
000166.XSHE,2019-07-14,中银国际证券,,,2,1,2024-12-18 17:35:24,2019-07-15 17:13:03,,2.0,,,
000166.XSHE,2019-07-21,中银国际证券,,,2,1,2024-12-18 17:35:29,2019-07-23 10:13:03,,2.0,,,
000166.XSHE,2019-08-18,国泰海通证券,5.9200,M06,1,1,2024-12-18 04:15:10,2019-08-18 16:13:02,5.92,1.0,,,
000166.XSHE,2019-08-31,中银国际证券,,,2,1,2024-12-18 17:35:28,2019-09-02 15:13:02,,2.0,,,
000166.XSHE,2019-09-01,中金公司,4.6800,M06,3,1,2024-12-18 04:15:14,2019-09-01 17:13:02,4.68,3.0,,,
000166.XSHE,2019-09-01,中银国际证券,,,2,1,2024-12-18 17:35:29,2019-09-02 19:13:06,,2.0,,,
000166.XSHE,2019-09-02,中银国际证券,,,2,1,2024-12-18 17:35:15,2019-09-03 14:13:04,,2.0,,,
000166.XSHE,2019-09-02,国投证券,6.0000,M06,1,1,2024-12-18 04:15:14,2019-09-02 20:13:08,6.0,1.0,,,
000166.XSHE,2019-09-08,中银国际证券,,,2,1,2024-12-18 17:35:22,2019-09-09 12:13:03,,2.0,,,
000166.XSHE,2019-09-09,中银国际证券,,,2,1,2024-12-18 17:35:27,2019-09-10 14:13:02,,2.0,,,
000166.XSHE,2019-09-24,中银国际证券,,,2,1,2024-12-18 17:35:20,2019-09-25 11:13:04,,2.0,,,
000166.XSHE,2019-10-16,中银国际证券,,,2,1,2024-12-18 17:35:25,2019-10-17 11:13:03,,2.0,,,
000166.XSHE,2019-10-20,中银国际证券,,,2,1,2024-12-18 17:35:26,2019-10-21 15:13:08,,2.0,,,
000166.XSHE,2019-11-03,中银国际证券,,,2,1,2024-12-18 17:35:19,2019-11-04 15:13:10,,2.0,,,
000166.XSHE,2019-11-10,中银国际证券,,,2,1,2024-12-18 17:35:27,2019-11-11 11:13:03,,2.0,,,
000166.XSHE,2019-11-17,中银国际证券,,,2,1,2024-12-18 17:35:22,2019-11-18 17:13:09,,2.0,,,
000166.XSHE,2019-11-24,中银国际证券,,,2,1,2024-12-18 17:35:21,2019-11-26 11:13:27,,2.0,,,
000166.XSHE,2019-12-01,中银国际证券,,,2,1,2024-12-18 17:35:19,2019-12-02 17:13:43,,2.0,,,
000166.XSHE,2019-12-08,中银国际证券,,,2,1,2024-12-18 17:35:20,2019-12-09 17:13:04,,2.0,,,
000166.XSHE,2019-12-11,中银国际证券,,,2,1,2024-12-18 17:35:19,2019-12-11 13:13:03,,2.0,,,
000166.XSHE,2019-12-15,中银国际证券,,,2,1,2024-12-18 17:35:21,2019-12-16 15:13:04,,2.0,,,
000166.XSHE,2019-12-20,中银国际证券,,,2,1,2024-12-18 17:35:18,2019-12-23 11:13:04,,2.0,,,
000166.XSHE,2019-12-22,中银国际证券,,,2,1,2024-12-18 17:35:20,2019-12-23 15:13:03,,2.0,,,
000166.XSHE,2019-12-24,中金公司,5.0100,,3,1,2024-12-18 04:15:11,2019-12-24 14:13:03,,3.0,,,
000166.XSHE,2019-12-29,中银国际证券,,,2,1,2024-12-18 17:35:14,2019-12-30 12:13:05,,2.0,,,
000166.XSHE,2020-01-06,中银国际证券,,,2,1,2024-12-18 17:35:24,2020-01-06 18:13:04,,2.0,,,
000166.XSHE,2020-01-11,中银国际证券,,,2,1,2024-12-18 17:35:20,2020-01-13 17:13:04,,2.0,,,
000166.XSHE,2020-01-12,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-01-13 17:13:04,,2.0,,,
000166.XSHE,2020-01-19,中银国际证券,,,2,1,2024-12-18 17:35:16,2020-01-20 18:13:06,,2.0,,,
000166.XSHE,2020-02-02,中银国际证券,,,2,1,2024-12-18 17:35:27,2020-02-06 10:13:06,,2.0,,,
000166.XSHE,2020-02-06,中金公司,5.0100,,3,1,2024-12-18 04:15:15,2020-02-06 16:13:07,,3.0,,,
000166.XSHE,2020-02-09,中银国际证券,,,2,1,2024-12-18 17:35:22,2020-02-10 16:13:05,,2.0,,,
000166.XSHE,2020-02-14,建银国际,4.2000,,3,1,2024-12-18 04:15:11,2020-02-25 18:13:27,,3.0,,,
000166.XSHE,2020-02-24,中银国际证券,,,2,1,2024-12-18 17:35:24,2020-02-24 20:13:11,,2.0,,,
000166.XSHE,2020-03-01,中银国际证券,,,2,1,2024-12-18 17:35:26,2020-03-02 19:13:06,,2.0,,,
000166.XSHE,2020-03-02,中银国际证券,,,2,1,2024-12-18 17:35:22,2020-03-03 13:17:38,,2.0,,,
000166.XSHE,2020-03-08,中银国际证券,,,2,1,2024-12-18 17:35:21,2020-03-09 16:04:08,,2.0,,,
000166.XSHE,2020-03-09,中银国际证券,,,2,1,2024-12-18 17:35:27,2020-03-09 16:10:17,,2.0,,,
000166.XSHE,2020-03-10,中银国际证券,,,2,1,2024-12-18 17:35:28,2020-03-10 14:13:35,,2.0,,,
000166.XSHE,2020-03-15,中银国际证券,,,2,1,2024-12-18 17:35:21,2020-03-16 14:06:02,,2.0,,,
000166.XSHE,2020-03-28,中银国际证券,,,2,1,2024-12-18 17:35:26,2020-03-30 15:09:26,,2.0,,,
000166.XSHE,2020-03-29,中银国际证券,,,2,1,2024-12-18 17:35:29,2020-03-30 17:58:33,,2.0,,,
000166.XSHE,2020-03-30,银河证券,,,1,1,2024-12-18 17:35:25,2020-04-01 14:08:48,,1.0,,,
000166.XSHE,2020-03-31,国投证券,5.5000,M06,1,1,2024-12-18 04:15:12,2020-04-01 12:10:54,5.5,1.0,,,
000166.XSHE,2020-04-01,中金公司,5.0100,M06,3,1,2024-12-18 04:15:16,2020-04-01 11:45:58,5.01,3.0,,,
000166.XSHE,2020-04-06,中银国际证券,,,2,1,2024-12-18 17:35:26,2020-04-07 16:12:48,,2.0,,,
000166.XSHE,2020-04-12,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-04-13 14:51:06,,2.0,,,
000166.XSHE,2020-04-13,东北证券,5.2800,M06,2,1,2024-12-18 04:15:11,2020-04-13 11:32:13,5.28,2.0,,,
000166.XSHE,2020-04-14,中银国际证券,,,2,1,2024-12-18 17:35:26,2020-04-15 11:05:16,,2.0,,,
000166.XSHE,2020-04-17,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-04-17 14:31:40,,2.0,,,
000166.XSHE,2020-04-21,中银国际证券,,,2,1,2024-12-18 17:35:26,2020-04-21 16:50:13,,2.0,,,
000166.XSHE,2020-04-26,中银国际证券,,,2,1,2024-12-18 17:35:26,2020-04-26 15:42:51,,2.0,,,
000166.XSHE,2020-04-28,中银国际证券,,,2,1,2024-12-18 17:35:14,2020-04-29 19:39:49,,2.0,,,
000166.XSHE,2020-04-30,中银国际证券,,,2,1,2024-12-18 17:35:16,2020-05-06 15:09:20,,2.0,,,
000166.XSHE,2020-05-08,国信证券,,,2,1,2024-12-18 17:35:24,2020-05-08 11:03:47,,2.0,,,
000166.XSHE,2020-05-10,中银国际证券,,,2,1,2024-12-18 17:35:21,2020-05-11 14:56:36,,2.0,,,
000166.XSHE,2020-05-17,中银国际证券,,,2,1,2024-12-18 17:35:15,2020-05-17 15:43:52,,2.0,,,
000166.XSHE,2020-05-24,中银国际证券,,,2,1,2024-12-18 17:35:20,2020-05-25 15:17:37,,2.0,,,
000166.XSHE,2020-05-25,中银国际证券,,,2,1,2024-12-18 17:35:27,2020-05-26 15:50:35,,2.0,,,
000166.XSHE,2020-05-31,中银国际证券,,,2,1,2024-12-18 17:35:22,2020-06-01 13:52:02,,2.0,,,
000166.XSHE,2020-06-07,中银国际证券,,,2,1,2024-12-18 17:35:16,2020-06-08 15:43:21,,2.0,,,
000166.XSHE,2020-06-11,中银国际证券,,,2,1,2024-12-18 17:35:27,2020-06-11 15:58:15,,2.0,,,
000166.XSHE,2020-06-14,中银国际证券,,,2,1,2024-12-18 17:35:18,2020-06-15 16:11:58,,2.0,,,
000166.XSHE,2020-06-30,中银国际证券,,,2,1,2024-12-18 17:35:21,2020-06-30 15:29:44,,2.0,,,
000166.XSHE,2020-07-06,中金公司,7.0700,,3,1,2024-12-18 04:15:10,2020-07-06 15:02:20,,3.0,,,
000166.XSHE,2020-07-13,中银国际证券,,,2,1,2024-12-18 17:35:29,2020-07-13 17:06:26,,2.0,,,
000166.XSHE,2020-07-16,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-07-17 15:37:23,,2.0,,,
000166.XSHE,2020-07-20,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-07-20 17:39:43,,2.0,,,
000166.XSHE,2020-07-27,中银国际证券,,,2,1,2024-12-18 17:35:28,2020-07-28 13:08:17,,2.0,,,
000166.XSHE,2020-08-03,中银国际证券,,,2,1,2024-12-18 17:35:20,2020-08-03 16:40:32,,2.0,,,
000166.XSHE,2020-08-10,中银国际证券,,,2,1,2024-12-18 17:35:18,2020-08-11 14:08:39,,2.0,,,
000166.XSHE,2020-08-17,中银国际证券,,,2,1,2024-12-18 17:35:24,2020-08-18 13:31:49,,2.0,,,
000166.XSHE,2020-08-18,中银国际证券,,,2,1,2024-12-18 17:35:28,2020-08-18 16:35:51,,2.0,,,
000166.XSHE,2020-09-01,中金公司,7.0700,,3,1,2024-12-18 04:15:12,2020-09-01 17:03:59,,3.0,,,
000166.XSHE,2020-09-22,中银国际证券,,,2,1,2024-12-18 17:35:25,2020-09-23 11:43:44,,2.0,,,
000166.XSHE,2020-09-28,中银国际证券,,,2,1,2024-12-18 17:35:24,2020-09-28 13:19:54,,2.0,,,
000166.XSHE,2020-10-11,中银国际证券,,,2,1,2024-12-18 17:35:21,2020-10-12 15:23:42,,2.0,,,
000166.XSHE,2020-10-20,中银国际证券,,,2,1,2024-12-18 17:35:23,2020-10-20 16:47:53,,2.0,,,
000166.XSHE,2020-10-27,中银国际证券,,,2,1,2024-12-18 17:35:20,2020-10-27 17:15:54,,2.0,,,
000166.XSHE,2020-11-12,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-11-12 15:19:41,,2.0,,,
000166.XSHE,2020-12-10,中金公司,6.0000,,3,1,2024-12-18 04:15:11,2020-12-10 10:32:17,,3.0,,,
000166.XSHE,2020-12-22,中银国际证券,,,2,1,2024-12-18 17:35:17,2020-12-22 17:12:57,,2.0,,,
000166.XSHE,2021-02-03,中金公司,5.6000,,3,1,2024-12-18 04:15:15,2021-02-03 11:39:53,,3.0,,,
000166.XSHE,2021-04-01,东北证券,5.2800,M06,2,1,2024-12-18 04:15:16,2021-04-02 13:53:38,5.28,2.0,,,
000166.XSHE,2021-05-06,中金公司,5.6000,,3,1,2024-12-18 04:15:13,2021-05-07 16:05:24,,3.0,,,
000166.XSHE,2021-09-10,山西证券,,,1,1,2024-12-18 17:35:28,2021-09-13 16:27:50,,1.0,,,
000166.XSHE,2021-11-01,国信证券,,,2,1,2024-12-18 17:35:14,2021-11-08 10:50:43,,2.0,,,
000166.XSHE,2021-12-06,中金公司,5.6000,,3,1,2024-12-18 04:15:11,2021-12-15 17:11:23,,3.0,,,
000166.XSHE,2021-12-13,中金公司,6.1000,,3,1,2024-12-18 04:15:12,2021-12-14 11:21:38,,3.0,,,
000166.XSHE,2022-03-25,中信证券,4.6100,M06,3,1,2024-12-18 04:15:11,2022-03-27 10:08:35,4.61,3.0,,,
