order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000166.XSHE,2015-04-02,2014,q4,2302,国泰君安,国泰君安2015-04-02发布的报告研报摘要中含有超预期信息,2015-04-02,申万宏源：资本补充可期 航母起航发力,"邱冠华,孔祥",5492000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2015-04-30,2014,q4,2405,,2015-04-30发布的财报中，4季度净利润增速低于机构的一致预期,,,,,,,,2015-04-30,financial_reports,,,,1422350609.5800,,,,1.9736,,,,,,,,2015-04-29,,2199707970.6664,,,-0.3534,2022-04-15 09:32:55,2022-04-15 09:32:55
000166.XSHE,2015-04-30,2014,q4,2503,,2015-04-30发布的财报净利润同比增速低于2014一致预期同比增速,,,,,,,,2015-04-30,financial_reports,,,,1422350609.5800,,,,1.9736,,,,,,,,2015-04-29,,2199707970.6664,,3.5987,-1.6251,2022-04-15 09:32:55,2022-04-15 09:32:55
000166.XSHE,2015-10-15,2015,q3,2504,,2015-10-15发布的业绩快报同比增速低于2015一致预期同比增速,,,,,,,,2015-10-15,current_performance,,,,8394784100.0000,,,,-0.0291,,,,,,,,2015-10-14,,2121311408.8743,,0.2796,-0.3087,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2015-10-28,2015,q3,2405,,2015-10-28发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2015-10-28,financial_reports,,,,1038705033.3400,,,,-0.3734,,,,,,,,2015-10-27,,2645008090.6993,,,-0.6073,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2015-10-28,2015,q3,2501,,2015-10-28发布的财报净利润同比增速低于一致预期2015同比增速,,,,,,,,2015-10-28,financial_reports,,,7823981983.0800,,,1.4003,,,,,,,,,,2015-10-27,11699686669.3875,,1.4989,,-0.0986,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2015-10-28,2015,q3,2503,,2015-10-28发布的财报净利润同比增速低于2015一致预期同比增速,,,,,,,,2015-10-28,financial_reports,,,,1038705033.3400,,,,-0.3734,,,,,,,,2015-10-27,,2645008090.6993,,0.5955,-0.9689,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2016-04-12,2016,q1,2502,,2016-04-12发布的业绩快报同比增速低于一致预期2016同比增速,,,,,,,,2016-04-12,current_performance,,,1046700100.0000,,,-0.4755,,,,,,,,,,2016-04-11,8581961019.1900,,-0.2939,,-0.1816,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2016-04-12,2016,q1,2504,,2016-04-12发布的业绩快报同比增速低于2016一致预期同比增速,,,,,,,,2016-04-12,current_performance,,,,1046700100.0000,,,,-0.4755,,,,,,,,2016-04-11,,1409197955.5067,,-0.2939,-0.1816,2021-04-12 11:01:49,2021-04-12 11:01:49
000166.XSHE,2016-04-27,2015,q4,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2016-05-04,8157750000.0000,2016-04-26,9434033060.3950,,,,-0.1353,2021-04-12 11:01:49,2021-04-12 11:01:49
