order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000703.XSHE,2010-02-24,国泰海通证券,26.0000,M06,1,1,2024-06-26 05:23:59,2010-02-26 18:07:59,1.0,26.0,,,
000703.XSHE,2010-08-26,申万宏源,27.0000,M06,2,1,2024-06-26 05:24:18,2010-08-30 17:23:31,2.0,27.0,,,
000703.XSHE,2010-10-08,申万宏源,40.0000,M06,2,1,2024-06-26 05:24:13,2010-10-11 18:16:34,2.0,40.0,,,
000703.XSHE,2010-10-15,申万宏源,40.0000,M06,2,1,2024-06-26 05:24:04,2010-10-16 12:10:13,2.0,40.0,,,
000703.XSHE,2010-12-19,光大证券,,,1,1,2024-06-26 17:27:23,2010-12-21 13:16:06,1.0,,,,
000703.XSHE,2011-01-04,光大证券,,,1,1,2024-06-26 17:27:20,2011-01-05 13:49:03,1.0,,,,
000703.XSHE,2011-01-17,光大证券,,,1,1,2024-06-26 17:26:28,2011-01-19 13:16:19,1.0,,,,
000703.XSHE,2011-01-18,东兴证券,,,1,1,2024-06-26 17:28:52,2011-01-21 11:05:41,1.0,,,,
000703.XSHE,2011-01-24,光大证券,,,1,1,2024-06-26 17:25:04,2011-01-25 11:04:16,1.0,,,,
000703.XSHE,2011-02-14,光大证券,,,1,1,2024-06-26 17:27:34,2011-02-15 17:07:37,1.0,,,,
000703.XSHE,2011-08-22,国泰海通证券,57.0000,M06,2,1,2024-06-26 05:24:27,2011-08-22 19:28:46,2.0,57.0,,,
000703.XSHE,2011-09-13,中信证券,60.0000,M06,1,1,2024-06-26 05:24:34,2011-09-15 11:03:42,1.0,60.0,,,
000703.XSHE,2011-09-14,中信证券,64.6000,M06,1,1,2024-06-26 05:24:23,2011-09-14 17:38:08,1.0,64.6,,,
000703.XSHE,2011-09-19,中信证券,,,1,1,2024-06-26 17:28:03,2011-09-19 14:28:10,1.0,,,,
000703.XSHE,2011-09-27,万联证券,,,1,1,2024-06-26 17:26:59,2011-09-29 12:45:53,1.0,,,,
000703.XSHE,2011-10-11,万联证券,,,1,1,2024-06-26 17:24:17,2011-10-14 20:34:52,1.0,,,,
000703.XSHE,2011-10-24,中信证券,64.6000,M06,1,1,2024-06-26 05:24:08,2011-10-24 20:33:56,1.0,64.6,,,
000703.XSHE,2011-10-24,申万宏源,,,2,1,2024-06-26 17:27:21,2011-10-24 20:33:56,2.0,,,,
000703.XSHE,2011-10-25,中信证券,,,1,1,2024-06-26 17:28:27,2011-10-27 13:56:09,1.0,,,,
000703.XSHE,2011-11-02,民生证券,,,2,1,2024-06-26 17:26:18,2011-11-07 11:16:47,2.0,,,,
000703.XSHE,2011-11-04,万联证券,,,1,1,2024-06-26 17:25:05,2011-11-09 10:57:43,1.0,,,,
000703.XSHE,2011-11-14,民生证券,,,2,1,2024-06-26 17:26:14,2011-11-16 14:27:21,2.0,,,,
000703.XSHE,2011-11-14,中信证券,,,1,1,2024-06-26 17:26:56,2011-11-15 15:34:55,1.0,,,,
000703.XSHE,2011-11-17,国泰海通证券,,,2,1,2024-06-26 17:28:00,2011-11-17 15:59:04,2.0,,,,
000703.XSHE,2011-11-23,国泰海通证券,,,2,1,2024-06-26 17:25:08,2011-11-23 10:57:41,2.0,,,,
000703.XSHE,2011-11-28,民生证券,,,2,1,2024-06-26 17:27:41,2011-11-29 14:08:05,2.0,,,,
000703.XSHE,2011-12-01,银河证券,,,1,1,2024-06-26 17:25:45,2011-12-08 11:06:43,1.0,,,,
000703.XSHE,2011-12-05,民生证券,,,2,1,2024-06-26 17:25:33,2011-12-07 15:22:12,2.0,,,,
000703.XSHE,2011-12-06,国泰海通证券,,,2,1,2024-06-26 17:27:18,2011-12-06 13:45:04,2.0,,,,
000703.XSHE,2011-12-07,中信证券,,,1,1,2024-06-26 17:26:15,2011-12-09 15:35:03,1.0,,,,
000703.XSHE,2011-12-19,民生证券,,,2,1,2024-06-26 17:25:49,2011-12-20 17:26:37,2.0,,,,
000703.XSHE,2011-12-26,民生证券,,,2,1,2024-06-26 17:29:14,2011-12-27 14:13:08,2.0,,,,
000703.XSHE,2012-01-04,民生证券,,,2,1,2024-06-26 17:24:28,2012-01-05 17:42:57,2.0,,,,
000703.XSHE,2012-01-05,民生证券,,,2,1,2024-06-26 17:27:33,2012-01-06 17:09:38,2.0,,,,
000703.XSHE,2012-01-11,中信证券,,,1,1,2024-06-26 17:25:58,2012-01-11 17:19:18,1.0,,,,
000703.XSHE,2012-01-16,民生证券,,,2,1,2024-06-26 17:27:35,2012-01-17 13:43:50,2.0,,,,
000703.XSHE,2012-01-16,中信证券,,,1,1,2024-06-26 17:29:20,2012-01-17 17:49:12,1.0,,,,
000703.XSHE,2012-01-20,万联证券,,,1,1,2024-06-26 17:25:50,2012-01-30 20:36:54,1.0,,,,
000703.XSHE,2012-01-30,申万宏源,,,3,1,2024-06-26 17:27:57,2012-01-30 16:10:51,3.0,,,,
000703.XSHE,2012-01-30,中信证券,55.0000,M06,1,1,2024-06-26 05:24:41,2012-01-31 16:03:46,1.0,55.0,,,
000703.XSHE,2012-01-31,国泰海通证券,,,2,1,2024-06-26 17:24:26,2012-02-01 11:23:37,2.0,,,,
000703.XSHE,2012-02-02,民生证券,,,2,1,2024-06-26 17:24:32,2012-02-10 11:09:26,2.0,,,,
000703.XSHE,2012-02-06,中信证券,,,1,1,2024-06-26 17:25:22,2012-02-07 16:57:12,1.0,,,,
000703.XSHE,2012-02-10,国泰海通证券,,,2,1,2024-06-26 17:28:38,2012-02-14 20:40:40,2.0,,,,
000703.XSHE,2012-02-13,国泰海通证券,,,2,1,2024-06-26 17:27:45,2012-02-13 20:48:42,2.0,,,,
