order_book_id,date,report_year_t,rice_create_tm,create_tm,comp_operating_revenue_t,comp_con_operating_revenue_t1,comp_con_operating_revenue_t2,comp_con_operating_revenue_t3,comp_con_operating_revenue_ftm,comp_net_profit_t,comp_con_net_profit_t1,comp_con_net_profit_t2,comp_con_net_profit_t3,comp_con_net_profit_ftm,comp_eps_t,comp_con_eps_t1,comp_con_eps_t2,comp_con_eps_t3,comp_net_asset_t,comp_con_net_asset_t1,comp_con_net_asset_t2,comp_con_net_asset_t3,comp_con_net_asset_ftm,comp_cash_flow_t,comp_con_cash_flow_t1,comp_con_cash_flow_t2,comp_con_cash_flow_t3,comp_con_cash_flow_ftm,comp_roe_t,comp_con_roe_t1,comp_con_roe_t2,comp_con_roe_t3,comp_con_roe_ftm,comp_pe_t,comp_con_pe_t1,comp_con_pe_t2,comp_con_pe_t3,comp_con_pe_ftm,comp_ps_t,comp_con_ps_t1,comp_con_ps_t2,comp_con_ps_t3,comp_con_ps_ftm,comp_pb_t,comp_con_pb_t1,comp_con_pb_t2,comp_con_pb_t3,comp_con_pb_ftm,comp_peg,comp_operating_revenue_growth_ratio_t,comp_con_operating_revenue_growth_ratio_t1,comp_con_operating_revenue_growth_ratio_t2,comp_con_operating_revenue_growth_ratio_t3,comp_con_operating_revenue_growth_ratio_ftm,comp_net_profit_growth_ratio_t,comp_con_net_profit_growth_ratio_t1,comp_con_net_profit_growth_ratio_t2,comp_con_net_profit_growth_ratio_t3,comp_con_net_profit_growth_ratio_ftm,con_grd_coef,con_targ_price,comp_con_eps_ftm,ty_profit_t1,ty_profit_t2,ty_profit_t3,ty_profit_ftm,ty_eps_t1,ty_eps_t2,ty_eps_t3,ty_eps_ftm
600171.XSHG,2005-01-04,2003,2011-09-09 10:21:48,2011-09-09 10:21:48,758769296.53,,,,,61697073.09,62999071.9337,60003122.4148,55808552.5595,59653574.9269,0.0915,0.0951,0.098,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,85.2849,83.5223,87.6925,94.2835,83.8546,6.9347,,,,,2.9838,,,,,,-0.0055,,,,,-0.4129,0.0211,-0.0476,-0.0699,-0.0493,3.5,6.32,0.0994,59338795.0326,44211990.0757,18509121.927,42070084.3966,0.0881,0.0656,0.0275,0.0625
600171.XSHG,2005-01-05,2003,2012-11-17 05:49:11,2012-11-17 05:49:11,758769296.53,,,,,61697073.09,62999071.9337,60003122.4148,55808552.5595,59653574.9269,0.0915,0.0951,0.098,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,86.9727,85.1752,89.428,96.1494,85.5141,7.0719,,,,,3.0428,,,,,,-0.0055,,,,,-0.4129,0.0211,-0.0476,-0.0699,-0.0493,3.5,6.32,0.0994,59816644.6495,44179579.3344,18509121.927,42040374.5505,0.0888,0.0655,0.0275,0.0624
600171.XSHG,2005-01-06,2003,2012-11-17 05:49:05,2012-11-17 05:49:05,758769296.53,,,,,61697073.09,62999071.9337,60003122.4148,55808552.5595,59653574.9269,0.0915,0.0951,0.098,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,86.1784,84.3974,88.6113,95.2713,84.7332,7.0073,,,,,3.015,,,,,,-0.0055,,,,,-0.4129,0.0211,-0.0476,-0.0699,-0.0493,3.5,6.32,0.0974,59799288.0321,44146176.7128,18509121.927,42009755.4807,0.0887,0.0655,0.0275,0.0624
600171.XSHG,2005-01-07,2003,2012-11-17 05:48:59,2012-11-17 05:48:59,758769296.53,,,,,61697073.09,62999071.9337,60003122.4148,55808552.5595,59653574.9269,0.0915,0.0951,0.098,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,88.2634,86.4392,90.7551,97.5763,86.7832,7.1769,,,,,3.088,,,,,,-0.0055,,,,,-0.4129,0.0211,-0.0476,-0.0699,-0.0493,3.4,6.31,0.0974,58637713.3816,44111752.4026,18509121.927,41978199.863,0.087,0.0655,0.0275,0.0623
600171.XSHG,2005-01-10,2003,2011-09-09 10:20:36,2011-09-09 10:20:36,758769296.53,,,,,61697073.09,63982740.0641,61377987.5067,55808552.5595,60913867.9278,0.0915,0.0968,0.1002,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,89.2562,86.0677,89.7202,98.6739,86.3607,7.2576,,,,,3.1227,,,,,,-0.0055,,,,,-0.4129,0.037,-0.0407,-0.0907,-0.0447,3.4,6.31,0.0994,58637959.5458,44402746.7746,18509121.927,42244944.704,0.087,0.0659,0.0275,0.0627
600171.XSHG,2005-01-11,2003,2012-11-17 05:48:54,2012-11-17 05:48:54,758769296.53,,,,,61697073.09,63982740.0641,57020145.9862,55808552.5595,56919179.8673,0.0915,0.0968,0.0931,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,88.3627,85.2061,95.6104,97.6861,85.9858,7.1849,,,,,3.0915,,,,,,-0.0055,,,,,-0.4129,0.037,-0.1088,-0.0212,-0.1023,3.4,6.31,0.0929,58157677.6557,30108686.7797,18509121.927,29142056.3753,0.0863,0.0447,0.0275,0.0433
600171.XSHG,2005-01-12,2003,2012-11-17 05:48:50,2012-11-17 05:48:50,758769296.53,,,,,61697073.09,63982740.0641,57020145.9862,55808552.5595,56919179.8673,0.0915,0.0968,0.0931,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,88.3627,85.2061,95.6104,97.6861,85.9858,7.1849,,,,,3.0915,,,,,,-0.0055,,,,,-0.4129,0.037,-0.1088,-0.0212,-0.1023,3.4,6.31,0.0929,58134116.2969,30104248.1639,18509121.927,29137987.6442,0.0863,0.0446,0.0275,0.0433
600171.XSHG,2005-01-13,2003,2012-11-17 05:48:29,2012-11-17 05:48:29,758769296.53,,,,,61697073.09,63982740.0641,57020145.9862,55808552.5595,56919179.8673,0.0915,0.0968,0.0931,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,87.9655,84.8231,95.1807,97.247,85.5994,7.1527,,,,,3.0776,,,,,,-0.0055,,,,,-0.4129,0.037,-0.1088,-0.0212,-0.1023,3.25,6.32,0.0929,58109829.8755,30099627.8672,18509121.927,29133752.3722,0.0863,0.0446,0.0275,0.0433
600171.XSHG,2005-01-14,2003,2012-11-17 05:48:24,2012-11-17 05:48:24,758769296.53,,,,,61697073.09,63982740.0641,57020145.9862,55808552.5595,56919179.8673,0.0915,0.0968,0.0931,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,87.5684,84.4402,94.751,96.808,85.2129,7.1204,,,,,3.0637,,,,,,-0.0055,,,,,-0.4129,0.037,-0.1088,-0.0212,-0.1023,3.25,6.32,0.0929,58084819.8316,30094872.5947,18509121.927,29129393.3724,0.0862,0.0446,0.0275,0.0433
600171.XSHG,2005-01-17,2003,2011-09-09 10:19:29,2011-09-09 10:19:29,758769296.53,,,,,61697073.09,63982740.0641,57020145.9862,55808552.5595,56919179.8673,0.0915,0.0968,0.0931,0.0911,1742003646.03,,,,,86115562.62,,,,,0.0395,,,,,85.4834,82.4297,92.495,94.503,83.184,6.9508,,,,,2.9907,,,,,,-0.0055,,,,,-0.4129,0.037,-0.1088,-0.0212,-0.1023,3.25,6.32,0.0929,57876730.7099,29940510.1923,18509121.927,28987894.5035,0.0859,0.0445,0.0275,0.043
