date,order_book_id,size,non_linear_size,momentum,liquidity,book_to_price,leverage,growth,earnings_yield,beta,residual_volatility,comovement,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2005-01-06,600171.XSHG,0.22695241041050543,-0.12029606488472373,0.3961609842523034,1.0801597205883773,-0.8868730369946681,-1.46577812067755,-0.6430939525494354,-1.621559993428832,0.2831957598521599,1.0561169793054865,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-07,600171.XSHG,0.2569862894728565,-0.14565219018499861,0.31755410587701843,1.0734778845308688,-0.9186334517773301,-1.4653411235333087,-0.641438258506827,-1.6373364397748562,0.30821861610670126,1.111148178085941,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-10,600171.XSHG,0.26338965261974595,-0.151670510738041,0.17360554276039109,1.0902936314206597,-0.9234760496636972,-1.4695072732545245,-0.6520934741953158,-1.6294415886500733,0.11587547547450402,1.0736920532983756,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-11,600171.XSHG,0.24835682505263282,-0.13696604229950066,0.20401535679282454,1.043337676114689,-0.9114784087634881,-1.4680702249196294,-0.5882043163368582,-1.6474102762267675,0.16520875834512047,1.0633378004975969,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-12,600171.XSHG,0.2490507316296237,-0.13846525153624556,0.17319072261540647,1.0330742995978175,-0.9147148367652044,-1.4688933152861983,-0.5879288835706173,-1.6673264745422656,0.19463727377663037,0.9604056715524155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-13,600171.XSHG,0.24457975734276147,-0.13482545781025665,0.0033301272081030352,1.0252488194921434,-0.9067182774514272,-1.4688540975943858,-0.5892086471107919,-1.6618252492986432,0.23111290499759254,0.8686234023539149,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-14,600171.XSHG,0.24952466294885423,-0.13674006889640697,-0.06523440011490322,1.0275010318954318,-0.9109905335089677,-1.470140358427232,-0.589265739586532,-1.6658153828576872,0.03263958514488484,0.9654618410701625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-17,600171.XSHG,0.24920459210156137,-0.1328073003984612,-0.021997268435041767,1.0131859858534562,-0.904112761846409,-1.4681822916239275,-0.5819316397695192,-1.6592134061169201,0.1823342018950771,0.8370252787448926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-18,600171.XSHG,0.28569234919439995,-0.16816649205708262,-0.052163040694985216,0.9893800601966728,-0.936969456972177,-1.4700928979391785,-0.5794078932542234,-1.6556716404744556,0.45512751043019883,0.698049743771484,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-19,600171.XSHG,0.27663696691642503,-0.15804929084248553,-0.04232477092500961,0.9855046226368444,-0.9296114373094385,-1.4695960331262665,-0.5820334668487366,-1.6620707947753899,0.5910195574210717,0.636423628813849,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-20,600171.XSHG,0.28048004305900553,-0.16090374527976187,0.10407159661339328,0.9710773922605563,-0.9318824696588504,-1.4689162633912385,-0.5839592283292797,-1.6648922423274064,0.5139367104352711,0.6163213288904317,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-21,600171.XSHG,0.27676026422868794,-0.15362925787975865,-0.001567953512709066,0.9557805956948904,-0.9335730792164936,-1.4757016420131017,-0.5851568851041634,-1.680366287991801,0.4095568891672161,0.6063266128224488,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-24,600171.XSHG,0.27301802768747807,-0.1515697424303469,0.041854339675464994,0.9206788365834411,-0.9278345885820679,-1.4754426467652033,-0.5796669846257788,-1.6791839267872888,0.26378334974278234,0.5447842491839814,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-25,600171.XSHG,0.25936272568922936,-0.1339948427014072,-0.5564910146659457,0.9071100833263386,-0.9149849987622696,-1.474703594533047,-0.5298184410472137,-1.7226259520299085,0.28905524483769846,0.48253594300241975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-26,600171.XSHG,0.23042082855148255,-0.10888984529826053,-0.38921120218005384,0.8165538214721343,-0.8861162711079793,-1.475363020613632,-0.5290627159790157,-1.7155794778569229,0.5146484206291516,0.4923086256124326,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-27,600171.XSHG,0.21396403703042724,-0.09427699726739223,-0.6136166532813505,0.753347407996741,-0.8707480501815482,-1.4754411466735686,-0.5337144380782544,-1.7161606270815883,0.6444984447640153,0.41193131887578566,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-28,600171.XSHG,0.2123798124535425,-0.08833520147735209,-0.528886188865084,0.6915171119087081,-0.8652646499283023,-1.4731962018948461,-0.5343409470629131,-1.7289069441535672,0.49620558397825787,0.3754912626400015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-31,600171.XSHG,0.18387429354325524,-0.05621415647930294,-0.5632039263004127,0.6702587386386346,-0.8322287860554155,-1.4742565112075745,-0.5396498094357457,-1.725104282918196,0.56367576221036,0.22874429414335026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,600171.XSHG,0.1405033806035833,-0.016447677243578252,-0.41685460898058296,0.6614378618272453,-0.7936400413293461,-1.4763856695288324,-0.5365151041079608,-1.7354660174733865,0.5968940572943885,0.19500749333037268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-02,600171.XSHG,0.14371205446294855,-0.02375967321393167,-0.38449787202629804,0.6128845408587801,-0.8039300758327164,-1.475766160304184,-0.5387211853865118,-1.753953711808662,0.6447358563614316,0.05541200404120557,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-03,600171.XSHG,0.102362201959799,0.014629465626249118,-0.39076382925311454,0.5653298676766749,-0.7705847630775762,-1.4744501815468323,-0.5351179333079026,-1.7555839925206087,0.7714532106034009,0.008774761646174436,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-04,600171.XSHG,0.09742058857806836,0.01587824134897407,-0.2744291195127642,0.5293754476143022,-0.7718309916530116,-1.4779335137832479,-0.5660800491792964,-1.7616093866034848,0.8055562239252974,-0.02106760378850794,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-16,600171.XSHG,0.1276477903053421,-0.00806131267394162,-0.26278537642111643,0.49051275121276056,-0.802039805462867,-1.4811158109944391,0.07379900299659087,-1.7059324883190998,0.8726556760986008,-0.08816869162438339,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-17,600171.XSHG,0.2494649845862926,-0.11026147010102784,-0.33631876019565,0.5671316044557276,-0.9174718188359234,-1.4873407234295641,0.07173188823021676,-1.738481080194209,0.8422398443315061,1.0111713592362839,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-18,600171.XSHG,0.25763008367891704,-0.11527294091039506,-0.33687801427159647,0.6905900614437792,-0.9256636861336519,-1.4849714006256631,0.07860194273354114,-1.7388681485601691,0.8219399287276328,0.9870799456359854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-21,600171.XSHG,0.26060613254042425,-0.11709112648959075,-0.37503146357697315,0.7382024828021895,-0.9283503447007876,-1.4878641529524188,0.07403115702695232,-1.755227577464787,0.795172237623588,0.9485726029409028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-22,600171.XSHG,0.24428250032499593,-0.10661961766629817,-0.33523378455964803,0.7584904744486376,-0.9109320110490515,-1.4869456744642064,0.06998021657897735,-1.737152390246629,0.5159071720894084,1.0631743543559398,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-23,600171.XSHG,0.2628779616355656,-0.12702562092032427,-0.33742849216138854,0.7903802528069019,-0.9239457175123409,-1.4868161134080347,0.11195167344420977,-1.7410013663588146,0.5140799433775111,0.9656517763265567,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-24,600171.XSHG,0.24624992043998886,-0.11667282778759266,-0.22097675995237648,0.7867025458808296,-0.9157239684266946,-1.4853267032062847,0.11545870048443097,-1.7367921835042817,0.502896953043785,0.9810645646762511,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-25,600171.XSHG,0.2418125199904604,-0.1111784917085723,-0.3095912077133721,0.7773652056930608,-0.9080629463013407,-1.4863209777195416,0.11494098540635155,-1.7273740276976817,0.5060045466222127,0.9237874592543477,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-28,600171.XSHG,0.25734085659154976,-0.1251639339001599,-0.26916523606798826,0.7636841997323137,-0.9220269716608684,-1.4809470274649794,0.092126297120525,-1.7348489467340604,0.4714388980150545,0.8892910092468663,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
