order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
002318.XSHE,2010q1,2011-04-28,331409446.76,-141589106.69,-97832605.29,449080415.91,1,696399007.75,16861864.57,50229507.24,290862792.99,,175531191.62,2092585294.68,188000000.0,2021-12-27 22:05:47,,606266349.4,31775189.23,385054223.2,1396186286.93,385054223.2,1342694281.83,509837943.87,2563632.64
002318.XSHE,2010q2,2011-10-26,728227178.55,-110527345.06,-140914221.98,532183239.95,1,729273500.34,42462752.769999996,87556050.56,297007958.16,,123748203.06,2135036395.85,152000000.0,2022-08-08 20:12:27,,659567261.14,-19890504.86,850590042.48,1405762895.51,850590042.48,1360126511.53,515312408.6,5455294.67
002318.XSHE,2010q3,2011-10-26,1108905293.79,-66744915.77,-186127150.09,473256582.71,1,553250422.19,63276072.04,87527987.39,314299024.15,,145310509.71,1979805923.39,94000000.0,2021-12-27 22:05:47,,482879725.3,-161479663.19,1295034341.95,1426555501.2,1295034341.95,1164224528.52,505207200.04,8067817.27
002318.XSHE,2010q4,2012-03-13,1545280525.09,57710284.82,-278313007.94,403844084.73,1,512778694.46,83412131.96,87842545.12,328069053.42,,125330903.78,1947873874.43,101000000.0,2021-12-27 22:05:47,1723088.31,451292237.31,-184260045.59,1784299288.09,1435095179.97,1784299288.09,1120695171.69,556344077.04,11839072.33
002318.XSHE,2011q1,2012-04-24,374534595.35,-259436598.93,-117831164.72,616726885.29,1,819902913.1,24210517.68,87337806.69,348573568.4,,200433110.81,2279190902.55,187000000.0,2021-12-27 22:05:47,1093614.8,759210096.71,243396842.91,442498435.82,1459287989.45,442498435.82,1334401661.53,538026650.9,3981728.33
002318.XSHE,2011q2,2012-10-26,919829172.6200001,-197092384.33,-159212612.15,658470397.29,1,907852825.89,68244620.71000001,138041923.12,367064358.32,,241260739.5,2389295102.15,221000000.0,2022-08-08 20:12:27,2797764.8,789189424.92,270935146.25,1099952623.9299998,1481442276.26,1099952623.9299998,1436059885.3,602365138.55,10340164.24
002318.XSHE,2011q3,2012-10-26,1427108649.14,-236721644.58,-219201452.69,692979321.08,1,1032523448.84,103760508.37,137307763.26,399725820.03,,261079785.67,2548577167.38,38000000.0,2021-12-27 22:05:47,3951744.0,967915805.27,454597518.77,1712453900.77,1516053718.54,1712453900.77,1553954767.95,590461666.88,21656647.75
002318.XSHE,2011q4,2013-03-12,1882322922.35,-68091108.09,-305160816.0,770508775.59,1,1044002730.4,124097085.9,149951044.48,411416329.72,,191995342.64,2615638126.01,110176449.0,2021-12-27 22:05:47,7906071.86,979999320.79,351602150.57,2250304295.56,1571635395.61,2250304295.56,1528631849.03,799766439.47,29838459.71
002318.XSHE,2012q1,2013-04-25,528706335.7,-105069663.08,-34368193.2,798966374.84,1,1149438075.31,31333919.4,144934105.57,441112630.3,,329921622.03,2715088184.02,148146449.0,2021-12-27 22:05:47,2699838.0,1111415868.06,54024723.3,637500253.02,1565650108.71,637500253.02,1645488998.12,764296579.02,9008014.85
002318.XSHE,2012q2,2013-10-28,1036070731.7,23101329.01,-168637500.51,832937619.66,1,1285540438.97,75629483.58,151148388.3,464182621.75,,425888539.95,2875124434.16,132100000.0,2022-08-08 20:12:27,2807598.1799999997,1243724869.87,61522790.81,1288155906.83,1589583995.19,1288155906.83,1713388529.14,849140229.26,19856252.700000003
002318.XSHE,2012q3,2013-10-28,1630725296.23,185567283.96,-223260145.12,735291552.67,1,1262672775.35,127942385.77,150283747.71,515293069.06,,416221239.74,2898634720.45,121200000.0,2021-12-27 22:05:47,2840454.34,1221795353.28,33797954.41,2037008921.1,1635961945.1,2037008921.1,1731652644.31,857364863.86,28289624.01
002318.XSHE,2012q4,2014-04-15,2133816372.97,345088796.48,-279012653.6,709353049.46,1,1090970642.95,160842888.42,171662991.98,532312814.53,,244015142.64,2759798065.96,125700000.0,2021-12-27 22:05:47,3780607.65,966063215.17,-212915405.77,2659983989.6,1668827423.01,2659983989.6,1484552136.5,873123525.41,42926495.84
002318.XSHE,2013q1,2014-04-29,538837254.2,-26455453.59,-112737092.42,789802962.89,1,1370900210.3,45522530.32,170696810.5,575337984.08,,398399908.82,3085236343.12,165500000.0,2021-12-27 22:05:47,416710.68,1218009296.69,200856149.24,665648660.84,1714336132.82,665648660.84,1739721630.2,903216927.32,7122694.75
002318.XSHE,2013q2,2014-10-28,1075842002.21,87434638.9,-206180181.57,834622397.0,1,1316848594.19,103701365.53999999,169957954.23,602596833.03,,344377020.57,3058093290.61,181100000.0,2022-08-08 20:12:27,1939838.68,1140012609.16,93401236.16,1382512081.88,1741244696.42,1382512081.88,1637345616.92,904626853.8,14839206.2
002318.XSHE,2013q3,2014-10-28,1682072856.29,243043833.72,-283531589.05,767921820.62,1,1224473383.4,172872103.29,168954140.7,672423959.51,,308460194.5,3034864850.06,137700000.0,2021-12-27 22:05:47,3718703.19,1041812773.51,54087828.82,2163869051.46,1810391466.66,2163869051.46,1563882845.81,878369594.93,22712847.65
