order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
601901.XSHG,2010q2,2011-10-31,,-3775545661.73,-50057673.47,,1,,335756174.05,,,544217475.49,,,,2022-08-09 18:28:34,-98162104.07,,,985948363.0499998,,985948363.0499998,,,
601901.XSHG,2010q3,2011-10-31,,-6495261517.79,-78710106.97,,1,,725544955.87,,,837664127.01,,,,2022-01-05 22:10:22,-62939660.95,,,1789642054.12,,1789642054.12,,,
601901.XSHG,2010q4,2012-04-05,,-3692811772.99,-138760491.81,,1,19060412932.29,1272380702.44,38906319.5,1167067909.73,1413292159.25,,28024035763.29,,2022-01-05 22:10:22,235640031.27,,,3087703429.84,8963622831.0,3087703429.84,,392069393.33,
601901.XSHG,2011q1,2012-04-25,,-2605290344.06,-44500575.56,,1,,203317746.69,,,308409032.08,,,,2022-01-05 22:10:22,-32207549.86,,,578279283.0,,578279283.0,,,
601901.XSHG,2011q2,2012-10-31,,-4267433596.17,-43879295.37,,1,13943564895.2,279844199.43,33701003.87,1455035390.32,601148042.52,,23136663268.77,,2022-08-09 18:28:34,124173760.52000001,,,966345224.8,9193098373.57,966345224.8,,381423257.19,
601901.XSHG,2011q3,2012-10-31,,-6409522024.68,-292741451.07,,1,11741325943.26,213680735.19,36256656.82,1386896784.27,1013845956.23,,26452171956.0,,2022-01-05 22:10:22,145779060.46,,5714775312.34,1299054439.72,14710846012.74,1299054439.72,,381180929.95,
601901.XSHG,2011q4,2013-04-27,,-8008235684.18,-1813309019.57,,1,11564835675.21,251258392.36,55279354.51,1354746881.37,1377051240.6,,26141672746.65,,2022-01-05 22:10:22,16290000.18,,5714775312.34,1709033850.41,14576837071.44,1709033850.41,,465636804.66,
601901.XSHG,2012q1,2013-04-27,,990163222.74,-1545624514.75,,1,13349198004.08,207157644.41,50232960.08,1492928743.06,310058831.37,,28118258172.27,,2022-01-05 22:10:22,76536665.08,,,566332691.23,14769060168.19,566332691.23,,455017269.39,
601901.XSHG,2012q2,2013-10-31,,-2685277944.63,-1405634083.13,,1,12146780004.74,429128046.8,56666294.33,1266957899.03,657310545.48,,26704540511.32,,2022-08-09 18:28:34,176144699.32999998,,-382127249.7,1204293464.13,14557760506.58,1204293464.13,,439873258.28,
601901.XSHG,2012q3,2013-10-31,,-3448898300.44,-1307209437.51,,1,11905996079.77,526856136.41,52887545.19,1274184455.4,1089783158.22,,26365658640.41,,2022-01-05 22:10:22,300333735.4,,-416790006.71,1731713036.64,14459662560.64,1731713036.64,,414839155.93,
