order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000050.XSHE,2012-02-28,2011,q4,1405,,2012-02-28发布的财报中，4季度净利润增速超出机构的一致预期,,,,,,,,2012-02-28,financial_reports,,,,51937647.0000,,,,38.5582,,,,,,,,2012-02-27,,17485619.4743,,,1.9703,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2012-02-28,2011,q4,1503,,2012-02-28发布的财报净利润同比增速超出2011一致预期同比增速,,,,,,,,2012-02-28,financial_reports,,,,51937647.0000,,,,38.5582,,,,,,,,2012-02-27,,17485619.4743,,12.3179,26.2403,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2012-10-23,2012,q3,1405,,2012-10-23发布的财报中，3季度净利润增速超出机构的一致预期,,,,,,,,2012-10-23,financial_reports,,,,48927604.0000,,,,2.9550,,,,,,,,2012-10-22,,22583554.4055,,,1.1665,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2012-10-23,2012,q3,1503,,2012-10-23发布的财报净利润同比增速超出2012一致预期同比增速,,,,,,,,2012-10-23,financial_reports,,,,48927604.0000,,,,2.9550,,,,,,,,2012-10-22,,22583554.4055,,0.8255,2.1295,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2013-08-24,2013,q2,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2013-08-30,200000000.0000,2013-08-23,181445408.3333,,,,0.1023,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2013-10-28,2013,q3,1405,,2013-10-28发布的财报中，3季度净利润增速超出机构的一致预期,,,,,,,,2013-10-28,financial_reports,,,,575274380.7700,,,,10.7577,,,,,,,,2013-10-25,,190054384.9776,,,2.0269,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2013-10-28,2013,q3,1501,,2013-10-28发布的财报净利润同比增速超出一致预期2013同比增速,,,,,,,,2013-10-28,financial_reports,,,596685447.7700,,,8.9819,,,,,,,,,,2013-10-25,190646850.0000,,2.5035,,6.4784,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2013-10-28,2013,q3,1503,,2013-10-28发布的财报净利润同比增速超出2013一致预期同比增速,,,,,,,,2013-10-28,financial_reports,,,,575274380.7700,,,,10.7577,,,,,,,,2013-10-25,,190054384.9776,,2.8844,7.8733,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-01-13,2013,q4,1401,,2014-01-13发布的业绩预告上调了报告期业绩,,,,,,,,2014-01-13,performance_forecast,163000000.0000,136000000.0000,,,,,,,2013-10-28,1.0,125000000.0000,104000000.0000,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-01-13,2013,q4,1403,,2014-01-13发布的业绩预告超出机构的一致预期,,,,,,,,2014-01-13,performance_forecast,163000000.0000,136000000.0000,,,,,,,,,,,,,,2014-01-10,117359343.7500,,,,0.1588,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-01-13,2013,q4,1502,,2014-01-13发布的业绩预告同比增速超出一致预期2013同比增速,,,,,,,,2014-01-13,performance_forecast,163000000.0000,136000000.0000,,,1.4992,,,,,,,,,,,2014-01-10,117359343.7500,,1.1567,,0.3426,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-03-05,2014,q1,1502,,2014-03-05发布的业绩预告同比增速超出一致预期2014同比增速,,,,,,,,2014-03-05,performance_forecast,16000000.0000,13000000.0000,,,7.9168,,,,,,,,,,,2014-03-04,272112750.0000,,-0.5863,,8.5031,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-03-05,2014,q1,1504,,2014-03-05发布的业绩预告同比增速超出2014一致预期同比增速,,,,,,,,2014-03-05,performance_forecast,16000000.0000,13000000.0000,,,,,7.9168,,,,,,,,,2014-03-04,,603143.0843,,-0.5863,8.5031,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-11,2014,q1,1401,,2014-04-11发布的业绩预告上调了报告期业绩,,,,,,,,2014-04-11,performance_forecast,32000000.0000,28000000.0000,,,,,,,2014-03-05,1.0,16000000.0000,13000000.0000,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-11,2014,q1,1502,,2014-04-11发布的业绩预告同比增速超出一致预期2014同比增速,,,,,,,,2014-04-11,performance_forecast,32000000.0000,28000000.0000,,,18.2054,,,,,,,,,,,2014-04-10,337500000.0000,,-0.4869,,18.6922,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-11,2014,q1,1504,,2014-04-11发布的业绩预告同比增速超出2014一致预期同比增速,,,,,,,,2014-04-11,performance_forecast,32000000.0000,28000000.0000,,,,,18.2054,,,,,,,,,2014-04-10,,748060.7120,,-0.4869,18.6923,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-26,2014,q1,1405,,2014-04-26发布的财报中，1季度净利润增速超出机构的一致预期,,,,,,,,2014-04-26,financial_reports,,,,123089482.0000,,,,83.4279,,,,,,,,2014-04-25,,748060.7120,,,163.5448,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-26,2014,q1,1501,,2014-04-26发布的财报净利润同比增速超出一致预期2014同比增速,,,,,,,,2014-04-26,financial_reports,,,123089482.0000,,,83.4279,,,,,,,,,,2014-04-25,337500000.0000,,-0.4869,,83.9148,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-26,2014,q1,1503,,2014-04-26发布的财报净利润同比增速超出2014一致预期同比增速,,,,,,,,2014-04-26,financial_reports,,,,123089482.0000,,,,83.4279,,,,,,,,2014-04-25,,748060.7120,,-0.4869,83.9148,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-04-26,2014,q2,1502,,2014-04-26发布的业绩预告同比增速超出一致预期2014同比增速,,,,,,,,2014-04-26,performance_forecast,81000000.0000,70000000.0000,,,2.2693,,,,,,,,,,,2014-04-25,337500000.0000,,-0.4869,,2.7562,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-08-13,2014,q4,1101,宏源证券,"宏源证券2014-08-13发布的报告上调了该股盈利预测,分析师：王建伟,李振亚,秦闻",2014-08-13,深天马A：半年报靓丽印证业绩拐点,"王建伟,李振亚,秦闻",390481500.0000,2014-07-29,深天马A：大象起舞 向专显和高端消费华丽转身,378996750.0000,,,,,,,,,,,,,,,,,,,,,,,0.0303,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-08-14,2014,q2,1405,,2014-08-14发布的财报中，2季度净利润增速超出机构的一致预期,,,,,,,,2014-08-14,financial_reports,,,,71078068.0000,,,,2.5622,,,,,,,,2014-08-13,,6907778.1689,,,9.2896,2021-04-12 11:01:47,2021-04-12 11:01:47
000050.XSHE,2014-08-14,2014,q2,1501,,2014-08-14发布的财报净利润同比增速超出一致预期2014同比增速,,,,,,,,2014-08-14,financial_reports,,,194167550.0000,,,8.0686,,,,,,,,,,2014-08-13,350284875.0000,,-0.4674,,8.5360,2021-04-12 11:01:47,2021-04-12 11:01:47
