date,000050.XSHE
2006-01-06,1.7263996725841306
2006-01-09,1.7426113104107306
2006-01-10,1.7382755876259346
2006-01-11,1.6963544180508547
2006-01-12,1.7078820831834045
2006-01-13,1.6872028414726554
2006-01-16,1.5744118038716501
2006-01-17,1.571655898002595
2006-01-18,1.448090230307338
2006-01-19,1.431462118522826
2006-01-20,1.4304083918449242
2006-01-23,1.4284093743056558
2006-01-24,1.4261687670483791
2006-01-25,1.3939298924565109
2006-02-06,1.3007834292821587
2006-02-07,1.317018511371176
2006-02-08,1.316642569201335
2006-02-09,1.3301970266589085
2006-02-10,1.2947397404069358
2006-02-13,1.2995255921423794
2006-02-14,1.3034035313834726
2006-02-15,1.3140267532387673
2006-02-16,1.331043442180333
2006-02-17,1.3310723658212793
2006-02-20,1.3334474716809988
2006-02-21,1.3013495379320263
2006-02-22,1.3025502508038842
2006-02-23,1.2927831567680437
2006-02-24,1.289963561251558
2006-02-27,1.2893850899506567
2006-02-28,1.2777919185317945
2006-03-01,1.2886394307888345
2006-03-02,1.3017041969827732
2006-03-03,1.291709238702363
2006-03-06,1.2933835520448191
2006-03-07,1.3539870792153406
2006-03-08,1.3517493575412671
2006-03-09,1.3440519179951331
2006-03-10,1.3421302368827248
2006-03-13,1.3256628586422305
2006-03-14,1.3239387543532624
2006-03-15,1.2837304295292302
2006-03-16,1.280463914618506
2006-03-17,1.2659565380020668
2006-03-20,1.3225724402621624
2006-03-21,1.3149097047295628
2006-03-22,1.3280207703950602
2006-03-23,1.328459306170905
2006-03-24,1.3238708854618446
2006-03-27,1.325591162826908
2006-03-28,1.3041852333962693
2006-03-29,1.2658186503618187
2006-03-30,1.2931176566035316
2006-03-31,1.2971823011225878
2006-04-03,1.3365786736306604
2006-04-04,1.3115807818432337
2006-04-05,1.2854203494535046
2006-04-06,1.2838594454976253
2006-04-07,1.283721936867088
2006-04-10,1.2316147449729138
2006-04-11,1.2262930935758336
2006-04-12,1.214772869988903
2006-04-13,1.0888934786297062
2006-04-14,0.9762526409842499
2006-04-17,0.9712724842603173
2006-04-18,0.9642974590086998
2006-04-19,0.9575302954044027
2006-04-20,0.9541612151912657
2006-04-21,0.9208922938934974
2006-04-24,0.9127722894273053
2006-04-25,0.9129293890811274
2006-04-26,1.4641767120535176
2006-04-27,1.4391594947518513
2006-04-28,1.5350982426577862
2006-05-08,1.8020069408537465
2006-05-09,1.7918480249444515
2006-05-10,1.8609469463821455
2006-05-11,1.9142716555311863
2006-05-12,2.0568333985379046
2006-05-15,1.6393742555421371
2006-05-16,1.7583190413756231
2006-05-17,1.7510888077857407
2006-05-18,1.7345835021552578
2006-05-19,1.7556355563442745
2006-05-22,1.7301892850373755
2006-05-23,1.726973779433566
2006-05-24,1.716906741073273
2006-05-25,1.7174006871414915
2006-05-26,1.7391097717962285
2006-05-29,1.6574287819126712
2006-05-30,1.647787615466225
2006-05-31,1.6187478278086924
2006-06-01,1.7577430907252456
2006-06-02,1.7165978435044424
2006-06-05,1.7335763894695377
2006-06-06,1.7364014485285628
2006-06-07,1.6392750358266266
2006-06-08,1.6412774126021261
2006-06-09,1.6548067648809799
2006-06-12,1.648420039021002
2006-06-13,1.6479923037584687
2006-06-14,1.6774809724640858
2006-06-15,1.6773175950087758
2006-06-16,1.6698541147023906
2006-06-19,1.6789888059033586
2006-06-20,1.6790670780193082
2006-06-21,1.6849256104584176
2006-06-22,1.6885743988915625
2006-06-23,1.7279478760023494
2006-06-26,1.7190976472638126
2006-06-27,1.7202302361735313
2006-06-28,1.7177430545585508
2006-06-29,1.6575850298355408
2006-06-30,1.6611326901071057
2006-07-03,1.6643032634838122
2006-07-04,1.68153695176052
2006-07-05,1.6686881758968723
2006-07-06,1.6603292868334865
2006-07-07,1.6399831578579098
2006-07-10,1.6414601774043445
2006-07-11,1.638659463075582
2006-07-12,1.641184843216035
2006-07-13,1.6907421371718687
2006-07-14,1.684803701624691
2006-07-17,1.6684545727828723
2006-07-18,1.668435683582174
2006-07-19,1.681469406287284
2006-07-20,1.6793036698906194
2006-07-21,1.6737271931207656
2006-07-24,1.6732696160585145
2006-07-25,1.6714352051161612
2006-07-26,1.6754947170011798
2006-07-27,1.6840551705169
2006-07-28,1.6819363835276655
2006-07-31,1.6415729083002115
2006-08-01,1.6682872064695071
2006-08-02,1.6750106989769658
2006-08-03,1.6657420325668337
2006-08-04,1.6765411083175108
2006-08-07,1.6489016955557125
2006-08-08,1.667813553436057
2006-08-09,1.6673671967579335
2006-08-10,1.6424675845088785
2006-08-11,1.6457228083066595
2006-08-14,1.67811561771053
2006-08-15,1.6977262103756776
2006-08-16,1.6759972333076536
2006-08-17,1.672796682198085
2006-08-18,1.6657586391958372
2006-08-21,1.6716586454462201
2006-08-22,1.643632304236074
2006-08-23,1.643494308548897
2006-08-24,1.6437777412785348
2006-08-25,1.6438918764598913
2006-08-28,1.6341630822676962
2006-08-29,1.6327521086964987
2006-08-30,1.6407932760467918
2006-08-31,1.6394882615081816
2006-09-01,1.683410345983328
2006-09-04,1.6726140331423558
2006-09-05,1.6692103390088247
2006-09-06,1.6621156837966
2006-09-07,1.559860550766319
2006-09-08,1.5616600357599326
2006-09-11,1.5555435772916433
2006-09-12,1.567102519946089
2006-09-13,1.590653487917188
2006-09-14,1.59107801036035
2006-09-15,1.5428214303095287
2006-09-18,1.5581710162995799
2006-09-19,1.5599851863483307
2006-09-20,1.5587632808943483
2006-09-21,1.5402628731006285
2006-09-22,1.5527419943380925
2006-09-25,1.5510532361119982
2006-09-26,1.548221131261408
2006-09-27,1.5311060389210918
2006-09-28,1.524434604471902
2006-09-29,1.4983235951689051
2006-10-09,1.4728293519681392
2006-10-10,1.4729458754340128
2006-10-11,1.473427110424829
2006-10-12,1.443944177151305
2006-10-13,1.4404805018679694
2006-10-16,1.4407766633651473
2006-10-17,1.4368074420388957
2006-10-18,1.4096322275741184
2006-10-19,1.4114164220208831
2006-10-20,1.411574211373259
2006-10-23,1.4474061857149085
2006-10-24,1.4077193110610056
2006-10-25,1.3949764815715007
2006-10-26,1.3734845748323694
2006-10-27,1.390498593727374
2006-10-30,1.3979473498190533
2006-10-31,1.39057188928797
2006-11-01,1.3467351490012038
2006-11-02,1.3464707367322521
2006-11-03,1.356032548495057
2006-11-06,1.3211937348696428
2006-11-07,1.3074810522375977
2006-11-08,1.3104992036233518
2006-11-09,1.2613989779672992
2006-11-10,1.3139039159914576
2006-11-13,1.3760577494891773
2006-11-14,1.396922412298279
2006-11-15,1.2819905872552528
2006-11-16,1.2856468191004486
2006-11-17,1.2676820887614437
2006-11-20,1.1513157489409964
2006-11-21,1.1601084812032523
2006-11-22,1.1719591533209615
2006-11-23,1.1653856085112733
2006-11-24,1.1653628662874764
2006-11-27,1.1708699005764718
2006-11-28,1.168507022451482
2006-11-29,1.1369025611851942
2006-11-30,1.0516355510981445
2006-12-01,1.0287084466443144
2006-12-04,1.1306643980277178
2006-12-05,1.1332549686132047
2006-12-06,1.1428441855508495
2006-12-07,1.1392456457370366
2006-12-08,1.2398904783305034
2006-12-11,1.1405197417059008
2006-12-12,1.1233870691374994
2006-12-13,1.1203221336898137
2006-12-14,1.1393719481201716
2006-12-15,1.1316982440926584
2006-12-18,1.1898982815759485
2006-12-19,1.1918742118249488
2006-12-20,1.2176105247777336
2006-12-21,1.2435273069410504
2006-12-22,1.257418215015306
2006-12-25,1.323243348099506
2006-12-26,1.3256457634370689
2006-12-27,1.257092108686611
2006-12-28,1.2538713550593321
2006-12-29,1.29230709128182
2007-01-04,1.2485198812100553
2007-01-05,1.2496025168295066
2007-01-08,1.3217707898491913
2007-01-09,1.2308236578570235
2007-01-10,1.1624800649629237
2007-01-11,1.1429690739885652
2007-01-12,1.2490714596995667
2007-01-15,1.1755007571170408
2007-01-16,1.1341940971251632
2007-01-17,1.0879929094164373
2007-01-18,1.0921021134341171
2007-01-19,1.0562430773915084
2007-01-22,1.114485976505498
2007-01-23,1.1060839594413432
2007-01-24,1.1138093504316016
2007-01-25,1.223969246529752
2007-01-26,1.190475299581815
2007-01-29,1.1961473389738349
2007-01-30,1.2072582116657906
2007-01-31,1.1219870825552853
2007-02-01,1.1231249824988825
2007-02-02,1.1032803458286171
2007-02-05,1.082291832485657
2007-02-06,1.0962983210529804
2007-02-07,1.1325749430338041
2007-02-08,1.1276315791058877
2007-02-09,1.1165605767200992
2007-02-12,1.212551998944663
2007-02-13,1.2340822866327474
2007-02-14,1.19609577073078
2007-02-15,1.0832245480531768
2007-02-16,1.0820082000628939
2007-02-26,1.1014276833984136
2007-02-27,1.094606867295196
2007-02-28,1.0642810222426247
2007-03-01,1.0801654702959789
2007-03-02,1.0920720564258273
2007-03-05,1.0906176421242906
2007-03-06,1.0817285290660477
