order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000629.XSHE,2013-10-21,2013,q4,1102,长江证券,"长江证券2013-10-21发布的报告上调了该股盈利预测,分析师：刘元瑞,王鹤涛",2013-10-21,攀钢钒钛：3季度卡拉拉开始贡献业绩增量,"刘元瑞,王鹤涛",887800000.0000,2013-08-21,攀钢钒钛：资源品受制周期低迷 业绩持续下滑,691800000.0000,,,,,,,,,,,,,,,,,,,,,,,0.2833,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2014-07-15,2014,q4,1302,长江证券,长江证券2014-07-15发布的报告研报摘要中含有超预期信息,2014-07-15,攀钢钒钛：资源品价格跌幅较大 2季度环比下滑,王鹤涛,948000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2014-10-29,2014,q4,1302,中金公司,中金公司2014-10-29发布的报告研报摘要中含有超预期信息,2014-10-29,攀钢钒钛：三季度下滑符合预期 基本面尚未见底,"柴伟,丁玥",251000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2015-04-15,2014,q4,1102,长江证券,"长江证券2015-04-15发布的报告上调了该股盈利预测,分析师：刘元瑞,王鹤涛,陈文敏",2015-04-15,攀钢钒钛：矿价大跌内外受困 持续亏损等待出路,"刘元瑞,王鹤涛,陈文敏",-2087000000.0000,2015-02-02,攀钢钒钛：铁矿石价格下跌与卡拉拉并表导致亏损,-2170000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0382,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2015-04-15,2014,q4,1401,,2015-04-15发布的业绩快报上调了报告期业绩,,,,,,,,2015-04-15,current_performance,,,-2099006980.0000,,,,,,2015-01-31,1.0,-2100000000.0000,-2600000000.0000,,,,,,,,,,2021-05-10 10:48:38,2021-05-10 10:48:38
000629.XSHE,2015-04-15,2014,q4,1403,,2015-04-15发布的业绩快报超出机构的一致预期,,,,,,,,2015-04-15,current_performance,,,-2099006980.0000,,,,,,,,,,,,,2015-04-14,-2170000000.0000,,,,0.0327,2021-05-10 10:48:38,2021-05-10 10:48:38
000629.XSHE,2015-04-15,2014,q4,1502,,2015-04-15发布的业绩快报同比增速超出一致预期2014同比增速,,,,,,,,2015-04-15,current_performance,,,-2099006980.0000,,,-4.8229,,,,,,,,,,2015-04-14,-2170000000.0000,,-4.9522,,0.1293,2021-05-10 10:48:38,2021-05-10 10:48:38
000629.XSHE,2015-04-29,2015,q4,1302,中金公司,中金公司2015-04-29发布的报告研报摘要中含有超预期信息,2015-04-29,攀钢钒钛：资源价格大跌 2014年大幅亏损,"柴伟,丁玥",-887000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2015-10-13,2015,q3,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2015-10-19,29000000.0000,2015-10-12,-429000000.0000,,,,1.0676,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2016-04-15,2016,q1,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2016-04-21,130000000.0000,2016-04-14,87000000.0000,,,,0.4943,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2016-04-15,2016,q1,1502,,2016-04-15发布的业绩预告同比增速超出一致预期2016同比增速,,,,,,,,2016-04-15,performance_forecast,50000000.0000,30000000.0000,,,1.0928,,,,,,,,,,,2016-04-14,87000000.0000,,1.0394,,0.0534,2021-04-12 11:01:47,2021-04-12 11:01:47
000629.XSHE,2016-04-17,2015,q4,1302,长江证券,长江证券2016-04-17发布的报告研报摘要中含有超预期信息,2016-04-17,攀钢钒钛：主业低迷致全年大幅亏损 受益澳元走强1季度扭亏为盈,王鹤涛,-2207000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
