order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000629.XSHE,2012-01-01,银河证券,,,1,1,2012-01-05 10:55:42,2012-01-05 10:55:42,1.0,,,,
000629.XSHE,2012-01-02,中金财富,,,1,1,2012-01-04 15:10:15,2012-01-04 15:10:15,1.0,,,,
000629.XSHE,2012-01-04,长城证券,,,1,1,2012-01-04 15:10:15,2012-01-04 15:10:15,1.0,,,,
000629.XSHE,2012-01-04,UBS Warburg,8.8000,M06,2,1,2012-01-04 15:10:15,2012-01-04 15:10:15,2.0,8.8,,,
000629.XSHE,2012-01-04,申万宏源,,,1,1,2012-01-04 17:51:09,2012-01-04 17:51:09,1.0,,,,
000629.XSHE,2012-01-05,长江证券,,,2,1,2012-01-05 17:42:57,2012-01-05 17:42:57,2.0,,,,
000629.XSHE,2012-01-06,广发证券,,,2,1,2012-01-10 11:58:03,2012-01-10 11:58:03,2.0,,,,
000629.XSHE,2012-01-06,申万宏源,,,1,1,2012-01-06 17:09:38,2012-01-06 17:09:38,1.0,,,,
000629.XSHE,2012-01-07,银河证券,,,1,1,2012-01-10 16:23:36,2012-01-10 16:23:36,1.0,,,,
000629.XSHE,2012-01-07,中金财富,,,1,1,2012-01-10 11:58:03,2012-01-10 11:58:03,1.0,,,,
000629.XSHE,2012-01-09,中信证券,,,1,1,2012-01-10 16:23:36,2012-01-10 16:23:36,1.0,,,,
000629.XSHE,2012-01-09,申万宏源,,,1,1,2012-01-09 15:10:37,2012-01-09 15:10:37,1.0,,,,
000629.XSHE,2012-01-11,国信证券,,,1,1,2012-01-12 10:57:16,2012-01-12 10:57:16,1.0,,,,
000629.XSHE,2012-01-11,中信证券,,,1,1,2012-01-11 17:19:18,2012-01-11 17:19:18,1.0,,,,
000629.XSHE,2012-01-14,中金财富,,,1,1,2012-01-16 20:40:02,2012-01-16 20:40:02,1.0,,,,
000629.XSHE,2012-01-15,银河证券,,,1,1,2012-01-17 15:36:49,2012-01-17 15:36:49,1.0,,,,
000629.XSHE,2012-01-15,广发证券,,,2,1,2012-01-16 20:40:02,2012-01-16 20:40:02,2.0,,,,
000629.XSHE,2012-01-16,中金财富,,,2,1,2012-01-16 20:40:02,2012-01-16 20:40:02,2.0,,,,
000629.XSHE,2012-01-16,申万宏源,,,1,1,2012-01-16 20:40:02,2012-01-16 20:40:02,1.0,,,,
000629.XSHE,2012-01-16,中信证券,,,1,1,2012-01-17 16:56:16,2012-01-17 16:56:16,1.0,,,,
000629.XSHE,2012-01-17,德邦证券,,,2,1,2012-01-17 16:56:16,2012-01-17 16:56:16,2.0,,,,
000629.XSHE,2012-01-18,中信证券,10.0000,M06,1,1,2012-01-18 17:59:02,2012-01-18 17:59:02,1.0,10.0,,,
000629.XSHE,2012-01-19,华泰证券,,,2,1,2012-01-20 12:04:41,2012-01-20 12:04:41,2.0,,,,
000629.XSHE,2012-01-20,广发证券,,,2,1,2012-01-30 20:36:54,2012-01-30 20:36:54,2.0,,,,
000629.XSHE,2012-01-28,银河证券,,,1,1,2012-01-31 10:38:32,2012-01-31 10:38:32,1.0,,,,
000629.XSHE,2012-01-29,中金财富,,,1,1,2012-01-30 16:10:51,2012-01-30 16:10:51,1.0,,,,
000629.XSHE,2012-01-30,申万宏源,,,1,1,2012-01-31 10:38:32,2012-01-31 10:38:32,1.0,,,,
000629.XSHE,2012-02-02,中金财富,,,1,1,2012-02-02 17:42:49,2012-02-02 17:42:49,1.0,,,,
000629.XSHE,2012-02-03,广发证券,,,2,1,2012-02-06 15:15:07,2012-02-06 15:15:07,2.0,,,,
000629.XSHE,2012-02-03,申万宏源,,,1,1,2012-02-03 17:09:26,2012-02-03 17:09:26,1.0,,,,
000629.XSHE,2012-02-04,中金财富,,,1,1,2012-02-06 16:54:38,2012-02-06 16:54:38,1.0,,,,
000629.XSHE,2012-02-04,银河证券,,,2,1,2012-02-08 16:58:10,2012-02-08 16:58:10,2.0,,,,
000629.XSHE,2012-02-06,申万宏源,,,1,1,2012-02-07 17:41:51,2012-02-07 17:41:51,1.0,,,,
000629.XSHE,2012-02-06,中信证券,,,1,1,2012-02-07 20:49:52,2012-02-07 20:49:52,1.0,,,,
000629.XSHE,2012-02-06,第一创业证券,,,1,1,2012-02-08 15:15:14,2012-02-08 15:15:14,1.0,,,,
000629.XSHE,2012-02-06,长江证券,,,2,1,2012-02-07 20:49:52,2012-02-07 20:49:52,2.0,,,,
000629.XSHE,2012-02-07,德邦证券,,,2,1,2012-02-07 12:11:39,2012-02-07 12:11:39,2.0,,,,
000629.XSHE,2012-02-09,申万宏源,,,1,1,2012-02-09 16:42:50,2012-02-09 16:42:50,1.0,,,,
000629.XSHE,2012-02-09,中信证券,10.0000,M06,1,1,2012-02-09 18:07:26,2012-02-09 18:07:26,1.0,10.0,,,
000629.XSHE,2012-02-10,广发证券,,,2,1,2012-02-13 14:19:49,2012-02-13 14:19:49,2.0,,,,
000629.XSHE,2012-02-11,中金财富,,,1,1,2012-02-13 16:37:32,2012-02-13 16:37:32,1.0,,,,
000629.XSHE,2012-02-11,银河证券,,,2,1,2012-02-14 20:40:40,2012-02-14 20:40:40,2.0,,,,
000629.XSHE,2012-02-13,第一创业证券,,,1,1,2012-02-15 17:08:17,2012-02-15 17:08:17,1.0,,,,
000629.XSHE,2012-02-13,中信证券,,,1,1,2012-02-13 20:48:42,2012-02-13 20:48:42,1.0,,,,
000629.XSHE,2012-02-16,长江证券,,,2,1,2012-02-16 20:41:32,2012-02-16 20:41:32,2.0,,,,
000629.XSHE,2012-02-16,国信证券,,,1,1,2012-02-16 12:07:57,2012-02-16 12:07:57,1.0,,,,
000629.XSHE,2012-02-16,国投证券,8.5000,M06,2,1,2012-02-17 11:31:24,2012-02-17 11:31:24,2.0,8.5,,,
000629.XSHE,2012-02-16,第一创业证券,,,1,1,2012-02-17 13:15:07,2012-02-17 13:15:07,1.0,,,,
000629.XSHE,2012-02-16,兴业证券,,,1,1,2012-02-17 13:15:07,2012-02-17 13:15:07,1.0,,,,
000629.XSHE,2012-02-16,申万宏源,8.2500,M06,1,1,2012-03-23 17:53:55,2012-03-23 17:53:55,1.0,8.25,,,
000629.XSHE,2012-02-18,中金财富,,,1,1,2012-02-20 20:43:32,2012-02-20 20:43:32,1.0,,,,
000629.XSHE,2012-02-18,银河证券,,,2,1,2012-02-21 20:46:01,2012-02-21 20:46:01,2.0,,,,
000629.XSHE,2012-02-20,第一创业证券,,,1,1,2012-02-22 16:00:11,2012-02-22 16:00:11,1.0,,,,
000629.XSHE,2012-02-21,德邦证券,,,2,1,2012-02-21 20:46:01,2012-02-21 20:46:01,2.0,,,,
000629.XSHE,2012-02-22,申万宏源,,,1,1,2012-02-22 17:24:53,2012-02-22 17:24:53,1.0,,,,
000629.XSHE,2012-02-25,中金财富,,,1,1,2012-02-27 20:52:39,2012-02-27 20:52:39,1.0,,,,
000629.XSHE,2012-02-25,广发证券,,,2,1,2012-02-27 11:38:07,2012-02-27 11:38:07,2.0,,,,
000629.XSHE,2012-02-26,银河证券,,,2,1,2012-02-28 21:01:40,2012-02-28 21:01:40,2.0,,,,
000629.XSHE,2012-02-27,中信证券,,,1,1,2012-02-29 12:57:04,2012-02-29 12:57:04,1.0,,,,
000629.XSHE,2012-02-27,申万宏源,,,1,1,2012-02-27 20:52:39,2012-02-27 20:52:39,1.0,,,,
000629.XSHE,2012-02-27,UBS Warburg,8.8000,Y01,2,1,2012-02-27 20:52:39,2012-02-27 20:52:39,2.0,,8.8,,
000629.XSHE,2012-02-28,UBS Warburg,,,2,1,2012-02-29 12:57:04,2012-02-29 12:57:04,2.0,,,,
000629.XSHE,2012-03-01,中金财富,,,1,1,2012-03-02 17:51:40,2012-03-02 17:51:40,1.0,,,,
000629.XSHE,2012-03-02,长江证券,,,2,1,2012-03-05 17:53:34,2012-03-05 17:53:34,2.0,,,,
000629.XSHE,2012-03-02,广发证券,,,2,1,2012-03-05 17:53:34,2012-03-05 17:53:34,2.0,,,,
000629.XSHE,2012-03-03,银河证券,,,2,1,2012-03-07 20:31:12,2012-03-07 20:31:12,2.0,,,,
000629.XSHE,2012-03-03,中金财富,,,1,1,2012-03-06 15:09:34,2012-03-06 15:09:34,1.0,,,,
000629.XSHE,2012-03-05,申万宏源,,,1,1,2012-03-05 17:53:34,2012-03-05 17:53:34,1.0,,,,
000629.XSHE,2012-03-07,申万宏源,,,1,1,2012-03-08 11:34:52,2012-03-08 11:34:52,1.0,,,,
000629.XSHE,2012-03-09,广发证券,,,2,1,2012-03-12 11:36:49,2012-03-12 11:36:49,2.0,,,,
000629.XSHE,2012-03-09,UBS Warburg,8.8000,M06,2,1,2012-03-10 10:32:17,2012-03-10 10:32:17,2.0,8.8,,,
000629.XSHE,2012-03-10,银河证券,,,2,1,2012-03-14 11:14:43,2012-03-14 11:14:43,2.0,,,,
000629.XSHE,2012-03-10,中金财富,,,1,1,2012-03-13 10:11:11,2012-03-13 10:11:11,1.0,,,,
