order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
002271.XSHE,2010q1,2011-04-29,191101842.46,-149163484.24,-13228350.25,304642976.49,1,692865366.55,1275330.57,19459781.33,146881801.61,,308030917.53,1163027587.68,32154791.0,2021-12-28 21:11:09,,690528609.79,134901531.25,253329202.73,470162221.13,253329202.73,956216305.85,168609377.94,3653405.65
002271.XSHE,2010q2,2011-10-27,668186794.1600001,-219430343.51,-26045644.26,321999392.46,1,936385447.39,36346556.39,18394857.73,180426409.07,,535441425.63,1441618894.34,75630391.0,2022-08-09 20:16:53,,934261123.06,262160316.27,883699168.0500001,505233446.95,883699168.0500001,1230410346.23,169769005.08,10560651.450000001
002271.XSHE,2010q3,2011-10-27,1028717733.12,-277100480.56,-42626615.86,385713681.07,1,997813683.27,74507442.23,20020800.29,217551103.7,,530048654.47,1541208016.06,67359000.0,2021-12-28 21:11:09,,995901791.37,332210535.54,1381163129.45,543394332.79,1381163129.45,1319351332.04,174085419.91,20136174.07
002271.XSHE,2010q4,2012-04-13,1411253034.55,-187201389.01,-135503540.12,412338301.81,1,1165028239.12,107129882.04,24644587.82,243013485.17,,537309004.25,2197612472.46,61009000.0,2021-12-28 21:11:09,,1164178509.37,918383023.42,1981660167.96,1032584233.34,1981660167.96,1922009218.29,207043752.64,30226700.41
002271.XSHE,2011q1,2012-04-26,255681452.9,-158820391.82,-92369468.62,528237016.18,1,1210440212.36,947516.6,24486134.99,244720393.62,,604408017.14,2243971962.31,54459000.0,2021-12-28 21:11:09,,1209802915.04,67706376.29,353366308.61,1033531749.95,353366308.61,1948327888.35,199563119.53,11750544.17
002271.XSHE,2011q2,2012-10-20,751911345.2900001,-281644371.29,-126004725.24,510783906.37,1,1244342816.31,45807733.75,54952791.81,246473911.86,,715516828.14,2275935583.4,59852375.0,2022-08-09 20:16:53,,1243917951.42,12633417.1,1031699861.0,1031592767.09,1031699861.0,1921696096.97,209356770.16,23948937.330000002
002271.XSHE,2011q3,2012-10-20,1284392763.94,-166971018.95,-148528494.05,490056482.31,1,1397111738.17,71413338.55,54329051.22,272152979.02,,752429070.98,2454310110.06,24637375.0,2021-12-28 21:11:09,,1396899305.71,123499487.58,1745193929.04,1057198371.89,1745193929.04,2056630277.93,219210480.97,37554615.49
002271.XSHE,2011q4,2013-04-13,1791461739.01,-187908603.09,-183392111.87,548771100.57,1,1227957627.39,104159073.58,69560364.78,294138022.56,,722174212.05,2326358834.31,43797752.75,2021-12-28 21:11:09,,1227957627.39,-55865268.13,2473653535.66,1098401206.92,2473653535.66,1858460577.72,314709699.81,55517194.81
002271.XSHE,2012q1,2013-04-26,306805034.43,-215850770.43,-83622631.06,758075437.36,1,1483951630.06,-7840725.91,85694978.93,286484992.89,,760490224.55,2574512111.07,21700000.0,2021-12-28 21:11:09,,1483951630.06,292669033.87,434799953.33,1090560481.01,434799953.33,2044034869.48,309844668.89,16722241.45
002271.XSHE,2012q2,2013-10-30,882565598.5900002,5454204.01,-128168446.64,606623609.68,1,1466495116.82,57815281.21,85293484.3,316923840.38,,782326664.76,2588359604.95,50594777.75,2022-08-09 20:16:53,,1466495116.82,134201622.5,1245111962.5,1121864488.13,1245111962.5,2031525531.14,305263689.78,36455921.739999995
002271.XSHE,2012q3,2013-10-30,1473122876.88,78266330.62,-177385015.54,521073989.19,1,1467613118.75,119481438.2,85802633.7,376965549.21,,872841034.0,2651143763.88,127392718.91,2021-12-28 21:11:09,,1317613118.75,23576005.64,2101266643.13,1183530645.13,2101266643.13,2069798465.31,307981854.33,43693169.98
002271.XSHE,2012q4,2014-03-18,2101664395.67,383825845.26,-288826847.83,517302321.16,1,1554011699.47,191296137.74,85904004.94,439283860.59,,897009960.16,2811357044.13,103451543.32,2021-12-28 21:11:09,,1554011699.47,-67476857.87,2978570323.2,1257345344.66,2978570323.2,2013578973.27,450162350.23,66748239.41
