order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
601916.XSHG,2010q2,2011-08-31,,3236369000.0,-9886952000.0,,1,176979776111.0,816900000.0,66961047.0,1268732867.0,1340278000.0,,186507241367.0,,2021-12-21 06:44:51,13552000.0,,6715964000.0,2420934000.0,9527465256.0,2420934000.0,,1022968033.0,
601916.XSHG,2010q4,2014-03-04,,1341547029.0,108969568.0,,0,199496250376.0,1642895457.0,420190360.0,991570460.0,3255285826.0,,217311983453.0,,2021-12-21 06:44:51,106422262.0,,7382311846.0,5412455949.0,17815733077.0,5412455949.0,,1084225338.0,
601916.XSHG,2011q2,2012-11-20,,64955000.0,-6140171000.0,,1,237376018000.0,1337822000.0,412762000.0,2329392000.0,1924942000.0,,256531062000.0,,2021-12-21 06:44:51,94342000.0,,-134543000.0,3703718000.0,19155044000.0,3703718000.0,,1075217000.0,
601916.XSHG,2011q4,2014-03-04,,1968950000.0,-1756714000.0,,0,281171819000.0,2849828000.0,416583000.0,3037320000.0,4678725000.0,,301857656000.0,,2021-12-21 06:44:51,133249000.0,,2385707000.0,8452642000.0,20685837000.0,8452642000.0,,1091750000.0,
601916.XSHG,2012q2,2014-03-04,,20679043000.0,-6402482000.0,,1,327941055000.0,1882930000.0,502821000.0,2918876000.0,2380390000.0,,348540231000.0,,2021-12-21 06:44:51,135627000.0,,-2059712000.0,4889729000.0,20599176000.0,4889729000.0,,1144360000.0,
601916.XSHG,2012q4,2016-09-09,,12742653000.0,-1810330000.0,,1,371129871000.0,4025695000.0,511343000.0,4659072000.0,5077220000.0,,393839270000.0,,2021-12-21 06:44:51,273057000.0,,819038000.0,10421807000.0,22709399000.0,10421807000.0,,1252982000.0,
601916.XSHG,2013q2,2014-03-04,,-13276878000.0,-825916000.0,,0,397388535000.0,2421090000.0,507845000.0,2465694000.0,3019345000.0,,422777489000.0,,2021-12-21 06:44:51,120761000.0,,-60000000.0,6237758000.0,25388954000.0,6237758000.0,,1345769000.0,
601916.XSHG,2013q4,2017-11-13,,566087000.0,-14469309000.0,,1,460308497000.0,4901249000.0,515543000.0,4455728000.0,6928247000.0,,488116994000.0,,2021-12-21 06:44:51,292408000.0,,-1514431000.0,13432490000.0,27808497000.0,13432490000.0,,1397040000.0,
601916.XSHG,2014q2,2015-12-31,,36008444000.0,-42552246000.0,,1,,2932145000.0,,,4124217000.0,,,,2021-12-21 06:44:51,24468000.0,,8602601000.0,8035750000.0,,8035750000.0,,,
601916.XSHG,2014q3,2016-03-29,,105047545000.0,-128197307000.0,,1,551513941000.0,4445467000.0,,,6540606000.0,,584515286000.0,,2021-12-21 06:44:51,5359000.0,,18567154000.0,12483821000.0,33001345000.0,12483821000.0,,,
