date,order_book_id,size,non_linear_size,momentum,liquidity,book_to_price,leverage,growth,earnings_yield,beta,residual_volatility,comovement,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2020-07-09,688027.XSHG,-0.4354996806119748,0.5767144607639381,-0.4915717206853605,1.4224211673809022,-1.3252382095775521,-0.514882231392677,-0.5023353168391312,-0.8887301383392688,0.43471855444031676,0.19524557384836383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,688027.XSHG,-0.508691423968376,0.6274645008424168,-0.5218753870366001,1.4126887007004145,-1.3030794467998665,-0.49925347798407294,-0.49735799321952023,-0.8739550845851394,0.44800492259217584,0.15850098445170235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,688027.XSHG,-0.5000783664614306,0.6181373269222851,-0.5035141177994523,1.3964203633490222,-1.2924016367475972,-0.49396398300678257,-0.5003671043257172,-0.8695645872826334,0.49449743942171537,0.1040494614304783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,688027.XSHG,-0.28945508828970873,0.45862319014108427,-0.5212352439818924,1.3932590773631661,-1.3125466153541967,-0.5032234322474989,-0.48751293300771076,-0.8888350869769315,0.4900727129092882,0.11660545007148201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,688027.XSHG,-0.34290612260629283,0.5044398015096185,-0.5191417436153147,1.4120706034102015,-1.3033475581429406,-0.4985324896473611,-0.48995764059470925,-0.8837333269900264,0.6092741841498626,0.11961746261477643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,688027.XSHG,-0.2689338480273783,0.4493067132820119,-0.4486152041583909,1.4210708611586491,-1.347079300737589,-0.5641754052428489,-0.48151476684884065,-0.9014834137306608,0.5036045842195074,0.09531738082149625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,688027.XSHG,-0.3827197046914266,0.5418510213023604,-0.4655534048530558,1.423392260311731,-1.3260004167707917,-0.5523140991347588,-0.5024104797741517,-0.8848810181920604,0.4934178899828215,0.07728450511322468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,688027.XSHG,-0.4878075900721026,0.6171467982362068,-0.43964459735369754,1.4164100607235703,-1.3226700536901437,-0.5532878186974649,-0.5099253497434454,-0.8806773134548076,0.4671417477853928,0.05809118505380591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,688027.XSHG,-0.44208606832533437,0.5834464997076809,-0.5146879306027111,1.405029359238352,-1.316500521383684,-0.5503253722028354,-0.5093859959031649,-0.8808231794438354,0.4688055838628609,0.0372938652075035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,688027.XSHG,-0.48152511078901883,0.6100598757739057,-0.5169470720423454,1.4002636812551836,-1.298979098917955,-0.5400809288107595,-0.5178893753465794,-0.8694301640036323,0.4583824394265652,0.032178001566000446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,688027.XSHG,-0.4871567072246039,0.6146653165459035,-0.5606447578178937,1.3988662495457922,-1.2871812074323936,-0.5356031342166586,-0.5181075728624581,-0.8604251119074495,0.4620716012991216,0.013571992230935671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,688027.XSHG,-0.5516866188223724,0.6644103646810668,-0.5684880908079326,1.4112013546954967,-1.307542749274165,-0.5378090255475737,-0.5243243676417221,-0.8703406565854263,0.38472063562926895,0.038875825011537336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,688027.XSHG,-0.6169689020148605,0.7098413873303827,-0.5742536683165764,1.4091787846115047,-1.294469759147042,-0.5288815973367931,-0.5386669582486115,-0.8584053474194274,0.3823742991782527,0.020783543287829442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,688027.XSHG,-0.5896586811939797,0.6939369183948657,-0.5456123269010928,1.401431859893814,-1.2897296052508265,-0.5262618402009319,-0.5410329018981913,-0.8591957989115743,0.38520071602078937,0.01174992319328097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,688027.XSHG,-0.586573585233429,0.6864963893305375,-0.6083093049128426,1.381897087317702,-1.272721022833213,-0.525624686270539,-0.5474455650262786,-0.8527241135399272,0.3876569855440203,-0.004795670539890856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,688027.XSHG,-0.561036305776961,0.6698495065915943,-0.6226442139229739,1.3781117091419754,-1.2769122231751613,-0.5259422720256506,-0.5587881678407846,-0.8552596793840702,0.39113382422809223,-0.016940720999820205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,688027.XSHG,-0.5578309005830875,0.6658714119242901,-0.6563014298177611,1.3636210009060823,-1.265995563371475,-0.5213325610901436,-0.5423860244324615,-0.849792025602292,0.3835858548084657,-0.044026299695384914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,688027.XSHG,-0.5224345284633279,0.637460205975115,-0.6555663595179391,1.3682626631985153,-1.2627367659073707,-0.5227265626105035,-0.5229476702602762,-0.8494298702660489,0.46590786160216335,-0.11035876300280545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,688027.XSHG,-0.5602383048184626,0.6658028106143393,-0.609710539746343,1.3690852568096066,-1.2701722492153371,-0.5267895121835553,-0.5209198662924893,-0.8518446887931479,0.459497631784442,-0.12157469659365291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,688027.XSHG,-0.5572948751882743,0.6643511292326334,-0.6018254861782919,1.349935569811917,-1.2581916134261333,-0.5223026507044718,-0.559695297222875,-0.8478260948760165,0.46977369314419176,-0.12425071207679053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,688027.XSHG,-0.5716218857870371,0.6741476157768774,-0.5700788862141332,2.2226015317877184,-1.2593352814753607,-0.5256774732991645,-0.5543348281793744,-0.8515391108138289,0.4661842405344776,-0.11465852957336264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,688027.XSHG,-0.618743532745239,0.7034603390852557,-0.5743499514629589,2.0540115141440825,-1.2550792474773367,-0.5216407945532234,-0.5599566771510118,-0.8447936442109668,0.49857694638321504,-0.11731118785465636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,688027.XSHG,-0.6076231076016985,0.6970684927844999,-0.5263046273763132,1.961680302178223,-1.2667692171580878,-0.5272632352357758,-0.5611686471319477,-0.8490480143717903,0.49917131179119,-0.13643603526054288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,688027.XSHG,-0.6283838723369334,0.7098693175665072,-0.5295243627141093,1.873547354401099,-1.268808331959861,-0.5272075086809358,-0.563843486190336,-0.8556950745604498,0.5353796711215274,-0.14581837247862123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,688027.XSHG,-0.6210110919078374,0.7083205936706785,-0.6187438223251709,1.7511195161900306,-1.2866863448819692,-0.535160628810095,-0.5076811392324742,-0.8688400918950524,0.5192350287303459,-0.1278510388621547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,688027.XSHG,-0.6084192596395215,0.7004073698275755,-0.6197676007405625,1.600125926919504,-1.2945718367716164,-0.5361212448561467,-0.5060076408866312,-0.8689334097622927,0.5216993168203694,-0.11951010780592453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,688027.XSHG,-0.6121296135110801,0.7040709259615128,-0.6567537224427499,1.5147245363668376,-1.2856270609651348,-0.5344208873290078,-0.5082579157328249,-0.8675967030551865,0.5065581795594032,-0.10598261482915067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,688027.XSHG,-0.635493276277713,0.7167029158751338,-0.6381660224738509,1.3646491751141256,-1.27718872120392,-0.5335857346138938,-0.5100818664451171,-0.8644412238658233,0.4510501072842366,-0.10551049106906618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,688027.XSHG,-0.5875881037034218,0.6849311460199312,-0.6541886285527687,1.2888691681926912,-1.2755189299374443,-0.5310679553175112,-0.516773682496662,-0.8679591496183925,0.45086363402163876,-0.14178081051990163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,688027.XSHG,-0.5826744125988459,0.6841851213738291,-0.6536221379487644,1.2091390060433116,-1.2939441373077138,-0.5340735964744837,-0.5144969223120487,-0.8741972364526159,0.4922192428997797,-0.1656169362196355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,688027.XSHG,-0.6279654425638034,0.7159517963653295,-0.6903804407302313,1.168228582933634,-1.2924409018288305,-0.5305993508847804,-0.5215860931880885,-0.8697780080608618,0.46077897350885844,-0.14368603346568673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
