order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
688027.XSHG,2021-02-27,2020,q4,2401,,2021-02-27发布的业绩快报下调了报告期业绩,,,,,,,,2021-02-27,current_performance,,,31145700.0000,,,,,,2021-01-30,1.0,31700000.0000,31700000.0000,,,,,,,,,,2021-07-06 16:59:13,2021-07-06 16:59:13
688027.XSHG,2021-10-29,2021,q3,2501,,2021-10-29发布的财报净利润同比增速低于一致预期2021同比增速,,,,,,,,2021-10-29,financial_reports,,,-44300587.5200,,,-0.9531,,,,,,,,,,2021-10-28,498400000.0000,,15.9015,,-16.8546,2021-10-29 08:35:11,2021-10-29 08:35:11
688027.XSHG,2023-02-28,2022,q4,2401,,2023-02-28发布的业绩快报下调了报告期业绩,,,,,,,,2023-02-28,current_performance,,,-80064187.0000,,,,,,2023-01-31,1.0,-78000000.0000,-78000000.0000,,,,,,,,,,2023-02-28 08:17:22,2023-02-28 08:17:22
688027.XSHG,2023-10-28,2023,q3,2501,,2023-10-28发布的财报净利润同比增速低于一致预期2023同比增速,,,,,,,,2023-10-28,financial_reports,,,-79117557.7900,,,-0.2879,,,,,,,,,,2023-10-27,-51825000.0000,,0.3987,,-0.6866,2023-10-28 10:26:55,2023-10-28 10:26:55
688027.XSHG,2024-02-26,2023,q4,2401,,2024-02-26发布的业绩快报下调了报告期业绩,,,,,,,,2024-02-26,current_performance,,,-125294755.0000,,,,,,2024-01-31,1.0,-124000000.0000,-124000000.0000,,,,,,,,,,2024-02-26 06:14:26,2024-02-26 06:14:26
688027.XSHG,2024-04-27,2024,q1,2501,,2024-04-27发布的财报净利润同比增速低于一致预期2024同比增速,,,,,,,,2024-04-27,financial_reports,,,-41473613.6900,,,-1.5561,,,,,,,,,,2024-04-26,-400000.0000,,0.9968,,-2.5529,2024-04-27 08:47:37,2024-04-27 08:47:37
688027.XSHG,2024-07-30,2024,q2,2501,,2024-07-30发布的财报净利润同比增速低于一致预期2024同比增速,,,,,,,,2024-07-30,financial_reports,,,-35342766.3900,,,0.1576,,,,,,,,,,2024-07-29,-85000000.0000,,0.3141,,-0.1565,2024-07-30 06:19:48,2024-07-30 06:19:48
688027.XSHG,2024-09-05,2024,q4,2101,银河证券,"银河证券2024-09-05发布的报告下调了该股盈利预测,分析师：赵良毕",2024-09-05,国盾量子：量子通信协议引领 产业升级新趋势大发展,赵良毕,12280000.0000,2024-03-12,国盾量子：引领量子信息新突破 赋能前沿科技新质生产力,30460000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.5968,2024-09-10 20:16:36,2024-09-10 20:16:36
688027.XSHG,2024-10-26,2024,q3,2501,,2024-10-26发布的财报净利润同比增速低于一致预期2024同比增速,,,,,,,,2024-10-26,financial_reports,,,-55117508.3600,,,0.3033,,,,,,,,,,2024-10-25,12280000.0000,,1.0991,,-0.7958,2024-10-25 19:08:32,2024-10-25 19:08:32
688027.XSHG,2024-11-04,2024,q4,2101,银河证券,"银河证券2024-11-04发布的报告下调了该股盈利预测,分析师：赵良毕",2024-11-04,国盾量子2024年三季报点评：技术突破持续赋能 量子通信应用有望加速,赵良毕,9480000.0000,2024-09-05,国盾量子：量子通信协议引领 产业升级新趋势大发展,12280000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.2280,2024-11-07 06:07:37,2024-11-07 06:07:37
688027.XSHG,2025-01-18,2024,q4,2403,,2025-01-18发布的业绩预告低于机构的一致预期,,,,,,,,2025-01-18,performance_forecast,-33000000.0000,-33000000.0000,,,,,,,,,,,,,,2025-01-17,9644924.4000,,,,-4.4215,2025-01-18 06:52:31,2025-01-18 06:52:31
688027.XSHG,2025-01-18,2024,q4,2502,,2025-01-18发布的业绩预告同比增速低于一致预期2024同比增速,,,,,,,,2025-01-18,performance_forecast,-33000000.0000,-33000000.0000,,,0.7337,,,,,,,,,,,2025-01-17,9644924.4000,,1.0778,,-0.3441,2025-01-18 06:52:31,2025-01-18 06:52:31
688027.XSHG,2025-04-22,2025,q1,2501,,2025-04-22发布的财报净利润同比增速低于一致预期2025同比增速,,,,,,,,2025-04-22,financial_reports,,,-20306069.8500,,,0.5104,,,,,,,,,,2025-04-21,31310000.0000,,1.9833,,-1.4729,2025-04-22 05:26:27,2025-04-22 05:26:27
688027.XSHG,2025-08-13,2025,q2,2405,,2025-08-13发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2025-08-13,financial_reports,,,,-3483963.6000,,,,-1.5683,,,,,,,,2025-08-12,,32019576.1937,,,-1.1088,2025-08-13 05:14:33,2025-08-13 05:14:33
688027.XSHG,2025-08-13,2025,q2,2501,,2025-08-13发布的财报净利润同比增速低于一致预期2025同比增速,,,,,,,,2025-08-13,financial_reports,,,-23790033.4500,,,0.3269,,,,,,,,,,2025-08-12,30000000.0000,,1.9422,,-1.6153,2025-08-13 05:14:33,2025-08-13 05:14:33
