order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
000538.XSHE,2010q1,2011-04-30,1546262787.56,-88264888.96,-90947954.88,1823319227.15,1,2739981341.84,169398838.88,375734379.27,1571745168.6,,368922552.53,6539255073.25,357201143.86,2022-01-06 08:24:12,2767394.19,2554173469.81,-3090210.27,2133237989.27,3799273731.41,2133237989.27,5498092475.95,250884441.94,-5104719.42
000538.XSHE,2010q2,2011-10-29,3155103784.63,-121547635.93,-252004518.03,1941449980.27,1,2869327527.81,431310350.25000006,380129986.12,1728817222.54,,457639857.46,6819251599.94,290898363.48,2022-08-06 16:58:17,2426421.24,2684008571.28,-3879132.03,4502154788.17,3949924072.13,4502154788.17,5603441531.9,245121744.45,-10939892.700000001
000538.XSHE,2010q3,2011-10-29,4663106342.99,-308335981.31,-397147592.06,2610863325.12,1,2997841917.16,654444612.44,76136967.26,1952047933.37,,441084686.53,7170900251.48,295250780.61,2022-01-06 08:24:12,4208617.53,2812234960.63,-112849345.52,6660575520.23,4173058334.32,6660575520.23,6201337317.17,238871866.62,-10165687.38
000538.XSHE,2010q4,2012-03-17,7004764661.44,432083884.83,-611451083.84,2728804409.2,1,3218487233.03,926343505.56,119594963.51,2195063866.8,,460703536.27,7633056302.81,370666388.91,2022-01-06 08:24:12,7998868.42,3030573331.77,-109071989.73,10075437834.26,4414569069.78,10075437834.26,6366682794.73,236586837.99,-14562595.47
000538.XSHE,2011q1,2012-04-21,1815543309.2,-408594650.91,-120934137.82,2834730083.46,1,3567425873.48,225429440.91,118970442.82,2420493307.71,,783488388.53,8207424384.17,424835644.19,2022-01-06 08:24:12,9842758.44,3376963302.92,-652040.44,2457338833.32,4639998510.69,2457338833.32,6837340996.22,228512665.76,-4592614.73
000538.XSHE,2011q2,2012-10-31,3456570239.61,-161469290.39,-203760906.87,3280801526.2,1,3823350895.03,564084886.1500001,117354860.06,2689722963.47,,631850741.51,8732396155.64,373200971.67,2022-08-06 16:58:17,9722305.78,3631947659.47,-2122993.38,5073819986.190001,4909045260.61,5073819986.190001,7316162522.61,227240162.42,-10820021.04
000538.XSHE,2011q3,2012-10-31,5339893353.17,-368021859.72,-292921659.83,3793225637.0,1,4001754110.11,859099917.32,114694423.28,2985634357.15,,450513214.5,9205814401.89,423522126.11,2022-01-06 08:24:12,9638191.93,3812860108.59,-71444212.52,7741652400.02,5204060291.78,7741652400.02,7737470903.84,224084742.76,-18926313.72
000538.XSHE,2011q4,2013-03-19,7921808228.14,-447788107.1,-334571428.85,3535867425.92,1,3535636486.46,1210907807.69,244338401.04,3244780784.31,,413371289.7,9090918377.18,507401715.05,2022-01-06 08:24:12,16825709.87,3341670658.74,-70057360.96,11312322432.03,5555281890.72,11312322432.03,7376815022.39,1033185052.11,-19309384.7
000538.XSHE,2012q1,2013-04-27,2011443069.7,-143507563.76,-30193178.2,3960152488.72,1,3946409655.22,287804143.96,242917319.45,3535293949.69,,813358624.44,9792204711.32,575564327.59,2022-01-06 08:24:12,1278435.99,3752616105.56,-131200.0,2831893129.81,5845795056.1,2831893129.81,8026468227.57,1022847849.42,-1480360.15
000538.XSHE,2012q2,2013-10-26,4347210650.62,446838467.93,-39462361.08,3990539652.83,1,3804190145.47,719850546.5899999,233095116.04,3858231816.23,,903483001.47,9973042850.14,443778480.79,2022-08-06 16:58:17,1046366.3,3613282073.87,-5549214.57,6141740810.33,6168852704.67,6141740810.33,8193069816.74,1019327716.61,-2222953.5
