order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000537.XSHE,2017-03-24,2016,q4,1,0.0,156,91.1327,,1734,,,1696,,,1643,,,1605,,0.0,139,89.2523,,1265,,,1184,,,1184,,,1110,,0.0,251.0,85.7874,,,,1442,,,1412,,,1405,,0.6348,10,99.4071,,,
000537.XSHE,2017-03-24,2016,q4,3,0.0,157,91.0653,,1730,,,1694,,,1640,,,1603,,0.0,141,89.0625,,1263,,,1181,,,1179,,,1107,,0.0,252.0,85.7305,,,,1442,,,1408,,,1403,,0.6348,10,99.4063,,,
000537.XSHE,2017-03-24,2017,q4,1,0.0,571,76.2401,,2367,,,2307,,,2267,,,2209,,0.0,269,84.677,,1695,,,1564,,,1598,,,1515,,0.0,788.0,67.5998,,,,1934,,,1915,,,1912,,0.6348,14,99.3744,,,
000537.XSHE,2017-03-24,2017,q4,3,0.0,583,75.6892,,2359,,,2302,,,2262,,,2204,,0.0,275,84.2529,,1687,,,1558,,,1587,,,1506,,0.0,792.0,67.3949,,,,1932,,,1908,,,1906,,0.6348,14,99.3726,,,
000537.XSHE,2017-03-24,2018,q4,1,0.0,491,77.4298,,2132,,,2062,,,2021,,,1953,,0.0,268,84.5486,,1672,,,1536,,,1566,,,1479,,0.0,758.0,65.9009,,,,1808,,,1787,,,1784,,0.6348,12,99.4342,,,
000537.XSHE,2017-03-24,2018,q4,3,0.0,497,77.0795,,2123,,,2053,,,2011,,,1944,,0.0,275,84.0698,,1664,,,1530,,,1555,,,1473,,0.0,760.0,65.7336,,,,1807,,,1781,,,1779,,0.6348,12,99.4333,,,
000537.XSHE,2017-03-24,2019,q4,1,0.0,52,87.6513,,286,,,143,,,118,,,88,,,382,,,259,,,118,,,96,,,77,,,,,,,,362,,,362,,,362,,0.6348,2,99.7519,,,
000537.XSHE,2017-03-24,2019,q4,3,,400,,,277,,,136,,,110,,,87,,,369,,,251,,,117,,,91,,,77,,,,,,,,361,,,362,,,362,,0.6348,2,99.7519,,,
000537.XSHE,2017-03-27,2016,q4,1,0.0,133,92.1475,,1673,,,1634,,,1581,,,1540,,0.0,118,90.4801,,1212,,,1143,,,1129,,,1063,,0.0,245.0,86.5044,,,,1377,,,1348,,,1334,,0.669,7,99.5859,,,
000537.XSHE,2017-03-27,2016,q4,3,0.0,144,91.483,,1667,,,1630,,,1579,,,1539,,0.0,120,90.2936,,1206,,,1133,,,1122,,,1060,,0.0,243.0,86.615,,,,1367,,,1340,,,1329,,0.669,7,99.5845,,,
