order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000728.XSHE,2007-04-06,国泰海通证券,,,1,1,2025-01-21 17:32:37,2007-04-09 14:40:41,1.0,,,,
000728.XSHE,2007-05-22,国泰海通证券,,,1,1,2025-01-21 17:33:08,2007-05-23 16:10:56,1.0,,,,
000728.XSHE,2007-06-07,国泰海通证券,,,1,1,2025-01-21 17:33:09,2007-06-08 14:25:50,1.0,,,,
000728.XSHE,2007-06-18,国泰海通证券,,,1,1,2025-01-21 17:32:45,2007-06-19 14:56:07,1.0,,,,
000728.XSHE,2007-07-04,国泰海通证券,,,1,1,2025-01-21 17:32:42,2007-07-04 14:40:43,1.0,,,,
000728.XSHE,2007-07-09,国泰海通证券,,,1,1,2025-01-21 17:33:13,2007-07-09 15:25:38,1.0,,,,
000728.XSHE,2007-07-13,中金公司,17.0700,M06,2,1,2025-01-21 03:34:10,2007-07-13 15:10:34,2.0,17.07,,,
000728.XSHE,2007-07-24,国泰海通证券,,,1,1,2025-01-21 17:32:53,2007-07-24 17:25:33,1.0,,,,
000728.XSHE,2007-07-27,平安证券,,,1,1,2025-01-21 17:32:52,2007-08-01 17:57:05,1.0,,,,
000728.XSHE,2007-10-11,国泰海通证券,,,1,1,2025-01-21 17:33:01,2007-10-11 16:25:50,1.0,,,,
000728.XSHE,2007-10-15,中金公司,,,2,1,2025-01-21 17:32:57,2007-10-15 17:57:20,2.0,,,,
000728.XSHE,2007-10-16,申万宏源,41.4700,M06,2,1,2025-01-21 03:34:02,2007-10-16 17:13:23,2.0,41.47,,,
000728.XSHE,2007-10-16,国泰海通证券,,,1,1,2025-01-21 17:32:49,2007-10-16 17:13:23,1.0,,,,
000728.XSHE,2007-10-30,申万宏源,,,2,1,2025-01-21 17:32:52,2007-10-31 18:41:14,2.0,,,,
000728.XSHE,2007-10-30,国泰海通证券,52.5000,M06,1,1,2025-01-21 03:34:08,2007-10-31 18:41:14,1.0,52.5,,,
000728.XSHE,2007-10-31,宏源证券,50.7500,M06,3,1,2025-01-21 03:34:04,2007-11-05 18:11:23,3.0,50.75,,,
000728.XSHE,2007-11-12,中金公司,,,3,1,2025-01-21 17:32:57,2007-11-12 18:11:40,3.0,,,,
000728.XSHE,2007-11-13,国泰海通证券,,,1,1,2025-01-21 17:33:05,2007-11-13 14:56:33,1.0,,,,
000728.XSHE,2007-11-30,宏源证券,,,3,1,2025-01-21 17:32:47,2007-12-24 17:56:42,3.0,,,,
000728.XSHE,2007-12-12,天相投顾,,,2,1,2025-01-21 17:32:50,2007-12-12 18:11:12,2.0,,,,
000728.XSHE,2007-12-12,中金公司,,,3,1,2025-01-21 17:32:58,2007-12-12 16:10:47,3.0,,,,
000728.XSHE,2007-12-17,光大证券,,,2,1,2025-01-21 17:32:54,2007-12-18 17:41:20,2.0,,,,
000728.XSHE,2007-12-18,申万宏源,,,2,1,2025-01-21 17:32:50,2007-12-18 17:41:20,2.0,,,,
000728.XSHE,2007-12-20,渤海证券,63.1200,M06,1,1,2025-01-21 03:34:07,2007-12-21 18:10:41,1.0,63.12,,,
000728.XSHE,2007-12-24,国泰海通证券,,,1,1,2025-01-21 17:32:41,2007-12-24 17:56:42,1.0,,,,
000728.XSHE,2008-01-02,中金财富,,,3,1,2025-01-21 17:33:02,2008-01-02 18:10:39,3.0,,,,
000728.XSHE,2008-01-10,东海证券,,,3,1,2025-01-21 17:32:54,2008-01-15 20:40:31,3.0,,,,
000728.XSHE,2008-01-11,中金公司,28.4850,M06,3,1,2025-01-21 03:34:05,2008-01-11 16:56:49,3.0,28.485,,,
000728.XSHE,2008-01-16,中金财富,,,3,1,2025-01-21 17:32:42,2008-01-17 18:00:04,3.0,,,,
000728.XSHE,2008-01-18,国泰海通证券,,,1,1,2025-01-21 17:33:00,2008-01-18 17:41:08,1.0,,,,
000728.XSHE,2008-01-24,申万宏源,45.1400,M06,2,1,2025-01-21 03:34:04,2008-01-24 17:41:01,2.0,45.14,,,
000728.XSHE,2008-01-24,中金公司,28.4600,M06,3,1,2025-01-21 03:34:04,2008-01-24 17:41:01,3.0,28.46,,,
000728.XSHE,2008-01-24,宏源证券,47.7000,M06,2,1,2025-01-21 03:34:06,2008-01-25 16:55:37,2.0,47.7,,,
000728.XSHE,2008-01-24,民族证券,36.0000,M06,3,1,2025-01-21 03:34:07,2008-01-30 16:41:31,3.0,36.0,,,
000728.XSHE,2008-01-24,天相投顾,,,2,1,2025-01-21 17:33:13,2008-01-25 17:11:26,2.0,,,,
000728.XSHE,2008-01-28,国泰海通证券,55.0000,M06,1,1,2025-01-21 03:34:07,2008-01-28 18:11:26,1.0,55.0,,,
