time,open,high,low,close,Volume
2014-10-17,6118.979,6140.1191,5943.5918,6058.667,97125860
2014-10-20,6068.7759,6154.6851,6068.5171,6154.52,79024980
2014-10-21,6153.02,6176.0688,6097.3662,6103.0068,79548410
2014-10-22,6102.4639,6131.8862,6024.4038,6027.5098,73558800
2014-10-23,6009.8398,6032.6128,5899.8901,5930.4829,74296960
2014-10-24,5930.5708,5980.3359,5917.5562,5941.9258,59431260
2014-10-27,5927.1489,6007.1592,5899.771,6006.8379,61642430
2014-10-28,6021.6528,6163.6719,6021.6382,6163.6719,84583160
2014-10-29,6179.458,6269.957,6179.1602,6246.6992,111427200
2014-10-30,6248.4702,6284.7002,6222.814,6241.5869,103958900
2014-10-31,6242.8398,6261.7061,6158.8018,6208.6099,92561300
2014-11-03,6217.0972,6276.2319,6216.876,6275.9932,91731130
2014-11-04,6274.9971,6280.834,6207.3979,6231.8159,89067830
2014-11-05,6222.9438,6241.0679,6188.3442,6227.2451,78088750
2014-11-06,6223.0781,6289.8281,6201.2739,6289.1919,76807820
2014-11-07,6297.3511,6319.085,6204.8071,6228.167,91712220
2014-11-10,6236.1948,6247.7192,6196.9912,6246.6118,77106880
2014-11-11,6252.3911,6253.2168,5973.7422,6023.0039,101830300
2014-11-12,6005.8628,6120.249,5992.895,6120.0571,66379150
2014-11-13,6116.978,6117.105,5986.999,6023.7822,83136020
2014-11-14,6002.0508,6024.3721,5965.8071,6009.4458,61066380
2014-11-17,6016.541,6118.0059,5992.7969,6100.833,64869970
2014-11-18,6095.8691,6139.7632,6094.605,6139.522,63801910
2014-11-19,6134.374,6206.8149,6134.0542,6193.562,71495030
2014-11-20,6174.8901,6189.4429,6158.3442,6185.9189,65048450
2014-11-21,6183.4722,6240.7842,6183.335,6240.7739,71436630
2014-11-24,6281.5581,6304.4482,6253.7368,6293.0229,96363990
2014-11-25,6295.6831,6392.7988,6290.373,6392.4419,101629000
2014-11-26,6400.5869,6435.335,6381.8892,6435.1401,108408200
2014-11-27,6450.5059,6472.7881,6420.7251,6472.5869,113636700
2014-11-28,6476.5698,6499.2002,6419.1982,6478.1079,118216900
2014-12-01,6477.9951,6477.9951,6360.9292,6392.4629,106276400
2014-12-02,6385.9492,6466.689,6382.6499,6457.5562,97590430
2014-12-03,6465.46,6514.3071,6393.7261,6513.957,131923000
2014-12-04,6517.6768,6608.2261,6515.2251,6605.3218,135022000
2014-12-05,6612.186,6612.186,6294.1938,6462.0889,149610300
2014-12-08,6445.5122,6494.3208,6390.9019,6457.5112,129043500
2014-12-09,6435.5742,6435.6748,6153.7788,6161.3672,158102000
2014-12-10,6137.271,6367.0698,6111.7622,6366.8101,102951500
2014-12-11,6361.3389,6463.7158,6335.855,6463.3159,111619800
2014-12-12,6469.2681,6549.4199,6455.9741,6545.1899,104460700
2014-12-15,6528.8672,6664.252,6510.3569,6658.145,114471500
2014-12-16,6663.4731,6678.4082,6590.8408,6635.2549,106863800
2014-12-17,6613.9658,6613.9658,6494.3052,6551.1191,110482200
2014-12-18,6538.8848,6581.062,6529.3408,6540.8809,88667390
2014-12-19,6524.5542,6524.7588,6346.3032,6438.042,100389400
2014-12-22,6406.5068,6406.5508,6097.9141,6120.582,116794200
2014-12-23,6087.2681,6153.647,6012.5679,6023.3662,74189420
2014-12-24,6045.0898,6155.291,6045.0898,6154.8779,68493930
2014-12-25,6166.4668,6222.6548,6159.0371,6222.5059,68349430
2014-12-26,6218.9131,6233.9639,6196.2168,6233.9351,78209170
2014-12-29,6222.939,6222.939,6068.5449,6098.979,91938610
2014-12-30,6083.9561,6088.8711,5967.8198,5982.6362,79477250
2014-12-31,5981.124,6027.52,5945.7222,6027.52,70597820
2015-01-05,6025.7471,6052.4419,5948.272,6049.7871,94805190
2015-01-06,6021.4492,6172.644,5986.4009,6172.3921,93992030
2015-01-07,6161.4819,6171.146,6118.1401,6166.769,80620120
2015-01-08,6161.5532,6211.46,6126.9658,6164.1108,81315650
2015-01-09,6148.1089,6214.2881,6128.0122,6128.0122,73267840
2015-01-12,6098.8149,6102.437,6033.7109,6062.2832,66088790
2015-01-13,6059.3809,6167.353,6058.5962,6167.1172,60714310
2015-01-14,6167.7461,6170.9058,6114.2368,6139.29,58690610
2015-01-15,6136.5562,6177.0518,6136.1001,6168.6582,54697310
2015-01-16,6172.959,6252.1421,6169.0518,6252.0752,68559020
2015-01-19,6133.5449,6296.6118,6033.8779,6109.2852,93416980
2015-01-20,6135.6069,6336.7109,6135.6069,6336.6309,86835550
2015-01-21,6358.0171,6465.832,6357.6821,6465.7329,103809600
2015-01-22,6472.166,6569.9019,6466.646,6568.6362,103663900
2015-01-23,6576.98,6577.377,6481.2119,6502.0669,104475100
