order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
159919.XSHE,2015-01-05,8764.0,3.163244209073258,604605449.7914917,3.044899920658982,3.685,3.044899920658982,2.726027810209404,3.121330606926535,3.7911,3.3317204529963593,2055427075.9889998
159919.XSHE,2015-01-06,12161.0,3.145985667012843,360420566.490967,3.110646747555802,3.798,3.0654458040642383,2.8090331791666396,3.100784723521279,3.7914,3.4336280346864307,1226336434.911
159919.XSHE,2015-01-07,16613.0,3.1279052896162174,322903664.0492975,3.091744534822966,3.773,3.07202048675392,2.7909528017700143,3.10489390020233,3.7924,3.410616645272544,1098510263.122
159919.XSHE,2015-01-08,12651.0,3.117221430245484,393194264.10986316,3.1065375708747505,3.778,3.025997707926146,2.794240143114855,3.032572390615828,3.708,3.4155476572898067,1319042916.654
159919.XSHE,2015-01-09,14522.0,3.1542040203749453,430858650.5310222,3.022710366581305,3.69,2.9586072103569054,2.7293151515542453,2.9980553064949977,3.6907,3.335829629677411,1448134316.9870002
159919.XSHE,2015-01-12,9097.0,3.0375034026330896,330589183.5370736,3.0087391658657308,3.648,2.956963539684485,2.6980854087782555,3.0079173305295206,3.6614,3.298025204211739,1088917289.411
159919.XSHE,2015-01-13,9393.0,3.036681567296879,266201010.35663036,3.00709549519331,3.66,2.983262270443213,2.7071255974765682,2.999698977167418,3.6592,3.3087090635824725,878491844.376
159919.XSHE,2015-01-14,8307.0,3.0317505552796176,252951068.60971317,3.0038081538484693,3.65,2.961894551701746,2.6997290794506763,2.993124294477736,3.6464,3.2996688748841594,833534771.272
159919.XSHE,2015-01-15,7801.0,3.080238840116023,309810608.19535834,2.995589800486367,3.642,2.9750439170811105,2.6939762320972043,3.080238840116023,3.7513,3.292272356858268,1028544069.508
159919.XSHE,2015-01-16,8612.0,3.1279052896162174,239583276.95935872,3.094210040831597,3.748,3.085169852133284,2.7720505890371787,3.1065375708747505,3.7844,3.3884270911948673,815524126.0
159919.XSHE,2015-01-19,16587.0,2.9750439170811105,390162251.9692068,2.917515443546393,3.78,2.7958838137872752,2.7958838137872752,2.7958838137872752,3.4931,3.417191327962226,1241193302.792
159919.XSHE,2015-01-20,9412.0,2.921624620227444,535629565.9981344,2.835331909925368,3.402,2.8312227332443163,2.51645979947579,2.8928603834600852,3.5359,3.075307828098761,1689924824.6820002
