order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
510300.XSHG,2015-01-05,29279.0,3.0549786611635303,3075898438.0,2.9478294765283435,3.574,2.935560485921261,2.6312895188656165,3.0165358239280056,3.677,3.2152934717627413,11300578265.0
510300.XSHG,2015-01-06,23155.0,3.0328944780707823,1602342411.0,2.9977233716638128,3.688,2.9543729381854544,2.7147186549937774,2.996087506249535,3.674,3.3183529928622337,5869771044.0
510300.XSHG,2015-01-07,18880.0,3.0181716893422834,1704322177.0,2.981364717521036,3.663,2.9650060633782593,2.696724135436723,2.9952695735423958,3.673,3.2954508770623465,6243527347.0
510300.XSHG,2015-01-08,20697.0,3.0116282276851725,1236136569.0,3.003448900613784,3.662,2.9200197644856236,2.6959062027295846,2.9298349569712894,3.587,3.2946329443552083,4461717117.0
510300.XSHG,2015-01-09,29935.0,3.0467993340921424,2078056281.0,2.9216556298999015,3.582,2.8971176486857364,2.6370150478155883,2.90856870658568,3.574,3.222654866126991,7508849872.0
510300.XSHG,2015-01-12,23918.0,2.928199091557012,1382650488.0,2.9093866392928187,3.556,2.8521313497931007,2.6173846628442567,2.899571446807153,3.544,3.1997527503271033,4895407726.0
510300.XSHG,2015-01-13,18503.0,2.9249273607284567,969740091.0,2.8971176486857364,3.545,2.8725796674715713,2.610023268480007,2.893845917857181,3.542,3.1899375578414375,3440029383.0
510300.XSHG,2015-01-14,20772.0,2.92247356260704,963163112.0,2.899571446807153,3.538,2.8545851479145172,2.604297739530035,2.88730245620007,3.527,3.183394096184327,3410790326.0
510300.XSHG,2015-01-15,21838.0,2.9740033231567864,1311928040.0,2.88730245620007,3.53,2.8660362058144604,2.5985722105800635,2.9690957269139533,3.631,3.1760327018200774,4667964822.0
510300.XSHG,2015-01-16,17891.0,3.014082025806589,1313395824.0,2.9797288521067586,3.63,2.97154952503537,2.6721861542225582,2.9952695735423958,3.661,3.2660052996053492,4802719176.0
510300.XSHG,2015-01-19,26118.0,2.8619465422787664,1276527273.0,2.837408561064602,3.662,2.6959062027295846,2.6959062027295846,2.6959062027295846,3.379,3.2946329443552083,4374566506.0
510300.XSHG,2015-01-20,21557.0,2.8223905921899433,1700513729.0,2.736412671396811,3.261,2.729798985181955,2.42639613007542,2.795935847330518,3.387,2.965411556586212,5718203368.0
510300.XSHG,2015-01-21,20032.0,2.9397835225036437,1388185591.0,2.8058563766528026,3.382,2.8033762443222314,2.5165076047528374,2.9240760177433596,3.537,3.0753640899081987,4796846412.0
510300.XSHG,2015-01-22,13689.0,2.949704051825928,994191346.0,2.929036282404502,3.537,2.8943144297765064,2.631420402735967,2.929036282404502,3.556,3.216731632750753,3519047039.0
510300.XSHG,2015-01-23,16383.0,2.986906036784495,974562336.0,2.949704051825928,3.543,2.9182890423053602,2.6363806673971086,2.943090365611072,3.559,3.221691897411895,3483961889.0
510300.XSHG,2015-01-26,12123.0,2.9761587966853535,880206459.0,2.959624581148213,3.56,2.928209571627645,2.648781329049964,2.971198532024211,3.588,3.2373994021721795,3141158254.0
510300.XSHG,2015-01-27,18919.0,2.9819457721233524,1231244985.0,2.9778122182390674,3.594,2.881913768123651,2.6744093631325327,2.941436944057358,3.562,3.26798770091589,4364745837.0
510300.XSHG,2015-01-28,14824.0,2.951357473379642,958400896.0,2.9191157530822176,3.558,2.8843939004542216,2.6471279074962504,2.8943144297765064,3.511,3.2357459806184647,3377022678.0
510300.XSHG,2015-01-29,14284.0,2.8835671896773647,953056647.0,2.8562857340410823,3.501,2.8372713861733705,2.6049656578765417,2.8637261310327955,3.468,3.1836632016764717,3303736479.0
510300.XSHG,2015-01-30,14772.0,2.8959678513302203,1117981743.0,2.8802603465699366,3.464,2.8157769059750875,2.5776842022402593,2.828177567627943,3.422,3.1497680598253326,3856952113.0
510300.XSHG,2015-02-02,16627.0,2.8099899305370877,858340407.0,2.7777482102396633,3.421,2.7554270192645234,2.545442481942834,2.7645208378099504,3.346,3.1109126533130516,2885463709.0
510300.XSHG,2015-02-03,21770.0,2.8397515185039417,872503658.0,2.796762558107375,3.344,2.771961234801664,2.488399438339698,2.829830989181657,3.429,3.0406422372802027,2952260340.0
