order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
159901.XSHE,2015-01-05,7428.0,1.9296281995661606,560258410.0,1.8540043383947937,3.782,1.8540043383947937,1.6607975704989153,1.9115760520607377,3.9048,2.0296468546637745,1082598740.796
159901.XSHE,2015-01-06,9927.0,1.93255557483731,549373346.0,1.8940118004338395,3.918,1.888644945770065,1.7203208676789588,1.924749240780911,3.9428,2.102831236442516,1078469382.04
159901.XSHE,2015-01-07,11580.0,1.9320676789587852,350038796.0,1.9218218655097614,3.945,1.9023060303687636,1.7325182646420825,1.9169429067245118,3.9283,2.1174681127982646,688242468.622
159901.XSHE,2015-01-08,8657.0,1.922797657266811,331694630.0,1.9184065943600868,3.929,1.8783991323210412,1.725199826464208,1.8969391757049892,3.8869,2.1086859869848156,647391386.154
159901.XSHE,2015-01-09,8737.0,1.9393861171366595,395177214.0,1.8969391757049892,3.888,1.864250151843818,1.7071476789587852,1.8749838611713665,3.8437,2.086730672451193,772276482.385
159901.XSHE,2015-01-12,5863.0,1.8818144034707158,380197212.0,1.8749838611713665,3.843,1.84278273318872,1.6876318438177875,1.872544381778742,3.8333,2.0623358785249457,726919050.778
159901.XSHE,2015-01-13,5269.0,1.8930360086767895,273103522.0,1.8715685900216918,3.838,1.864250151843818,1.6851923644251627,1.8837659869848156,3.8594,2.059896399132321,525854330.90800005
159901.XSHE,2015-01-14,7320.0,1.8905965292841649,435850370.0,1.8837659869848156,3.861,1.8515648590021692,1.6954381778741865,1.8662017353579177,3.8232,2.0720937960954444,838285006.1539999
159901.XSHE,2015-01-15,4020.0,1.906209197396963,306209244.0,1.8657138394793924,3.825,1.8598590889370932,1.6798255097613883,1.906209197396963,3.9004,2.053065856832972,589569574.23
159901.XSHE,2015-01-16,3865.0,1.9223097613882862,306529430.0,1.906697093275488,3.907,1.8993786550976137,1.7154419088937094,1.9169429067245118,3.928,2.0969764859002167,600686383.373
159901.XSHE,2015-01-19,7907.0,1.8701049023861172,416120134.0,1.8393674620390454,3.929,1.7661830802603038,1.725199826464208,1.7954568329718004,3.6947,2.1086859869848156,782788721.0560001
159901.XSHE,2015-01-20,11424.0,1.8540043383947937,714094656.0,1.808142125813449,3.68,1.8061905422993492,1.6159111496746204,1.8466859002169198,3.7915,1.9750025162689804,1343871871.088
159901.XSHE,2015-01-21,5386.0,1.9174308026030369,315378274.0,1.854492234273319,3.785,1.854492234273319,1.6622612581344902,1.9125518438177873,3.9188,2.0315984381778738,608851823.701
159901.XSHE,2015-01-22,5106.0,1.9359708459869847,715832440.0,1.9120639479392625,3.92,1.9081607809110628,1.7212966594360086,1.9306039913232103,3.9592,2.1038070281995664,1411076427.896
159901.XSHE,2015-01-23,3547.0,1.944752971800434,273866792.0,1.9359708459869847,3.957,1.9120639479392625,1.737397223427332,1.924261344902386,3.9386,2.1238107592190887,541648977.013
