time,open,high,low,close,Volume
2005-08-19,918.091,927.32001,910.08301,923.03802,22242679
2005-08-22,923.10797,933.35101,919.22198,931.67297,16031010
2005-08-23,931.80902,931.80902,915.03302,923.414,15406488
2005-08-24,923.55798,935.22998,923.55798,930.651,15959747
2005-08-25,930.97498,933.19598,920.60999,930.11798,16292057
2005-08-26,930.24597,930.32501,921.84302,928.258,15429804
2005-08-29,928.341,928.341,913.76703,917.37097,15462261
2005-08-30,916.086,920.20801,912.83801,914.88,12438170
2005-08-31,915.12201,928.21198,911.505,927.91602,14623630
2005-09-01,928.52002,944.94702,926.06,944.55902,22306384
2005-09-02,945.97803,947.91803,941.31403,945.26599,15823180
2005-09-05,949.07703,952.98499,944.62903,952.71698,17843318
2005-09-06,934.99103,942.97998,932.64801,941.27002,9532707
2005-09-08,954.27301,958.867,947.70697,955.28198,22424393
2005-09-09,955.112,959.89801,946.021,949.065,16219310
2005-09-12,949.77899,952.55103,945.40302,949.50598,11672613
2005-09-13,949.58398,963.92102,948.12799,963.77399,16579431
2005-09-14,964.96997,970.263,961.64001,970.19299,19958291
2005-09-15,970.58002,970.96399,965.65601,969.59802,16377679
2005-09-16,969.61902,970.37,964.28497,967.495,13978571
2005-09-20,971.37903,971.65002,957.11798,961.91901,18636604
2005-09-21,961.37402,961.37402,943.82397,944.40802,18541895
2005-09-22,942.72601,942.72601,914.23199,923.27399,18115525
2005-09-23,921.51001,927.41901,914.80603,916.15399,11547644
2005-09-26,915.84003,919.65002,913.61298,918.48499,8836241
2005-09-27,918.86603,921.13202,903.38702,904.21399,11086056
2005-09-28,903.328,910.33301,901.38202,903.71899,8850310
2005-09-29,904.28003,915.97498,904.28003,915.97498,11938978
2005-09-30,916.58698,918.66199,913.45203,917.39203,9001433
2005-10-10,917.211,917.211,906.88,907.32098,7158451
2005-10-11,906.62799,919.79602,904.04498,919.71997,7758295
2005-10-12,920.453,926.09399,917.37701,923.48499,12208852
2005-10-13,923.42603,926.00897,916.27502,916.49902,10828904
2005-10-14,916.33698,917.89001,902.81299,904.828,10123940
2005-10-17,903.26599,903.26599,892.35901,897.62299,10552506
2005-10-18,897.36603,903.00098,895.62201,902.36603,11366317
2005-10-19,902.03601,907.87598,897.04498,898.74402,11033048
2005-10-20,898.89099,900.12598,889.56897,899.91498,12608725
2005-10-21,899.64502,907.79199,897.98602,904.414,11364588
2005-10-24,905.12903,908.453,900.229,906.65198,9218982
2005-10-25,905.96698,905.96698,893.60901,894.27197,11213401
2005-10-26,892.617,892.617,873.89502,875.82001,12167123
2005-10-27,873.47198,879.66803,869.71997,875.849,11908588
2005-10-28,875.862,880.20599,859.69202,867.729,11973376
2005-10-31,875.95599,875.95599,862.68597,872.86499,10082745
2005-11-01,873.39301,884.93597,873.39301,882.47803,13104973
2005-11-02,882.18903,885.68103,872.10999,874.57501,12179182
2005-11-03,873.35303,878.36102,869.67999,878.36102,9567310
2005-11-07,876.43201,881.89502,870.96198,881.52399,10128761
2005-11-08,881.513,884.94202,878.68402,879.25201,11774405
2005-11-09,878.625,878.625,862.091,862.96802,10853771
2005-11-10,861.22101,867.328,857.789,864.78998,9219720
2005-11-14,862.06702,867.46002,853.85901,856.63501,8252478
2005-11-15,855.44897,863.16699,847.48999,863.11902,9066138
2005-11-16,863.07703,865.79102,859,862.65802,8811637
