order_book_id,date,num_trades,high,volume,open,prev_close,low,limit_down,close,iopv,limit_up,total_turnover
159922.XSHE,2015-01-05,94.0,1.8011124205247606,777493.8456549748,1.7693083907943048,5.271,1.7662953774514194,1.588192810960867,1.8007776412644398,5.4059,1.941050151338766,1482977.835
159922.XSHE,2015-01-06,66.0,1.8175166042804691,1322993.2445539872,1.758260675203726,5.379,1.758260675203726,1.620666399211964,1.8165122664995077,5.4702,1.980888883316917,2557623.035
159922.XSHE,2015-01-07,66.0,1.8198600591027134,432003.7231262999,1.7810256649055254,5.426,1.7810256649055254,1.6347271281454285,1.81785138354079,5.4764,1.9982974048535864,838809.787
159922.XSHE,2015-01-08,31.0,1.8198600591027134,490602.2313515624,1.8198600591027134,5.43,1.792742939016746,1.6360662451867107,1.8084775642518136,5.4333,1.9996365218948688,949763.512
159922.XSHE,2015-01-09,63.0,1.8245469687472018,567710.2364305499,1.803455875347005,5.402,1.803455875347005,1.6276967636786963,1.8044602131279663,5.3987,1.989258364824931,1101016.545
159922.XSHE,2015-01-12,48.0,1.7880560293722578,520003.4469243749,1.7816952234261665,5.39,1.7575911166830842,1.6240141918151698,1.7669649359720605,5.3202,1.9849062344407629,986185.26
159922.XSHE,2015-01-13,32.0,1.7977646279215547,200836.14191043747,1.7793517686039226,5.278,1.7776778723023192,1.5902014865227905,1.787721250111937,5.3948,1.9437283854213308,383323.696
159922.XSHE,2015-01-14,29.0,1.8011124205247606,455021.8719452999,1.7354956855019255,5.34,1.7354956855019255,1.6089491251007433,1.771986624876869,5.3678,1.9664933751231306,870421.944
159922.XSHE,2015-01-15,36.0,1.7994385242231576,584079.9393527999,1.7830343404674491,5.293,1.7823647819468076,1.5948883961672784,1.7994385242231576,5.4389,1.9490848535864602,1120554.637
159922.XSHE,2015-01-16,38.0,1.8245469687472018,833536.3337140499,1.8151731494582257,5.375,1.8044602131279663,1.6196620614310022,1.8228730724455988,5.5089,1.9795497662756334,1618921.3290000001
159922.XSHE,2015-01-19,108.0,1.8101514605534164,1186976.6566721997,1.7589302337243664,5.445,1.734156568460643,1.640753154831199,1.7539085448195577,5.2696,2.005327769320319,2264275.651
159922.XSHE,2015-01-20,71.0,1.8171818250201488,772918.1505377998,1.7441999462702606,5.239,1.7441999462702606,1.5784842124115699,1.8078080057311725,5.4633,1.9293328772275455,1482818.915
159922.XSHE,2015-01-21,106.0,1.8519988680934898,1474714.6907683497,1.8205296176233545,5.4,1.8205296176233545,1.6270272051580552,1.8509945303125281,5.602,1.9885888063042898,2902463.918
159922.XSHE,2015-01-22,69.0,1.8797855467000988,559181.7888159374,1.8797855467000988,5.529,1.8546771021760546,1.6658615993552432,1.8767725333572134,5.68,2.036127461269814,1116364.331
159922.XSHE,2015-01-23,58.0,1.8861463526461897,480735.7141636124,1.8774420918778545,5.606,1.8590292325602222,1.6889613683173637,1.8680682725888782,5.6232,2.0645836983970636,960674.8640000001
159922.XSHE,2015-01-26,62.0,1.90924612160831,728359.5957062624,1.8908332622906778,5.58,1.8519988680934898,1.6812614453299903,1.9082417838273487,5.7518,2.054875099847766,1473261.195
159922.XSHE,2015-01-27,65.0,1.9149373690337603,543493.6912713374,1.9082417838273487,5.7,1.873089961493687,1.7174176054446137,1.9119243556908752,5.7663,2.099065962210083,1100510.269
159922.XSHE,2015-01-28,81.0,1.915941706814722,4744702.522720912,1.899537523059013,5.711,1.8911680415509986,1.7207653980478195,1.8992027437986925,5.7347,2.1030833133339306,9679898.37
159922.XSHE,2015-01-29,49.0,1.8985331852780516,606497.4932693624,1.8881550282081132,5.673,1.8747638577952896,1.7093829031969197,1.885811573385869,5.6975,2.0890225844004657,1227275.568
159922.XSHE,2015-01-30,48.0,1.8931767171129221,4307829.790687874,1.8931767171129221,5.633,1.8630465836840695,1.6973308498253785,1.88045510522074,5.6261,2.0742922969463606,8650545.929
159922.XSHE,2015-02-02,32.0,1.881124663741381,1090596.5388866249,1.8262208650488048,5.617,1.8262208650488048,1.6923091609205696,1.873089961493687,5.6032,2.0686010495209097,2154019.991
159922.XSHE,2015-02-03,19.0,1.8915028208113194,144142.77658499999,1.8915028208113194,5.595,1.8670639348079165,1.6859483549744787,1.8915028208113194,5.7017,2.060566347273216,290158.0
159922.XSHE,2015-02-04,37.0,1.9082417838273487,1204131.3231646123,1.8981984060177308,5.65,1.8864811319065102,1.7023525387301872,1.894850613414525,5.6778,2.080653102892451,2441738.5409999997
159922.XSHE,2015-02-05,43.0,1.9082417838273487,2705300.124286837,1.8951853926748459,5.66,1.8951853926748459,1.7053655520730724,1.9032200949225395,5.6461,2.0843356747559776,5507194.02
159922.XSHE,2015-02-06,39.0,1.8941810548938838,264881.906227575,1.8583596740395811,5.685,1.8583596740395811,1.7127306958001256,1.8908332622906778,5.5234,2.093709494044954,532462.83
159922.XSHE,2015-02-09,42.0,1.8680682725888782,213979.39314749997,1.8680682725888782,5.648,1.8329164502552162,1.7016829802095461,1.8436293865854756,5.4918,2.0799835443718098,423855.4
159922.XSHE,2015-02-10,33.0,1.8489858547506044,1281920.9336212499,1.8489858547506044,5.507,1.8299034369123313,1.6591660141488316,1.8479815169696427,5.5675,2.028092759022119,2511481.2
159922.XSHE,2015-02-11,23.0,1.8740942992746485,171406.99169099997,1.8580248947792604,5.52,1.8516640888331697,1.6631833652726786,1.8633813629443898,5.6299,2.032779668666607,340797.54600000003
159922.XSHE,2015-02-12,13.0,1.8831333393033045,26817.260759999994,1.8831333393033045,5.566,1.8710812859317631,1.6769093149458225,1.878781208919137,5.6693,2.0498534109429563,53874.3
159922.XSHE,2015-02-13,45.0,1.9149373690337603,592667.0497253248,1.904893991224143,5.612,1.8975288474970888,1.6909700438792874,1.9149373690337603,5.7565,2.066592373958986,1211864.235
159922.XSHE,2015-02-16,63.0,1.9510935291483835,831863.0483812124,1.8680682725888782,5.72,1.8680682725888782,1.723443632130384,1.9510935291483835,5.8564,2.106431105937137,1717434.8369999996
159922.XSHE,2015-02-17,23.0,1.9567847765738338,185555.89020656247,1.9551108802722308,5.828,1.9474109572848575,1.7559172203814812,1.9537717632309486,5.897,2.1462698379152862,387415.55
159922.XSHE,2015-02-25,30.0,1.9708455055072986,120828.52051177497,1.9537717632309486,5.836,1.9510935291483835,1.758260675203726,1.9708455055072986,5.8915,2.1492828512581714,253725.456
159922.XSHE,2015-02-26,39.0,1.9751976358914662,152956.15759518748,1.9537717632309486,5.887,1.9537717632309486,1.7736605211784722,1.9751976358914662,5.9544,2.1680304898361245,321881.521
159922.XSHE,2015-02-27,76.0,2.058892450971613,638153.0348248124,1.9751976358914662,5.9,1.9751976358914662,1.7776778723023192,2.025414524939554,6.0029,2.1727173994806126,1376261.031
159922.XSHE,2015-03-02,85.0,2.062240243574819,2985791.911048462,2.0421534879555834,6.05,2.0170450434315397,1.8228730724455988,2.053870762066804,6.1229,2.22795597743351,6518846.85
159922.XSHE,2015-03-03,68.0,2.0649184776573826,2376830.5819467744,2.053870762066804,6.135,2.036462240530133,1.848651075490284,2.052196865765201,6.0999,2.2594252279036446,5209481.893999998
159922.XSHE,2015-03-04,79.0,2.0712792836034746,5401434.891016011,2.0488490731619953,6.13,2.0421534879555834,1.846977179188681,2.0712792836034746,6.1925,2.257416552341721,11848690.089000005
159922.XSHE,2015-03-05,67.0,2.0746270762066805,3805810.669260674,2.058892450971613,6.187,2.054875099847766,1.864050921465031,2.0706097250828335,6.1915,2.2785076457419184,8430429.326
159922.XSHE,2015-03-06,361.0,2.0789792065908483,7707948.3804783365,2.073287959165398,6.185,2.043827384257187,1.8637161422047106,2.044162163517507,6.1142,2.277838087221277,17003852.37
159922.XSHE,2015-03-09,77.0,2.0706097250828335,4059029.8605223116,2.031105772365004,6.106,2.028092759022119,1.839612035461628,2.0699401665621924,6.1927,2.248712291573386,8852189.576
159922.XSHE,2015-03-10,67.0,2.1007398585116865,2350231.2114304495,2.0716140628637953,6.183,2.0716140628637953,1.8630465836840695,2.0923703770036717,6.2570000000000014,2.2768337494403155,5247068.3610000005
159922.XSHE,2015-03-11,89.0,2.155308877943942,2658923.023960012,2.155308877943942,6.25,2.084000895495657,1.8831333393033045,2.0927051562639924,6.2439,2.301607414704039,5950945.391
159922.XSHE,2015-03-12,165.0,2.1322091089818214,3477450.0720424494,2.1322091089818214,6.251,2.0756314139876424,1.8834681185636253,2.0906964807020687,6.2395,2.3019421939643596,7765837.506
159922.XSHE,2015-03-13,85.0,2.110783236321304,7234791.335944086,2.105761547416495,6.245,2.0917008184830297,1.8817942222620223,2.110783236321304,6.3094,2.299933518402436,16224058.004
159922.XSHE,2015-03-16,306.0,2.174056516521895,7201850.800643886,2.110783236321304,6.305,2.110783236321304,1.8998723023193338,2.174056516521895,6.4977,2.322028949583595,16612178.855999999
159922.XSHE,2015-03-17,138.0,2.2155691448016475,4858639.565910299,2.1757304128234978,6.494,2.1757304128234978,1.9567847765738338,2.2068648840333127,6.5972,2.391328256469956,11406024.024
159922.XSHE,2015-03-18,148.0,2.246368836751142,5664246.839928674,2.224273405569983,6.592,2.207199663293633,1.9862453514820453,2.246368836751142,6.7085,2.42748441658458,13470973.385
