time,open,high,low,close,Volume
2007-01-15,2002.573,2055.0161,1990.8719,2055.0161,512474500
2007-01-16,2064.2891,2093.8899,1992.5389,2035.651,1588321404
2007-01-17,2025.853,2085.4031,2002.656,2085.4031,799978704
2007-01-18,2097.5049,2159.646,2097.5049,2159.6379,1497549504
2007-01-22,2267.4541,2268.687,2175.5979,2261.7849,1813050304
2007-01-23,2260.707,2295.2581,2236.575,2283.696,809154904
2007-01-24,2271.519,2271.519,2172.9839,2174.239,522598704
2007-01-25,2143.9939,2196.2781,2061.6599,2186.27,180973204
2007-01-29,2271.4741,2280.7251,2230.6521,2255.938,729801404
2007-01-30,2251.3181,2258.698,2129.7859,2142.8911,609725104
2007-01-31,2120.0071,2176.1951,2080.1621,2165.405,4233880000
2007-02-01,2170.03,2190.958,2124.2981,2127.104,3861060000
2007-02-05,2158.498,2198.626,2148.0991,2198.239,3087620000
2007-02-06,2209.6521,2237.9441,2208.3779,2237.9441,3832710000
2007-02-07,2245.0779,2282.1931,2233.521,2278.4451,3905390000
2007-02-08,2282.627,2300.8059,2263.6121,2287.3811,3716180000
2007-02-12,2351.6499,2384.158,2338.5649,2384.158,3816380000
2007-02-13,2386.835,2445.7649,2380.7361,2435.959,111590904
2007-02-14,2451.436,2512.55,2451.3181,2512.4021,856678604
2007-02-15,2528.8359,2581.5601,2519.2319,2541.4089,1110707804
2007-02-26,2654.4351,2673.53,2402.719,2405.574,2945460000
2007-02-27,2370.9509,2520,2369.053,2513.533,1007535604
2007-02-28,2526.1541,2526.1589,2417.842,2459.511,1587846604
2007-03-01,2458.26,2515.0229,2452.9651,2503.677,428843104
2007-03-05,2501.2859,2524.6321,2467.6799,2516.0029,3332170000
2007-03-06,2525.5339,2580.5969,2525.4661,2580.5969,3723070000
2007-03-07,2587.748,2634.8789,2562.499,2634.8789,12739204
2007-03-08,2637.5959,2662.3279,2590.438,2638.0471,508203204
2007-03-09,2637.5959,2662.3279,2590.438,2638.0471,508203204
2007-03-12,2639.894,2696.8711,2610.4021,2696.4971,841741804
2007-03-13,2701.502,2740.4619,2694.3821,2727.4551,1064648904
2007-03-14,2704.4451,2740.532,2622.7549,2708.687,1363059804
2007-03-15,2703.929,2760.844,2703.5701,2760.844,806013304
2007-03-16,2769.1509,2777.4089,2671.9551,2710.8611,1268345804
2007-03-19,2623.7361,2760.0891,2609.312,2751.4771,470020804
2007-03-21,2821.4399,2859.032,2801.925,2859.0061,532708304
2007-03-22,2869.749,2899.3459,2852.6709,2861.146,1305602504
2007-03-23,2862.6289,2901.7849,2820.99,2897.999,932268204
2007-03-26,2915.0481,2989.051,2915.0481,2989.051,1378710204
2007-03-27,2995.4641,3040.3479,2979.126,3039.5339,1400812704
2007-03-28,3048.501,3060.189,2873.377,3004.2949,2405970000
2007-03-29,3005.062,3008.2229,2894.7429,2894.7791,1304512604
