order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_recommendation,one_year_target_price,half_year_recommendation
000831.XSHE,2006-09-08,华泰证券,,,2,1,2024-06-25 17:25:21,2006-09-08 14:10:20,2.0,,,,
000831.XSHE,2006-09-18,国信证券,,,1,1,2024-06-25 17:23:57,2006-09-18 17:40:36,1.0,,,,
000831.XSHE,2006-10-11,国海证券,,,3,1,2024-06-25 17:24:55,2006-10-17 17:10:46,3.0,,,,
000831.XSHE,2006-10-16,国信证券,,,1,1,2024-06-25 17:24:45,2006-10-16 16:10:35,1.0,,,,
000831.XSHE,2006-10-25,中信建投,6.5000,M06,2,1,2024-06-25 04:43:12,2006-11-01 15:10:25,2.0,6.5,,,
000831.XSHE,2006-10-25,中金公司,,,2,1,2024-06-25 17:25:52,2006-10-25 15:40:48,2.0,,,,
000831.XSHE,2006-10-26,中信建投,6.5000,M06,2,1,2024-06-25 04:42:58,2006-11-10 15:41:27,2.0,6.5,,,
000831.XSHE,2006-10-30,国信证券,,,1,1,2024-06-25 17:25:14,2006-10-30 17:43:37,1.0,,,,
000831.XSHE,2006-11-15,银河证券,,,1,1,2024-06-25 17:24:38,2006-11-21 15:10:47,1.0,,,,
000831.XSHE,2006-11-20,银河证券,9.8900,M06,1,1,2024-06-25 04:43:22,2007-01-06 11:40:29,1.0,9.89,,,
000831.XSHE,2006-11-22,国信证券,,,1,1,2024-06-25 17:25:50,2006-11-23 11:10:41,1.0,,,,
000831.XSHE,2006-12-01,平安证券,,,2,1,2024-06-25 17:25:36,2006-12-04 13:40:39,2.0,,,,
000831.XSHE,2006-12-06,民族证券,,,2,1,2024-06-25 17:24:05,2006-12-25 17:11:31,2.0,,,,
000831.XSHE,2006-12-27,国信证券,,,1,1,2024-06-25 17:25:30,2006-12-27 14:40:52,1.0,,,,
000831.XSHE,2007-01-04,华泰联合,,,2,1,2024-06-25 17:25:49,2007-01-04 16:12:04,2.0,,,,
000831.XSHE,2007-01-05,中银国际证券,6.8500,M06,2,1,2024-06-25 04:43:17,2007-01-08 13:41:54,2.0,6.85,,,
000831.XSHE,2007-01-08,中银国际证券,6.8500,M06,2,1,2024-06-25 04:43:16,2007-01-09 15:10:30,2.0,6.85,,,
000831.XSHE,2007-01-08,中金公司,,,2,1,2024-06-25 17:25:26,2007-01-09 15:10:30,2.0,,,,
000831.XSHE,2007-01-22,中金公司,,,2,1,2024-06-25 17:23:58,2007-01-22 11:40:41,2.0,,,,
000831.XSHE,2007-01-24,东方证券,,,3,1,2024-06-25 17:25:14,2007-01-24 17:11:52,3.0,,,,
000831.XSHE,2007-02-01,上海证券,,,3,1,2024-06-25 17:24:25,2007-02-06 16:11:49,3.0,,,,
000831.XSHE,2007-02-01,平安证券,,,2,1,2024-06-25 17:25:37,2007-02-02 13:41:01,2.0,,,,
000831.XSHE,2007-02-02,国信证券,,,1,1,2024-06-25 17:25:19,2007-02-02 10:40:57,1.0,,,,
000831.XSHE,2007-02-12,华泰联合,9.5200,M06,2,1,2024-06-25 04:43:06,2007-02-12 15:26:54,2.0,9.52,,,
000831.XSHE,2007-03-05,平安证券,,,2,1,2024-06-25 17:24:19,2007-03-06 17:42:00,2.0,,,,
000831.XSHE,2007-03-20,兴业证券,12.6000,M06,2,1,2024-06-25 04:43:19,2007-03-21 11:40:54,2.0,12.6,,,
000831.XSHE,2007-03-25,兴业证券,,,2,1,2024-06-25 17:25:29,2007-04-03 14:40:58,2.0,,,,
000831.XSHE,2007-03-28,兴业证券,13.0000,M06,2,1,2024-06-25 04:43:03,2007-03-29 16:12:17,2.0,13.0,,,
000831.XSHE,2007-03-30,国信证券,,,1,1,2024-06-25 17:24:40,2007-03-30 15:27:16,1.0,,,,
000831.XSHE,2007-03-30,长城证券,,,1,1,2024-06-25 17:24:57,2007-04-02 16:10:44,1.0,,,,
000831.XSHE,2007-03-30,银河证券,,,3,1,2024-06-25 17:25:40,2007-04-03 10:56:47,3.0,,,,
000831.XSHE,2007-04-02,上海证券,,,2,1,2024-06-25 17:24:33,2007-04-05 10:57:38,2.0,,,,
000831.XSHE,2007-04-03,平安证券,,,2,1,2024-06-25 17:25:54,2007-04-04 15:26:08,2.0,,,,
000831.XSHE,2007-04-05,南京证券,,,2,1,2024-06-25 17:23:48,2007-04-12 13:55:30,2.0,,,,
000831.XSHE,2007-04-14,银河证券,10.7300,M06,2,1,2024-06-25 04:43:00,2007-04-16 13:56:48,2.0,10.73,,,
000831.XSHE,2007-04-16,中银国际证券,13.3000,M06,2,1,2024-06-25 04:43:23,2007-04-16 16:10:36,2.0,13.3,,,
000831.XSHE,2007-04-16,中金公司,,,2,1,2024-06-25 17:26:00,2007-04-16 14:40:50,2.0,,,,
000831.XSHE,2007-04-25,中银国际证券,21.0000,M06,2,1,2024-06-25 04:42:50,2007-04-26 13:57:11,2.0,21.0,,,
000831.XSHE,2007-04-25,中金公司,,,2,1,2024-06-25 17:23:56,2007-04-25 15:26:38,2.0,,,,
000831.XSHE,2007-04-25,兴业证券,13.0000,M06,3,1,2024-06-25 04:43:10,2007-04-26 16:56:06,3.0,13.0,,,
000831.XSHE,2007-06-01,中银国际证券,28.0000,M06,2,1,2024-06-25 04:43:02,2007-06-04 15:10:41,2.0,28.0,,,
000831.XSHE,2007-06-04,银河证券,,,2,1,2024-06-25 17:24:16,2007-06-11 16:26:01,2.0,,,,
000831.XSHE,2007-06-04,中银国际证券,,,2,1,2024-06-25 17:25:27,2007-06-04 17:26:33,2.0,,,,
000831.XSHE,2007-06-15,海通证券,24.0000,M06,1,1,2024-06-25 04:42:51,2007-06-15 14:40:29,1.0,24.0,,,
000831.XSHE,2007-06-18,国信证券,,,1,1,2024-06-25 17:25:18,2007-06-18 17:26:18,1.0,,,,
000831.XSHE,2007-06-29,国信证券,,,1,1,2024-06-25 17:25:58,2007-06-29 10:40:45,1.0,,,,
000831.XSHE,2007-07-30,上海证券,,,2,1,2024-06-25 17:24:05,2007-08-02 14:40:27,2.0,,,,
000831.XSHE,2007-07-31,平安证券,,,2,1,2024-06-25 17:24:01,2007-08-07 10:41:15,2.0,,,,
000831.XSHE,2007-08-01,国信证券,,,1,1,2024-06-25 17:24:20,2007-08-01 14:55:58,1.0,,,,
000831.XSHE,2007-08-21,中金公司,,,2,1,2024-06-25 17:23:54,2007-08-22 17:11:14,2.0,,,,
000831.XSHE,2007-08-21,银河证券,,,2,1,2024-06-25 17:24:18,2007-08-24 15:41:24,2.0,,,,
000831.XSHE,2007-08-21,中银国际证券,28.0000,M06,2,1,2024-06-25 04:43:20,2007-08-22 17:41:21,2.0,28.0,,,
000831.XSHE,2007-08-30,华泰联合,41.3100,M06,2,1,2024-06-25 04:43:09,2007-08-30 14:41:14,2.0,41.31,,,
000831.XSHE,2007-09-06,平安证券,,,2,1,2024-06-25 17:23:51,2007-09-06 15:40:37,2.0,,,,
000831.XSHE,2007-09-13,平安证券,,,2,1,2024-06-25 17:25:48,2007-09-13 15:55:40,2.0,,,,
000831.XSHE,2007-09-24,国海证券,,,2,1,2024-06-25 17:25:52,2007-09-25 10:55:44,2.0,,,,
000831.XSHE,2007-09-27,国信证券,,,1,1,2024-06-25 17:25:45,2007-09-28 14:25:43,1.0,,,,
000831.XSHE,2007-10-01,平安证券,,,2,1,2024-06-25 17:25:37,2007-10-08 14:25:35,2.0,,,,
000831.XSHE,2007-10-08,银河证券,,,2,1,2024-06-25 17:25:24,2007-10-11 15:27:05,2.0,,,,
000831.XSHE,2007-10-12,中金公司,,,2,1,2024-06-25 17:25:52,2007-10-12 14:12:52,2.0,,,,
000831.XSHE,2007-10-20,国海证券,,,2,1,2024-06-25 17:23:59,2007-10-25 17:56:50,2.0,,,,
000831.XSHE,2007-10-29,中金公司,,,2,1,2024-06-25 17:24:47,2007-10-29 16:41:11,2.0,,,,
000831.XSHE,2007-10-29,中银国际证券,54.5000,M06,2,1,2024-06-25 04:43:19,2007-11-01 18:25:42,2.0,54.5,,,
000831.XSHE,2007-11-01,国泰海通证券,49.0000,M06,1,1,2024-06-25 04:42:54,2007-11-01 17:56:54,1.0,49.0,,,
000831.XSHE,2007-11-01,国信证券,,,1,1,2024-06-25 17:25:06,2007-11-01 17:56:54,1.0,,,,
000831.XSHE,2007-11-05,平安证券,,,2,1,2024-06-25 17:25:27,2007-11-06 17:56:56,2.0,,,,
000831.XSHE,2007-11-13,国泰海通证券,,,1,1,2024-06-25 17:25:38,2007-11-14 17:11:42,1.0,,,,
000831.XSHE,2007-11-16,国泰海通证券,43.0000,M06,1,1,2024-06-25 04:43:07,2007-11-16 13:41:17,1.0,43.0,,,
000831.XSHE,2007-11-16,中信建投,,,3,1,2024-06-25 17:25:14,2007-11-23 18:25:47,3.0,,,,
000831.XSHE,2007-11-23,华泰证券,38.1000,M06,2,1,2024-06-25 04:43:10,2007-11-23 16:55:48,2.0,38.1,,,
000831.XSHE,2007-11-26,兴业证券,,,1,1,2024-06-25 17:25:23,2007-11-26 17:43:41,1.0,,,,
000831.XSHE,2007-11-30,宏源证券,,,2,1,2024-06-25 17:23:54,2007-12-24 18:10:44,2.0,,,,
000831.XSHE,2007-11-30,上海证券,,,2,1,2024-06-25 17:25:40,2008-01-03 16:12:57,2.0,,,,
000831.XSHE,2007-12-06,南京证券,,,2,1,2024-06-25 17:25:48,2007-12-19 16:12:20,2.0,,,,
000831.XSHE,2007-12-10,中金财富,36.5000,M06,2,1,2024-06-25 04:42:54,2007-12-12 18:11:12,2.0,36.5,,,
000831.XSHE,2007-12-17,申万宏源,,,1,1,2024-06-25 17:23:50,2007-11-28 17:12:11,1.0,,,,
000831.XSHE,2007-12-24,国泰海通证券,,,1,1,2024-06-25 17:24:17,2007-12-25 17:57:04,1.0,,,,
000831.XSHE,2007-12-26,海通证券,,,1,1,2024-06-25 17:24:09,2007-12-26 15:43:58,1.0,,,,
000831.XSHE,2007-12-27,上海证券,,,2,1,2024-06-25 17:25:45,2007-12-29 10:41:56,2.0,,,,
000831.XSHE,2008-01-01,银河证券,37.5800,M06,1,1,2024-06-25 04:42:51,2008-01-02 18:10:39,1.0,37.58,,,
000831.XSHE,2008-01-02,申万宏源,,,1,1,2024-06-25 17:25:13,2008-01-02 18:10:39,1.0,,,,
000831.XSHE,2008-01-04,国泰海通证券,,,1,1,2024-06-25 17:24:08,2008-01-04 17:43:32,1.0,,,,
000831.XSHE,2008-01-07,中金财富,36.5000,M06,2,1,2024-06-25 04:43:01,2008-01-08 17:57:16,2.0,36.5,,,
000831.XSHE,2008-01-07,申万宏源,,,1,1,2024-06-25 17:25:14,2008-01-07 17:42:39,1.0,,,,
000831.XSHE,2008-01-07,国泰海通证券,,,1,1,2024-06-25 17:25:34,2008-01-07 17:42:39,1.0,,,,
000831.XSHE,2008-01-08,中金财富,40.0000,M06,2,1,2024-06-25 04:43:07,2008-01-09 18:25:39,2.0,40.0,,,
000831.XSHE,2008-01-09,申万宏源,,,1,1,2024-06-25 17:24:22,2008-01-10 17:41:15,1.0,,,,
000831.XSHE,2008-01-09,海通证券,60.0000,M06,1,1,2024-06-25 04:43:11,2008-01-09 18:25:39,1.0,60.0,,,
000831.XSHE,2008-01-09,第一创业证券,,,2,1,2024-06-25 17:25:36,2008-01-09 18:25:39,2.0,,,,
000831.XSHE,2008-01-15,华泰联合,,,2,1,2024-06-25 17:25:52,2008-01-15 20:40:31,2.0,,,,
000831.XSHE,2008-01-21,申万宏源,,,1,1,2024-06-25 17:23:49,2008-01-21 18:41:10,1.0,,,,
000831.XSHE,2008-01-23,第一创业证券,,,2,1,2024-06-25 17:24:15,2008-01-23 11:40:32,2.0,,,,
000831.XSHE,2008-01-23,银河证券,,,1,1,2024-06-25 17:24:34,2008-01-25 15:55:58,1.0,,,,
000831.XSHE,2008-01-23,中金财富,43.5000,M06,1,1,2024-06-25 04:43:05,2008-01-23 17:55:57,1.0,43.5,,,
000831.XSHE,2008-01-23,中银国际证券,54.5000,M06,2,1,2024-06-25 04:43:07,2008-01-24 17:41:01,2.0,54.5,,,
000831.XSHE,2008-01-25,申万宏源,,,2,1,2024-06-25 17:23:59,2008-01-26 11:11:52,2.0,,,,
000831.XSHE,2008-01-28,申万宏源,,,1,1,2024-06-25 17:24:56,2008-01-28 18:11:26,1.0,,,,
000831.XSHE,2008-01-29,上海证券,,,2,1,2024-06-25 17:24:34,2008-01-31 18:11:17,2.0,,,,
000831.XSHE,2008-01-31,第一创业证券,,,1,1,2024-06-25 17:24:00,2008-02-04 16:41:44,1.0,,,,
000831.XSHE,2008-01-31,国泰海通证券,,,1,1,2024-06-25 17:25:16,2008-01-31 18:11:17,1.0,,,,
000831.XSHE,2008-02-15,申万宏源,,,2,1,2024-06-25 17:24:56,2008-02-15 17:27:48,2.0,,,,
000831.XSHE,2008-02-20,光大证券,,,2,1,2024-06-25 17:25:24,2008-02-22 19:11:42,2.0,,,,
000831.XSHE,2008-02-26,中金财富,43.5000,M06,1,1,2024-06-25 04:43:02,2008-02-26 18:27:58,1.0,43.5,,,
000831.XSHE,2008-02-26,申万宏源,,,2,1,2024-06-25 17:25:21,2008-03-07 17:59:44,2.0,,,,
000831.XSHE,2008-02-27,上海证券,,,2,1,2024-06-25 17:24:02,2008-02-28 18:41:57,2.0,,,,
000831.XSHE,2008-02-28,华泰证券,37.0000,M06,2,1,2024-06-25 04:43:20,2008-03-01 09:12:24,2.0,37.0,,,
000831.XSHE,2008-02-29,第一创业证券,,,1,1,2024-06-25 17:24:56,2008-03-04 18:41:49,1.0,,,,
000831.XSHE,2008-03-03,申万宏源,,,2,1,2024-06-25 17:23:51,2008-03-04 18:41:49,2.0,,,,
000831.XSHE,2008-03-03,中金财富,,,1,1,2024-06-25 17:24:52,2008-03-05 09:02:24,1.0,,,,
000831.XSHE,2008-03-07,中银国际证券,,,2,1,2024-06-25 17:25:37,2008-03-07 17:43:55,2.0,,,,
000831.XSHE,2008-03-07,西南证券,46.0000,M06,1,1,2024-06-25 04:43:22,2008-03-11 18:11:10,1.0,46.0,,,
000831.XSHE,2008-03-10,申万宏源,,,2,1,2024-06-25 17:25:16,2008-03-11 18:11:10,2.0,,,,
000831.XSHE,2008-03-17,申万宏源,,,2,1,2024-06-25 17:25:05,2008-03-18 17:11:12,2.0,,,,
000831.XSHE,2008-03-20,上海证券,,,2,1,2024-06-25 17:25:54,2008-03-21 17:56:03,2.0,,,,
000831.XSHE,2008-03-24,申万宏源,,,2,1,2024-06-25 17:24:53,2008-03-24 17:55:52,2.0,,,,
000831.XSHE,2008-04-01,申万宏源,,,2,1,2024-06-25 17:24:48,2008-04-01 12:25:35,2.0,,,,
000831.XSHE,2008-04-05,西南证券,46.0000,M06,1,1,2024-06-25 04:43:26,2008-04-16 10:25:28,1.0,46.0,,,
000831.XSHE,2008-04-07,兴业证券,,,2,1,2024-06-25 17:23:54,2008-04-11 13:25:33,2.0,,,,
000831.XSHE,2008-04-07,申万宏源,,,2,1,2024-06-25 17:24:06,2008-04-07 17:55:49,2.0,,,,
000831.XSHE,2008-04-08,中金财富,43.5000,M06,1,1,2024-06-25 04:43:20,2008-04-08 18:10:30,1.0,43.5,,,
000831.XSHE,2008-04-15,中金公司,,,3,1,2024-06-25 17:24:06,2008-04-15 17:55:37,3.0,,,,
000831.XSHE,2008-04-15,国泰海通证券,,,2,1,2024-06-25 17:24:34,2008-04-15 17:55:37,2.0,,,,
000831.XSHE,2008-04-15,中信建投,15.0000,M06,3,1,2024-06-25 04:43:13,2008-04-16 15:40:28,3.0,15.0,,,
000831.XSHE,2008-04-15,中银国际证券,25.5000,M06,2,1,2024-06-25 04:43:24,2008-04-15 17:55:37,2.0,25.5,,,
000831.XSHE,2008-04-15,华泰证券,25.9000,M06,2,1,2024-06-25 04:43:24,2008-04-15 17:55:37,2.0,25.9,,,
000831.XSHE,2008-04-16,兴业证券,,,2,3,2024-06-25 17:24:34,2008-04-18 17:40:41,,,2.0,,
000831.XSHE,2008-04-21,国泰海通证券,,,2,1,2024-06-25 17:23:51,2008-04-21 18:10:34,2.0,,,,
000831.XSHE,2008-04-21,申万宏源,,,2,1,2024-06-25 17:25:14,2008-04-22 17:55:23,2.0,,,,
000831.XSHE,2008-04-28,申万宏源,,,2,1,2024-06-25 17:24:16,2008-04-29 10:10:39,2.0,,,,
000831.XSHE,2008-04-29,国泰海通证券,,,2,1,2024-06-25 17:25:15,2008-04-30 11:40:29,2.0,,,,
000831.XSHE,2008-04-30,第一创业证券,,,2,1,2024-06-25 17:25:47,2008-05-14 17:40:53,2.0,,,,
000831.XSHE,2008-05-04,上海证券,,,2,1,2024-06-25 17:24:42,2008-05-06 18:25:28,2.0,,,,
000831.XSHE,2008-05-05,申万宏源,,,2,1,2024-06-25 17:23:53,2008-05-05 17:55:51,2.0,,,,
000831.XSHE,2008-05-09,中信建投,,,3,1,2024-06-25 17:24:45,2008-05-12 18:10:50,3.0,,,,
000831.XSHE,2008-05-12,申万宏源,,,2,1,2024-06-25 17:24:41,2008-05-13 17:40:45,2.0,,,,
000831.XSHE,2008-05-19,国泰海通证券,,,2,1,2024-06-25 17:24:20,2008-05-20 17:25:32,2.0,,,,
000831.XSHE,2008-05-26,申万宏源,,,2,1,2024-06-25 17:25:09,2008-05-26 18:25:41,2.0,,,,
000831.XSHE,2008-05-29,光大证券,,,3,1,2024-06-25 17:23:47,2008-06-02 17:55:49,3.0,,,,
000831.XSHE,2008-05-30,西南证券,,,2,1,2024-06-25 17:23:52,2008-06-11 17:55:46,2.0,,,,
000831.XSHE,2008-05-30,上海证券,,,2,1,2024-06-25 17:24:07,2008-06-03 17:40:57,2.0,,,,
000831.XSHE,2008-05-31,第一创业证券,,,3,1,2024-06-25 17:25:04,2008-06-06 17:25:42,3.0,,,,
000831.XSHE,2008-06-02,华泰证券,,,2,1,2024-06-25 17:24:05,2008-06-02 17:55:49,2.0,,,,
000831.XSHE,2008-06-02,申万宏源,,,2,1,2024-06-25 17:24:11,2008-06-03 17:40:57,2.0,,,,
000831.XSHE,2008-06-04,海通证券,,,2,1,2024-06-25 17:25:36,2008-06-04 17:25:42,2.0,,,,
000831.XSHE,2008-06-10,国泰海通证券,,,2,1,2024-06-25 17:24:04,2008-06-10 17:25:46,2.0,,,,
000831.XSHE,2008-06-18,国泰海通证券,,,2,1,2024-06-25 17:24:46,2008-06-18 17:25:30,2.0,,,,
000831.XSHE,2008-06-19,国泰海通证券,,,2,1,2024-06-25 17:25:39,2008-06-19 17:25:30,2.0,,,,
000831.XSHE,2008-06-20,国泰海通证券,,,2,1,2024-06-25 17:24:10,2008-06-20 18:25:34,2.0,,,,
000831.XSHE,2008-06-20,光大证券,,,3,1,2024-06-25 17:25:33,2008-06-20 18:25:34,3.0,,,,
000831.XSHE,2008-06-20,银河证券,,,3,1,2024-06-25 17:25:37,2008-06-24 17:25:51,3.0,,,,
000831.XSHE,2008-06-30,光大证券,,,3,1,2024-06-25 17:23:50,2008-07-01 17:40:57,3.0,,,,
000831.XSHE,2008-06-30,华泰证券,,,3,1,2024-06-25 17:24:21,2008-07-01 17:40:57,3.0,,,,
000831.XSHE,2008-06-30,第一创业证券,,,3,1,2024-06-25 17:25:26,2008-07-11 19:10:26,3.0,,,,
000831.XSHE,2008-07-03,国泰海通证券,,,2,1,2024-06-25 17:24:51,2008-07-04 14:55:38,2.0,,,,
000831.XSHE,2008-07-08,西南证券,,,2,1,2024-06-25 17:25:29,2008-07-08 15:55:48,2.0,,,,
000831.XSHE,2008-07-11,光大证券,,,3,1,2024-06-25 17:24:15,2008-07-11 19:10:26,3.0,,,,
000831.XSHE,2008-07-11,海通证券,,,2,1,2024-06-25 17:25:04,2008-07-11 19:10:26,2.0,,,,
000831.XSHE,2008-07-20,国泰海通证券,,,2,1,2024-06-25 17:25:55,2008-07-21 16:55:25,2.0,,,,
000831.XSHE,2008-08-04,第一创业证券,,,3,1,2024-06-25 17:25:39,2008-08-11 17:40:44,3.0,,,,
000831.XSHE,2008-08-18,光大证券,,,3,1,2024-06-25 17:25:46,2008-08-19 16:40:50,3.0,,,,
000831.XSHE,2008-08-19,国泰海通证券,,,2,1,2024-06-25 17:25:04,2008-08-19 16:40:50,2.0,,,,
000831.XSHE,2008-08-20,中信建投,,,3,1,2024-06-25 17:24:00,2008-08-23 12:25:30,3.0,,,,
000831.XSHE,2008-08-25,中信建投,4.8000,M06,3,1,2024-06-25 04:43:07,2008-08-27 10:10:39,3.0,4.8,,,
000831.XSHE,2008-08-26,国元证券,,,3,1,2024-06-25 17:24:17,2008-08-26 18:10:45,3.0,,,,
000831.XSHE,2008-08-26,中金公司,,,3,1,2024-06-25 17:24:24,2008-08-26 18:40:34,3.0,,,,
000831.XSHE,2008-08-26,中银国际证券,5.9000,M06,2,1,2024-06-25 04:43:07,2008-08-27 09:40:36,2.0,5.9,,,
000831.XSHE,2008-09-01,上海证券,,,2,1,2024-06-25 17:25:51,2008-09-02 16:56:25,2.0,,,,
000831.XSHE,2008-09-05,中信建投,,,3,1,2024-06-25 17:25:05,2008-09-08 15:47:09,3.0,,,,
000831.XSHE,2008-09-26,中信建投,,,3,1,2024-06-25 17:25:27,2008-10-08 17:31:49,3.0,,,,
000831.XSHE,2008-09-26,上海证券,,,2,1,2024-06-25 17:25:31,2008-09-26 18:02:08,2.0,,,,
000831.XSHE,2008-09-30,第一创业证券,,,3,1,2024-06-25 17:23:47,2008-10-10 17:32:16,3.0,,,,
000831.XSHE,2008-10-17,中金公司,,,3,1,2024-06-25 17:24:39,2008-10-17 17:31:49,3.0,,,,
000831.XSHE,2008-10-27,中金公司,,,3,1,2024-06-25 17:24:50,2008-10-28 19:48:11,3.0,,,,
000831.XSHE,2008-10-27,天相投顾,,,3,1,2024-06-25 17:25:50,2008-11-03 17:34:02,3.0,,,,
000831.XSHE,2008-10-27,中银国际证券,3.4000,M06,3,1,2024-06-25 04:43:26,2008-10-28 14:48:41,3.0,3.4,,,
000831.XSHE,2008-10-31,第一创业证券,,,3,1,2024-06-25 17:24:17,2008-11-07 14:18:11,3.0,,,,
000831.XSHE,2008-11-12,银河证券,,,3,1,2024-06-25 17:24:46,2008-11-25 18:17:08,3.0,,,,
000831.XSHE,2008-11-18,光大证券,,,3,1,2024-06-25 17:25:59,2008-11-18 17:04:32,3.0,,,,
000831.XSHE,2008-11-20,银河证券,,,3,1,2024-06-25 17:25:06,2008-11-24 16:32:37,3.0,,,,
000831.XSHE,2008-11-25,中信建投,,,3,1,2024-06-25 17:25:09,2008-12-09 18:32:29,3.0,,,,
000831.XSHE,2008-12-01,银河证券,,,3,1,2024-06-25 17:24:45,2008-12-02 17:32:23,3.0,,,,
000831.XSHE,2008-12-09,中金公司,,,3,1,2024-06-25 17:25:29,2008-12-09 17:17:42,3.0,,,,
000831.XSHE,2008-12-15,第一创业证券,,,3,1,2024-06-25 17:25:33,2008-12-19 17:17:53,3.0,,,,
000831.XSHE,2008-12-23,中银国际证券,3.6000,M06,3,1,2024-06-25 04:43:06,2008-12-24 13:47:10,3.0,3.6,,,
000831.XSHE,2009-01-07,光大证券,,,3,1,2024-06-25 17:23:59,2009-01-09 17:33:12,3.0,,,,
000831.XSHE,2009-01-19,天相投顾,,,3,1,2024-06-25 17:24:43,2009-01-19 18:03:34,3.0,,,,
000831.XSHE,2009-02-16,光大证券,,,3,1,2024-06-25 17:24:42,2009-02-16 16:48:18,3.0,,,,
000831.XSHE,2009-02-16,中金财富,,,3,1,2024-06-25 17:24:46,2009-02-17 15:33:03,3.0,,,,
000831.XSHE,2009-02-19,银河证券,,,3,1,2024-06-25 17:23:49,2009-02-20 18:02:39,3.0,,,,
000831.XSHE,2009-02-23,中金财富,,,3,1,2024-06-25 17:24:57,2009-02-24 18:03:14,3.0,,,,
000831.XSHE,2009-02-24,银河证券,,,3,1,2024-06-25 17:25:47,2009-02-25 17:04:04,3.0,,,,
000831.XSHE,2009-02-26,中金财富,,,3,1,2024-06-25 17:25:07,2009-02-26 17:48:09,3.0,,,,
000831.XSHE,2009-03-02,中金财富,,,3,1,2024-06-25 17:24:18,2009-03-03 19:16:45,3.0,,,,
000831.XSHE,2009-03-09,中金财富,,,3,1,2024-06-25 17:24:07,2009-03-09 18:02:25,3.0,,,,
000831.XSHE,2009-03-09,光大证券,,,3,1,2024-06-25 17:24:44,2009-03-16 17:33:51,3.0,,,,
000831.XSHE,2009-03-09,天相投顾,,,3,1,2024-06-25 17:25:39,2009-03-09 18:02:25,3.0,,,,
