order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000858.XSHE,2011-04-27,2011,q1,1405,,2011-04-27发布的财报中，1季度净利润增速超出机构的一致预期,,,,,,,,2011-04-27,financial_reports,,,,2081397684.7200,,,,0.3670,,,,,,,,2011-04-26,,1996937729.0410,,,0.0423,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2011-04-27,2011,q1,1501,,2011-04-27发布的财报净利润同比增速超出一致预期2011同比增速,,,,,,,,2011-04-27,financial_reports,,,2081397684.7200,,,0.3670,,,,,,,,,,2011-04-26,5764547947.3231,,0.3115,,0.0555,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2011-04-27,2011,q1,1503,,2011-04-27发布的财报净利润同比增速超出2011一致预期同比增速,,,,,,,,2011-04-27,financial_reports,,,,2081397684.7200,,,,0.3670,,,,,,,,2011-04-26,,1996937729.0410,,0.3115,0.0555,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2011-08-16,2011,q2,1405,,2011-08-16发布的财报中，2季度净利润增速超出机构的一致预期,,,,,,,,2011-08-16,financial_reports,,,,1281190753.8900,,,,0.7353,,,,,,,,2011-08-15,,967656609.3733,,,0.3240,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2011-08-16,2011,q2,1501,,2011-08-16发布的财报净利润同比增速超出一致预期2011同比增速,,,,,,,,2011-08-16,financial_reports,,,3362588438.6100,,,0.4872,,,,,,,,,,2011-08-15,5846387663.7642,,0.3301,,0.1571,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2011-08-16,2011,q2,1503,,2011-08-16发布的财报净利润同比增速超出2011一致预期同比增速,,,,,,,,2011-08-16,financial_reports,,,,1281190753.8900,,,,0.7353,,,,,,,,2011-08-15,,967656609.3733,,0.3106,0.4247,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2012-04-20,2012,q1,1405,,2012-04-20发布的财报中，1季度净利润增速超出机构的一致预期,,,,,,,,2012-04-20,financial_reports,,,,3050121093.2200,,,,0.4654,,,,,,,,2012-04-19,,2962037045.1250,,,0.0297,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2012-04-20,2012,q1,1501,,2012-04-20发布的财报净利润同比增速超出一致预期2012同比增速,,,,,,,,2012-04-20,financial_reports,,,3050121093.2200,,,0.4654,,,,,,,,,,2012-04-19,8762844863.6836,,0.4231,,0.0423,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2012-04-20,2012,q1,1503,,2012-04-20发布的财报净利润同比增速超出2012一致预期同比增速,,,,,,,,2012-04-20,financial_reports,,,,3050121093.2200,,,,0.4654,,,,,,,,2012-04-19,,2962037045.1250,,0.4231,0.0423,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2012-07-09,2012,q2,1502,,2012-07-09发布的业绩预告同比增速超出一致预期2012同比增速,,,,,,,,2012-07-09,performance_forecast,5046280000.0000,5046280000.0000,,,0.5007,,,,,,,,,,,2012-07-06,8617677398.3360,,0.3995,,0.1012,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2012-07-09,2012,q2,1504,,2012-07-09发布的业绩预告同比增速超出2012一致预期同比增速,,,,,,,,2012-07-09,performance_forecast,5046280000.0000,5046280000.0000,,,,,0.5580,,,,,,,,,2012-07-06,,1749978450.7384,,0.3659,0.1922,2021-04-12 11:01:47,2021-04-12 11:01:47
000858.XSHE,2012-07-09,2012,q4,1301,平安证券,平安证券2012-07-09发布的报告研报标题中含有超预期信息,2012-07-09,五粮液：2012年上半年净利增速略超市场预期,"汤玮亮,文献,丁芸洁 等",9132000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-29 13:57:22,2021-10-29 13:57:22
000858.XSHE,2012-08-20,2012,q2,1405,,2012-08-20发布的财报中，2季度净利润增速超出机构的一致预期,,,,,,,,2012-08-20,financial_reports,,,,1996133988.8100,,,,0.5580,,,,,,,,2012-08-17,,1809041344.4927,,,0.1034,2021-04-12 11:01:47,2021-04-12 11:01:47
