order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000729.XSHE,2016-01-04,2015,q4,1,0.0005,325,84.172,-0.0026,1680,17.1682,-0.0057,1514,23.8551,-0.0152,1403,25.1468,-0.0261,986,47.2698,0.0066,70,95.9602,-0.0043,1504,10.1077,-0.0032,1202,25.9556,-0.0567,1283,14.5333,-0.0695,1080,25.4834,-0.0018,1384.0,35.7641,31.9043,31.2784,0.09,385,78.3051,0.09,499,69.873,0.06,585,64.4769,0.2204,1298,29.9676,72.1666,40.5337,40.4085
000729.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,-0.0031,1715,15.358,-0.0062,1524,23.2359,-0.0157,1394,25.5876,-0.0266,992,46.8917,0.0,108,93.7096,-0.0108,1546,7.485,-0.0097,1284,20.5081,-0.0629,1291,13.6546,-0.0756,1104,23.615,-0.0018,1395.0,35.223,30.9955,30.7957,0.11,351,80.17,0.11,451,72.7107,0.08,523,68.1707,0.2169,1346,27.2973,74.7864,39.9125,39.8725
000729.XSHE,2016-01-04,2016,q4,1,0.0027,332,84.2381,0.0001,568,72.701,0.0041,511,74.8892,-0.0065,1088,43.2672,-0.0232,1134,40.6496,0.0095,80,95.3963,0.0032,195,88.4524,0.0026,371,77.2867,-0.0661,1301,13.7359,-0.08,1099,24.2236,-0.0019,1147.0,46.1719,61.9445,62.4759,0.09,388,78.6894,0.09,504,70.3943,0.06,594,64.9112,0.2204,1325,30.3524,72.6157,49.8693,49.9756
000729.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,-0.0026,1695,18.3614,0.0014,591,70.8642,-0.0092,1142,40.3555,-0.0258,1166,38.9093,0.0,121,92.9783,-0.0062,1516,9.7139,-0.0068,1263,22.0988,-0.0748,1312,12.6,-0.0887,1130,21.8144,-0.0006,1078.0,49.3176,45.5024,48.9177,0.11,354,80.4972,0.11,456,73.1405,0.08,532,68.4679,0.2169,1374,27.6607,75.1487,47.2237,47.9068
000729.XSHE,2016-01-04,2017,q4,1,0.0057,218,88.5729,0.0057,300,84.0278,0.016,335,81.5673,-0.0111,1077,36.369,-0.0236,965,41.1477,0.0036,104,93.7195,0.0036,204,87.3362,0.0135,298,80.8634,-0.0762,1203,15.4712,-0.0748,957,29.3422,0.0035,483.0,75.129,64.3961,65.1585,0.09,375,77.9221,0.09,485,69.5214,0.06,557,64.631,0.2204,1241,29.5455,71.9036,58.6623,58.8148
000729.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,0.0102,386,78.6467,-0.0167,1121,33.3333,-0.0292,1007,38.32,0.0,116,92.9577,0.0,222,86.1789,0.0099,315,79.65,-0.0795,1196,15.4282,-0.0782,963,28.529,0.0072,381.0,80.3007,61.4157,61.6325,0.11,341,79.8697,0.11,438,72.4116,0.08,501,68.1122,0.2169,1286,26.9056,74.535,59.352,59.3954
000729.XSHE,2016-01-05,2015,q4,1,0.0005,310,84.9635,-0.0026,1688,17.1415,-0.0057,1497,24.6727,-0.0138,1392,25.8924,-0.0261,986,47.2698,0.0066,60,96.5738,-0.0043,1518,9.8098,-0.0032,1193,26.4651,-0.0525,1277,15.2159,-0.0695,1079,25.501,-0.0018,1303.0,37.3436,32.3996,31.8212,0.09,393,77.8531,0.09,494,70.3012,0.06,581,64.7845,0.211,1381,25.7665,72.2186,39.8567,39.741
000729.XSHE,2016-01-05,2015,q4,3,0.0005,327,84.1053,-0.0026,1697,16.4943,-0.0057,1504,24.2057,-0.0138,1387,26.08,-0.0261,989,47.0525,0.0066,65,96.2682,-0.0043,1508,9.9761,-0.0032,1177,27.0924,-0.0525,1251,16.332,-0.0695,1077,25.5363,-0.0018,1309.0,36.9639,32.2085,31.5004,0.09,399,77.4504,0.09,490,70.3995,0.06,583,64.5554,0.211,1385,25.3103,72.051,39.5342,39.3925
000729.XSHE,2016-01-05,2016,q4,1,0.0027,305,85.5924,0.0001,558,73.311,0.0041,525,74.1999,0.0001,729,62.1228,-0.0232,1138,40.4712,0.0095,70,96.0116,0.0032,184,89.1716,0.0026,377,76.9042,-0.0604,1293,14.5503,-0.08,1098,24.2403,-0.0019,1157.0,45.7786,66.5674,68.1654,0.09,396,78.2728,0.09,500,70.7674,0.06,591,65.1712,0.211,1412,26.1257,72.6503,49.4148,49.7344
000729.XSHE,2016-01-05,2016,q4,3,0.0027,301,85.7347,0.0001,544,73.9068,0.0041,521,74.321,0.0001,724,62.2651,-0.0232,1132,40.7233,0.0095,73,95.8212,0.0032,191,88.7039,0.0026,379,76.6523,-0.0604,1269,15.4667,-0.08,1097,24.1522,-0.0019,1159.0,45.5827,66.7542,68.403,0.09,402,77.882,0.09,496,70.8481,0.06,593,64.9289,0.211,1417,25.6303,72.4778,49.2103,49.5401
