order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
688099.XSHG,2016q4,2019-07-19,787307013.48,71890974.5,-59739817.9,176244071.36,0,286537803.28,73016491.54,50851741.13,-45148421.86,,63863126.58,519616083.16,0.0,2021-12-26 22:22:20,,277547915.22,49895704.64,1149533183.35,233078279.88,1149533183.35,387925622.7,11686690.96,-5405631.69
688099.XSHG,2017q4,2020-04-28,1095634065.36,176852873.93,-164720268.45,227580951.47,0,323662220.58,77915262.97,81398541.71,-24850404.49,,142853529.97,1152978483.23,0.0,2023-07-21 05:27:38,869671.23,313666161.13,374115659.61,1690487574.44,829316262.65,1690487574.44,973530925.12,19094604.89,11174590.14
688099.XSHG,2018q1,2019-07-22,,32312000.0,-117400800.0,,1,,64907200.0,,,,,,,2021-12-26 22:22:20,,,,553319500.0,,553319500.0,,,
688099.XSHG,2018q2,2019-10-31,642287993.99,103530753.71,-162768814.36,,1,,127461588.5,,,,,,,2022-08-09 19:16:26,442753.42000000004,,,1018297077.6899999,,1018297077.6899999,,,2802233.5000000005
688099.XSHG,2018q3,2019-10-31,1061467843.01,-42306323.12,-226114350.88,,1,,182161814.27,,,,,,,2021-12-26 22:22:20,564449.06,,1718327.2,1634421108.1,,1634421108.1,,,5576851.94
688099.XSHG,2018q4,2021-04-16,1544365479.9,185140814.11,-309327454.39,529499138.51,1,520171276.38,282339549.89,104742069.6,234184621.1,,238920558.19,1646194522.7,0.0,2023-07-21 05:27:38,473506.28,492069651.08,2217827.2,2369069435.42,1126023246.32,2369069435.42,1222643814.46,188952723.78,3742051.21
688099.XSHG,2019q1,2020-04-28,374139356.67,-40130414.82,-85817889.09,,1,483350100.0,46105882.69,,,,,1652200400.0,,2021-12-26 22:22:20,-507136.69,,,561610165.22,1168850300.0,561610165.22,,,-2659036.67
688099.XSHG,2019q2,2020-10-16,736804305.46,57757598.38,-112215857.92,510831266.43,1,343940365.0,105936943.58,107489420.39,340471160.66,,192160596.59,1576386193.94,,2022-08-09 19:16:26,-1059095.44,304735037.07,,1128830971.77,1232445828.94,1128830971.77,1110101209.17,,-9459192.780000001
688099.XSHG,2019q3,2020-10-16,1118859635.15,133939150.7,-1005672264.58,503644161.22,1,423031244.65,131525864.96,90966811.99,366406765.21,,263129762.76,3198903188.87,,2021-12-26 22:22:20,-2043940.28,384213888.74,1511686052.43,1706301327.11,2775871944.22,1706301327.11,2722553627.85,,-13021658.57
688099.XSHG,2019q4,2022-04-15,1557792284.45,340612818.94,-1824926733.61,462657660.74,1,521013713.38,157055312.56,95846444.76,385057336.31,,241562162.75,3323474918.56,,2023-07-21 05:27:38,-1984396.94,458540003.19,1511560786.04,2357733386.83,2802461205.18,2357733386.83,2861687532.29,223867430.85,-12649954.28
