order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
300140.XSHE,2011-02-17,湘财证券,47.7500,M06,1,1,2024-11-12 03:53:23,2011-02-17 18:46:52,1.0,47.75,,,
300140.XSHE,2011-03-29,湘财证券,57.1500,M06,1,1,2024-11-12 03:53:23,2011-03-29 21:50:33,1.0,57.15,,,
300140.XSHE,2011-03-29,海通证券,,,2,1,2024-11-12 17:53:58,2011-03-30 16:09:31,2.0,,,,
300140.XSHE,2011-08-16,天相投顾,,,2,1,2024-11-12 17:53:53,2011-08-17 14:26:17,2.0,,,,
300140.XSHE,2013-08-01,国泰海通证券,12.5000,M06,2,1,2024-11-12 03:53:23,2013-08-01 17:56:25,2.0,12.5,,,
300140.XSHE,2013-09-16,兴业证券,,,2,1,2024-11-12 17:53:55,2013-09-17 21:31:00,2.0,,,,
300140.XSHE,2013-09-23,万联证券,,,2,1,2024-11-12 17:53:55,2013-09-24 17:33:26,2.0,,,,
300140.XSHE,2013-09-23,兴业证券,,,2,1,2024-11-12 17:53:57,2013-09-30 17:56:15,2.0,,,,
300140.XSHE,2013-09-26,上海证券,,,3,1,2024-11-12 17:53:56,2013-09-26 17:56:23,3.0,,,,
300140.XSHE,2013-09-29,兴业证券,,,2,1,2024-11-12 17:53:59,2013-09-30 11:49:01,2.0,,,,
300140.XSHE,2013-10-12,兴业证券,,,2,1,2024-11-12 17:53:58,2013-10-16 21:31:01,2.0,,,,
300140.XSHE,2013-10-20,兴业证券,,,2,1,2024-11-12 17:53:57,2013-10-21 17:56:17,2.0,,,,
300140.XSHE,2013-10-25,兴业证券,,,2,1,2024-11-12 17:53:58,2013-10-30 22:39:28,2.0,,,,
300140.XSHE,2013-11-04,兴业证券,,,2,1,2024-11-12 17:53:58,2013-11-05 17:56:17,2.0,,,,
300140.XSHE,2013-11-11,兴业证券,,,2,1,2024-11-12 17:53:58,2013-11-11 21:30:13,2.0,,,,
300140.XSHE,2013-11-14,国联民生,,,2,1,2024-11-12 17:53:58,2013-11-18 17:56:45,2.0,,,,
300140.XSHE,2013-11-15,国联民生,,,2,1,2024-11-12 17:53:53,2013-11-21 21:30:20,2.0,,,,
300140.XSHE,2013-11-18,国海证券,,,2,1,2024-11-12 17:53:58,2013-11-20 17:56:24,2.0,,,,
300140.XSHE,2013-11-18,兴业证券,,,2,1,2024-11-12 17:53:59,2013-11-18 17:56:46,2.0,,,,
300140.XSHE,2013-11-25,兴业证券,,,2,1,2024-11-12 17:53:57,2013-11-25 17:56:18,2.0,,,,
300140.XSHE,2013-12-02,兴业证券,,,2,1,2024-11-12 17:53:58,2013-12-02 21:31:13,2.0,,,,
300140.XSHE,2013-12-09,兴业证券,,,2,1,2024-11-12 17:53:55,2013-12-10 17:56:22,2.0,,,,
300140.XSHE,2013-12-10,爱建证券,,,2,1,2024-11-12 17:53:59,2013-12-11 11:25:24,2.0,,,,
300140.XSHE,2013-12-16,兴业证券,,,2,1,2024-11-12 17:53:55,2013-12-16 21:30:24,2.0,,,,
300140.XSHE,2013-12-18,国海证券,,,2,1,2024-11-12 17:53:58,2013-12-26 17:56:18,2.0,,,,
300140.XSHE,2013-12-23,兴业证券,,,2,1,2024-11-12 17:53:53,2013-12-23 21:30:18,2.0,,,,
300140.XSHE,2013-12-26,爱建证券,,,2,1,2024-11-12 17:53:56,2013-12-26 17:56:18,2.0,,,,
300140.XSHE,2013-12-30,兴业证券,,,2,1,2024-11-12 17:53:57,2013-12-30 17:56:15,2.0,,,,
