order_book_id,date,report_year_t,rice_create_tm,create_tm,comp_operating_revenue_t,comp_con_operating_revenue_t1,comp_con_operating_revenue_t2,comp_con_operating_revenue_t3,comp_con_operating_revenue_ftm,comp_net_profit_t,comp_con_net_profit_t1,comp_con_net_profit_t2,comp_con_net_profit_t3,comp_con_net_profit_ftm,comp_eps_t,comp_con_eps_t1,comp_con_eps_t2,comp_con_eps_t3,comp_net_asset_t,comp_con_net_asset_t1,comp_con_net_asset_t2,comp_con_net_asset_t3,comp_con_net_asset_ftm,comp_cash_flow_t,comp_con_cash_flow_t1,comp_con_cash_flow_t2,comp_con_cash_flow_t3,comp_con_cash_flow_ftm,comp_roe_t,comp_con_roe_t1,comp_con_roe_t2,comp_con_roe_t3,comp_con_roe_ftm,comp_pe_t,comp_con_pe_t1,comp_con_pe_t2,comp_con_pe_t3,comp_con_pe_ftm,comp_ps_t,comp_con_ps_t1,comp_con_ps_t2,comp_con_ps_t3,comp_con_ps_ftm,comp_pb_t,comp_con_pb_t1,comp_con_pb_t2,comp_con_pb_t3,comp_con_pb_ftm,comp_peg,comp_operating_revenue_growth_ratio_t,comp_con_operating_revenue_growth_ratio_t1,comp_con_operating_revenue_growth_ratio_t2,comp_con_operating_revenue_growth_ratio_t3,comp_con_operating_revenue_growth_ratio_ftm,comp_net_profit_growth_ratio_t,comp_con_net_profit_growth_ratio_t1,comp_con_net_profit_growth_ratio_t2,comp_con_net_profit_growth_ratio_t3,comp_con_net_profit_growth_ratio_ftm,con_grd_coef,con_targ_price,comp_con_eps_ftm,ty_profit_t1,ty_profit_t2,ty_profit_t3,ty_profit_ftm,ty_eps_t1,ty_eps_t2,ty_eps_t3,ty_eps_ftm
300140.XSHE,2010-10-26,2009,2014-09-25 19:48:51,2014-09-25 19:48:51,264233669.08,,,,,48524214.18,,,,,0.2675,,,,155108342.74,,,,,48527183.26,,,,,0.3256,,,,,,,,,,,,,,,,,,,,,0.091,,,,,0.2295,,,,,,,,53970000.0,70830000.0,99900000.0,68020000.0,0.2212,0.2903,0.4095,0.2788
300140.XSHE,2010-10-27,2009,2012-11-13 06:45:06,2012-11-13 06:45:06,264233669.08,,,,,48524214.18,,,,,0.2675,,,,155108342.74,,,,,48527183.26,,,,,0.3256,,,,,,,,,,,,,,,,,,,,,0.091,,,,,0.2295,,,,,,,,55431211.8391,79398840.7593,98415235.3487,75404235.9393,0.2272,0.3254,0.4034,0.3091
300140.XSHE,2010-10-28,2009,2012-11-13 06:43:33,2012-11-13 06:43:33,264233669.08,324096666.6667,397856666.6667,502220000.0,385563333.3334,48524214.18,53780000.0,74553333.3333,97450000.0,71091111.1111,0.2675,0.2204,0.3056,0.3995,155108342.74,670000000.0,744000000.0,831000000.0,731666666.6667,48527183.26,49000000.0,79000000.0,98000000.0,74000000.0,0.3256,0.0803,0.1002,0.1173,0.0972,,,,,,,,,,,,,,,,,0.091,0.2266,0.2276,0.2623,0.2274,0.2295,0.1083,0.3863,0.3071,0.3438,,,0.2914,55431249.9331,79399057.878,98415195.0084,75404423.2205,0.2272,0.3254,0.4034,0.3091
300140.XSHE,2010-10-29,2009,2012-11-13 06:42:31,2012-11-13 06:42:31,264233669.08,324096666.6667,397856666.6667,502220000.0,385563333.3334,48524214.18,53780000.0,74553333.3333,97450000.0,71091111.1111,0.2675,0.2204,0.3056,0.3995,155108342.74,670000000.0,744000000.0,831000000.0,731666666.6667,48527183.26,49000000.0,79000000.0,98000000.0,74000000.0,0.3256,0.0803,0.1002,0.1173,0.0972,,,,,,,,,,,,,,,,,0.091,0.2266,0.2276,0.2623,0.2274,0.2295,0.1083,0.3863,0.3071,0.3438,,,0.2914,54187031.1118,76039778.3635,93870416.9565,72397653.8216,0.2221,0.3117,0.3848,0.2967
300140.XSHE,2010-11-01,2009,2011-12-20 22:41:44,2011-12-20 22:41:44,264233669.08,318658000.0,399714000.0,504110000.0,392959333.3333,48524214.18,54334000.0,74074000.0,91352500.0,72429000.0,0.2675,0.2227,0.3036,0.3745,155108342.74,670500000.0,735500000.0,814000000.0,730083333.3333,48527183.26,50500000.0,66500000.0,84000000.0,65166666.6667,0.3256,0.081,0.1007,0.1122,0.0992,,,,,,,,,,,,,,,,,0.091,0.206,0.2544,0.2612,0.251,0.2295,0.1197,0.3633,0.2333,0.345,,,0.2969,54075913.8104,75937474.4047,93884318.6833,74115677.6885,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-02,2009,2012-11-13 06:41:25,2012-11-13 06:41:25,264233669.08,318658000.0,399714000.0,504110000.0,392959333.3333,48524214.18,54334000.0,74074000.0,91352500.0,72429000.0,0.2675,0.2227,0.3036,0.3745,155108342.74,670500000.0,735500000.0,814000000.0,730083333.3333,48527183.26,50500000.0,66500000.0,84000000.0,65166666.6667,0.3256,0.081,0.1007,0.1122,0.0992,,,,,,,,,,,,,,,,,0.091,0.206,0.2544,0.2612,0.251,0.2295,0.1197,0.3633,0.2333,0.345,,,0.2969,54075736.7043,75937152.2972,93883727.6058,74115367.6645,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-03,2009,2012-11-13 06:39:48,2012-11-13 06:39:48,264233669.08,320048333.3333,400761666.6667,506088000.0,394035555.5556,48524214.18,54111666.6667,74228333.3333,91882000.0,72551944.4444,0.2675,0.2218,0.3042,0.3766,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0852,0.1055,0.1167,0.104,,,,,,,,,,,,,,,,,0.091,0.2112,0.2522,0.2628,0.2493,0.2295,0.1151,0.3718,0.2378,0.3524,,,0.2973,54075553.2312,75936815.4328,93883114.7904,74115043.5827,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-04,2009,2012-11-13 06:38:29,2012-11-13 06:38:29,264233669.08,320048333.3333,400761666.6667,506088000.0,394035555.5556,48524214.18,54111666.6667,74228333.3333,91882000.0,72551944.4444,0.2675,0.2218,0.3042,0.3766,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0852,0.1055,0.1167,0.104,,,,,,,,,,,,,,,,,0.091,0.2112,0.2522,0.2628,0.2493,0.2295,0.1151,0.3718,0.2378,0.3524,,,0.2973,54075368.7747,75936477.9854,93882502.9547,74114718.8845,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-05,2009,2012-11-13 06:37:24,2012-11-13 06:37:24,264233669.08,320394285.7143,401875714.2857,505013333.3333,395085595.2381,48524214.18,53781428.5714,74468571.4286,92080000.0,72744642.8572,0.2675,0.2205,0.3052,0.3774,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0847,0.1059,0.117,0.1043,,,,,,,,,,,,,,,,,0.091,0.2125,0.2543,0.2566,0.2514,0.2295,0.1083,0.3847,0.2365,0.3637,,,0.2981,54075180.5194,75936136.881,93881876.8623,74114390.5175,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-08,2009,2011-12-20 22:40:52,2011-12-20 22:40:52,264233669.08,320394285.7143,401875714.2857,505013333.3333,395085595.2381,48524214.18,53781428.5714,74468571.4286,92080000.0,72744642.8572,0.2675,0.2205,0.3052,0.3774,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0847,0.1059,0.117,0.1043,,,,,,,,,,,,,,,,,0.091,0.2125,0.2543,0.2566,0.2514,0.2295,0.1083,0.3847,0.2365,0.3637,,,0.2981,54077385.3225,75937484.3955,93879564.473,74115809.4728,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-09,2009,2012-11-13 06:35:52,2012-11-13 06:35:52,264233669.08,320394285.7143,401875714.2857,505013333.3333,395085595.2381,48524214.18,53781428.5714,74468571.4286,92080000.0,72744642.8572,0.2675,0.2205,0.3052,0.3774,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0847,0.1059,0.117,0.1043,,,,,,,,,,,,,,,,,0.091,0.2125,0.2543,0.2566,0.2514,0.2295,0.1083,0.3847,0.2365,0.3637,,,0.2981,54077181.3981,75937111.7302,93878886.4697,74115450.8692,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-10,2009,2012-11-13 06:34:04,2012-11-13 06:34:04,264233669.08,320394285.7143,401875714.2857,505013333.3333,395085595.2381,48524214.18,53781428.5714,74468571.4286,92080000.0,72744642.8572,0.2675,0.2205,0.3052,0.3774,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0847,0.1059,0.117,0.1043,,,,,,,,,,,,,,,,,0.091,0.2125,0.2543,0.2566,0.2514,0.2295,0.1083,0.3847,0.2365,0.3637,,,0.2981,54076971.7413,75936724.3627,93878179.3084,74115078.3109,0.2217,0.3113,0.3848,0.3038
300140.XSHE,2010-11-11,2009,2012-11-13 06:33:00,2012-11-13 06:33:00,264233669.08,320394285.7143,401875714.2857,505013333.3333,395085595.2381,48524214.18,53781428.5714,74468571.4286,92080000.0,72744642.8572,0.2675,0.2205,0.3052,0.3774,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0847,0.1059,0.117,0.1043,,,,,,,,,,,,,,,,,0.091,0.2125,0.2543,0.2566,0.2514,0.2295,0.1083,0.3847,0.2365,0.3637,,,0.2981,53580776.2504,75275361.648,95105460.5109,73467479.5315,0.2196,0.3085,0.3898,0.3011
300140.XSHE,2010-11-12,2009,2012-11-13 06:31:25,2012-11-13 06:31:25,264233669.08,320394285.7143,401875714.2857,505013333.3333,395085595.2381,48524214.18,53781428.5714,74468571.4286,92080000.0,72744642.8572,0.2675,0.2205,0.3052,0.3774,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0847,0.1059,0.117,0.1043,47.4183,57.7348,41.4366,32.8994,42.4349,8.708,9.6805,7.6114,5.9123,7.7495,11.9968,4.8554,4.3859,3.918,4.4216,2.0783,0.091,0.2125,0.2543,0.2566,0.2514,0.2295,0.1083,0.3847,0.2365,0.3637,,,0.2981,53605677.97,75375749.8958,95084861.4343,73561577.2353,0.2197,0.309,0.3897,0.3015
300140.XSHE,2010-11-15,2009,2011-12-20 22:40:24,2011-12-20 22:40:24,264233669.08,318658750.0,405281250.0,521757142.8571,398062708.3333,48524214.18,53430000.0,74445555.5556,93763750.0,72694259.2593,0.2675,0.219,0.3051,0.3843,155108342.74,635000000.0,702666666.6667,786666666.6667,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0841,0.1058,0.1191,0.1042,62.0507,56.3534,40.4451,32.1122,41.4195,11.3951,9.4489,7.4293,5.7708,7.564,11.6967,4.7392,4.281,3.8243,4.3158,2.7196,0.091,0.206,0.2718,0.2874,0.2672,0.2295,0.1011,0.3933,0.2595,0.371,,,0.2979,53597307.0407,75344082.9073,95046888.2204,73531851.5851,0.2197,0.3088,0.3896,0.3014
300140.XSHE,2010-11-16,2009,2012-11-13 06:30:21,2012-11-13 06:30:21,264233669.08,318658750.0,405281250.0,521757142.8571,398062708.3333,48524214.18,53430000.0,74445555.5556,93763750.0,72694259.2593,0.2675,0.219,0.3051,0.3843,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0841,0.1058,0.1191,0.1042,44.4365,54.1042,38.8309,30.8306,39.7664,8.1604,9.0717,7.1328,5.5405,7.2621,11.2424,4.55,4.1101,3.6716,4.1435,1.9476,0.091,0.206,0.2718,0.2874,0.2672,0.2295,0.1011,0.3933,0.2595,0.371,,,0.2979,53596518.1406,75343024.7789,95047728.9646,73530815.8924,0.2197,0.3088,0.3896,0.3014
300140.XSHE,2010-11-17,2009,2012-11-13 06:29:01,2012-11-13 06:29:01,264233669.08,318658750.0,405281250.0,521757142.8571,398062708.3333,48524214.18,53430000.0,74445555.5556,93763750.0,72694259.2593,0.2675,0.219,0.3051,0.3843,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0841,0.1058,0.1191,0.1042,42.9549,52.3004,37.5363,29.8027,38.4406,7.8883,8.7693,6.895,5.3558,7.02,10.8676,4.3983,3.9731,3.5492,4.0054,1.8827,0.091,0.206,0.2718,0.2874,0.2672,0.2295,0.1011,0.3933,0.2595,0.371,,,0.2979,53595710.2623,75341943.0824,95048589.5132,73529757.0141,0.2197,0.3088,0.3896,0.3014
300140.XSHE,2010-11-18,2009,2012-11-13 06:27:22,2012-11-13 06:27:22,264233669.08,318658750.0,405281250.0,521757142.8571,398062708.3333,48524214.18,53430000.0,74445555.5556,93763750.0,72694259.2593,0.2675,0.219,0.3051,0.3843,155108342.74,635333333.3333,703333333.3333,787333333.3333,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0841,0.1058,0.1191,0.1042,43.3206,52.7456,37.8559,30.0564,38.7678,7.9555,8.8439,6.9537,5.4014,7.0798,10.9601,4.4358,4.0069,3.5794,4.0395,1.8987,0.091,0.206,0.2718,0.2874,0.2672,0.2295,0.1011,0.3933,0.2595,0.371,,,0.2979,53594883.8348,75340835.7367,95049470.3949,73528673.0782,0.2197,0.3088,0.3896,0.3014
300140.XSHE,2010-11-19,2009,2012-11-13 06:25:47,2012-11-13 06:25:47,264233669.08,318658750.0,405281250.0,521757142.8571,398062708.3333,48524214.18,53430000.0,74445555.5556,93763750.0,72694259.2593,0.2675,0.219,0.3051,0.3843,155108342.74,635000000.0,702666666.6667,786666666.6667,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0841,0.1058,0.1191,0.1042,61.397,55.7597,40.019,31.7739,40.9832,11.275,9.3493,7.351,5.71,7.4843,11.5735,4.6893,4.2359,3.784,4.2703,2.691,0.091,0.206,0.2718,0.2874,0.2672,0.2295,0.1011,0.3933,0.2595,0.371,,,0.2979,53594037.5353,75339696.2207,95050358.2645,73527557.9969,0.2197,0.3088,0.3896,0.3014
300140.XSHE,2010-11-22,2009,2011-12-20 22:39:53,2011-12-20 22:39:53,264233669.08,318658750.0,405281250.0,521757142.8571,398062708.3333,48524214.18,53465555.5556,74912222.2222,93763750.0,73125000.0,0.2675,0.2192,0.307,0.3843,155108342.74,635000000.0,702666666.6667,786666666.6667,697666666.6666,48527183.26,48000000.0,68333333.3333,83666666.6667,66638888.8889,0.3256,0.0842,0.1065,0.1191,0.1048,61.0576,55.4146,39.5499,31.5982,40.5165,11.2127,9.2976,7.3104,5.6784,7.443,11.5095,4.6633,4.2125,3.763,4.2467,2.6761,0.091,0.206,0.2718,0.2874,0.2672,0.2295,0.1018,0.4011,0.2516,0.3783,,,0.2997,53655476.482,75960827.7122,95097627.802,74102048.443,0.2199,0.3114,0.3898,0.3037
