order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000709.XSHE,2006-01-25,申万宏源,2.9590,,3,1,2024-07-11 17:31:48,2006-02-06 17:51:34,3.0,,,,
000709.XSHE,2006-02-08,中信证券,3.6010,,2,1,2024-07-11 17:28:04,2006-02-10 16:02:21,2.0,,,,
000709.XSHE,2006-03-06,中信证券,,,3,1,2024-07-11 17:28:50,2006-03-08 18:17:37,3.0,,,,
000709.XSHE,2006-03-12,中信证券,,,2,1,2024-07-11 17:27:44,2006-03-13 16:56:21,2.0,,,,
000709.XSHE,2006-04-11,中信证券,,,2,1,2024-07-11 17:29:11,2006-04-13 18:17:25,2.0,,,,
000709.XSHE,2006-04-30,中信建投,4.9100,M06,1,1,2024-07-11 05:26:16,2006-05-10 14:41:26,1.0,4.91,,,
000709.XSHE,2006-05-19,申万宏源,,,2,1,2024-07-11 17:29:59,2006-05-25 16:02:33,2.0,,,,
000709.XSHE,2006-06-09,光大证券,5.5000,M06,2,1,2024-07-11 05:26:23,2006-06-10 11:05:29,2.0,5.5,,,
000709.XSHE,2006-06-09,国泰海通证券,6.3100,M06,1,1,2024-07-11 05:26:27,2006-06-13 16:56:49,1.0,6.31,,,
000709.XSHE,2006-06-15,国泰海通证券,,,1,1,2024-07-11 17:29:22,2006-06-17 11:05:50,1.0,,,,
000709.XSHE,2006-06-15,光大证券,,,2,1,2024-07-11 17:29:43,2006-06-19 20:05:39,2.0,,,,
000709.XSHE,2006-06-21,申万宏源,,,2,1,2024-07-11 17:28:39,2006-06-22 19:38:50,2.0,,,,
000709.XSHE,2006-06-21,光大证券,,,2,1,2024-07-11 17:31:05,2006-06-22 17:51:12,2.0,,,,
000709.XSHE,2006-06-29,平安证券,,,1,1,2024-07-11 17:27:35,2006-06-30 20:05:24,1.0,,,,
000709.XSHE,2006-07-03,招商证券,4.6000,M06,2,1,2024-07-11 05:27:32,2006-07-05 15:36:46,2.0,4.6,,,
000709.XSHE,2006-07-10,国泰海通证券,5.5000,M06,1,1,2024-07-11 05:27:02,2006-07-12 14:14:30,1.0,5.5,,,
000709.XSHE,2006-07-11,广发证券,,,3,1,2024-07-11 17:29:34,2006-07-13 16:02:41,3.0,,,,
000709.XSHE,2006-07-27,华泰联合,,,3,1,2024-07-11 17:30:32,2006-07-31 15:36:38,3.0,,,,
000709.XSHE,2006-08-29,光大证券,5.1500,M06,2,1,2024-07-11 05:26:15,2006-08-30 16:40:36,2.0,5.15,,,
000709.XSHE,2006-09-01,光大证券,,,2,1,2024-07-11 17:27:27,2006-09-04 10:40:17,2.0,,,,
000709.XSHE,2006-09-13,国泰海通证券,,,1,1,2024-07-11 17:27:24,2006-09-18 17:40:36,1.0,,,,
000709.XSHE,2006-09-21,中信建投,,,1,1,2024-07-11 17:30:49,2006-09-22 17:40:30,1.0,,,,
000709.XSHE,2006-09-28,光大证券,,,2,1,2024-07-11 17:32:14,2006-09-29 11:10:36,2.0,,,,
000709.XSHE,2006-10-12,平安证券,,,1,1,2024-07-11 17:31:14,2006-10-12 17:41:03,1.0,,,,
000709.XSHE,2006-10-13,中信建投,,,1,1,2024-07-11 17:30:40,2006-10-13 17:11:08,1.0,,,,
000709.XSHE,2006-10-18,国泰海通证券,,,1,1,2024-07-11 17:29:03,2006-10-19 15:10:47,1.0,,,,
000709.XSHE,2006-10-20,国泰海通证券,,,1,1,2024-07-11 17:29:40,2006-10-25 15:10:40,1.0,,,,
000709.XSHE,2006-10-26,国泰海通证券,,,1,1,2024-07-11 17:30:11,2006-10-26 17:10:48,1.0,,,,
000709.XSHE,2006-10-30,中信证券,,,2,1,2024-07-11 17:31:15,2006-10-30 15:10:39,2.0,,,,
000709.XSHE,2006-11-01,平安证券,,,1,1,2024-07-11 17:28:20,2006-11-01 18:10:30,1.0,,,,
000709.XSHE,2006-11-07,群益证券,6.2400,M06,1,1,2024-07-11 05:27:10,2006-11-09 14:10:28,1.0,6.24,,,
000709.XSHE,2006-11-17,光大证券,,,2,1,2024-07-11 17:32:46,2006-11-22 16:10:33,2.0,,,,
000709.XSHE,2006-11-20,光大证券,,,2,1,2024-07-11 17:29:55,2006-11-21 17:10:34,2.0,,,,
000709.XSHE,2006-12-15,民族证券,,,1,1,2024-07-11 17:32:33,2006-12-29 17:42:05,1.0,,,,
000709.XSHE,2006-12-18,国泰海通证券,,,1,1,2024-07-11 17:27:13,2006-12-21 14:40:49,1.0,,,,
000709.XSHE,2006-12-22,国泰海通证券,,,1,1,2024-07-11 17:28:36,2006-12-23 10:10:45,1.0,,,,
000709.XSHE,2006-12-26,国都证券,,,2,1,2024-07-11 17:28:18,2007-01-09 16:40:30,2.0,,,,
000709.XSHE,2006-12-28,光大证券,,,2,1,2024-07-11 17:29:45,2007-01-10 15:10:47,2.0,,,,
000709.XSHE,2007-01-04,中信证券,,,2,1,2024-07-11 17:29:12,2007-01-08 10:40:32,2.0,,,,
000709.XSHE,2007-01-04,申万宏源,,,1,1,2024-07-11 17:29:21,2007-01-06 10:10:48,1.0,,,,
000709.XSHE,2007-01-07,国都证券,,,2,1,2024-07-11 17:29:08,2007-01-10 11:11:32,2.0,,,,
000709.XSHE,2007-01-10,申万宏源,,,1,1,2024-07-11 17:31:22,2007-01-10 11:11:32,1.0,,,,
000709.XSHE,2007-01-11,华泰证券,,,2,1,2024-07-11 17:28:51,2007-01-15 17:10:49,2.0,,,,
000709.XSHE,2007-02-01,国都证券,,,2,1,2024-07-11 17:28:22,2007-02-02 13:41:01,2.0,,,,
000709.XSHE,2007-02-01,上海证券,,,3,1,2024-07-11 17:29:22,2007-02-06 16:11:49,3.0,,,,
000709.XSHE,2007-02-05,中信证券,,,2,1,2024-07-11 17:28:31,2007-02-05 11:11:58,2.0,,,,
000709.XSHE,2007-02-08,东方证券,8.7000,M06,2,1,2024-07-11 05:26:54,2007-02-09 13:56:19,2.0,8.7,,,
000709.XSHE,2007-02-09,国都证券,,,2,1,2024-07-11 17:28:39,2007-02-12 15:26:54,2.0,,,,
000709.XSHE,2007-03-24,民族证券,,,1,1,2024-07-11 17:26:44,2007-03-28 11:40:36,1.0,,,,
000709.XSHE,2007-03-30,东方证券,9.8000,M06,2,1,2024-07-11 05:26:40,2007-03-30 16:56:52,2.0,9.8,,,
000709.XSHE,2007-03-30,华泰证券,,,2,1,2024-07-11 17:30:10,2007-03-31 10:56:44,2.0,,,,
000709.XSHE,2007-04-02,上海证券,,,4,1,2024-07-11 17:31:22,2007-04-05 10:57:38,4.0,,,,
000709.XSHE,2007-04-03,申万宏源,,,1,1,2024-07-11 17:28:32,2007-04-04 15:26:08,1.0,,,,
000709.XSHE,2007-04-05,南京证券,,,1,1,2024-07-11 17:30:48,2007-04-12 13:55:30,1.0,,,,
000709.XSHE,2007-04-10,申万宏源,,,1,1,2024-07-11 17:32:21,2007-04-11 11:40:11,1.0,,,,
000709.XSHE,2007-04-11,国信证券,,,1,1,2024-07-11 17:27:23,2007-04-11 13:55:19,1.0,,,,
000709.XSHE,2007-04-19,国金证券,14.9700,M06,2,1,2024-07-11 05:27:26,2007-04-21 10:56:41,2.0,14.97,,,
000709.XSHE,2007-05-08,中信证券,,,2,1,2024-07-11 17:30:54,2007-05-08 13:55:45,2.0,,,,
000709.XSHE,2007-05-27,国投证券,16.0000,M06,3,1,2024-07-11 05:27:13,2007-05-28 16:55:45,3.0,16.0,,,
000709.XSHE,2007-05-31,中原证券,,,2,1,2024-07-11 17:30:37,2007-06-19 16:26:11,2.0,,,,
000709.XSHE,2007-06-12,国投证券,16.0000,M06,3,1,2024-07-11 05:26:18,2007-06-13 15:26:29,3.0,16.0,,,
000709.XSHE,2007-06-12,民族证券,16.4000,M06,2,1,2024-07-11 05:27:14,2007-06-22 15:10:39,2.0,16.4,,,
000709.XSHE,2007-06-18,国投证券,16.0000,Y01,3,1,2024-07-11 05:27:13,2007-06-26 17:56:09,3.0,,16.0,,
