order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
002244.XSHE,2010q1,2011-04-21,203531456.83,539013394.75,-1008890.93,11715224028.31,1,15690620547.36,184408660.8,144734462.16,1384065592.95,,7789427.11,20070970665.5,,2021-12-29 20:57:14,,12076300547.36,-80837948.05,460534023.09,4380350118.14,460534023.09,19474582766.84,79180125.83,2983831.59
002244.XSHE,2010q2,2011-10-21,427497966.94000006,-2311836815.53,-29477363.8,11552842207.29,1,18179582440.74,252587507.57,143605287.95,1377525896.08,,9557791.61,22587257617.3,,2022-08-09 20:12:32,,13073372440.74,1445215583.54,876645881.2699999,4407675176.56,876645881.2699999,21983050982.3,76491325.04,9708150.290000001
002244.XSHE,2010q3,2011-10-21,1053372972.23,212525960.77,-29488507.91,14739854357.03,1,22985758347.47,442955729.44,142731732.48,1574358321.5,,7934569.35,27582848052.61,,2021-12-29 20:57:14,,17814908347.47,1626238695.31,1918192397.36,4597089705.14,1918192397.36,26955686198.35,74559656.46,23912548.67
002244.XSHE,2010q4,2012-03-31,3430763801.01,198605461.18,-889462275.89,13341125794.51,1,23715701055.72,1432290758.67,141493034.42,2027022209.88,,4193615.55,29699899483.38,,2021-12-29 20:57:14,274395.19,18300961055.72,2928528064.53,6218083386.36,5984198427.66,6218083386.36,28574775610.11,75536874.75,143102193.92
002244.XSHE,2011q1,2012-04-24,340275257.58,-2456195704.92,433786761.02,17295751673.84,1,25299265585.35,242724416.97,140500669.49,2223356931.77,,1476322.62,31121188429.98,,2021-12-29 20:57:14,416830.2,20411885585.35,77559559.63,769574796.19,5821922844.63,769574796.19,29961003054.21,75326699.43,6886243.0
002244.XSHE,2011q2,2012-10-29,405497948.84000003,-2812477096.49,195104998.4,22936214272.19,1,26385211867.89,188606085.54,139398780.93,2082149346.05,,3878474.44,32663876381.09,,2022-08-09 20:12:32,1529154.4,22408941867.89,288092581.8,855269934.26,6278664513.2,855269934.26,31486142867.89,78448640.34,18399337.22
002244.XSHE,2011q3,2012-10-29,461383786.54,-3364586089.07,159905927.87,22936674674.28,1,27441826749.82,173471876.26,138518727.17,2060967156.62,,2323066.1,33694957053.74,,2021-12-29 20:57:14,3591428.36,23259866749.82,948115789.98,970023720.94,6253130303.92,970023720.94,32439438235.77,78770450.68,20736072.59
002244.XSHE,2011q4,2013-04-16,1591425017.99,-4912403249.07,-401949548.55,26651336770.59,1,28045946247.49,782892137.73,141021031.83,2595841115.94,,2529935.81,34798450521.38,,2021-12-29 20:57:14,4084442.05,22239346247.49,2525171211.63,3565366603.92,6752504273.89,3565366603.92,33413005607.55,455602478.93,92222392.46
002244.XSHE,2012q1,2013-04-26,212392153.07,127322441.85,-100045396.65,27539754256.52,1,27775330592.57,100132089.53,140101624.53,2698169842.75,,2895892.68,34627966955.99,,2021-12-29 20:57:14,,21459090592.57,-638863069.14,492621839.61,6852636363.42,492621839.61,33233437419.19,450752237.64,8123949.41
002244.XSHE,2012q2,2013-10-29,291691191.29999995,2245145931.59,-11409294.51,31879491288.63,1,30370196602.9,80135744.19999999,138552354.53,2602559774.03,,3160943.16,37099920621.01,,2022-08-09 20:12:32,478209.37,25448066602.9,-1718022575.54,648562358.01,6729724018.11,648562358.01,35712848033.34,438048291.28,20427665.14
002244.XSHE,2012q3,2013-10-29,941056054.67,2167520878.05,-12539363.43,32519753334.83,1,30052615956.16,363640081.4,137491398.45,2886803241.44,,4015401.72,37065844311.48,,2021-12-29 20:57:14,478209.37,25307845956.16,-1866138607.96,1910714119.29,7013228355.32,1910714119.29,35684176036.1,426630596.48,26091409.84
