order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_recommendation,one_year_target_price,half_year_recommendation
000617.XSHE,2009-10-28,天相投顾,,,3,1,2025-01-08 17:25:00,2009-11-09 18:16:01,3.0,,,,
000617.XSHE,2009-10-31,第一创业证券,,,3,1,2025-01-08 17:24:52,2009-11-06 09:18:06,3.0,,,,
000617.XSHE,2009-11-05,第一创业证券,,,3,1,2025-01-08 17:24:15,2009-11-06 13:50:24,3.0,,,,
000617.XSHE,2009-11-12,中泰证券,,,2,1,2025-01-08 17:24:49,2009-11-12 13:07:54,2.0,,,,
000617.XSHE,2009-11-24,中银国际证券,12.5000,M06,4,1,2025-01-08 04:03:17,2009-11-24 18:07:51,4.0,12.5,,,
000617.XSHE,2009-12-06,第一创业证券,,,3,1,2025-01-08 17:24:46,2009-12-07 14:08:34,3.0,,,,
000617.XSHE,2009-12-21,第一创业证券,,,3,1,2025-01-08 17:24:24,2009-12-23 17:08:12,3.0,,,,
000617.XSHE,2009-12-31,海通证券,,,2,1,2025-01-08 17:24:49,2010-06-10 09:02:56,2.0,,,,
000617.XSHE,2010-02-02,中泰证券,,,3,1,2025-01-08 17:24:28,2010-02-03 13:38:03,3.0,,,,
000617.XSHE,2010-02-02,第一创业证券,,,3,1,2025-01-08 17:24:29,2010-02-04 15:08:16,3.0,,,,
000617.XSHE,2010-02-26,第一创业证券,,,3,1,2025-01-08 17:24:46,2010-03-02 19:08:08,3.0,,,,
000617.XSHE,2010-03-26,天相投顾,,,3,1,2025-01-08 17:24:34,2010-03-26 14:08:37,3.0,,,,
000617.XSHE,2010-03-29,中银国际证券,15.0000,M06,3,1,2025-01-08 04:03:30,2010-03-31 17:39:12,3.0,15.0,,,
000617.XSHE,2010-04-06,第一创业证券,,,3,1,2025-01-08 17:24:38,2010-04-12 13:38:34,3.0,,,,
000617.XSHE,2010-05-06,第一创业证券,,,3,1,2025-01-08 17:24:17,2010-05-11 15:19:50,3.0,,,,
000617.XSHE,2010-05-12,海通证券,,,3,1,2025-01-08 17:25:01,2010-05-13 11:17:32,3.0,,,,
000617.XSHE,2010-07-06,第一创业证券,,,3,1,2025-01-08 17:24:54,2010-07-08 14:26:47,3.0,,,,
000617.XSHE,2010-08-10,第一创业证券,,,3,1,2025-01-08 17:25:03,2010-08-11 13:33:22,3.0,,,,
000617.XSHE,2010-09-02,海通证券,,,3,1,2025-01-08 17:24:41,2010-09-03 13:35:56,3.0,,,,
000617.XSHE,2010-09-09,第一创业证券,,,3,1,2025-01-08 17:24:46,2010-09-10 14:54:32,3.0,,,,
000617.XSHE,2010-10-19,天相投顾,,,3,1,2025-01-08 17:24:42,2010-10-20 16:02:07,3.0,,,,
000617.XSHE,2010-10-25,中银国际证券,21.0000,M06,2,1,2025-01-08 04:03:24,2010-12-17 10:32:10,2.0,21.0,,,
000617.XSHE,2010-11-16,第一创业证券,,,3,1,2025-01-08 17:24:33,2010-11-17 09:58:21,3.0,,,,
000617.XSHE,2011-03-21,中银国际证券,27.5000,M06,2,1,2025-01-08 04:03:32,2011-03-22 14:58:46,2.0,27.5,,,
000617.XSHE,2011-05-04,国元证券,,,2,1,2025-01-08 17:24:33,2011-05-05 19:09:34,2.0,,,,
000617.XSHE,2011-07-11,国都证券,,,3,1,2025-01-08 17:24:57,2011-07-12 11:07:05,3.0,,,,
000617.XSHE,2012-03-16,天相投顾,,,3,1,2025-01-08 17:25:03,2012-03-19 15:50:20,3.0,,,,
000617.XSHE,2012-05-07,中信建投,15.0000,M06,3,1,2025-01-08 04:03:38,2012-05-07 20:36:32,3.0,15.0,,,
000617.XSHE,2012-07-04,中信建投,14.0000,M06,3,1,2025-01-08 04:03:30,2012-07-04 16:52:56,3.0,14.0,,,
000617.XSHE,2012-09-01,中信建投,10.0000,M06,3,1,2025-01-08 04:03:24,2012-09-04 13:01:33,3.0,10.0,,,
000617.XSHE,2015-07-13,方正证券,,,2,1,2025-01-08 17:24:19,2015-07-14 21:30:53,2.0,,,,
000617.XSHE,2015-07-23,申万宏源,,,1,1,2025-01-08 17:24:29,2015-07-23 14:06:20,1.0,,,,
000617.XSHE,2015-08-24,申万宏源,,,1,1,2025-01-08 17:24:17,2015-08-25 21:30:59,1.0,,,,
000617.XSHE,2015-09-02,申万宏源,,,1,1,2025-01-08 17:24:35,2015-09-02 21:31:08,1.0,,,,
000617.XSHE,2015-09-13,民生证券,,,1,1,2025-01-08 17:24:34,2015-09-15 17:52:52,1.0,,,,
000617.XSHE,2015-09-14,申万宏源,,,1,1,2025-01-08 17:24:38,2015-09-14 21:31:15,1.0,,,,
000617.XSHE,2015-09-21,申万宏源,,,1,1,2025-01-08 17:24:40,2015-09-22 17:52:20,1.0,,,,
000617.XSHE,2015-09-28,申万宏源,,,1,1,2025-01-08 17:24:46,2015-09-29 17:52:23,1.0,,,,
000617.XSHE,2015-10-12,申万宏源,,,1,1,2025-01-08 17:24:23,2015-10-14 21:31:44,1.0,,,,
000617.XSHE,2015-10-26,申万宏源,,,1,1,2025-01-08 17:25:00,2015-10-28 14:52:25,1.0,,,,
000617.XSHE,2015-11-03,申万宏源,,,1,1,2025-01-08 17:24:25,2015-11-06 09:32:01,1.0,,,,
000617.XSHE,2015-11-09,申万宏源,,,1,1,2025-01-08 17:24:18,2015-11-10 17:29:20,1.0,,,,
000617.XSHE,2015-11-16,申万宏源,,,1,1,2025-01-08 17:25:03,2015-11-17 16:21:31,1.0,,,,
000617.XSHE,2015-11-19,申万宏源,,,1,1,2025-01-08 17:25:01,2015-11-19 16:20:59,1.0,,,,
000617.XSHE,2015-11-23,申万宏源,,,1,1,2025-01-08 17:24:34,2015-11-24 21:31:04,1.0,,,,
000617.XSHE,2015-11-30,申万宏源,,,1,1,2025-01-08 17:24:34,2015-12-01 17:29:24,1.0,,,,
000617.XSHE,2015-12-07,申万宏源,,,1,1,2025-01-08 17:24:51,2015-12-07 12:38:55,1.0,,,,
000617.XSHE,2015-12-14,申万宏源,,,1,1,2025-01-08 17:24:47,2015-12-15 12:57:35,1.0,,,,
000617.XSHE,2015-12-28,申万宏源,,,1,1,2025-01-08 17:24:42,2015-12-29 12:11:31,1.0,,,,
000617.XSHE,2016-01-11,申万宏源,,,1,1,2025-01-08 17:24:55,2016-01-11 21:31:04,1.0,,,,
000617.XSHE,2016-01-18,申万宏源,,,1,1,2025-01-08 17:24:55,2016-01-19 12:14:00,1.0,,,,
000617.XSHE,2016-01-25,申万宏源,,,1,1,2025-01-08 17:24:29,2016-01-26 14:52:24,1.0,,,,
000617.XSHE,2016-02-01,申万宏源,,,1,1,2025-01-08 17:24:46,2016-02-02 12:11:34,1.0,,,,
000617.XSHE,2016-02-22,申万宏源,,,1,1,2025-01-08 17:24:34,2016-02-23 12:11:17,1.0,,,,
000617.XSHE,2016-02-29,申万宏源,,,1,1,2025-01-08 17:24:49,2016-03-01 21:30:54,1.0,,,,
000617.XSHE,2016-03-07,申万宏源,,,1,1,2025-01-08 17:24:21,2016-03-08 14:53:07,1.0,,,,
000617.XSHE,2016-03-14,申万宏源,,,1,1,2025-01-08 17:24:58,2016-03-15 16:22:03,1.0,,,,
000617.XSHE,2016-03-21,申万宏源,,,1,1,2025-01-08 17:24:53,2016-03-22 14:52:19,1.0,,,,
000617.XSHE,2016-03-28,申万宏源,,,1,1,2025-01-08 17:25:02,2016-03-29 17:52:39,1.0,,,,
000617.XSHE,2016-04-18,申万宏源,,,1,1,2025-01-08 17:24:26,2016-04-19 17:53:26,1.0,,,,
000617.XSHE,2016-05-03,申万宏源,,,1,1,2025-01-08 17:24:46,2016-05-04 21:31:22,1.0,,,,
000617.XSHE,2016-05-17,申万宏源,,,1,1,2025-01-08 17:24:15,2016-05-18 11:25:30,1.0,,,,
000617.XSHE,2016-05-24,申万宏源,,,1,1,2025-01-08 17:24:50,2016-05-24 16:21:02,1.0,,,,
000617.XSHE,2016-05-30,申万宏源,,,1,1,2025-01-08 17:24:33,2016-05-31 16:22:46,1.0,,,,
000617.XSHE,2016-06-06,申万宏源,,,1,1,2025-01-08 17:25:01,2016-06-07 16:21:13,1.0,,,,
000617.XSHE,2016-06-20,申万宏源,,,1,1,2025-01-08 17:24:25,2016-06-21 16:22:14,1.0,,,,
000617.XSHE,2016-06-27,申万宏源,,,1,1,2025-01-08 17:24:27,2016-06-28 16:24:31,1.0,,,,
000617.XSHE,2016-07-04,申万宏源,,,1,1,2025-01-08 17:24:59,2016-07-07 17:06:51,1.0,,,,
000617.XSHE,2016-07-18,申万宏源,,,1,1,2025-01-08 17:24:27,2016-07-19 16:23:47,1.0,,,,
000617.XSHE,2016-10-12,华创证券,,,3,1,2025-01-08 17:24:31,2016-10-12 14:06:36,3.0,,,,
000617.XSHE,2017-01-05,国投证券,23.0000,M06,1,1,2025-01-08 04:03:28,2017-01-05 14:54:25,1.0,23.0,,,
000617.XSHE,2017-01-11,华泰证券,25.0000,M06,2,1,2025-01-08 04:03:20,2017-01-12 12:57:35,2.0,25.0,,,
000617.XSHE,2017-04-26,华泰证券,25.0000,M06,2,1,2025-01-08 04:03:18,2017-04-26 21:30:47,2.0,25.0,,,
000617.XSHE,2017-05-10,华创证券,18.6000,M06,2,1,2025-01-08 04:03:27,2017-05-11 11:25:40,2.0,18.6,,,
000617.XSHE,2017-08-27,国投证券,23.0000,M06,1,1,2025-01-08 04:03:20,2017-08-28 16:45:42,1.0,23.0,,,
000617.XSHE,2017-08-27,华泰证券,25.0000,M06,2,1,2025-01-08 04:03:38,2017-08-28 16:45:42,2.0,25.0,,,
000617.XSHE,2017-10-29,华泰证券,21.5000,M06,2,1,2025-01-08 04:03:29,2017-10-30 21:30:27,2.0,21.5,,,
000617.XSHE,2017-10-29,国投证券,23.0000,M06,1,1,2025-01-08 04:03:37,2017-10-30 12:57:09,1.0,23.0,,,
000617.XSHE,2019-01-09,国泰海通证券,12.1200,M06,1,1,2025-01-08 04:03:28,2019-01-10 11:48:06,1.0,12.12,,,
000617.XSHE,2019-08-27,太平洋证券,13.8000,M06,2,1,2025-01-08 04:03:30,2019-08-30 10:13:08,2.0,13.8,,,
000617.XSHE,2022-04-18,中信证券,5.4000,M06,3,1,2025-01-08 04:03:29,2022-04-19 12:50:07,3.0,5.4,,,
000617.XSHE,2023-05-12,财通证券,,,2,1,2025-01-08 17:24:48,2023-05-14 17:41:04,2.0,,,,
000617.XSHE,2023-05-31,太平洋证券,,,1,1,2025-01-08 17:24:31,2023-06-01 14:04:56,1.0,,,,
000617.XSHE,2023-11-21,太平洋证券,,,1,1,2025-01-08 17:24:46,2023-11-26 15:44:05,1.0,,,,
000617.XSHE,2023-12-12,红塔证券,,,2,1,2025-01-08 17:24:42,2023-12-13 16:27:58,2.0,,,,
000617.XSHE,2023-12-24,川财证券,,,2,1,2025-01-08 17:24:53,2023-12-29 13:48:38,2.0,,,,
000617.XSHE,2024-01-26,东方证券,6.3100,M06,1,1,2025-01-08 04:03:27,2024-01-26 20:44:24,1.0,6.31,,,
000617.XSHE,2024-04-01,东方证券,6.6700,M06,1,1,2025-01-08 04:03:33,2024-04-01 20:20:05,1.0,6.67,,,
000617.XSHE,2025-04-21,华龙证券,,,2,1,2025-04-22 12:27:18,2025-04-22 10:10:32,2.0,,,,
000617.XSHE,2025-05-05,华龙证券,,,2,1,2025-05-07 15:23:52,2025-05-07 13:31:30,2.0,,,,
000617.XSHE,2025-11-16,国金证券,10.9800,M06,1,1,2025-11-16 14:59:08,2025-11-16 14:12:38,1.0,10.98,,,
