order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
603568.XSHG,2011q4,2014-11-14,113940654.56,135762071.72,-347887826.73,46647209.73,0,1486914990.94,69726210.95,966475933.37,202370570.52,,151560990.39,2053436639.03,9401713.59,2021-12-24 23:02:34,,323960011.88,126018480.94,278261420.7,566521648.09,278261420.7,277358288.11,6937815.08,47670211.97
603568.XSHG,2012q4,2015-05-11,140063204.76,217869778.46,-203505576.89,35003324.31,0,1805568553.5,116631786.74,1425948072.57,297997632.86,,125463139.57,2471721988.33,638060.0,2021-12-24 23:02:34,,428253930.03,34045343.3,395411661.72,666153434.83,395411661.72,294113568.84,14722392.08,80006915.24
603568.XSHG,2013q4,2015-05-11,180299876.42,386641477.58,-204253362.09,21199447.54,0,1902302178.61,170967161.39,1930163559.97,336642785.9,,134027486.56,2688422774.83,1228000.0,2021-12-24 23:02:34,,432859385.95,-153833524.1,530521759.73,786120596.22,530521759.73,326267159.61,32357335.2,101104417.36
603568.XSHG,2014q1,2015-05-11,40452577.2,54998386.91,-19667251.8,,1,,52177813.81,,,,,,,2021-12-24 23:02:34,,,-43360522.92,132452530.42,,132452530.42,,,25075407.7
603568.XSHG,2014q2,2015-10-29,92748965.74000001,145594779.97,-30950306.4,23703284.74,1,1917996604.24,117376505.07,2241531645.53,423419290.97,,190227448.47,2790893705.53,,2022-08-09 18:53:42,,403653523.07,-108374993.66,302301629.86,872897101.29,302301629.86,367925592.04,31157972.92,54033548.20999999
603568.XSHG,2014q3,2015-10-29,148996999.8,255177616.8,-42171017.45,,1,,194466178.25,,,,,,,2021-12-24 23:02:34,,,-194438421.43,481580726.79,,481580726.79,,,82718720.57
603568.XSHG,2014q4,2016-04-16,223529958.39,401061901.31,-92324105.77,28837806.88,1,1831950813.13,222612055.53,2158795328.61,519967299.64,,166553639.91,2810083464.88,,2021-12-24 23:02:34,,373802269.11,-228179636.33,667017472.01,978132651.75,667017472.01,438281131.04,30958207.16,110020076.39
603568.XSHG,2015q1,2016-04-30,50025307.47,83540627.23,-41162024.22,32024905.31,1,1808205192.56,70212176.17,2133212313.66,549379475.81,,171795638.5,2815750020.48,,2021-12-24 23:02:34,,331240754.83,-44221105.21,163069175.85,1007544827.92,163069175.85,442306199.9,30009942.52,26110458.17
603568.XSHG,2015q2,2016-10-29,110430970.33000001,189097639.34,-50392968.8,40143923.55,1,1571699810.0,151708707.04000002,2106481672.77,630876006.68,,186465841.86,3112214324.46,,2022-08-09 18:53:42,,209084334.93,103194114.17,347812236.12,1540514514.46,347812236.12,705595784.95,47225012.2,50504796.92999999
603568.XSHG,2015q3,2016-10-29,158629879.27,279937470.57,-92540634.12,52188422.86,1,1416493997.61,224876622.21,2081075620.7,704043921.85,,179900223.07,3030176427.24,,2021-12-24 23:02:34,,190326170.4,-83287665.4,508136918.1,1613682429.63,508136918.1,582385187.14,49989379.73,68562060.8
603568.XSHG,2015q4,2017-04-15,229118033.0,457472125.32,-258242377.41,35958023.32,1,1343378525.0,291352594.92,1979879990.93,752869373.06,,155344892.34,3023536927.34,,2021-12-24 23:02:34,863188.36,232858767.81,-166154748.72,675060787.09,1680158402.34,675060787.09,571721639.11,54735559.19,85218230.85
603568.XSHG,2016q1,2017-04-29,55366193.6,22770602.38,-68739815.77,47343692.13,1,1407250673.96,82791033.79,2205428833.89,835660406.85,,197339437.72,3170200110.09,,2021-12-24 23:02:34,67315.07,219732110.42,34572814.75,164849158.71,1762949436.13,164849158.71,635598801.94,55874805.76,12975622.34
603568.XSHG,2016q2,2017-10-28,116253521.42000002,115469737.73,-207544893.77,52757641.45,1,1575617584.14,166354021.75,2192458530.0,828463394.81,,227081255.92,3331370008.23,,2022-08-09 18:53:42,133808.21999999997,271798227.36,46691390.51,340932279.79999995,1755752424.09,340932279.79999995,697429001.74,95718014.6,25909156.939999998
603568.XSHG,2016q3,2017-10-28,179467350.96,325692490.96,-303864448.53,57632776.55,1,1606053768.0,256843136.54,2168344044.24,918952509.6,,196439606.59,3452295306.88,,2021-12-24 23:02:34,197863.02,261594408.06,60625198.18,512720497.02,1846241538.88,512720497.02,798978198.49,95613382.35,38629708.29
603568.XSHG,2016q4,2019-04-10,262972035.54,427969901.7,-363034629.41,54600766.46,1,1445176640.34,328557875.28,1963210126.97,953782225.7,,216383474.15,3363132917.96,,2021-12-24 23:02:34,3680931.52,317357220.83,30437812.28,693169189.43,1917956277.62,693169189.43,911809789.21,92473126.49,51422135.51
