order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000661.XSHE,2011-04-20,2011,q1,2405,,2011-04-20发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2011-04-20,financial_reports,,,,16857665.1200,,,,0.0135,,,,,,,,2011-04-19,,30682719.1379,,,-0.4506,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2011-04-20,2011,q1,2501,,2011-04-20发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-04-20,financial_reports,,,16857665.1200,,,0.0135,,,,,,,,,,2011-04-19,159489397.6646,,0.8446,,-0.8312,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2011-04-20,2011,q1,2503,,2011-04-20发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-04-20,financial_reports,,,,16857665.1200,,,,0.0135,,,,,,,,2011-04-19,,30682719.1379,,0.8446,-0.8311,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2011-07-28,2011,q2,2405,,2011-07-28发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2011-07-28,financial_reports,,,,25416388.3200,,,,-0.4096,,,,,,,,2011-07-27,,78977380.9474,,,-0.6782,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2011-07-28,2011,q2,2501,,2011-07-28发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-07-28,financial_reports,,,42274053.4400,,,-0.2917,,,,,,,,,,2011-07-27,144973751.1750,,0.6767,,-0.9684,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2011-07-28,2011,q2,2503,,2011-07-28发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-07-28,financial_reports,,,,25416388.3200,,,,-0.4096,,,,,,,,2011-07-27,,78977380.9474,,0.8347,-1.2443,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2011-10-26,2011,q3,2501,,2011-10-26发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-10-26,financial_reports,,,68120971.9100,,,0.0026,,,,,,,,,,2011-10-25,112554416.4077,,0.3018,,-0.2992,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2013-07-01,2013,q4,2101,中信证券,"中信证券2013-07-01发布的报告下调了该股盈利预测,分析师：李朝,陈海刚",2013-07-01,生物医药行业周报（0624-0701）：龙头个股防御性凸显,"李朝,陈海刚",325689893.6000,2013-06-26,生物医药行业2013年下半年投资策略：国产专利药将迎来历史性机会,326000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0010,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2013-07-22,2013,q4,2302,华创证券,华创证券2013-07-22发布的报告研报摘要中含有超预期信息,2013-07-22,长春高新：产品线逐渐丰富 公司值得长期看好,"廖万国,胡朝凤",340000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2013-08-19,2013,q4,2101,华创证券,"华创证券2013-08-19发布的报告下调了该股盈利预测,分析师：廖万国,胡朝凤",2013-08-19,长春高新：业绩低于预期 长期价值在于新产品,"廖万国,胡朝凤",321000000.0000,2013-07-22,长春高新：产品线逐渐丰富 公司值得长期看好,340000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0559,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2013-08-19,2013,q4,2301,华创证券,华创证券2013-08-19发布的报告研报标题中含有超预期信息,2013-08-19,长春高新：业绩低于预期 长期价值在于新产品,"廖万国,胡朝凤",321000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2013-08-19,2013,q4,2302,华创证券,华创证券2013-08-19发布的报告研报摘要中含有超预期信息,2013-08-19,长春高新：业绩低于预期 长期价值在于新产品,"廖万国,胡朝凤",321000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000661.XSHE,2013-08-20,2013,q4,2101,中信证券,"中信证券2013-08-20发布的报告下调了该股盈利预测,分析师：陈海刚",2013-08-20,长春高新：生长激素增长低于预期 在研产品打开蓝海,陈海刚,305000000.0000,2013-07-01,生物医药行业周报（0624-0701）：龙头个股防御性凸显,325689893.6000,,,,,,,,,,,,,,,,,,,,,,,-0.0635,2021-04-12 11:01:49,2021-04-12 11:01:49
