order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000725.XSHE,2016-01-04,2015,q4,1,0.0,375,81.7294,0.0,465,77.109,0.0,574,71.1626,-0.0078,1258,32.8884,-0.01,758,59.4754,0.0,119,93.0913,0.0,207,87.6794,0.0,345,78.7916,0.0146,268,82.2,0.0285,224,84.5994,0.0002,563.0,73.8969,65.6605,60.7576,-0.5,1684,4.9153,-1.0,1629,1.5124,-0.25,1322,19.6472,0.1673,1511,18.4665,6.5005,42.1412,41.1606
000725.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,0.0,433,78.6667,0.0,567,71.4718,-0.0078,1244,33.6004,-0.01,754,59.6463,0.0,108,93.7096,0.0,199,88.1437,0.0,344,78.7485,0.0146,264,82.3963,0.0285,226,84.4183,0.0002,564.0,73.8383,66.3827,61.6075,-0.5,1677,5.0425,-1.0,1622,1.698,-0.25,1316,19.8171,0.1673,1538,16.9189,6.6596,41.8356,40.8806
000725.XSHE,2016-01-04,2016,q4,1,0.0,484,77.0,0.0,581,72.0751,0.0,687,66.2235,-0.0007,929,51.5658,-0.0018,813,57.4646,0.0,125,92.7739,0.0,232,86.25,0.0,409,74.954,0.018,377,75.0498,0.0337,347,76.1215,-0.0154,1537.0,27.8535,66.7646,63.1983,-0.5,1725,5.0661,-1.0,1672,1.648,-0.25,1356,19.8225,0.1673,1544,18.8322,6.6501,28.6887,27.9754
000725.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,0.0,541,73.9759,0.0,660,67.4568,-0.0007,930,51.4375,-0.0018,816,57.2627,0.0,121,92.9783,0.0,224,86.7104,0.0,405,75.0617,0.018,378,74.8667,0.0337,346,76.108,-0.0154,1525.0,28.2824,67.5716,64.1783,-0.5,1716,5.2486,-1.0,1663,1.889,-0.25,1347,20.0713,0.1673,1573,17.176,6.8693,28.5257,27.847
000725.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0,433,76.9231,0.0,638,64.8455,0.0155,452,73.3294,0.0141,492,70.0244,0.0,123,92.561,0.0,230,85.7143,0.0,402,74.1624,0.0146,436,69.4093,0.0364,368,72.8751,-0.0668,1801.0,7.1207,73.4071,72.0228,-0.5,1617,4.6045,-1.0,1565,1.5113,-0.25,1260,19.9109,0.1673,1444,18.0114,6.4285,23.5068,23.2299
000725.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,0.0,624,65.4465,0.0155,453,73.0952,0.0141,488,70.141,0.0,116,92.9577,0.0,222,86.1789,0.0,401,74.0765,0.0146,437,69.1437,0.0364,365,72.9569,-0.0668,1800.0,6.7392,74.039,72.7831,-0.5,1608,4.8549,-1.0,1557,1.7677,-0.25,1252,20.2168,0.1673,1467,16.6098,6.6924,23.151,22.8998
000725.XSHE,2016-01-05,2015,q4,1,0.0,352,82.9197,0.0,438,78.5363,0.0,582,70.7452,-0.0048,1180,37.187,-0.01,760,59.3683,0.0,104,94.0186,0.0,193,88.585,0.0,351,78.4084,0.0146,267,82.3256,0.0285,225,84.5197,0.0001,572.0,72.5217,66.9669,62.3157,-0.5,1679,5.1977,-1.0,1636,1.506,-0.25,1320,19.915,0.1466,1615,13.1791,6.6645,40.4365,39.5063
000725.XSHE,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,0.0,592,70.1967,-0.0048,1172,37.5467,-0.01,758,59.4319,0.0,106,93.8776,0.0,196,88.3513,0.0,348,78.4873,0.0146,265,82.3293,0.0285,225,84.4983,0.0001,575.0,72.3373,66.8014,62.1245,-0.5,1675,5.1558,-1.0,1627,1.5738,-0.25,1318,19.7929,0.1466,1619,12.6821,6.6504,40.1962,39.2608
000725.XSHE,2016-01-05,2016,q4,1,0.0,454,78.5308,0.0,574,72.5443,0.0,697,65.7312,0.0034,620,67.794,-0.0018,812,57.5393,0.0,111,93.6416,0.0,218,87.1598,0.0,415,74.57,0.018,371,75.5291,0.0337,346,76.174,-0.0156,1545.0,27.5797,70.8217,68.1734,-0.5,1722,5.3355,-1.0,1680,1.6403,-0.25,1355,20.0708,0.1466,1653,13.5079,6.8045,27.8515,27.3219
000725.XSHE,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,0.0,676,66.6667,0.0034,613,68.0585,-0.0018,811,57.5472,0.0,112,93.5577,0.0,223,86.8014,0.0,416,74.3669,0.018,379,74.8,0.0337,348,75.9862,-0.0156,1542.0,27.5846,71.164,68.6794,-0.5,1717,5.3502,-1.0,1670,1.7079,-0.25,1352,19.9645,0.1466,1657,13.0252,6.8161,27.779,27.282
000725.XSHE,2016-01-05,2017,q4,1,0.0,328,82.8885,0.0,440,76.6861,0.0,645,64.4788,0.0272,363,78.6933,0.0141,499,69.6711,0.0,114,93.1763,0.0,212,86.935,0.0,412,73.518,0.0146,429,70.0699,0.0364,371,72.6534,-0.0671,1810.0,7.0878,74.69,73.5448,-0.5,1617,4.8292,-1.0,1575,1.5019,-0.25,1262,20.0887,0.1466,1546,12.6625,6.5502,22.1731,21.9441
000725.XSHE,2016-01-05,2017,q4,3,0.0,344,81.9948,0.0,447,76.226,0.0,662,63.3592,0.0272,369,78.1861,0.0141,499,69.5599,0.0,110,93.3859,0.0,215,86.6667,0.0,414,73.234,0.0146,434,69.3777,0.0364,369,72.7003,-0.0671,1800.0,7.0764,74.106,72.8643,-0.5,1611,4.9025,-1.0,1566,1.5723,-0.25,1259,20.0254,0.1466,1553,12.068,6.595,21.8835,21.6352
