order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_recommendation,one_year_target_price,half_year_recommendation
000887.XSHE,2008-03-04,国金证券,28.6800,M06,2,1,2024-06-25 04:43:03,2008-03-05 08:47:33,2.0,28.68,,,
000887.XSHE,2008-03-06,光大证券,30.0000,M06,1,1,2024-06-25 04:43:22,2008-03-07 17:43:55,1.0,30.0,,,
000887.XSHE,2008-03-11,国金证券,28.6800,M06,2,1,2024-06-25 04:42:49,2008-03-13 17:55:58,2.0,28.68,,,
000887.XSHE,2008-03-11,海通证券,31.8500,M06,1,1,2024-06-25 04:43:26,2008-03-11 18:11:10,1.0,31.85,,,
000887.XSHE,2008-03-12,国金证券,28.6800,M06,2,1,2024-06-25 04:43:07,2008-03-12 17:28:09,2.0,28.68,,,
000887.XSHE,2008-03-12,光大证券,30.0000,M06,1,1,2024-06-25 04:43:22,2008-03-13 17:55:58,1.0,30.0,,,
000887.XSHE,2008-03-25,国金证券,,,2,1,2024-06-25 17:24:43,2008-04-14 18:25:28,2.0,,,,
000887.XSHE,2008-04-03,海通证券,26.9750,M06,1,1,2024-06-25 04:42:57,2008-04-03 16:55:20,1.0,26.975,,,
000887.XSHE,2008-04-09,广发证券,28.5000,M06,2,1,2024-06-25 04:43:25,2008-04-09 18:10:36,2.0,28.5,,,
000887.XSHE,2008-04-14,国金证券,,,2,1,2024-06-25 17:25:15,2008-04-15 17:55:37,2.0,,,,
000887.XSHE,2008-04-24,国金证券,,,2,1,2024-06-25 17:24:52,2008-04-25 16:10:38,2.0,,,,
000887.XSHE,2008-05-06,国金证券,,,2,1,2024-06-25 17:25:30,2008-05-07 16:10:36,2.0,,,,
000887.XSHE,2008-05-20,光大证券,23.0000,M06,1,1,2024-06-25 04:43:20,2008-05-20 17:25:32,1.0,23.0,,,
000887.XSHE,2008-06-16,国金证券,,,2,1,2024-06-25 17:25:30,2008-06-16 17:10:41,2.0,,,,
000887.XSHE,2008-06-25,海通证券,16.6000,M06,1,1,2024-06-25 04:43:09,2008-06-30 11:10:38,1.0,16.6,,,
000887.XSHE,2008-07-09,光大证券,18.0000,M06,1,1,2024-06-25 04:43:09,2008-07-15 09:55:18,1.0,18.0,,,
000887.XSHE,2008-07-10,海通证券,16.6000,M06,1,1,2024-06-25 04:43:07,2008-07-11 19:10:26,1.0,16.6,,,
000887.XSHE,2008-07-10,国金证券,,,2,1,2024-06-25 17:25:20,2008-07-14 17:55:31,2.0,,,,
000887.XSHE,2008-07-15,国金证券,,,2,1,2024-06-25 17:25:03,2008-07-16 15:40:30,2.0,,,,
000887.XSHE,2008-07-15,申万宏源,16.0000,M06,2,1,2024-06-25 04:43:15,2008-07-16 17:40:27,2.0,16.0,,,
000887.XSHE,2008-07-18,平安证券,,,2,1,2024-06-25 17:24:12,2008-07-21 16:55:25,2.0,,,,
000887.XSHE,2008-07-21,光大证券,18.0000,M06,1,1,2024-06-25 04:43:02,2008-07-23 11:10:57,1.0,18.0,,,
000887.XSHE,2008-07-22,海通证券,16.6000,M06,1,1,2024-06-25 04:42:52,2008-07-23 17:55:36,1.0,16.6,,,
000887.XSHE,2008-07-22,长江证券,,,2,1,2024-06-25 17:24:26,2008-07-23 17:40:43,2.0,,,,
000887.XSHE,2008-07-22,国金证券,19.3000,M06,2,1,2024-06-25 04:43:12,2008-07-23 11:10:57,2.0,19.3,,,
000887.XSHE,2008-07-30,华泰联合,,,2,1,2024-06-25 17:25:13,2008-07-30 17:55:57,2.0,,,,
000887.XSHE,2008-07-30,海通证券,16.6000,M06,1,1,2024-06-25 04:43:21,2008-07-31 14:55:38,1.0,16.6,,,
000887.XSHE,2008-07-31,中信证券,19.0000,M06,1,1,2024-06-25 04:43:16,2008-07-31 17:25:53,1.0,19.0,,,
000887.XSHE,2008-08-07,光大证券,18.0000,M06,1,1,2024-06-25 04:43:25,2008-08-07 17:55:46,1.0,18.0,,,
000887.XSHE,2008-08-14,国金证券,19.3000,M06,2,1,2024-06-25 04:43:06,2008-08-14 17:25:36,2.0,19.3,,,
000887.XSHE,2008-08-18,平安证券,,,2,1,2024-06-25 17:25:20,2008-08-18 17:56:00,2.0,,,,
000887.XSHE,2008-08-20,华泰联合,,,2,1,2024-06-25 17:24:13,2008-08-20 15:55:51,2.0,,,,
000887.XSHE,2008-08-29,国金证券,19.3000,M06,2,1,2024-06-25 04:43:09,2008-08-29 13:55:52,2.0,19.3,,,
000887.XSHE,2008-08-31,华泰联合,,,2,1,2024-06-25 17:24:57,2008-09-03 17:10:55,2.0,,,,
000887.XSHE,2008-09-02,国金证券,,,2,1,2024-06-25 17:25:15,2008-09-02 16:10:44,2.0,,,,
000887.XSHE,2008-09-03,海通证券,16.6000,M06,2,1,2024-06-25 04:43:18,2008-09-04 17:17:01,2.0,16.6,,,
000887.XSHE,2008-09-03,广发证券,,,2,1,2024-06-25 17:26:00,2008-09-04 17:17:01,2.0,,,,
000887.XSHE,2008-09-05,光大证券,18.0000,M06,1,1,2024-06-25 04:43:04,2008-09-05 17:33:18,1.0,18.0,,,
000887.XSHE,2008-09-11,长江证券,,,2,1,2024-06-25 17:24:39,2008-09-12 17:02:16,2.0,,,,
000887.XSHE,2008-09-16,国金证券,,,2,1,2024-06-25 17:25:13,2008-09-17 16:47:09,2.0,,,,
000887.XSHE,2008-09-23,广发证券,,,2,1,2024-06-25 17:25:26,2008-09-23 17:02:38,2.0,,,,
000887.XSHE,2008-09-25,中信证券,,,1,1,2024-06-25 17:23:51,2008-09-25 17:01:52,1.0,,,,
000887.XSHE,2008-09-25,国金证券,,,2,1,2024-06-25 17:24:18,2008-09-25 17:31:44,2.0,,,,
000887.XSHE,2008-10-13,中信证券,,,1,1,2024-06-25 17:25:10,2008-10-13 16:47:07,1.0,,,,
000887.XSHE,2008-10-16,诚通证券,,,3,1,2024-06-25 17:23:59,2008-10-16 16:46:58,3.0,,,,
000887.XSHE,2008-10-16,国金证券,,,2,1,2024-06-25 17:24:33,2008-10-17 09:47:50,2.0,,,,
000887.XSHE,2008-10-27,国金证券,,,2,1,2024-06-25 17:25:29,2008-10-28 14:32:45,2.0,,,,
000887.XSHE,2008-10-28,长江证券,,,2,1,2024-06-25 17:23:58,2008-10-30 19:02:12,2.0,,,,
000887.XSHE,2008-10-28,广发证券,10.0000,M06,2,1,2024-06-25 04:43:13,2008-10-29 17:33:30,2.0,10.0,,,
000887.XSHE,2008-10-29,国金证券,,,2,1,2024-06-25 17:24:33,2008-10-30 18:47:31,2.0,,,,
000887.XSHE,2008-10-29,光大证券,15.0000,M06,1,1,2024-06-25 04:43:04,2008-10-29 18:33:16,1.0,15.0,,,
000887.XSHE,2008-10-30,中信证券,,,2,1,2024-06-25 17:24:03,2008-10-30 18:47:31,2.0,,,,
000887.XSHE,2008-10-30,光大证券,14.5000,M06,1,1,2024-06-25 04:43:13,2008-10-30 19:02:12,1.0,14.5,,,
000887.XSHE,2008-11-03,国金证券,,,2,1,2024-06-25 17:25:41,2008-11-03 17:03:34,2.0,,,,
000887.XSHE,2008-11-04,广发证券,,,2,1,2024-06-25 17:24:48,2008-11-04 11:32:45,2.0,,,,
000887.XSHE,2008-11-12,中信证券,,,2,1,2024-06-25 17:24:31,2008-11-12 11:32:11,2.0,,,,
000887.XSHE,2008-11-16,长江证券,,,2,1,2024-06-25 17:25:32,2008-12-09 17:17:42,2.0,,,,
000887.XSHE,2008-11-19,华泰联合,,,2,1,2024-06-25 17:24:20,2008-11-20 15:32:03,2.0,,,,
000887.XSHE,2008-11-23,国金证券,,,2,1,2024-06-25 17:24:12,2008-12-20 15:47:10,2.0,,,,
000887.XSHE,2008-11-27,国金证券,,,2,1,2024-06-25 17:25:30,2008-11-28 18:16:51,2.0,,,,
000887.XSHE,2008-11-28,中信证券,,,2,1,2024-06-25 17:24:08,2008-11-29 11:47:08,2.0,,,,
000887.XSHE,2008-12-02,中信证券,,,2,1,2024-06-25 17:25:14,2008-12-02 17:32:23,2.0,,,,
000887.XSHE,2008-12-04,华泰联合,,,2,1,2024-06-25 17:24:12,2008-12-04 17:48:55,2.0,,,,
000887.XSHE,2008-12-04,长江证券,,,2,1,2024-06-25 17:24:47,2008-12-04 18:02:03,2.0,,,,
000887.XSHE,2008-12-04,光大证券,11.0000,M06,1,1,2024-06-25 04:43:14,2008-12-04 18:02:03,1.0,11.0,,,
000887.XSHE,2008-12-04,国投证券,,,2,1,2024-06-25 17:25:25,2008-12-25 14:48:16,2.0,,,,
000887.XSHE,2008-12-08,光大证券,11.0000,M06,1,1,2024-06-25 04:43:06,2008-12-09 18:17:36,1.0,11.0,,,
000887.XSHE,2008-12-08,中金公司,9.0000,M06,2,1,2024-06-25 04:43:17,2008-12-08 17:03:28,2.0,9.0,,,
000887.XSHE,2008-12-15,中信证券,,,2,1,2024-06-25 17:24:08,2008-12-15 16:19:15,2.0,,,,
000887.XSHE,2008-12-15,中金公司,,,2,1,2024-06-25 17:24:20,2008-12-16 18:02:29,2.0,,,,
000887.XSHE,2008-12-18,诚通证券,,,3,1,2024-06-25 17:23:49,2008-12-18 18:31:44,3.0,,,,
000887.XSHE,2008-12-19,中金公司,,,2,1,2024-06-25 17:24:39,2008-12-23 18:47:14,2.0,,,,
000887.XSHE,2008-12-22,光大证券,11.0000,M06,1,1,2024-06-25 04:43:22,2008-12-23 19:01:48,1.0,11.0,,,
000887.XSHE,2008-12-23,中金公司,9.0000,M06,2,1,2024-06-25 04:43:18,2008-12-23 19:01:48,2.0,9.0,,,
000887.XSHE,2009-01-04,中金公司,,,2,1,2024-06-25 17:24:25,2009-01-05 15:17:38,2.0,,,,
000887.XSHE,2009-01-09,光大证券,11.0000,M06,1,1,2024-06-25 04:42:55,2009-01-12 18:02:27,1.0,11.0,,,
000887.XSHE,2009-01-14,中信证券,,,2,1,2024-06-25 17:24:50,2009-01-14 16:33:20,2.0,,,,
000887.XSHE,2009-01-14,国金证券,,,2,1,2024-06-25 17:25:28,2009-01-15 10:48:18,2.0,,,,
000887.XSHE,2009-01-15,国金证券,,,2,1,2024-06-25 17:24:51,2009-01-16 11:32:06,2.0,,,,
000887.XSHE,2009-01-15,中金公司,,,2,1,2024-06-25 17:25:56,2009-01-15 15:32:39,2.0,,,,
000887.XSHE,2009-01-17,平安证券,,,2,1,2024-06-25 17:24:26,2009-01-19 17:19:20,2.0,,,,
000887.XSHE,2009-01-19,东莞证券,,,2,1,2024-06-25 17:25:32,2009-01-21 14:17:23,2.0,,,,
000887.XSHE,2009-02-09,国金证券,,,2,1,2024-06-25 17:24:52,2009-02-09 11:33:11,2.0,,,,
000887.XSHE,2009-02-13,东莞证券,,,2,1,2024-06-25 17:24:01,2009-02-14 09:01:56,2.0,,,,
000887.XSHE,2009-02-16,中金公司,,,2,1,2024-06-25 17:24:01,2009-02-16 16:48:18,2.0,,,,
000887.XSHE,2009-02-16,中信证券,,,2,1,2024-06-25 17:25:56,2009-02-16 17:02:21,2.0,,,,
000887.XSHE,2009-02-18,中信证券,,,2,1,2024-06-25 17:24:06,2009-02-18 16:46:54,2.0,,,,
000887.XSHE,2009-02-18,国金证券,,,2,1,2024-06-25 17:24:42,2009-02-19 18:02:02,2.0,,,,
000887.XSHE,2009-02-21,平安证券,,,2,1,2024-06-25 17:25:49,2009-02-23 18:02:42,2.0,,,,
000887.XSHE,2009-02-23,中金公司,,,2,1,2024-06-25 17:24:04,2009-02-24 18:03:14,2.0,,,,
000887.XSHE,2009-02-25,中金公司,,,2,1,2024-06-25 17:24:31,2009-02-25 18:03:12,2.0,,,,
000887.XSHE,2009-02-27,中金公司,,,2,1,2024-06-25 17:24:31,2009-02-27 18:17:39,2.0,,,,
000887.XSHE,2009-03-03,华泰联合,,,2,1,2024-06-25 17:25:50,2009-03-05 14:18:04,2.0,,,,
000887.XSHE,2009-03-13,中金公司,,,2,1,2024-06-25 17:24:01,2009-03-13 18:17:03,2.0,,,,
000887.XSHE,2009-03-13,平安证券,,,2,1,2024-06-25 17:25:39,2009-03-16 17:33:51,2.0,,,,
000887.XSHE,2009-03-14,光大证券,14.0000,M06,1,1,2024-06-25 04:43:23,2009-03-16 17:33:51,1.0,14.0,,,
000887.XSHE,2009-03-16,中信建投,,,2,1,2024-06-25 17:24:29,2009-03-23 18:18:15,2.0,,,,
000887.XSHE,2009-03-19,国都证券,13.6500,M06,2,1,2024-06-25 04:43:03,2009-03-19 15:33:48,2.0,13.65,,,
000887.XSHE,2009-03-22,平安证券,,,2,1,2024-06-25 17:23:52,2009-03-23 15:47:30,2.0,,,,
000887.XSHE,2009-03-22,华泰联合,,,2,1,2024-06-25 17:24:41,2009-03-24 15:33:10,2.0,,,,
000887.XSHE,2009-03-24,广发证券,,,2,1,2024-06-25 17:24:20,2009-03-25 18:03:30,2.0,,,,
000887.XSHE,2009-03-27,国都证券,13.6500,M06,2,1,2024-06-25 04:43:03,2009-04-02 15:47:38,2.0,13.65,,,
000887.XSHE,2009-04-13,中金公司,,,2,1,2024-06-25 17:25:33,2009-04-14 17:48:23,2.0,,,,
000887.XSHE,2009-04-15,平安证券,,,2,1,2024-06-25 17:24:46,2009-04-16 17:17:39,2.0,,,,
000887.XSHE,2009-04-16,东莞证券,,,2,1,2024-06-25 17:23:57,2009-04-17 17:47:58,2.0,,,,
000887.XSHE,2009-04-16,中信证券,,,2,1,2024-06-25 17:24:26,2009-04-16 16:49:16,2.0,,,,
000887.XSHE,2009-04-20,广发证券,,,2,1,2024-06-25 17:25:10,2009-04-20 17:33:28,2.0,,,,
000887.XSHE,2009-04-22,国金证券,16.7800,M06,2,1,2024-06-25 04:42:54,2009-04-23 15:49:00,2.0,16.78,,,
000887.XSHE,2009-04-22,华泰联合,,,2,1,2024-06-25 17:24:20,2009-04-23 16:03:55,2.0,,,,
000887.XSHE,2009-04-22,中信证券,,,2,1,2024-06-25 17:24:33,2009-04-22 18:17:36,2.0,,,,
000887.XSHE,2009-04-22,天相投顾,,,2,1,2024-06-25 17:24:40,2009-04-22 18:32:35,2.0,,,,
000887.XSHE,2009-04-22,中金公司,,,2,1,2024-06-25 17:25:56,2009-04-23 18:03:44,2.0,,,,
000887.XSHE,2009-04-23,广发证券,,,2,1,2024-06-25 17:24:44,2009-04-24 17:18:32,2.0,,,,
000887.XSHE,2009-04-28,华泰联合,,,2,1,2024-06-25 17:23:48,2009-04-29 15:04:55,2.0,,,,
000887.XSHE,2009-04-29,中金公司,,,2,1,2024-06-25 17:25:39,2009-04-29 19:48:50,2.0,,,,
000887.XSHE,2009-05-11,平安证券,,,2,1,2024-06-25 17:24:28,2009-05-11 16:33:36,2.0,,,,
000887.XSHE,2009-05-11,东莞证券,,,2,1,2024-06-25 17:25:00,2009-05-12 16:34:39,2.0,,,,
000887.XSHE,2009-05-12,中信证券,,,2,1,2024-06-25 17:25:13,2009-05-13 18:02:45,2.0,,,,
000887.XSHE,2009-05-14,中金公司,,,2,1,2024-06-25 17:24:23,2009-05-14 17:33:02,2.0,,,,
000887.XSHE,2009-05-14,国元证券,,,2,1,2024-06-25 17:24:24,2009-05-15 16:35:51,2.0,,,,
000887.XSHE,2009-05-15,东莞证券,,,2,1,2024-06-25 17:23:58,2009-05-19 16:49:35,2.0,,,,
000887.XSHE,2009-05-15,东海证券,13.8600,M06,2,1,2024-06-25 04:43:06,2009-05-18 17:49:12,2.0,13.86,,,
000887.XSHE,2009-05-18,平安证券,,,2,1,2024-06-25 17:25:34,2009-05-18 17:33:27,2.0,,,,
000887.XSHE,2009-05-20,中信证券,,,2,1,2024-06-25 17:24:09,2009-05-20 16:20:23,2.0,,,,
000887.XSHE,2009-05-20,平安证券,,,2,1,2024-06-25 17:25:05,2009-05-20 16:20:23,2.0,,,,
000887.XSHE,2009-05-20,广发证券,,,2,1,2024-06-25 17:25:26,2009-05-20 16:20:23,2.0,,,,
000887.XSHE,2009-05-25,国元证券,,,2,1,2024-06-25 17:24:00,2009-06-03 17:04:28,2.0,,,,
000887.XSHE,2009-05-25,民生证券,,,2,1,2024-06-25 17:24:13,2009-05-27 17:05:53,2.0,,,,
000887.XSHE,2009-05-25,东海证券,,,2,1,2024-06-25 17:24:38,2009-05-27 16:19:23,2.0,,,,
000887.XSHE,2009-05-25,中原证券,,,2,1,2024-06-25 17:25:48,2009-06-03 16:09:49,2.0,,,,
000887.XSHE,2009-05-26,平安证券,,,1,1,2024-06-25 17:25:24,2009-05-27 15:50:03,1.0,,,,
000887.XSHE,2009-05-26,中金公司,,,2,1,2024-06-25 17:25:46,2009-05-27 17:20:12,2.0,,,,
000887.XSHE,2009-06-07,华泰联合,,,2,1,2024-06-25 17:25:59,2009-06-08 17:36:33,2.0,,,,
000887.XSHE,2009-06-09,中信建投,,,2,1,2024-06-25 17:25:18,2009-06-10 16:37:08,2.0,,,,
000887.XSHE,2009-06-15,中信证券,,,2,1,2024-06-25 17:24:37,2009-06-15 17:35:36,2.0,,,,
000887.XSHE,2009-06-17,中原证券,,,2,1,2024-06-25 17:23:52,2009-06-17 17:06:38,2.0,,,,
000887.XSHE,2009-06-18,平安证券,,,1,1,2024-06-25 17:24:11,2009-06-18 17:47:51,1.0,,,,
000887.XSHE,2009-06-18,华泰联合,,,2,1,2024-06-25 17:25:01,2009-06-18 17:47:51,2.0,,,,
000887.XSHE,2009-06-18,中信证券,,,2,1,2024-06-25 17:25:52,2009-06-23 15:48:46,2.0,,,,
000887.XSHE,2009-06-22,东海证券,,,2,1,2024-06-25 17:24:27,2009-07-01 08:49:58,2.0,,,,
000887.XSHE,2009-06-22,长城证券,,,1,1,2024-06-25 17:24:45,2009-06-22 16:10:02,1.0,,,,
000887.XSHE,2009-06-25,中金公司,,,2,1,2024-06-25 17:25:16,2009-06-26 17:07:11,2.0,,,,
000887.XSHE,2009-06-25,广发证券,,,3,1,2024-06-25 17:25:56,2009-06-26 17:07:11,3.0,,,,
000887.XSHE,2009-06-26,中金公司,,,2,1,2024-06-25 17:25:07,2009-06-26 17:07:11,2.0,,,,
000887.XSHE,2009-07-02,广发证券,,,3,1,2024-06-25 17:24:26,2009-07-02 14:47:36,3.0,,,,
000887.XSHE,2009-07-10,中信建投,,,2,1,2024-06-25 17:23:59,2009-07-15 15:23:20,2.0,,,,
000887.XSHE,2009-07-12,民生证券,,,2,1,2024-06-25 17:25:08,2009-07-31 14:36:38,2.0,,,,
000887.XSHE,2009-07-14,平安证券,,,1,1,2024-06-25 17:24:55,2009-07-14 15:06:49,1.0,,,,
000887.XSHE,2009-07-14,中金公司,,,2,1,2024-06-25 17:24:57,2009-07-14 14:22:49,2.0,,,,
000887.XSHE,2009-07-15,中信证券,,,2,1,2024-06-25 17:25:37,2009-07-15 18:04:13,2.0,,,,
000887.XSHE,2009-07-16,东莞证券,,,2,1,2024-06-25 17:25:06,2009-07-22 16:08:48,2.0,,,,
000887.XSHE,2009-07-28,天相投顾,,,2,1,2024-06-25 17:24:22,2009-07-29 14:07:49,2.0,,,,
000887.XSHE,2009-07-29,中信证券,,,2,1,2024-06-25 17:24:53,2009-07-29 15:07:03,2.0,,,,
000887.XSHE,2009-08-03,华泰联合,,,2,1,2024-06-25 17:24:43,2009-08-03 14:38:44,2.0,,,,
000887.XSHE,2009-08-06,中原证券,,,2,1,2024-06-25 17:25:06,2009-08-06 13:50:40,2.0,,,,
000887.XSHE,2009-08-10,中信证券,,,2,1,2024-06-25 17:24:38,2009-08-13 12:54:39,2.0,,,,
000887.XSHE,2009-08-11,国元证券,,,2,1,2024-06-25 17:24:27,2009-08-12 15:21:27,2.0,,,,
000887.XSHE,2009-08-11,平安证券,,,1,1,2024-06-25 17:25:31,2009-08-12 10:36:43,1.0,,,,
000887.XSHE,2009-08-13,东莞证券,,,2,1,2024-06-25 17:24:18,2009-08-17 16:49:37,2.0,,,,
000887.XSHE,2009-08-13,平安证券,,,1,1,2024-06-25 17:24:32,2009-08-14 10:05:45,1.0,,,,
000887.XSHE,2009-08-13,华泰联合,,,2,1,2024-06-25 17:25:02,2009-08-14 12:35:06,2.0,,,,
000887.XSHE,2009-08-13,中信证券,,,2,1,2024-06-25 17:25:56,2009-08-14 16:07:13,2.0,,,,
000887.XSHE,2009-08-16,华泰联合,,,2,1,2024-06-25 17:24:12,2009-08-18 16:51:04,2.0,,,,
000887.XSHE,2009-08-16,平安证券,,,1,1,2024-06-25 17:25:34,2009-08-17 16:07:24,1.0,,,,
000887.XSHE,2009-08-17,天相投顾,,,2,1,2024-06-25 17:23:48,2009-08-21 16:39:11,2.0,,,,
000887.XSHE,2009-08-17,国金证券,13.9800,M06,2,1,2024-06-25 04:42:58,2009-08-17 14:35:06,2.0,13.98,,,
000887.XSHE,2009-08-17,中原证券,,,2,1,2024-06-25 17:24:22,2009-08-17 17:37:05,2.0,,,,
000887.XSHE,2009-08-17,中金财富,15.0000,M06,2,1,2024-06-25 04:43:01,2009-08-17 15:51:17,2.0,15.0,,,
000887.XSHE,2009-08-17,国元证券,,,2,1,2024-06-25 17:24:29,2009-08-17 15:38:59,2.0,,,,
000887.XSHE,2009-08-17,中金公司,,,2,1,2024-06-25 17:24:42,2009-08-17 13:38:46,2.0,,,,
000887.XSHE,2009-08-17,广发证券,13.0000,M06,2,1,2024-06-25 04:43:14,2009-08-17 15:20:40,2.0,13.0,,,
000887.XSHE,2009-08-17,中信证券,,,2,1,2024-06-25 17:25:49,2009-08-20 18:51:39,2.0,,,,
000887.XSHE,2009-08-20,东海证券,12.3600,M06,1,1,2024-06-25 04:42:52,2009-08-21 14:06:19,1.0,12.36,,,
000887.XSHE,2009-08-21,中信证券,,,2,1,2024-06-25 17:25:51,2009-08-22 12:49:53,2.0,,,,
000887.XSHE,2009-08-27,东海证券,,,2,1,2024-06-25 17:25:13,2009-09-01 14:54:18,2.0,,,,
000887.XSHE,2009-09-09,中信建投,,,2,1,2024-06-25 17:25:26,2009-09-12 12:06:19,2.0,,,,
