order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000776.XSHE,2011-01-25,2010,q4,2403,,2011-01-25发布的业绩快报低于机构的一致预期,,,,,,,,2011-01-25,current_performance,,,4026999500.0000,,,,,,,,,,,,,2011-01-24,4242227673.5782,,,,-0.0507,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-01-25,2010,q4,2502,,2011-01-25发布的业绩快报同比增速低于一致预期2010同比增速,,,,,,,,2011-01-25,current_performance,,,4026999500.0000,,,-0.1413,,,,,,,,,,2011-01-24,4242227673.5782,,-0.0955,,-0.0459,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-01-25,2010,q4,2504,,2011-01-25发布的业绩快报同比增速低于2010一致预期同比增速,,,,,,,,2011-01-25,current_performance,,,,4026999500.0000,,,,0.0049,,,,,,,,2011-01-24,,1506409688.5873,,0.1724,-0.1675,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-04-21,2011,q1,2502,,2011-04-21发布的业绩快报同比增速低于一致预期2011同比增速,,,,,,,,2011-04-21,current_performance,,,665630000.0000,,,-0.2347,,,,,,,,,,2011-04-20,3932032154.9011,,-0.0236,,-0.2111,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-04-21,2011,q1,2504,,2011-04-21发布的业绩快报同比增速低于2011一致预期同比增速,,,,,,,,2011-04-21,current_performance,,,,665630000.0000,,,,-0.2347,,,,,,,,2011-04-20,,849189181.9792,,-0.0236,-0.2111,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-04-28,2011,q1,2405,,2011-04-28发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2011-04-28,financial_reports,,,,665629981.7800,,,,-0.2347,,,,,,,,2011-04-27,,847797638.8707,,,-0.2149,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-04-28,2011,q1,2501,,2011-04-28发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-04-28,financial_reports,,,665629981.7800,,,-0.2347,,,,,,,,,,2011-04-27,3925375535.1222,,-0.0252,,-0.2094,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-04-28,2011,q1,2503,,2011-04-28发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-04-28,financial_reports,,,,665629981.7800,,,,-0.2347,,,,,,,,2011-04-27,,847797638.8707,,-0.0252,-0.2095,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-07-14,2011,q2,2502,,2011-07-14发布的业绩快报同比增速低于一致预期2011同比增速,,,,,,,,2011-07-14,current_performance,,,1343025000.0000,,,-0.1809,,,,,,,,,,2011-07-13,3721676681.0909,,-0.0758,,-0.1051,2021-04-12 11:01:49,2021-04-12 11:01:49
000776.XSHE,2011-07-14,2011,q2,2504,,2011-07-14发布的业绩快报同比增速低于2011一致预期同比增速,,,,,,,,2011-07-14,current_performance,,,,1343025000.0000,,,,-0.1202,,,,,,,,2011-07-13,,745209999.1817,,-0.0321,-0.0881,2021-04-12 11:01:49,2021-04-12 11:01:49
