order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000895.XSHE,2011-10-22,2011,q3,1405,,2011-10-22发布的财报中，3季度净利润增速超出机构的一致预期,,,,,,,,2011-10-22,financial_reports,,,,647831593.2800,,,,1.0936,,,,,,,,2011-10-21,,398646742.0031,,,0.6251,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2011-10-22,2011,q3,1501,,2011-10-22发布的财报净利润同比增速超出一致预期2011同比增速,,,,,,,,2011-10-22,financial_reports,,,723811120.4100,,,-0.1073,,,,,,,,,,2011-10-21,923442882.3478,,-0.2034,,0.0961,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2011-10-22,2011,q3,1503,,2011-10-22发布的财报净利润同比增速超出2011一致预期同比增速,,,,,,,,2011-10-22,financial_reports,,,,647831593.2800,,,,1.0936,,,,,,,,2011-10-21,,398646742.0031,,0.2883,0.8053,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-03-02,2011,q4,1405,,2012-03-02发布的财报中，4季度净利润增速超出机构的一致预期,,,,,,,,2012-03-02,financial_reports,,,,610390192.5900,,,,0.7521,,,,,,,,2012-03-01,,-144579504.2914,,,5.2218,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-03-02,2011,q4,1503,,2012-03-02发布的财报净利润同比增速超出2011一致预期同比增速,,,,,,,,2012-03-02,financial_reports,,,,610390192.5900,,,,0.7521,,,,,,,,2012-03-01,,-144579504.2914,,-1.4150,2.1671,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-04-19,2012,q1,1405,,2012-04-19发布的财报中，1季度净利润增速超出机构的一致预期,,,,,,,,2012-04-19,financial_reports,,,,514141935.6200,,,,0.9391,,,,,,,,2012-04-18,,396318767.1654,,,0.2973,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-04-19,2012,q1,1501,,2012-04-19发布的财报净利润同比增速超出一致预期2012同比增速,,,,,,,,2012-04-19,financial_reports,,,514141935.6200,,,0.9391,,,,,,,,,,2012-04-18,1994216606.8679,,0.4947,,0.4444,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-04-19,2012,q1,1503,,2012-04-19发布的财报净利润同比增速超出2012一致预期同比增速,,,,,,,,2012-04-19,financial_reports,,,,514141935.6200,,,,0.9391,,,,,,,,2012-04-18,,396318767.1654,,0.4947,0.4444,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-04-19,2012,q2,1502,,2012-04-19发布的业绩预告同比增速超出一致预期2012同比增速,,,,,,,,2012-04-19,performance_forecast,417800000.0000,380000000.0000,,,4.0013,,,,,,,,,,,2012-04-18,1994216606.8679,,0.4947,,3.5067,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-08-28,2012,q2,1501,,2012-08-28发布的财报净利润同比增速超出一致预期2012同比增速,,,,,,,,2012-08-28,financial_reports,,,1024605013.2100,,,12.4853,,,,,,,,,,2012-08-27,2381962134.6425,,0.7853,,11.7000,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-09-28,2012,q3,1502,,2012-09-28发布的业绩预告同比增速超出一致预期2012同比增速,,,,,,,,2012-09-28,performance_forecast,2100000000.0000,2050000000.0000,,,1.8322,,,,,,,,,,,2012-09-27,2857723641.4498,,1.1419,,0.6903,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-09-28,2012,q3,1504,,2012-09-28发布的业绩预告同比增速超出2012一致预期同比增速,,,,,,,,2012-09-28,performance_forecast,2100000000.0000,2050000000.0000,,,,,0.5828,,,,,,,,,2012-09-27,,943825848.2496,,0.4569,0.1259,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-10-20,2012,q3,1405,,2012-10-20发布的财报中，3季度净利润增速超出机构的一致预期,,,,,,,,2012-10-20,financial_reports,,,,1073962205.1100,,,,0.6578,,,,,,,,2012-10-19,,1020269976.2567,,,0.0526,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-10-20,2012,q3,1501,,2012-10-20发布的财报净利润同比增速超出一致预期2012同比增速,,,,,,,,2012-10-20,financial_reports,,,2098567218.3200,,,1.8993,,,,,,,,,,2012-10-19,3006149143.1446,,1.2531,,0.6462,2021-04-12 11:01:47,2021-04-12 11:01:47
000895.XSHE,2012-10-20,2012,q3,1503,,2012-10-20发布的财报净利润同比增速超出2012一致预期同比增速,,,,,,,,2012-10-20,financial_reports,,,,1073962205.1100,,,,0.6578,,,,,,,,2012-10-19,,1020269976.2567,,0.5749,0.0829,2021-04-12 11:01:47,2021-04-12 11:01:47
