order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
002938.XSHE,2018-10-30,财通证券,24.5000,M06,1,1,2024-06-13 04:35:43,2018-11-01 21:30:50,1.0,24.5,,,
002938.XSHE,2018-10-30,国金证券,25.0000,M06,1,1,2024-06-13 04:36:05,2018-10-31 14:06:17,1.0,25.0,,,
002938.XSHE,2018-11-01,中信证券,29.5000,M06,1,1,2024-06-13 04:35:20,2018-11-01 16:55:17,1.0,29.5,,,
002938.XSHE,2018-11-04,天风证券,31.4000,M06,1,1,2024-06-13 04:35:55,2018-11-06 14:06:05,1.0,31.4,,,
002938.XSHE,2018-11-08,国元证券,,,1,1,2024-06-13 17:47:07,2018-11-09 11:25:11,1.0,,,,
002938.XSHE,2018-11-12,申万宏源,,,2,1,2024-06-13 17:45:58,2018-11-12 21:30:23,2.0,,,,
002938.XSHE,2018-11-14,华泰证券,21.8550,M06,2,1,2024-06-13 04:35:21,2018-11-15 11:02:06,2.0,21.855,,,
002938.XSHE,2018-11-20,中信建投,26.1900,M06,1,1,2024-06-13 04:35:58,2018-11-20 14:52:03,1.0,26.19,,,
002938.XSHE,2018-12-09,华泰证券,22.5600,,2,1,2024-06-13 04:35:26,2018-12-10 16:55:13,2.0,,,,
002938.XSHE,2018-12-23,华泰证券,22.5600,,2,1,2024-06-13 04:35:55,2018-12-26 12:57:06,2.0,,,,
002938.XSHE,2019-01-01,华泰证券,22.5600,,2,1,2024-06-13 04:35:35,2019-01-03 21:30:43,2.0,,,,
002938.XSHE,2019-01-06,华泰证券,22.5600,,2,1,2024-06-13 04:35:22,2019-01-07 16:55:42,2.0,,,,
002938.XSHE,2019-01-06,财通证券,,,1,1,2024-06-13 17:43:32,2019-01-08 16:55:21,1.0,,,,
002938.XSHE,2019-01-13,华泰证券,22.5600,,2,1,2024-06-13 04:35:43,2019-01-14 12:57:08,2.0,,,,
002938.XSHE,2019-01-14,申万宏源,,,2,1,2024-06-13 17:44:41,2019-01-14 14:06:16,2.0,,,,
002938.XSHE,2019-01-14,中泰证券,,,1,1,2024-06-13 17:46:50,2019-01-15 14:52:11,1.0,,,,
