date,order_book_id,size,non_linear_size,momentum,liquidity,book_to_price,leverage,growth,earnings_yield,beta,residual_volatility,comovement,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2007-04-30,601600.XSHG,1.0363216192229545,-0.41497721220319045,1.5955370209567339,0.7995288729204704,0.11565174634766201,0.8150562751593866,-0.9589611595787471,1.306933181077778,2.251189548840242,0.1464345578382058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-08,601600.XSHG,1.04796962863874,-0.4179897482392023,1.5425692213932707,0.9545686623721038,0.18633744314884332,0.8583488767839269,-0.9159939084826749,1.5268094167480093,2.003324283567915,0.06803476646098061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-09,601600.XSHG,1.0280780172218924,-0.4114498944485474,1.5404857674299983,0.9449420878632567,0.11046425354984334,0.7967637637875641,-0.9553063991959823,1.3080205776972733,2.1805597385296998,0.043872002667545165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-10,601600.XSHG,1.0343556133120064,-0.411422214465696,1.5329721501721236,0.9061016142783151,0.14504538504433434,0.8297289679309497,-0.9456713725041377,1.373701693088052,2.1302063505958113,0.1258832535680361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-11,601600.XSHG,1.0338547557567934,-0.4135753682625082,2.0050526614513857,1.203771406943686,0.053881669287070715,0.7613910846716093,-0.9477770666580909,1.185620725519277,2.3583013395956263,0.03952279096165602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-14,601600.XSHG,1.0332093207601352,-0.4128341219161456,2.031359872622489,1.0439543773186895,0.09346235265429408,0.7910668867109137,-0.9561062686618148,1.2552826123748722,2.2748183856727517,0.13348931462033065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-15,601600.XSHG,1.01880842258643,-0.4055905655929184,2.4356425263858665,1.0102237411451644,0.13566297694182491,0.8483219064703323,-0.9760043531110627,1.3298060947229917,1.8172161722683375,0.11214724229153422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-16,601600.XSHG,1.0259852104270022,-0.4097690600779504,2.381240476149373,0.9048005493382945,0.1307122169059468,0.8425411105819791,-0.9700518860810778,1.3373883423563382,1.8306143779045363,0.11384085039627355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-17,601600.XSHG,1.0316309775978423,-0.4125808306579468,2.491764463339605,1.0499369321507552,0.15775627982580565,0.8745019180076554,-0.9703865557056452,1.406228645160066,1.770479183345873,0.024074051390450713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-05-18,601600.XSHG,1.0398824845527759,-0.41513865519707754,2.158936103490776,0.7476289350104517,0.15435878114292703,0.8801048067273279,-0.978731523067507,1.4094677853772148,1.8007158813074835,0.03132280995292431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
