order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
601600.XSHG,2011-10-26,2011,q3,1501,,2011-10-26发布的财报净利润同比增速超出一致预期2011同比增速,,,,,,,,2011-10-26,financial_reports,,,967567000.0000,,,1.3440,,,,,,,,,,2011-10-25,1524492143.4575,,0.9595,,0.3845,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2012-10-31,2012,q3,1501,,2012-10-31发布的财报净利润同比增速超出一致预期2012同比增速,,,,,,,,2012-10-31,financial_reports,,,-4335471000.0000,,,-5.4808,,,,,,,,,,2012-10-30,-3349866207.5877,,-15.0766,,9.5958,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2013-08-31,2013,q2,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2013-09-06,-642500000.0000,2013-08-30,-1879979382.4057,,,,0.6582,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2013-08-31,2013,q2,1501,,2013-08-31发布的财报净利润同比增速超出一致预期2013同比增速,,,,,,,,2013-08-31,financial_reports,,,-623800000.0000,,,0.8083,,,,,,,,,,2013-08-30,-1879979382.4057,,0.7717,,0.0366,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2013-10-16,2013,q4,1101,中金公司,"中金公司2013-10-16发布的报告上调了该股盈利预测,分析师：蔡宏宇,邓贺斐",2013-10-16,中国铝业：西芒杜出售助力扭亏 行业政策短期支撑股价,"蔡宏宇,邓贺斐",616000000.0000,2013-09-02,中国铝业：业绩环比扭亏为盈 铝价对盈利仍有压力,-1357000000.0000,,,,,,,,,,,,,,,,,,,,,,,1.4539,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2013-10-31,2013,q3,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2013-11-06,-1106500000.0000,2013-10-30,-1897617850.0514,,,,0.4169,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2013-10-31,2013,q4,1101,中金公司,"中金公司2013-10-31发布的报告上调了该股盈利预测,分析师：蔡宏宇,邓贺斐",2013-10-31,中国铝业：铝业务维持低迷 资产剥离助力扭亏,"蔡宏宇,邓贺斐",641000000.0000,2013-10-16,中国铝业：西芒杜出售助力扭亏 行业政策短期支撑股价,616000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0406,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2014-01-11,2013,q4,1403,,2014-01-11发布的业绩预告超出机构的一致预期,,,,,,,,2014-01-11,performance_forecast,1000000000.0000,1000000000.0000,,,,,,,,,,,,,,2014-01-10,-1519394475.3200,,,,1.6582,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2014-01-11,2013,q4,1502,,2014-01-11发布的业绩预告同比增速超出一致预期2013同比增速,,,,,,,,2014-01-11,performance_forecast,1000000000.0000,1000000000.0000,,,1.1215,,,,,,,,,,,2014-01-10,-1519394475.3200,,0.8155,,0.3060,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2014-01-14,2013,q4,1302,中金公司,中金公司2014-01-14发布的报告研报摘要中含有超预期信息,2014-01-14,中国铝业：资产出售助扭亏 短期利好已出尽,"蔡宏宇,邓贺斐",641000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2014-03-19,2014,q4,1302,中金公司,中金公司2014-03-19发布的报告研报摘要中含有超预期信息,2014-03-19,中国铝业：业绩与快报一致 瘦身降本尚需时日,蔡宏宇,-983000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2014-04-30,2014,q1,1501,,2014-04-30发布的财报净利润同比增速超出一致预期2014同比增速,,,,,,,,2014-04-30,financial_reports,,,-2156527000.0000,,,-1.2117,,,,,,,,,,2014-04-29,-2832656796.3440,,-3.9884,,2.7766,2021-04-12 11:01:47,2021-04-12 11:01:47
601600.XSHG,2014-05-01,2014,q4,1302,中金公司,中金公司2014-05-01发布的报告研报摘要中含有超预期信息,2014-05-01,中国铝业：1Q14业绩重现亏损 扭亏道路艰难 下调2014/15年盈利预测,蔡宏宇,-6801000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
