order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
601019.XSHG,2012q4,2015-12-11,3742701000.0,361191600.0,-587010900.0,977223800.0,0,5493824500.0,502434000.0,643057400.0,497221500.0,,937881100.0,7272335900.0,20176000.0,2021-12-24 22:04:11,5095800.0,3858412000.0,-51892500.0,5557710200.0,1778511400.0,5557710200.0,4600781600.0,1512970000.0,7309200.0
601019.XSHG,2013q4,2015-12-11,5395698200.0,737873500.0,-238561600.0,1387426900.0,0,6449480500.0,734579800.0,698256700.0,1219223100.0,,1322078000.0,9394119300.0,158123900.0,2021-12-24 22:04:11,22508600.0,4953979000.0,334407500.0,7379526700.0,2944638800.0,7379526700.0,6439761500.0,1603351800.0,17709700.0
601019.XSHG,2014q4,2017-10-30,5169543464.62,882439937.06,-491033732.46,1501690278.11,0,5418779268.51,934728294.23,760377840.33,2109636857.85,,905105149.75,9180681580.49,56947385.93,2021-12-24 22:04:11,16362232.13,3876316983.23,-300915731.43,7481851207.3,3761902311.98,7481851207.3,6020626198.15,1538521101.89,-60016.83
601019.XSHG,2015q2,2015-12-11,1883005500.0,170610800.0,-128577000.0,1375738800.0,0,4588650700.0,529983100.0,765051800.0,2668667400.0,,834931800.0,8919150900.0,1989900.0,2021-12-24 22:04:11,3384400.0,3024053700.0,-97019100.0,3099467100.0,4330500200.0,3099467100.0,5761208800.0,1542188500.0,2516000.0
601019.XSHG,2015q4,2017-10-30,5307562301.3,783486831.69,-231617996.38,1568639297.47,0,5347856738.8,984083218.34,756907727.43,2681442308.28,,772903636.31,9755083269.12,205355931.9,2021-12-24 22:04:11,24438660.64,3751333710.84,-110593843.23,7750313408.09,4407226530.32,7750313408.09,6605537372.19,1511255461.21,-7638857.03
601019.XSHG,2016q3,2017-11-21,4291847540.09,279590004.9,-198934039.37,,1,,840957463.26,,,,,,,2021-12-24 22:04:11,10207773.01,,-637845855.93,6273827118.51,,6273827118.51,,,-16397807.51
601019.XSHG,2016q4,2019-04-13,5399968346.04,1165995132.99,-248072368.5,1334183947.97,1,4835007658.23,1047487255.21,740723753.37,3278897656.06,,824177611.2,9929697443.76,14571798.15,2021-12-24 22:04:11,23558045.2,3335384011.6,-582047302.64,8033958469.81,5094689785.53,8033958469.81,6610488786.74,1466341154.27,-23462727.08
601019.XSHG,2017q1,2018-04-28,981912979.82,18051815.42,-36596161.23,,1,,199961533.31,,,,,,,2021-12-24 22:04:11,10981051.38,,-464580.59,1532898115.23,,1532898115.23,,,-5320990.17
601019.XSHG,2017q2,2018-10-31,2511738183.61,185101499.27,-236568932.08,1209290753.42,1,4391192343.17,672925637.51,760615922.85,3553784549.35,,900869899.2,9766734466.21,17603037.4,2022-08-06 19:16:51,10394241.559999999,2975131197.33,-402170516.83,3963473377.2999997,5375542123.04,3963473377.2999997,6358551681.05,1624854234.33,-6669727.06
601019.XSHG,2017q3,2018-10-31,4064015503.01,-72403406.48,-281233395.04,1406077063.31,1,4998127313.45,960274382.38,766298476.92,3842893971.61,,1710405345.31,10683123303.14,55000000.0,2021-12-24 22:04:11,11244422.12,3608651813.8,-420585363.86,6292450606.95,5684995989.69,6292450606.95,7250926628.65,1639016677.64,-4631502.81
601019.XSHG,2017q4,2020-04-30,5772427304.2,667695919.18,-264055407.19,1507513132.2,1,4675338441.08,1358999875.65,754083334.1,4186733756.39,,1204277879.89,13380471418.98,56794362.5,2021-12-24 22:04:11,22411133.65,3320558874.04,2190398223.44,8900920661.19,8705132977.9,8900920661.19,9866933017.83,1671107589.1,-23939640.86
601019.XSHG,2018q1,2019-04-30,1284351505.74,-252167875.57,-1658393294.06,1676110765.04,1,4587116246.44,205652245.63,793434257.23,4393517109.36,,1354524388.53,13476643469.97,51000000.0,2021-12-24 22:04:11,11155440.68,3228099069.36,19032531.77,1841529534.49,8889527223.53,1841529534.49,9920852109.78,1644968101.7,-14958585.2
601019.XSHG,2018q2,2019-10-31,2888429447.24,392569895.05,-1834255031.5,1723101461.07,1,4676448669.69,744656779.57,774755162.74,4473872739.69,,1220833696.48,13623649427.16,42000000.0,2022-08-06 19:16:51,33238251.85,3305740768.0,-446424000.42,4402480653.75,8947200757.47,4402480653.75,9978300857.82,1688186375.77,-12592168.66
601019.XSHG,2018q3,2019-10-31,4232521119.94,116077651.9,-1914817508.82,2112281198.36,1,4827767000.79,1117265041.72,769267623.82,4848861947.89,,1644517222.45,14170066020.41,,2021-12-24 22:04:11,33238251.85,3490593153.19,-443851541.76,6533082941.72,9342299019.62,6533082941.72,10585894334.14,1679316812.86,-10328387.78
601019.XSHG,2018q4,2021-04-14,5996673347.11,1517236398.29,-2117231088.03,1703639169.36,1,4940476592.82,1475741606.63,792542926.65,5212075629.84,,1252076085.61,14748029900.88,3200000.0,2021-12-24 22:04:11,48261476.62,3579356675.43,-442710443.6,9350816842.09,9807553308.06,9350816842.09,10725652734.39,1912085864.98,-23788173.8
601019.XSHG,2019q1,2020-04-30,1100219077.88,-297815592.39,-215610844.16,1848702363.32,1,4856008403.65,217702773.54,785019582.48,5377107818.06,,1613276961.35,14725443761.72,,2021-12-24 22:04:11,4692059.75,3513407370.08,-5621682.35,1748500234.45,9869435358.07,1748500234.45,10791217364.28,,-8804323.38
601019.XSHG,2019q2,2020-10-29,2611466876.98,56436013.56,-111892741.35,1728515649.75,1,4646920744.56,762381032.86,776563559.52,5316365531.02,,1620728348.94,14478971361.95,41500000.0,2022-08-06 19:16:51,87389345.87,3341062721.82,-621739771.82,4185929222.7299995,9832050617.39,4185929222.7299995,10401573154.09,1962684991.17,-12356318.52
601019.XSHG,2019q3,2020-10-29,3994598837.15,-62504622.03,-321402364.66,2192107183.53,1,5156496929.69,1094575472.71,771244885.33,5645313909.74,,1978284760.93,15305603986.93,37380773.91,2021-12-24 22:04:11,87389345.87,3834863909.32,-615466700.79,6260553952.9,10149107057.24,6260553952.9,11100715227.94,,-11774731.23
601019.XSHG,2019q4,2022-04-09,6204417166.9,1689524126.69,-661536097.6,1741613944.87,1,5388651335.97,1541436636.13,761349461.67,6076474719.27,,1521137418.04,16146930176.81,20000000.0,2022-04-08 20:49:57,47637925.0,4105135461.39,-607868118.26,9766961004.23,10758278840.84,9766961004.23,11626751709.34,2266648813.25,-31215879.97
601019.XSHG,2020q1,2021-04-29,987581912.91,-638174758.72,-3717587.0,1850599664.92,1,5268647306.32,136152325.64,754629954.38,6214792754.82,,2069737368.89,16112875472.8,12000000.0,2021-12-24 22:04:11,622331.36,3945443984.57,2195450.96,1539771933.0,10844228166.48,1539771933.0,11618180412.92,,-2960628.27
601019.XSHG,2020q2,2021-08-30,2492384376.61,-208625695.58,255152323.66,1629665686.24,1,5089633152.64,450084009.66,747630193.38,5860661257.35,,2019443655.99,15606002003.14,49500000.0,2021-12-24 22:04:11,28287865.1,3799231877.72,-682514007.41,3812784896.2,10516368850.5,3812784896.2,11073385096.11,2238659922.7,-12067911.5
601019.XSHG,2020q3,2021-10-30,3779414524.34,521633617.44,146855468.94,2235210942.34,1,6111771039.75,739887051.42,741700179.54,6152863139.15,,1948112974.92,16964637932.01,65978179.03,2021-12-24 22:04:11,28287865.1,4879082352.64,-682067622.47,5746720193.53,10852866892.26,5746720193.53,12358547156.51,,-24966271.21
601019.XSHG,2020q4,2023-04-15,6244660357.6,1814897647.46,100672752.12,1693916384.9,1,6271901343.14,1396229669.0,737782163.27,6699886286.8,,1772009824.03,17778508735.07,44644644.3,2023-04-14 20:45:38,44649134.11,4934560481.24,-684389890.22,9749545747.64,11506607391.93,9749545747.64,12832140959.66,2241885827.83,-50512444.1
601019.XSHG,2021q1,2022-04-29,1121891093.25,-551931359.97,-307886727.3,2074958025.9,1,6396077525.96,167093808.46,733244246.36,6867581269.88,,2152986786.24,18069778726.35,21150000.0,2022-04-28 16:59:23,1025846.48,5001069770.12,4777055.15,1845146982.3,11673701200.39,1845146982.3,12817442902.09,,-4347470.19
601019.XSHG,2021q2,2022-08-25,2828556571.74,618522262.71,-334670920.08,1784299611.48,1,6255341031.0,807111698.23,728122746.4,6839124732.13,,1800051410.79,17901251121.16,3103552.0,2022-08-24 20:30:55,6923623.66,4885308148.35,-653385968.03,4688171833.17,11645910090.16,4688171833.17,12534149250.81,2173178206.3,-14237931.19
601019.XSHG,2021q3,2022-10-29,4303544112.37,587158857.03,-749783450.13,2283010914.48,1,6972132470.91,1100634777.43,721692279.11,7135803651.52,,2298644043.55,18888884640.27,5545176.27,2022-10-28 21:37:19,7346988.86,5579895190.25,-658230034.62,6932529884.89,11916752169.36,6932529884.89,13411605929.79,,-22713010.17
601019.XSHG,2021q4,2024-04-19,6832446306.22,2557397079.01,-1279499372.26,1809073408.98,1,7230945984.0,1524945608.0,764855340.86,7484072826.07,,1640480199.07,19616342221.82,8722664.91,2024-04-18 20:13:07,21122248.15,5907425462.46,-651356944.29,10890606596.99,12385396237.82,10890606596.99,13897629790.32,3024159979.29,-45945337.78
601019.XSHG,2022q1,2023-04-29,1222038210.6,-690864230.31,-95069860.38,2015022270.07,1,7030746004.79,210751215.17,927290847.98,7696930193.43,,2152406856.24,19626893457.78,,2023-04-28 21:25:49,938226.93,5720467135.03,-3881113.14,2038920477.15,12596147452.99,2038920477.15,13854572433.45,,-11961007.3
601019.XSHG,2022q2,2023-08-30,2893518574.42,69552854.9,148781037.69,1565316045.05,1,6401208502.64,857396828.8,909667226.69,8346184035.5,,1939750390.26,19666383569.26,,2023-08-29 16:12:33,1474317.4,5128660643.24,-14261242.82,4889399502.0,13265175066.62,4889399502.0,13861524860.08,3222253826.97,-19350343.56
601019.XSHG,2022q3,2023-10-31,4583567305.51,183840354.96,-305988708.06,2454465906.08,1,7584675322.59,1132361532.03,904170848.67,7888727438.08,,2640241923.49,20369107298.34,,2023-10-30 20:17:42,3792463.71,6300432703.73,-748842288.87,7352734768.51,12784431975.75,7352734768.51,14565327608.76,,-27717801.98
601019.XSHG,2022q4,2025-04-10,6854669860.2,2150492999.07,-995571722.85,1661975179.33,1,7228924401.49,1669392425.77,908858200.88,8346912092.72,,1614736448.52,20652293297.15,,2025-04-10 04:12:08,32341800.17,5970104393.03,-760315596.38,11230562215.91,13423368895.66,11230562215.91,13824933852.16,3455874700.34,-56004473.37
601019.XSHG,2023q1,2024-04-30,1361435547.51,-72042816.38,-118163335.8,2212737980.86,1,7377229892.7,212546345.7,900992718.55,8556196257.98,,1605685686.61,20949168029.18,,2024-04-29 20:18:20,811269.06,6136747880.69,-38316305.72,2178559073.9,13571938136.48,2178559073.9,13862317557.35,,-20575747.1
601019.XSHG,2023q2,2024-08-31,3153364035.8,354241275.36,-346584391.34,1838741080.32,1,7006553152.04,893799159.01,893538364.06,9241231234.41,,1792638924.18,21228825306.71,,2024-08-30 16:13:19,7728500.91,5720537185.82,-24296523.1,5225001650.97,14222272154.67,5225001650.97,13883012342.58,3377612016.97,-40451951.45
601019.XSHG,2023q3,2024-10-31,5077993044.6,974745114.96,-923337353.27,2796729171.31,1,8438662676.74,1254461273.12,889052802.19,8786658224.9,,2103456242.06,22207951945.52,22469152.74,2024-10-30 20:20:08,7728500.91,7164267713.2,-868789642.93,8051617528.29,13769289268.78,8051617528.29,14365150290.94,,-64685578.24
601019.XSHG,2023q4,2026-04-11,7643722993.15,2421747659.85,-2403449926.48,2057220260.51,1,7991059074.56,2371787155.48,841081277.55,9814349008.13,,1370389147.17,22853562176.95,22469152.74,2026-04-10 20:13:05,44729490.51,6644678016.33,-853794348.13,12154324488.95,14862503102.39,12154324488.95,12878174484.44,3771595992.15,-127638878.77
601019.XSHG,2024q1,2025-04-30,1516656177.18,-541610160.82,-102960035.01,2659277355.34,1,8452595301.09,208846089.75,842528828.86,10025008975.33,,2001459573.51,23501677493.23,,2025-04-29 20:19:46,-223452.14,7090176338.55,-41619789.22,2470026547.23,15049082192.14,2470026547.23,13500126660.08,,-29048425.92
601019.XSHG,2024q2,2025-08-30,3662586223.07,-243824485.36,-84203958.62,1906438473.93,1,7038354777.07,754074644.36,796209345.66,9400126567.21,,1680577858.56,21441066523.82,1600000.0,2025-08-29 16:15:03,34830847.43,5646615180.25,-1166346344.9,5944286461.92,14402711746.75,5944286461.92,11416090426.05,3672177616.29,-53890006.49
601019.XSHG,2024q3,2025-10-31,5412573117.18,547518358.28,-168223049.55,2365138698.52,1,8456477332.21,967661083.72,790304519.15,9615029639.69,,2172429522.9,23073319518.32,1600000.0,2025-10-30 20:15:50,34693155.42,7071665876.13,-1175049036.0,8515170111.54,14616842186.11,8515170111.54,13019302014.92,,-72004015.02
601019.XSHG,2024q4,2026-04-11,7359210371.74,862331166.32,-436794023.67,1911049471.89,1,6914199771.52,1267032861.94,790862201.47,9781119750.35,,1546169656.15,21840963624.15,,2026-04-10 20:13:05,47157540.29,5610709417.4,-1243086138.71,11719216833.38,14926763852.63,11719216833.38,13234450006.11,3809001738.32,-135765809.99
601019.XSHG,2025q1,2025-04-30,1445172665.28,42923655.31,-62337198.11,2329048721.54,0,7186341941.78,321355875.9,782534823.49,10104400784.32,,1845804836.83,22459234670.31,,2025-04-29 20:19:46,-248055.56,5926193304.35,-2139965.75,2477529030.8,15272892728.53,2477529030.8,14101015173.09,,-32715116.92
601019.XSHG,2025q2,2025-08-30,3177911686.09,147065750.7,-369387308.74,2101855140.86,0,7035997463.39,668243292.58,773281157.67,9804124423.01,,2206378798.83,21984065608.6,1500000.0,2025-08-29 16:15:03,22198007.01,5764275323.41,-656673434.3,5010162955.44,14948068145.21,5010162955.44,13935326248.41,3695860802.79,-53340988.28
601019.XSHG,2025q3,2025-10-31,5404815976.02,292873790.82,-469713945.48,2478232639.45,0,7799693234.34,1241541540.25,764222744.52,10377617153.79,,3100438102.34,23345179627.22,3900000.0,2025-10-30 20:15:50,21948916.61,6505374175.59,-716803368.67,8366384181.04,15545486392.88,8366384181.04,15044627796.04,,-66165008.34
601019.XSHG,2025q4,2026-04-11,7099462017.82,1600678297.85,-510624562.74,1676854597.73,0,6853614066.68,1169959795.14,764177677.2,10010721435.92,,1658591751.15,22228611193.07,2400000.0,2026-04-10 20:13:05,34887613.09,5614495947.69,-837851596.14,11179831553.21,15374997126.39,11179831553.21,14687184069.36,3807960704.9,-126708050.27
