order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000060.XSHE,2011-04-29,2011,q1,2405,,2011-04-29发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2011-04-29,financial_reports,,,,110277893.0900,,,,-0.2032,,,,,,,,2011-04-28,,218831462.9468,,,-0.4961,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2011-04-29,2011,q1,2501,,2011-04-29发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-04-29,financial_reports,,,110277893.0900,,,-0.2032,,,,,,,,,,2011-04-28,1117894272.3636,,0.5812,,-0.7843,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2011-04-29,2011,q1,2503,,2011-04-29发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-04-29,financial_reports,,,,110277893.0900,,,,-0.2032,,,,,,,,2011-04-28,,218831462.9468,,0.5812,-0.7844,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2011-08-26,2011,q2,2405,,2011-08-26发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2011-08-26,financial_reports,,,,240236018.1100,,,,0.4834,,,,,,,,2011-08-25,,281189147.5511,,,-0.1456,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2011-08-26,2011,q2,2501,,2011-08-26发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-08-26,financial_reports,,,350513911.2000,,,0.1670,,,,,,,,,,2011-08-25,1097545154.4800,,0.5524,,-0.3853,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2011-08-26,2011,q2,2503,,2011-08-26发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-08-26,financial_reports,,,,240236018.1100,,,,0.4834,,,,,,,,2011-08-25,,281189147.5511,,0.7363,-0.2529,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2012-04-27,2012,q1,2405,,2012-04-27发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2012-04-27,financial_reports,,,,90383385.9900,,,,-0.1804,,,,,,,,2012-04-26,,114931620.1784,,,-0.2136,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2012-04-27,2012,q1,2501,,2012-04-27发布的财报净利润同比增速低于一致预期2012同比增速,,,,,,,,2012-04-27,financial_reports,,,90383385.9900,,,-0.1804,,,,,,,,,,2012-04-26,990856240.3505,,0.0422,,-0.2226,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2012-04-27,2012,q1,2503,,2012-04-27发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-04-27,financial_reports,,,,90383385.9900,,,,-0.1804,,,,,,,,2012-04-26,,114931620.1784,,0.0422,-0.2226,2021-04-12 11:01:49,2021-04-12 11:01:49
000060.XSHE,2012-08-25,2012,q2,2405,,2012-08-25发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2012-08-25,financial_reports,,,,118227502.8500,,,,-0.5079,,,,,,,,2012-08-24,,221401514.2902,,,-0.4660,2021-04-12 11:01:49,2021-04-12 11:01:49
