order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000933.XSHE,2012-02-28,2012,q4,1302,华泰联合,华泰联合2012-02-28发布的报告研报摘要中含有超预期信息,2012-02-28,神火股份年报点评：Q4业绩环比增长 税盾是关键,"唐宗辰,陈亮",1370000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2013-03-26,2012,q4,1405,,2013-03-26发布的财报中，4季度净利润增速超出机构的一致预期,,,,,,,,2013-03-26,financial_reports,,,,-237704409.4100,,,,-1.7338,,,,,,,,2013-03-25,,-242839207.1473,,,0.0211,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2013-03-26,2012,q4,1503,,2013-03-26发布的财报净利润同比增速超出2012一致预期同比增速,,,,,,,,2013-03-26,financial_reports,,,,-237704409.4100,,,,-1.7338,,,,,,,,2013-03-25,,-242839207.1473,,-1.7497,0.0159,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2013-08-06,2013,q4,1301,中信建投,中信建投2013-08-06发布的报告研报标题中含有超预期信息,2013-08-06,神火股份：业绩略超预期 总体盈利难有改善,"李俊松,刘宏程,王祎佳",404000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-03-28,2014,q4,1302,中金公司,中金公司2014-03-28发布的报告研报摘要中含有超预期信息,2014-03-28,神火股份：业绩低于预期 2014陷入亏损,廖明兵,-738000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-07-15,2014,q2,1502,,2014-07-15发布的业绩预告同比增速超出一致预期2014同比增速,,,,,,,,2014-07-15,performance_forecast,-340000000.0000,-370000000.0000,,,-2.6942,,,,,,,,,,,2014-07-14,-297061500.0000,,-4.1211,,1.4269,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-07-15,2014,q2,1504,,2014-07-15发布的业绩预告同比增速超出2014一致预期同比增速,,,,,,,,2014-07-15,performance_forecast,-340000000.0000,-370000000.0000,,,,,-2.4473,,,,,,,,,2014-07-14,,-2641519148.1857,,-21.5183,19.0710,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-08-01,2014,q2,1405,,2014-08-01发布的财报中，2季度净利润增速超出机构的一致预期,,,,,,,,2014-08-01,financial_reports,,,,-171889644.3200,,,,-2.3352,,,,,,,,2014-07-31,,-1771908432.7675,,,0.9030,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-08-01,2014,q2,1501,,2014-08-01发布的财报净利润同比增速超出一致预期2014同比增速,,,,,,,,2014-08-01,financial_reports,,,-355568782.6600,,,-2.6281,,,,,,,,,,2014-07-31,-259735000.0000,,-3.7290,,1.1008,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-08-01,2014,q2,1503,,2014-08-01发布的财报净利润同比增速超出2014一致预期同比增速,,,,,,,,2014-08-01,financial_reports,,,,-171889644.3200,,,,-2.3352,,,,,,,,2014-07-31,,-1771908432.7675,,-14.7635,12.4283,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-10-14,2014,q3,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2014-10-20,-247000000.0000,2014-10-13,-410311666.6667,,,,0.3980,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-10-14,2014,q3,1502,,2014-10-14发布的业绩预告同比增速超出一致预期2014同比增速,,,,,,,,2014-10-14,performance_forecast,-340000000.0000,-360000000.0000,,,-2.4189,,,,,,,,,,,2014-10-13,-410311666.6667,,-5.3110,,2.8921,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-10-18,2014,q3,1201,,近5个交易日内，该股一致预期净利润被大幅调高,,,,,,,,,,,,,,,,,,,,,,,2014-10-24,-328000000.0000,2014-10-17,-410311666.6667,,,,0.2006,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-10-18,2014,q3,1501,,2014-10-18发布的财报净利润同比增速超出一致预期2014同比增速,,,,,,,,2014-10-18,financial_reports,,,-351392645.5800,,,-2.3850,,,,,,,,,,2014-10-17,-410311666.6667,,-5.3110,,2.9261,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-10-20,2014,q4,1101,中信证券,"中信证券2014-10-20发布的报告上调了该股盈利预测,分析师：祖国鹏",2014-10-20,神火股份：Q3单季盈利环比改善 新疆项目降本效果初现,祖国鹏,-281000000.0000,2014-08-01,神火股份：铝价预期催化短期股价 下半年减亏之路仍然漫长,-630000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.5540,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2014-10-24,2014,q4,1101,海通证券,"海通证券2014-10-24发布的报告上调了该股盈利预测,分析师：朱洪波",2014-10-24,神火股份：资本开支高峰过去 亏损有望收窄,朱洪波,-375000000.0000,2014-08-01,神火股份：煤尚可 铝亏严重,-633000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.4076,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2016-04-15,2016,q1,1502,,2016-04-15发布的业绩预告同比增速超出一致预期2016同比增速,,,,,,,,2016-04-15,performance_forecast,450000000.0000,400000000.0000,,,5.2401,,,,,,,,,,,2016-04-14,400536875.0000,,1.2395,,4.0006,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2016-04-19,2016,q4,1101,招商证券,"招商证券2016-04-19发布的报告上调了该股盈利预测,分析师：卢平,沈菁,刘晓飞",2016-04-19,神火股份：受益供给侧改革 公司积极扭亏,"卢平,沈菁,刘晓飞",63000000.0000,2016-04-12,神火股份：受益供给侧改革 积极运作扭亏保壳,23000000.0000,,,,,,,,,,,,,,,,,,,,,,,1.7391,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2016-04-26,2016,q1,1501,,2016-04-26发布的财报净利润同比增速超出一致预期2016同比增速,,,,,,,,2016-04-26,financial_reports,,,420418831.2000,,,5.4566,,,,,,,,,,2016-04-25,400037500.0000,,1.2392,,4.2173,2021-04-12 11:01:47,2021-04-12 11:01:47
000933.XSHE,2016-06-23,2016,q4,1102,中信建投,"中信建投2016-06-23发布的报告上调了该股盈利预测,分析师：李俊松,万炜,王祎佳",2016-06-23,神火股份：受益煤铝价格上涨 公司上半年业绩有望超预期,"李俊松,万炜,王祎佳",1025000000.0000,2016-03-09,神火股份与潞安集团仲裁结果公告点评：对神火利好较大 继续积极推荐,-753000000.0000,,,,,,,,,,,,,,,,,,,,,,,2.3612,2021-04-12 11:01:47,2021-04-12 11:01:47
