date,order_book_id,size,non_linear_size,momentum,liquidity,book_to_price,leverage,growth,earnings_yield,beta,residual_volatility,comovement,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2005-01-06,000933.XSHE,-0.280648866528295,0.324001469997635,1.4000282944407727,0.651857959130028,-0.7123193498134042,-0.4477816291627021,0.1755093489897033,1.5164905325437696,-1.6577066635923354,0.8672268726880347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-07,000933.XSHE,-0.3227735746026152,0.360045739675102,1.323523494794539,0.6719859576242067,-0.6666471855655981,-0.43956946726843815,0.17730530565811545,1.6182355329209566,-1.6874318783470634,0.8647756184817291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-10,000933.XSHE,-0.3121536182430768,0.35200060557133583,1.3685033748619015,0.7090455477712243,-0.6780844276196846,-0.44126001835134276,0.18353984242880364,1.5704955217487444,-0.9808940543342385,0.5819528595347161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-11,000933.XSHE,-0.33195470563400725,0.369695835626385,1.2931275984535882,0.7308246026093632,-0.6575554112834459,-0.4387876587494654,0.13415519303794504,1.7676386254741172,-0.9636609940630171,0.47754079840997965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-12,000933.XSHE,-0.3052292507502984,0.3484918911656558,1.422493595942224,0.776878229857042,-0.6902127847367995,-0.4438898812560529,0.13670460139441218,1.7046366299221138,-1.3421575085347701,0.7340118952986576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-13,000933.XSHE,-0.2692225427931113,0.315407103267125,1.3960994697524174,0.8055617078034644,-0.7278999655050118,-0.44885199318192837,0.13242117423823546,1.5988801069551781,-1.5003514062167074,0.8705838062318292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-14,000933.XSHE,-0.26662112416185907,0.31879304012437226,1.384849606015554,0.8008574354650947,-0.7308917817409247,-0.4507453897665634,0.1297861461656743,1.579246775164488,-1.2402543109697521,0.951393086987856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-17,000933.XSHE,-0.23746507436508785,0.29444063891175654,1.357562896103672,0.8012190976568594,-0.7575333133789789,-0.45524385936338296,0.13525008286542883,1.4999838727671115,-1.5526651567585394,0.7187271582842314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-18,000933.XSHE,-0.24297886327609028,0.2986668408440164,1.2201948594744727,0.7766279265950714,-0.7505620214765091,-0.45167484997404783,0.139221584172133,1.5242977243826323,-1.5085240337291999,0.6943438955724983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-19,000933.XSHE,-0.2729591063410015,0.32497426603287455,1.0964516798180497,0.7714966534024865,-0.7189860888883505,-0.4454276004640302,0.14330408285414736,1.6195973360516998,-1.2903871680245105,0.6722993674260777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-20,000933.XSHE,-0.2678191429338602,0.3204909301600362,1.0625386885007146,0.730458366239203,-0.7234506139341994,-0.4467739497674135,0.1418978483089519,1.592296834837435,-1.3568076524554455,0.6489567541158066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-21,000933.XSHE,-0.30184909718497066,0.3483841189600041,0.9683146890861543,0.23813946724440982,-0.6892847274032404,-0.44897515986059344,0.14393172115141548,1.7006823102331416,-1.470806889589688,0.11095596017979148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2005-01-24,000933.XSHE,-0.257319257448141,0.3116225758248631,0.9969677152798185,0.6979568271563911,-0.7378387288289288,-0.4576724500856665,0.1455045305521346,1.545578164930576,-0.7245130852973136,0.3394561408786057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
