order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
002465.XSHE,2012-03-31,2011,q4,1405,,2012-03-31发布的财报中，4季度净利润增速超出机构的一致预期,,,,,,,,2012-03-31,financial_reports,,,,110889239.3000,,,,0.0405,,,,,,,,2012-03-30,,110807354.2508,,,0.0007,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2012-03-31,2011,q4,1503,,2012-03-31发布的财报净利润同比增速超出2011一致预期同比增速,,,,,,,,2012-03-31,financial_reports,,,,110889239.3000,,,,0.0405,,,,,,,,2012-03-30,,110807354.2508,,0.0397,0.0008,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-03-28,2012,q4,1405,,2013-03-28发布的财报中，4季度净利润增速超出机构的一致预期,,,,,,,,2013-03-28,financial_reports,,,,123753712.8400,,,,0.1160,,,,,,,,2013-03-27,,123752391.0588,,,0.0000,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-03-28,2012,q4,1503,,2013-03-28发布的财报净利润同比增速超出2012一致预期同比增速,,,,,,,,2013-03-28,financial_reports,,,,123753712.8400,,,,0.1160,,,,,,,,2013-03-27,,123752391.0588,,0.1160,0.0000,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-06-24,2013,q4,1302,银河证券,银河证券2013-06-24发布的报告研报摘要中含有超预期信息,2013-06-24,通信行业：中移动4G招标启动、中电信LTE技术方向明朗 行业开启4G盛宴,朱劲松,385707551.6000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-08-08,2013,q4,1101,银河证券,"银河证券2013-08-08发布的报告上调了该股盈利预测,分析师：朱劲松",2013-08-08,海格通信：开拓城市智能交通收费系统 北斗导航产业链应用端布局不断完善,朱劲松,386000000.0000,2013-06-24,通信行业：中移动4G招标启动、中电信LTE技术方向明朗 行业开启4G盛宴,385707551.6000,,,,,,,,,,,,,,,,,,,,,,,0.0008,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-10-25,2013,q4,1102,中信建投,"中信建投2013-10-25发布的报告上调了该股盈利预测,分析师：戴春荣,刘博生",2013-10-25,海格通信：前三季度业绩稳定增长 看好公司长期发展,"戴春荣,刘博生",346420000.0000,2013-09-16,通信行业周报：中国将很快发布4G牌照重申4G为跨年投资主线,345806770.4000,,,,,,,,,,,,,,,,,,,,,,,0.0018,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-11-03,2013,q4,1101,中泰证券,"中泰证券2013-11-03发布的报告上调了该股盈利预测,分析师：陈运红",2013-11-03,通信设备行业周报：短期仍有压力 布局中期龙头,陈运红,319206249.6000,2013-10-25,海格通信：短期业绩平稳 中期关注北斗导航落地,319000000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0006,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2013-12-30,2013,q4,1302,光大证券,光大证券2013-12-30发布的报告研报摘要中含有超预期信息,2013-12-30,通信行业2014年度投资策略：4G逐步兑现业绩 流量经营寻求模式突破,研究所,348000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2014-01-15,2013,q4,1302,中金财富,中金财富2014-01-15发布的报告研报摘要中含有超预期信息,2014-01-15,海格通信：高端产品全线开花 2014迈入收获期,齐宁,366000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2014-02-16,2013,q4,1101,东兴证券,"东兴证券2014-02-16发布的报告上调了该股盈利预测,分析师：弓永峰",2014-02-16,中小市值北斗导航专题系列：国防信息化建设提速 北斗先行,弓永峰,349630000.0000,2013-11-19,中小市值个股精选系列之海格通信：北斗导航、卫星通信等新增业务多点开花,344840000.0000,,,,,,,,,,,,,,,,,,,,,,,0.0139,2021-04-12 11:01:47,2021-04-12 11:01:47
002465.XSHE,2014-02-21,2013,q4,1302,中信证券,中信证券2014-02-21发布的报告研报摘要中含有超预期信息,2014-02-21,海格通信：主业增速提升 外延拓展持续,高嵩,320000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:47,2021-04-12 11:01:47
