order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
300142.XSHE,2010q1,2011-04-27,2785732.0,-8916483.64,-37910470.04,,1,,9659652.84,,,,,,,2021-12-23 22:57:44,,,28223979.51,34865383.25,,34865383.25,,,485763.35
300142.XSHE,2010q2,2011-10-27,10269313.020000001,26921777.9,-98831937.08,36519459.37,1,387890682.96,56561863.1,34409905.29,153623083.63,,123968805.99,619140290.19,,2022-08-06 17:14:38,,269944832.96,95367079.51,126614383.75000001,231249607.23,126614383.75000001,299046796.01,88774292.78,1678029.9800000002
300142.XSHE,2010q3,2011-10-27,19702005.46,39508907.88,-130036750.4,38782243.52,1,401658977.97,102060505.33,34151624.79,199121725.86,,151519181.48,678407227.43,,2021-12-23 22:57:44,,295631877.97,112726768.54,223618075.83,276748249.46,223618075.83,347936014.31,88080882.0,3121096.95
300142.XSHE,2010q4,2012-03-14,32721450.06,86711202.04,-164808526.07,36971926.79,1,435516150.9,154416606.8,33893344.29,251477827.33,,194711052.98,2986420001.83,,2021-12-23 22:57:44,,331087800.9,2338571638.4,358792291.69,2550903850.93,358792291.69,2606741204.33,88052755.13,3808057.01
300142.XSHE,2011q1,2012-04-25,3937422.5,-46034549.38,-42994130.72,62165459.66,1,237348192.0,19968269.41,33635063.79,271446096.74,,212345859.03,2808220312.34,,2021-12-23 22:57:44,,157138592.0,-181965552.36,48404258.62,2570872120.34,48404258.62,2406850496.28,87528154.47,-7408888.8
300142.XSHE,2011q2,2012-10-26,15878575.779999997,-8919852.38,-78730856.15,63182173.36,1,249099906.01,83845333.35,33707103.29,328008806.27,,224656296.43,2883849090.29,,2022-08-06 17:14:38,,168909056.01,-181965552.36,180597572.27,2634749184.28,180597572.27,2456949407.67,101853761.1,-20704859.150000002
300142.XSHE,2011q3,2012-10-26,26726449.74,-5800242.06,-163901202.18,65851902.87,1,254655182.28,134858462.59,33618677.81,334021935.51,,270169662.13,2895417495.8,,2021-12-23 22:57:44,,173343582.28,-223738412.65,295438781.87,2640762313.52,295438781.87,2440982211.59,109774183.95,-32397436.67
300142.XSHE,2011q4,2013-04-18,41896391.25,91977915.41,-209257893.67,64562576.03,1,293616123.18,207537629.33,33284669.13,396192678.7,,312773219.68,3007057603.44,,2021-12-23 22:57:44,,268697373.18,-229119018.3,473810891.63,2713441480.26,473810891.63,2498669244.91,315457818.79,-40282685.17
300142.XSHE,2012q1,2013-04-26,5546996.98,-4917017.8,-52847167.44,71651422.99,1,241778533.82,23361966.03,33018568.49,419554644.73,,322560487.59,2978581980.11,,2021-12-23 22:57:44,,215642283.82,-20000000.0,55510800.32,2736803446.29,55510800.32,2419382837.44,310708539.38,-12902577.46
300142.XSHE,2012q2,2013-10-26,25970544.370000005,62475650.64,-172658614.36,57564608.62,1,272705785.56,107798614.22000001,32706671.45,458991292.92,,359382855.67,3048945880.04,,2022-08-06 17:14:38,,249291697.99,-46168398.41,228610898.32,2776240094.48,228610898.32,2381435769.37,303670581.99,-26962235.07
300142.XSHE,2012q3,2013-10-26,40612433.56,-2241412.85,-516570583.12,56997492.3,1,586033078.03,155379639.05,50227967.57,506572317.75,,406833107.47,3458199317.34,,2021-12-23 22:57:44,,561591152.89,306624553.81,351876129.38,2872166239.31,351876129.38,2707124533.42,297646082.46,-36842565.85
300142.XSHE,2012q4,2014-04-16,63915756.82,78380602.33,-1065822959.43,196708835.91,1,1280701908.58,225357808.38,878267802.08,568524753.88,,440352952.73,4450264583.16,,2021-12-23 22:57:44,,1019682775.49,416430111.53,537558541.09,3169562674.58,537558541.09,2386875176.28,454859133.26,-31205481.14
300142.XSHE,2013q1,2014-04-26,13666446.8,-68028154.66,-229738139.34,216976687.21,1,1271704309.56,16082147.47,856770596.41,594383264.12,,480142747.31,4457349131.61,,2021-12-23 22:57:44,,1016285677.52,20991330.56,94003313.22,3185644822.05,94003313.22,2291871719.91,444711505.14,2419207.41
300142.XSHE,2013q2,2014-10-27,37061251.04000001,-27894008.18,-566715864.12,248703239.16,1,1357764456.3,66928511.47,859552399.2,599850418.01,,527071460.83,4548697642.38,,2022-08-06 17:14:38,120000.0,1099602991.98,15639635.43,235197166.73999998,3190933186.08,235197166.73999998,2163461352.26,436062894.01,7285817.290000003
300142.XSHE,2013q3,2014-10-27,89050194.34,-82557219.35,-1056583132.41,347472706.29,1,2417523443.28,14231597.09,981746233.03,559674140.17,,660799408.17,5715229869.29,20000000.0,2021-12-23 22:57:44,120000.0,2076199690.58,390647169.49,354020836.46,3297706426.01,354020836.46,2352437663.5,463795077.51,24808167.51
300142.XSHE,2013q4,2015-03-21,161633873.02,-121732126.78,-1429128995.59,368274028.77,1,3197372838.13,4881799.5,944090847.72,563909278.96,,592139691.67,6135837456.68,8980000.0,2021-12-23 22:57:44,120000.0,1878321527.71,1358230941.18,583094757.27,2938464618.55,583094757.27,2690109347.73,548935532.8,46376733.86
300142.XSHE,2014q1,2015-04-27,101795310.97,-95715665.81,-269645557.88,381304384.57,1,3396906700.14,-59564313.3,927930688.38,512541187.19,,640846807.36,6488736218.56,,2021-12-23 22:57:44,,1944012743.16,48901188.28,186751858.7,3091829518.42,186751858.7,2320086888.16,583089377.2,41788840.74
300142.XSHE,2014q2,2015-10-28,210062074.88,-65016868.79,-485012511.37,379858600.75,1,3190194730.84,-82857682.34,914440982.39,493048197.37,,628584513.09,6249730880.37,20000000.0,2022-08-06 17:14:38,2137000.0,1733456741.26,-44878060.42,401710306.09000003,3059536149.53,401710306.09000003,2014280993.88,581774683.41,83780014.89000002
300142.XSHE,2014q3,2015-10-28,327942766.44,-110291295.19,-518661756.39,397355925.31,1,3115981346.91,-181468131.53,900918942.43,404963275.74,,627539029.88,6076907047.25,10000000.0,2021-12-23 22:57:44,2137000.0,1644970824.79,-171187353.67,586816940.19,2960925700.34,586816940.19,1806865055.45,598882038.38,122304534.79
300142.XSHE,2014q4,2016-04-30,406956301.66,-65933088.3,-250317827.88,155676113.32,1,2755736322.5,96705145.2,165569985.91,707606931.87,,418177013.71,5967716161.15,,2021-12-23 22:57:44,560213409.88,1415408117.78,-329499451.41,719021311.05,3211979838.65,719021311.05,2220714287.27,518791188.45,154156279.97
300142.XSHE,2015q1,2016-04-30,102165707.84,-46196244.15,-32916164.02,168133964.77,1,2671017022.75,-57092702.91,161033497.18,659347142.23,,471948152.76,5825904158.49,20000000.0,2021-12-23 22:57:44,-8236794.59,1276984132.11,-153187011.17,172262540.87,3154887135.74,172262540.87,2078346329.15,504302759.95,25615603.18
300142.XSHE,2015q2,2016-10-22,228609984.23000002,-72169332.1,-195221782.17,173965176.97,1,3106181339.02,-86585454.91000001,203254082.5,628782008.27,,601115596.88,6314875722.77,17104600.0,2022-08-06 17:14:38,-4367870.0600000005,1678667121.23,131771488.78,413747314.68,3208694383.75,413747314.68,2179102258.99,484253356.32,63536648.53
300142.XSHE,2015q3,2016-10-22,399708174.8,-88428510.4,-352595271.41,152091005.07,1,2970944718.35,-135943634.52,197255100.02,584232389.81,,659898569.62,6630280922.49,16613200.0,2021-12-23 22:57:44,-3175370.41,1444081978.41,687969243.38,711254390.47,3659336204.14,711254390.47,2445250794.16,467349754.68,99239836.75
300142.XSHE,2015q4,2017-04-19,574903714.15,-69412675.86,-451160061.53,144593993.83,1,3234104703.96,-924652818.2,248885791.16,-144988367.45,,551208312.91,6257840624.43,23599650.0,2021-12-23 22:57:44,7729836.4,2187429274.87,928946657.21,1006027016.92,3023735920.47,1006027016.92,2366545005.07,769812416.17,147312618.3
300142.XSHE,2016q1,2017-04-19,124827688.49,-109640008.68,-50055190.33,169948067.8,1,3982092738.05,-50926523.46,242093554.12,-187042509.29,,618874156.93,6954902135.06,25235250.0,2021-12-23 22:57:44,945222.78,2638098141.62,741295557.4,210975889.3,2972809397.01,210975889.3,3039832557.93,755447337.49,31377043.59
300142.XSHE,2016q2,2017-10-30,176666801.73000002,-171523788.8,-13797659.57,128003562.76,1,4029078374.24,-189585485.13,234607079.86,-306890222.95,,554649042.06,6863228809.58,,2022-08-06 17:14:38,8195749.170000001,3178954786.27,807185525.99,292993268.65,2834150435.34,292993268.65,2697761882.88,740966060.98,64718294.96000001
300142.XSHE,2016q3,2017-10-30,218876635.61,-171969062.25,-123879600.32,143095050.77,1,3906498780.16,-275315258.55,227519280.8,-378598951.36,,495952347.79,6655719442.08,,2021-12-23 22:57:44,11152106.88,3058037538.19,640605627.67,397616994.15,2749220661.92,397616994.15,2434509662.86,729172302.07,91985627.18
300142.XSHE,2016q4,2019-04-26,280718591.06,-89937061.36,110562932.05,155043459.3,1,2800375964.93,30020405.79,155546421.23,-74529665.9,,219312557.63,6324013491.05,,2021-12-23 22:57:44,74508403.5,1981206774.55,401577876.28,591004603.69,3523637526.12,591004603.69,3032107277.43,691656312.03,120464460.54
300142.XSHE,2017q1,2018-04-24,38056059.6,-52547674.43,174171856.16,158441133.03,1,2457389069.09,-35323516.64,153460379.3,-103828948.6,,235314048.81,5945703078.56,,2021-12-23 22:57:44,-10410233.07,1781848696.98,-323115533.33,86171893.73,3488314009.47,86171893.73,2581043764.76,673069360.03,23089891.92
300142.XSHE,2017q2,2018-10-23,97553600.28999999,-26906968.74,64667178.16,197662620.13,1,2222294609.85,-52238156.589999996,195087907.01,-117545910.81,,277033352.9,5693693979.38,,2022-08-06 17:14:38,-3289553.4299999997,1514065050.79,-656456659.36,256697187.06000003,3471399369.53,256697187.06000003,2196881833.84,879259588.26,46016848.57
300142.XSHE,2017q3,2018-10-23,155153354.19,-11981171.55,15225647.61,217110087.8,1,2248533176.92,-51937524.12,193606643.28,-113843978.13,,316076707.41,5720233178.92,,2021-12-23 22:57:44,-1261045.24,1556747712.96,-693202877.05,435029015.41,3471700002.0,435029015.41,2182640821.55,840827648.89,58307081.93
300142.XSHE,2017q4,2020-03-21,215343679.46,-10129484.73,-14435774.91,210642373.36,1,2318481372.27,-558242764.0,163784295.44,-611667162.17,,297231946.97,5875970896.31,0.0,2021-12-23 22:57:44,19990538.84,1475466519.66,-188995869.41,668264842.11,3557489524.04,668264842.11,2246838382.21,865848210.35,103431270.6
300142.XSHE,2018q1,2019-04-26,25652735.61,-56332353.0,14405596.68,225183297.37,1,1810887636.97,27499528.54,143540306.61,-587908899.76,,310111930.85,6045876689.55,,2021-12-23 22:57:44,20945050.91,989706821.76,186906685.56,117705565.21,4234989052.58,117705565.21,2605535118.04,751268073.79,7181429.37
300142.XSHE,2018q2,2019-10-24,74753981.31,-78657307.58,119167227.04,208918945.57,1,1745529254.27,86377176.17999999,139086718.11,-538506943.62,,399194429.05,6061338103.49,,2022-08-06 17:14:38,28809978.14,925200457.5,113967926.78,374572232.49,4315808849.22,374572232.49,2572364868.08,734552999.61,3176332.52
300142.XSHE,2018q3,2019-10-24,113510031.33,-82556566.51,349506878.3,243627252.39,1,1924679276.17,108726674.85,134634510.48,-520546567.76,,413894552.8,6937660852.39,,2021-12-23 22:57:44,30347988.13,1162194960.76,644100961.5,573368059.38,5012981576.22,573368059.38,3353586772.59,722532629.32,-942059.5
