order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
300458.XSHE,2011q4,2014-06-30,142771382.22,54741893.95,-13453594.67,33323640.84,0,34371251.81,58915067.23,7168722.46,37091821.92,,1327739.58,152038294.22,,2021-12-25 21:55:37,,34371251.81,17500000.0,260995440.17,117667042.41,260995440.17,137909918.17,4610118.23,-12286.71
300458.XSHE,2012q4,2015-04-24,581277548.32,438230506.76,-64663604.14,109782123.52,0,164685312.58,571171463.57,93806260.19,459944992.74,,3298125.33,814524391.05,,2021-12-25 21:55:37,,163485312.58,-39000000.0,1339417803.66,649839078.47,1339417803.66,705048505.09,11376435.32,-941252.89
300458.XSHE,2013q4,2015-04-24,968277533.88,429830991.13,-108140297.35,294322971.94,0,178170224.54,418931602.43,92430748.38,778112241.02,,5841201.92,1151016907.11,,2021-12-25 21:55:37,,173970224.54,-96000000.0,1650099167.83,972846682.57,1650099167.83,1016718631.81,19284155.52,2935551.34
300458.XSHE,2014q1,2015-04-24,,-58410300.0,,,1,,39563900.0,,,,,,,2021-12-25 21:55:37,,,,346624300.0,,346624300.0,,,
300458.XSHE,2014q2,2015-10-23,440445889.85,-3314293.79,-41148346.11,,1,,62796085.35000001,,,,,,,2022-08-06 17:44:30,,,-72290257.31,629325921.46,,629325921.46,,,-7808716.29
300458.XSHE,2014q3,2015-10-23,661657236.83,196872295.5,-53256289.37,,1,,82953927.54,,,,,,,2021-12-25 21:55:37,,,-84031953.95,932044185.13,,932044185.13,,,-8773463.76
300458.XSHE,2014q4,2016-03-17,863945063.2,325246126.64,-90687617.48,215212928.99,1,198125738.46,110337619.86,97020111.45,804449860.88,,2267800.89,1197298532.9,,2021-12-25 21:55:37,-51108.74,181945738.46,-84201877.47,1241963822.0,999172794.44,1241963822.0,1015011053.67,75365598.74,-14786834.04
300458.XSHE,2015q1,2016-04-27,163519224.97,53187942.54,-34565227.28,,1,,37902552.37,,,,,1236429300.0,,2021-12-25 21:55:37,,,-19200000.0,257598616.19,1013079700.0,257598616.19,,,-6267124.69
300458.XSHE,2015q2,2016-10-28,323864204.35,46467587.81,-40562168.41,218010711.18,1,169283838.59,62646204.31,89457531.95,843096065.19,,5835362.93,1636508755.21,,2022-08-06 17:44:30,,151603838.59,412484521.43,518780181.16999996,1467224916.62,518780181.16999996,1451688973.01,78359149.05,-12490724.160000002
300458.XSHE,2015q3,2016-10-28,534935776.82,190622416.95,-62297193.12,197062391.3,1,253516794.29,97819654.37,82686838.07,878269515.25,,2695875.16,1755914393.1,,2021-12-25 21:55:37,,230036794.29,446189303.34,849329836.77,1502397598.81,849329836.77,1577921702.34,80299502.08,-28293051.01
300458.XSHE,2015q4,2017-04-07,757290400.13,272587237.93,-129246254.57,153061884.89,1,252358141.12,127975383.67,75879285.65,898414438.75,,14722641.23,1785057104.6,,2021-12-25 21:55:37,,228878141.12,411970408.29,1209465496.1,1532698963.48,1209465496.1,1549328771.97,80788947.11,-46177690.22
300458.XSHE,2016q1,2017-04-27,126700955.68,-22680932.67,-22015004.31,185849874.09,1,196308048.9,38991421.14,77909812.63,937405859.89,,7059302.55,1767929952.47,,2021-12-25 21:55:37,,172828048.9,,238985721.38,1571621903.57,238985721.38,1531473636.79,128203646.82,719430.54
300458.XSHE,2016q2,2017-10-27,266542048.75,-16061007.8,-200769184.64,192897087.15,1,180512083.89,66104250.14,71767082.08,932518688.89,,15324328.72,1747585445.3,,2022-08-06 17:44:30,,150632083.89,-32000000.0,476948038.84000003,1567073361.41,476948038.84000003,1352940622.53,129288543.47,-13738920.45
300458.XSHE,2016q3,2017-10-27,510797095.68,60186639.19,-145239445.24,233049081.85,1,255362992.86,137127288.88,99018388.55,1004524632.63,,63982579.47,2424312296.0,,2021-12-25 21:55:37,,223045492.86,422451647.84,878904060.7,2168949303.14,878904060.7,2118526521.4,142295549.58,-17942087.95
300458.XSHE,2016q4,2019-03-22,737511148.69,77304871.0,-447061924.29,222648619.03,1,359580318.28,144312283.29,117175129.05,1001814653.53,,108370677.94,2482692550.21,,2021-12-25 21:55:37,1407456.71,327188633.93,419370240.95,1252039237.33,2123112231.93,1252039237.33,2168406607.15,144597776.4,-49439151.59
300458.XSHE,2017q1,2018-04-26,103686498.17,-139558309.3,-45668549.26,329498554.57,1,295637711.82,-9282981.66,104625461.43,994418182.95,,75624691.21,2409662771.32,,2021-12-25 21:55:37,593753.42,264246027.47,,180059497.15,2114025059.5,180059497.15,2073250006.42,143080675.89,-3578211.88
300458.XSHE,2017q2,2018-10-30,259768075.48000002,-195124524.04,-2146699.7,392074783.07,1,231787965.08,-1583807.71,102851030.69,953516228.78,,66822678.38,2303971960.66,,2022-08-06 17:44:30,1822072.88,216901280.73,-68601635.12,448742203.75000006,2072183995.58,448742203.75000006,1944419715.92,140812188.55,6466455.579999998
300458.XSHE,2017q3,2018-10-30,450282563.87,-144993583.78,-109190907.47,339566832.74,1,166084288.62,469521.64,110186578.51,957404208.47,,51038006.49,2240740233.47,,2021-12-25 21:55:37,1902713.88,152410104.27,-71058194.12,763522606.07,2074655944.85,763522606.07,1867002318.52,145122159.97,17904324.65
300458.XSHE,2017q4,2020-04-02,731143263.52,93282899.32,-109731614.54,249327318.48,1,279781568.2,-1741103.48,90618015.13,956849465.81,,59357337.4,2354981273.74,0.0,2021-12-25 21:55:37,10009403.47,257444068.2,-71058194.12,1200950545.97,2075199705.54,1200950545.97,2021487915.99,171891434.07,19933793.4
300458.XSHE,2018q1,2019-04-26,206956949.16,-59687423.22,19353269.54,274405352.9,1,207069432.98,-11924475.53,78740622.56,943951027.44,,61865231.37,2271405457.02,,2021-12-25 21:55:37,1321555.96,186206932.98,-22855464.96,295064270.79,2064336024.04,295064270.79,1957016656.72,166689627.98,25622644.52
300458.XSHE,2018q2,2019-10-29,452027303.68000007,-367278.45,-5505542.93,363745183.48,1,264707355.63,72691746.43999998,65155022.23,1024016633.76,,52885487.38,2404525816.98,,2022-08-06 17:44:30,6566988.9799999995,240544855.64,-31140511.92,666098783.22,2139818461.35,666098783.22,2054381991.55,161412001.64,-21082731.240000002
300458.XSHE,2018q3,2019-10-29,696265039.94,15875343.68,35294043.86,424441638.43,1,300859805.1,140583967.7,71921237.97,1093265466.49,,68566078.7,2507984383.94,,2021-12-25 21:55:37,7866823.43,277186193.97,-31140511.92,1031078743.07,2207124578.84,1031078743.07,2153720753.29,156182595.87,-53017290.89
