order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
688037.XSHG,2016q4,2019-11-26,85396805.58,66871818.31,-2770285.86,97456266.37,0,150974632.43,4928457.22,3861579.05,36405038.19,,32233439.04,297327096.44,0.0,2021-12-23 20:55:32,,122604750.62,-41362979.28,147603129.93,146352464.01,147603129.93,223490619.96,63680649.98,-528414.36
688037.XSHG,2017q4,2020-04-25,110738652.68,42464041.34,-24928460.56,88544264.59,0,141959473.75,26268063.63,4270206.46,57131032.96,,24331591.06,335138488.89,5827893.3,2023-08-17 20:14:12,898195.89,100610069.6,5297306.25,189885024.08,193179015.14,189885024.08,241439785.7,83941122.39,1608884.16
688037.XSHG,2018q2,2019-10-11,,-23418400.0,-26138700.0,,1,,-4274300.0,,,,,,,2021-12-23 20:55:32,,,-3780000.0,49346500.0,,49346500.0,,,
688037.XSHG,2018q3,2019-12-13,50681257.03,-36307384.0,-15698805.51,,1,,3191548.47,,,,,,,2021-12-23 20:55:32,1564520.95,,-3780000.0,95800006.38,,95800006.38,,,-805480.62
688037.XSHG,2018q4,2021-03-20,112368439.89,-28315546.72,7615423.33,143652635.6,1,159825888.44,30477913.09,5114288.74,80781154.74,,53520285.43,379702816.67,22570060.98,2023-08-17 20:14:12,1852265.61,124089754.86,-3780000.0,209990524.25,219876928.23,209990524.25,291634763.53,81310737.78,-743319.58
688037.XSHG,2019q1,2020-04-25,6401359.39,-20519718.35,-2480054.51,158053729.96,1,138614363.98,-9025228.43,4965393.64,-9025228.43,,40790158.41,349466063.78,19061549.37,2021-12-23 20:55:32,37928.49,103955244.26,,10305301.61,210851699.8,10305301.61,260584778.12,79872536.29,44855.62
688037.XSHG,2019q2,2020-10-29,32605607.830000002,-13390333.45,-2936525.52,152752558.91,1,131023869.66,2804986.04,4830595.26,2804986.04,,48253312.37,353705783.93,18433553.07,2022-08-09 19:16:00,45220.270000000004,95841763.8,,67017720.68,222681914.27,67017720.68,267234453.1,78016870.8,-251443.21999999997
688037.XSHG,2019q3,2020-10-29,52074852.71,-822370.33,-39373467.45,158253197.19,1,151882234.84,919227.73,5561071.67,919227.73,,56622832.39,372678390.8,11247845.18,2021-12-23 20:55:32,176156.82,115287619.18,,95710135.36,220796155.96,95710135.36,272153342.62,,-763481.2
688037.XSHG,2019q4,2022-03-10,113791474.91,12234952.89,-261679807.25,163781871.54,1,176219148.63,29275895.55,6151591.12,26348305.99,,53040604.08,931116076.19,14307435.56,2023-08-17 20:14:12,278570.69,142380812.13,518123349.06,213156650.17,754896927.56,213156650.17,831972151.79,74946696.53,-448990.07
688037.XSHG,2020q1,2021-04-27,3784924.97,-25917505.92,-236206579.79,227839673.11,1,203364230.32,-7869353.56,5939764.68,18478952.43,,38770695.42,950391804.32,22257969.44,2021-12-23 20:55:32,1774458.99,170701343.38,,8528919.27,747027574.0,8528919.27,851157715.67,,-623856.36
688037.XSHG,2020q2,2021-08-28,34977083.37,-55579669.34,-127445257.54,288473067.4,1,253566027.12,6217516.28,29812695.04,22065822.27,,52421415.34,1004180470.96,40062847.13,2021-12-23 20:55:32,4175573.79,223790063.6,,62455822.85,750614443.84,62455822.85,869734257.54,95538588.2,-1173240.73
