order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
002028.XSHE,2016-01-04,2015,q4,1,0.0,375,81.7294,-0.0104,1845,9.0281,-0.0104,1632,17.9165,-0.0187,1455,22.3705,-0.0572,1275,31.7987,0.0,119,93.0913,0.0,207,87.6794,0.0,345,78.7916,-0.0336,1158,22.8667,-0.0838,1148,20.7873,0.0043,292,86.484,32.3243,25.2445,0.0,548,69.096,-0.33,1438,13.0672,-0.5,1489,9.4891,0.2461,1160,37.419,34.7631,50.5884,49.1724
002028.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,-0.0104,1853,8.5432,-0.0079,1576,20.6149,-0.0209,1476,21.2073,-0.0599,1293,30.761,0.0,108,93.7096,0.0,199,88.1437,0.0,344,78.7485,-0.0336,1140,23.7617,-0.0838,1143,20.9141,0.0043,295,86.3383,32.7865,25.7193,0.0,545,69.1785,-0.33,1435,13.0382,-0.5,1484,9.5732,0.2461,1203,35.027,34.8013,49.9272,48.5137
002028.XSHE,2016-01-04,2016,q4,1,0.0,484,77.0,0.003,413,80.1637,0.003,550,72.969,-0.0214,1364,28.8622,-0.0732,1554,18.6485,0.0,125,92.7739,0.0,232,86.25,0.0,409,74.954,-0.0457,1196,20.7034,-0.1099,1213,16.3561,0.0127,203,90.512,56.5591,56.147,0.0,551,69.7137,-0.33,1475,13.2431,-0.5,1529,9.5858,0.2461,1184,37.7696,35.0999,56.8163,56.7339
002028.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,0.003,374,82.0241,0.0148,302,85.1358,-0.0214,1354,29.2734,-0.0786,1583,17.0425,0.0,121,92.9783,0.0,224,86.7104,0.0,405,75.0617,-0.0457,1181,21.3333,-0.1099,1208,16.4127,0.0129,215,89.9294,60.0362,60.4204,0.0,548,69.779,-0.33,1471,13.2231,-0.5,1521,9.7387,0.2461,1228,35.353,35.1486,56.6217,56.6985
002028.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,0.0,433,76.9231,0.0,638,64.8455,-0.041,1357,19.8108,-0.1,1385,15.5067,0.0,123,92.561,0.0,230,85.7143,0.0,402,74.1624,-0.1802,1350,5.1336,-0.3054,1310,3.252,0.0004,610,68.5759,50.8453,50.5154,0.0,537,68.3589,-0.33,1383,12.9723,-0.5,1427,9.2875,0.2461,1114,36.7614,34.39,48.6483,48.5823
002028.XSHE,2016-01-04,2017,q4,3,0.0,295,84.4855,0.0,397,78.7895,0.0,624,65.4465,-0.041,1342,20.1786,-0.1,1377,15.6346,0.0,116,92.9577,0.0,222,86.1789,0.0,401,74.0765,-0.1802,1338,5.3786,-0.3054,1300,3.4918,0.0001,637,67.0295,51.6493,51.4574,0.0,534,68.4429,-0.33,1379,13.0051,-0.5,1420,9.5026,0.2461,1156,34.3003,34.4797,47.6247,47.5864
002028.XSHE,2016-01-05,2015,q4,1,-0.0035,1836,10.7056,-0.0035,1712,15.9627,-0.0139,1681,15.4079,-0.0222,1499,20.1918,-0.0605,1300,30.4604,0.0,104,94.0186,0.0,193,88.585,0.0,351,78.4084,-0.0336,1177,21.8605,-0.0838,1144,21.009,-0.0017,1298,37.5842,26.5465,17.9891,0.0,552,68.8701,-0.33,1435,13.6145,-0.5,1489,9.6539,0.2349,1283,31.0382,34.9246,32.8809,31.1695
002028.XSHE,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,-0.0079,1572,20.7766,-0.0209,1483,20.96,-0.0599,1295,30.6538,0.0,106,93.8776,0.0,196,88.3513,0.0,348,78.4873,-0.0336,1147,23.2932,-0.0838,1146,20.7612,0.0026,370,82.2169,43.7465,39.4447,0.0,549,68.9518,-0.33,1433,13.3172,-0.5,1484,9.6833,0.2349,1295,30.1673,34.8443,49.4334,48.5731
002028.XSHE,2016-01-05,2016,q4,1,-0.0119,1974,6.4929,-0.0119,1868,10.5414,-0.009,1503,26.0463,-0.033,1517,21.1238,-0.0842,1617,15.3927,0.0,111,93.6416,0.0,218,87.1598,0.0,415,74.57,-0.0457,1218,19.5106,-0.1099,1213,16.2983,-0.0012,1121,47.4672,26.4055,18.4479,0.0,555,69.527,-0.33,1473,13.7668,-0.5,1530,9.7403,0.2349,1313,31.3089,35.2656,35.9671,34.3755
002028.XSHE,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,0.0148,318,84.3457,-0.0214,1361,29.0188,-0.0786,1584,17.0335,0.0,112,93.5577,0.0,223,86.8014,0.0,416,74.3669,-0.0457,1184,21.1333,-0.1099,1209,16.4014,0.0124,223,89.5677,58.2663,58.2198,0.0,552,69.6084,-0.33,1470,13.4865,-0.5,1524,9.7749,0.2349,1325,30.4622,35.1929,54.7008,54.6915
