order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
002028.XSHE,2011-04-19,2011,q1,2502,,2011-04-19发布的业绩预告同比增速低于一致预期2011同比增速,,,,,,,,2011-04-19,performance_forecast,25000000.0000,19000000.0000,,,-0.8295,,,,,,,,,,,2011-04-18,382116066.6667,,-0.3107,,-0.5188,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-04-19,2011,q1,2504,,2011-04-19发布的业绩预告同比增速低于2011一致预期同比增速,,,,,,,,2011-04-19,performance_forecast,25000000.0000,19000000.0000,,,,,-0.8295,,,,,,,,,2011-04-18,,101047357.8104,,-0.3107,-0.5188,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-04-21,2011,q1,2405,,2011-04-21发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2011-04-21,financial_reports,,,,22173124.0800,,,,-0.8487,,,,,,,,2011-04-20,,101047357.8104,,,-0.7806,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-04-21,2011,q1,2501,,2011-04-21发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-04-21,financial_reports,,,22173124.0800,,,-0.8487,,,,,,,,,,2011-04-20,382116066.6667,,-0.3107,,-0.5380,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-04-21,2011,q1,2503,,2011-04-21发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-04-21,financial_reports,,,,22173124.0800,,,,-0.8487,,,,,,,,2011-04-20,,101047357.8104,,-0.3107,-0.5380,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-07-28,2011,q2,2502,,2011-07-28发布的业绩快报同比增速低于一致预期2011同比增速,,,,,,,,2011-07-28,current_performance,,,64190146.0000,,,-0.7183,,,,,,,,,,2011-07-27,337381120.0000,,-0.3914,,-0.3269,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-07-28,2011,q2,2504,,2011-07-28发布的业绩快报同比增速低于2011一致预期同比增速,,,,,,,,2011-07-28,current_performance,,,,64190146.0000,,,,-0.4831,,,,,,,,2011-07-27,,62828518.0893,,-0.2270,-0.2561,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-08-30,2011,q2,2405,,2011-08-30发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2011-08-30,financial_reports,,,,42017022.3600,,,,-0.4831,,,,,,,,2011-08-29,,58813345.0057,,,-0.2856,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-08-30,2011,q2,2501,,2011-08-30发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-08-30,financial_reports,,,64190146.4400,,,-0.7183,,,,,,,,,,2011-08-29,317244800.0000,,-0.4277,,-0.2906,2021-04-12 11:01:49,2021-04-12 11:01:49
002028.XSHE,2011-08-30,2011,q2,2503,,2011-08-30发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-08-30,financial_reports,,,,42017022.3600,,,,-0.4831,,,,,,,,2011-08-29,,58813345.0057,,-0.2764,-0.2067,2021-04-12 11:01:49,2021-04-12 11:01:49
