date,order_book_id,size,non_linear_size,momentum,liquidity,book_to_price,leverage,growth,earnings_yield,beta,residual_volatility,comovement,银行,计算机,环保,商贸零售,电力设备,建筑装饰,建筑材料,农林牧渔,电子,交通运输,汽车,纺织服饰,医药生物,房地产,通信,公用事业,综合,机械设备,石油石化,有色金属,传媒,家用电器,基础化工,非银金融,社会服务,轻工制造,国防军工,美容护理,煤炭,食品饮料,钢铁
2005-01-06,002028.XSHE,-1.5056241639159917,0.4941556216710001,-0.6823249490643757,1.9502777153278161,-1.1030214030493897,-1.6653607361271276,-0.2800022454516279,-0.3314559897009052,0.24654786716796573,0.5323349257975287,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-07,002028.XSHE,-1.547956126146239,0.4539693213841821,-0.7151204883542599,1.9425996241177006,-1.0792111393402566,-1.6637585320079238,-0.2753448832408008,-0.2754151191698166,0.2493220202882142,0.5192922515177846,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-10,002028.XSHE,-1.5161125067727301,0.4865551895972649,-0.7467837629892076,1.9027178087735597,-1.106651931700948,-1.6684835996271146,-0.2725372658951322,-0.28588615511416826,0.08875274133852495,0.5720385404372827,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-11,002028.XSHE,-1.5426332764187354,0.4618151589745592,-0.7630537491374682,1.8317764066426323,-1.090755511598747,-1.6675046632132116,-0.2739559086470923,-0.2708804900472911,0.0984057304090718,0.5541660918367003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-12,002028.XSHE,-1.55250173951811,0.4523651367232477,-0.7694735576351921,1.778379392679178,-1.085636905158957,-1.6683448320857674,-0.27416216696042767,-0.26548181907690926,0.12005840016135433,0.5424508078475958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-13,002028.XSHE,-1.542618050925129,0.45609760976696945,-0.8025465860014367,1.740864032324664,-1.0898374539163418,-1.6687650551930757,-0.27425528245283853,-0.2627265575200936,0.11505854119784292,0.5209402605216665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-14,002028.XSHE,-1.5616975988919468,0.4440062100987284,-0.8267395941606484,1.702343585144064,-1.073410059506933,-1.6696746357019727,-0.2988137619177134,-0.24796622519141667,0.2561236979833296,0.46903407973888,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-17,002028.XSHE,-1.554810734028815,0.4508989420955088,-0.8262450774362884,1.6932197804464768,-1.0721652957744243,-1.667484888758782,-0.2960193789651788,-0.2507412935613597,0.3298010615699526,0.4763102744308945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-18,002028.XSHE,-1.5818673172747624,0.4194159067063636,-0.8142616239575651,1.6659125299604538,-1.0587491989327393,-1.6689649357889307,-0.3604350539706313,-0.23052516514283353,0.40687965642454843,0.4169218656298198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-19,002028.XSHE,-1.624794001490902,0.3669529196959999,-0.8110586733739915,1.6502197008015624,-1.0323479754360705,-1.6691988594748566,-0.35438887122909013,-0.1948820807765289,0.4145241646937816,0.4598106428266372,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-20,002028.XSHE,-1.660334645388951,0.3214477036330465,-0.7923670330662892,1.6413698860202057,-0.9963021600107388,-1.667559122962119,-0.35237490840424346,-0.1663003858899461,0.4667896467030447,0.4471541653933365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-21,002028.XSHE,-1.634149148392055,0.36019528279649515,-0.8065316521774335,1.6224036791202698,-1.017584640145555,-1.6743588693195404,-0.350635850788053,-0.19164758243091223,0.1309785300040936,0.5448229776504525,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-24,002028.XSHE,-1.642719464133998,0.3456997403678513,-0.7944136977418507,1.5847536808313862,-1.0112735731032128,-1.6738679317254737,-0.3502929970794508,-0.18298409807999289,0.1882476178546999,0.5217019798159204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-25,002028.XSHE,-1.6999227176436549,0.2742630826522428,-0.8147884892078854,1.5419592528837405,-0.9542049984362856,-1.6735444868557605,-0.35166733326379773,-0.12098434999882467,0.21762714221839563,0.5160054302889189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-26,002028.XSHE,-1.696645948444525,0.2792633293148253,-0.816022047496383,1.499755822123627,-0.9546001936441483,-1.6755926909486651,-0.3515927498017828,-0.12516497990272102,0.26768136856179625,0.502549948109632,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-27,002028.XSHE,-1.6745371554768698,0.31028612327686594,-0.7939614927647916,1.490041666491219,-0.9722511647427501,-1.6762117899999065,-0.35423458250259166,-0.1456464745994053,0.3377103339237553,0.4620783310968561,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-28,002028.XSHE,-1.7199419250438148,0.2538931410581789,-0.8277686926897065,1.4989900267594842,-0.9063858518487153,-1.6718940160246107,-0.3586152517528621,-0.10844844348341602,0.45063475610979364,0.40533834428879756,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-31,002028.XSHE,-1.704870415197058,0.29265148934581875,-0.8481824549129382,1.4985369626720162,-0.8937126540505667,-1.6724115122710186,-0.3619505292989896,-0.11756457819696235,0.6525552745444383,0.3267402630932591,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,002028.XSHE,-1.721795567316245,0.2768140089123263,-0.8434305080010915,1.46721039193824,-0.866101511706105,-1.6757623155690293,-0.3626468216201975,-0.1123830983451679,0.6656805055355903,0.3106875835714368,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-02,002028.XSHE,-1.7147422481034285,0.28085091819653424,-0.8139569240288456,1.395640377844905,-0.8739275248252621,-1.6748171116127857,-0.36350378358784635,-0.11604416711093958,0.5893477968477137,0.2864467038581982,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-03,002028.XSHE,-1.7430416923028749,0.2448421214763039,-0.7986297187669447,1.3443927511384721,-0.8402201545971175,-1.673607630592762,-0.35679631465981493,-0.09931521643665236,0.6171864698494776,0.27632597957629595,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-04,002028.XSHE,-1.7406937432586311,0.2520048395555033,-0.7960079888776679,1.3093291219388936,-0.8365403587305067,-1.6756727496952109,-0.34086345592294726,-0.11014730954265486,0.5475863529508755,0.31641349223167214,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-16,002028.XSHE,-1.7359270326414193,0.25597041271352705,-0.8006090268105885,1.2558608237132496,-0.8516269785825825,-1.6785595806633464,-0.3429666776304082,-0.1337310250668614,0.5641617258222914,0.2863270734872716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-17,002028.XSHE,-1.7253585325020377,0.2649871902831262,-0.8011781871032658,1.2081165551591087,-0.870620339466843,-1.6802357000355836,-0.3386458721205335,-0.1386998966237375,0.5550086998220547,0.27507430262318555,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
