order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000825.XSHE,2012-01-01,银河证券,,,2,1,2012-01-05 10:55:42,2012-01-05 10:55:42,2.0,,,,
000825.XSHE,2012-01-04,华泰联合,,,2,1,2012-01-04 17:51:09,2012-01-04 17:51:09,2.0,,,,
000825.XSHE,2012-01-05,长江证券,,,2,1,2012-01-05 17:42:57,2012-01-05 17:42:57,2.0,,,,
000825.XSHE,2012-01-06,广发证券,,,3,1,2012-01-10 11:58:03,2012-01-10 11:58:03,3.0,,,,
000825.XSHE,2012-01-07,银河证券,,,2,1,2012-01-10 16:23:36,2012-01-10 16:23:36,2.0,,,,
000825.XSHE,2012-01-09,招商证券,,,1,1,2012-01-10 16:23:36,2012-01-10 16:23:36,1.0,,,,
000825.XSHE,2012-01-09,华泰联合,,,2,1,2012-01-09 15:10:37,2012-01-09 15:10:37,2.0,,,,
000825.XSHE,2012-01-11,国信证券,,,2,1,2012-01-12 10:57:16,2012-01-12 10:57:16,2.0,,,,
000825.XSHE,2012-01-15,广发证券,,,3,1,2012-01-16 20:40:02,2012-01-16 20:40:02,3.0,,,,
000825.XSHE,2012-01-15,银河证券,,,2,1,2012-01-17 15:36:49,2012-01-17 15:36:49,2.0,,,,
000825.XSHE,2012-01-16,招商证券,,,1,1,2012-01-18 17:59:02,2012-01-18 17:59:02,1.0,,,,
000825.XSHE,2012-01-16,华泰联合,,,2,1,2012-01-16 13:35:20,2012-01-16 13:35:20,2.0,,,,
000825.XSHE,2012-01-19,招商证券,,,1,1,2012-01-29 17:33:58,2012-01-29 17:33:58,1.0,,,,
000825.XSHE,2012-01-20,广发证券,,,3,1,2012-01-30 20:36:54,2012-01-30 20:36:54,3.0,,,,
000825.XSHE,2012-01-28,银河证券,,,2,1,2012-01-31 10:38:32,2012-01-31 10:38:32,2.0,,,,
000825.XSHE,2012-01-30,海通证券,4.1000,M06,2,1,2012-01-31 12:01:55,2012-01-31 12:01:55,2.0,4.1,,,
000825.XSHE,2012-01-31,招商证券,,,1,1,2012-02-01 20:39:06,2012-02-01 20:39:06,1.0,,,,
000825.XSHE,2012-02-03,广发证券,,,2,1,2012-02-06 15:15:07,2012-02-06 15:15:07,2.0,,,,
000825.XSHE,2012-02-04,银河证券,,,2,1,2012-02-08 16:58:10,2012-02-08 16:58:10,2.0,,,,
000825.XSHE,2012-02-06,中信证券,,,2,1,2012-02-07 20:49:52,2012-02-07 20:49:52,2.0,,,,
000825.XSHE,2012-02-06,长江证券,,,2,1,2012-02-07 20:49:52,2012-02-07 20:49:52,2.0,,,,
000825.XSHE,2012-02-06,华泰联合,,,2,1,2012-02-06 16:09:57,2012-02-06 16:09:57,2.0,,,,
000825.XSHE,2012-02-08,华泰联合,,,2,1,2012-02-09 10:58:02,2012-02-09 10:58:02,2.0,,,,
000825.XSHE,2012-02-10,广发证券,,,2,1,2012-02-13 14:19:49,2012-02-13 14:19:49,2.0,,,,
000825.XSHE,2012-02-11,银河证券,,,2,1,2012-02-14 20:40:40,2012-02-14 20:40:40,2.0,,,,
000825.XSHE,2012-02-12,招商证券,,,1,1,2012-02-13 16:37:32,2012-02-13 16:37:32,1.0,,,,
000825.XSHE,2012-02-13,中信证券,,,2,1,2012-02-13 20:48:42,2012-02-13 20:48:42,2.0,,,,
000825.XSHE,2012-02-13,华泰联合,,,2,1,2012-02-13 16:37:32,2012-02-13 16:37:32,2.0,,,,
000825.XSHE,2012-02-18,银河证券,,,2,1,2012-02-21 20:46:01,2012-02-21 20:46:01,2.0,,,,
000825.XSHE,2012-02-20,中银国际证券,4.6000,M06,2,1,2012-02-21 15:25:59,2012-02-21 15:25:59,2.0,4.6,,,
000825.XSHE,2012-02-20,招商证券,,,1,1,2012-02-20 20:43:32,2012-02-20 20:43:32,1.0,,,,
000825.XSHE,2012-02-24,SBI E2-Capital,,,2,1,2012-02-24 20:37:04,2012-02-24 20:37:04,2.0,,,,
000825.XSHE,2012-02-25,广发证券,,,2,1,2012-02-27 11:38:07,2012-02-27 11:38:07,2.0,,,,
000825.XSHE,2012-02-26,银河证券,,,2,1,2012-02-28 21:01:40,2012-02-28 21:01:40,2.0,,,,
000825.XSHE,2012-02-27,中信证券,,,2,1,2012-02-29 12:57:04,2012-02-29 12:57:04,2.0,,,,
000825.XSHE,2012-02-28,招商证券,,,1,1,2012-02-29 20:52:07,2012-02-29 20:52:07,1.0,,,,
000825.XSHE,2012-03-01,国都证券,,,2,1,2012-03-05 11:14:02,2012-03-05 11:14:02,2.0,,,,
000825.XSHE,2012-03-02,长江证券,,,2,1,2012-03-05 17:53:34,2012-03-05 17:53:34,2.0,,,,
000825.XSHE,2012-03-02,广发证券,,,2,1,2012-03-05 17:53:34,2012-03-05 17:53:34,2.0,,,,
000825.XSHE,2012-03-03,银河证券,,,2,1,2012-03-07 20:31:12,2012-03-07 20:31:12,2.0,,,,
000825.XSHE,2012-03-05,招商证券,,,1,1,2012-03-06 20:31:40,2012-03-06 20:31:40,1.0,,,,
000825.XSHE,2012-03-09,国泰海通证券,5.0000,M06,2,1,2012-03-09 20:30:08,2012-03-09 20:30:08,2.0,5.0,,,
000825.XSHE,2012-03-09,广发证券,,,2,1,2012-03-12 11:36:49,2012-03-12 11:36:49,2.0,,,,
000825.XSHE,2012-03-10,银河证券,,,2,1,2012-03-14 11:14:43,2012-03-14 11:14:43,2.0,,,,
000825.XSHE,2012-03-16,广发证券,,,2,1,2012-03-19 12:16:27,2012-03-19 12:16:27,2.0,,,,
000825.XSHE,2012-03-17,银河证券,,,2,1,2012-03-21 20:33:58,2012-03-21 20:33:58,2.0,,,,
000825.XSHE,2012-03-19,中信证券,,,2,1,2012-03-21 15:26:52,2012-03-21 15:26:52,2.0,,,,
000825.XSHE,2012-03-20,国金证券,,,2,1,2012-03-21 15:26:52,2012-03-21 15:26:52,2.0,,,,
000825.XSHE,2012-03-21,招商证券,,,1,1,2012-03-21 20:33:58,2012-03-21 20:33:58,1.0,,,,
000825.XSHE,2012-03-23,广发证券,,,2,1,2012-03-27 15:05:27,2012-03-27 15:05:27,2.0,,,,
000825.XSHE,2012-03-24,银河证券,,,2,1,2012-03-27 16:14:58,2012-03-27 16:14:58,2.0,,,,
000825.XSHE,2012-03-26,中信证券,,,2,1,2012-03-28 15:26:56,2012-03-28 15:26:56,2.0,,,,
000825.XSHE,2012-03-29,招商证券,,,1,1,2012-04-05 09:51:16,2012-04-05 09:51:16,1.0,,,,
000825.XSHE,2012-04-06,银河证券,,,2,1,2012-04-11 15:55:45,2012-04-11 15:55:45,2.0,,,,
000825.XSHE,2012-04-06,广发证券,,,2,1,2012-04-10 15:50:09,2012-04-10 15:50:09,2.0,,,,
000825.XSHE,2012-04-09,中信证券,,,2,1,2012-04-09 17:12:34,2012-04-09 17:12:34,2.0,,,,
000825.XSHE,2012-04-13,长江证券,,,2,1,2012-04-13 20:30:32,2012-04-13 20:30:32,2.0,,,,
000825.XSHE,2012-04-13,广发证券,,,2,1,2012-04-16 20:31:13,2012-04-16 20:31:13,2.0,,,,
000825.XSHE,2012-04-16,银河证券,,,2,1,2012-04-19 10:12:16,2012-04-19 10:12:16,2.0,,,,
000825.XSHE,2012-04-20,广发证券,,,2,1,2012-04-24 10:52:51,2012-04-24 10:52:51,2.0,,,,
000825.XSHE,2012-04-21,银河证券,,,2,1,2012-05-03 16:32:18,2012-05-03 16:32:18,2.0,,,,
000825.XSHE,2012-04-23,中信证券,,,2,1,2012-04-25 17:35:09,2012-04-25 17:35:09,2.0,,,,
000825.XSHE,2012-04-26,中泰证券,,,2,1,2012-04-27 14:26:09,2012-04-27 14:26:09,2.0,,,,
000825.XSHE,2012-04-26,广发证券,4.6000,M06,2,1,2012-05-03 20:59:15,2012-05-03 20:59:15,2.0,4.6,,,
000825.XSHE,2012-04-26,华泰联合,,,2,1,2012-05-02 12:17:36,2012-05-02 12:17:36,2.0,,,,
000825.XSHE,2012-04-27,长江证券,,,2,1,2012-05-02 12:17:36,2012-05-02 12:17:36,2.0,,,,
000825.XSHE,2012-04-27,广发证券,,,2,1,2012-05-04 15:49:06,2012-05-04 15:49:06,2.0,,,,
000825.XSHE,2012-04-27,海通证券,4.2000,M06,2,1,2012-05-02 16:52:43,2012-05-02 16:52:43,2.0,4.2,,,
000825.XSHE,2012-04-27,方正证券,,,2,1,2012-04-27 17:53:30,2012-04-27 17:53:30,2.0,,,,
000825.XSHE,2012-04-27,中银国际证券,4.5000,M06,2,1,2012-04-27 17:53:30,2012-04-27 17:53:30,2.0,4.5,,,
000825.XSHE,2012-04-27,世纪证券,,,2,1,2012-05-02 12:17:36,2012-05-02 12:17:36,2.0,,,,
000825.XSHE,2012-05-01,银河证券,,,2,1,2012-05-04 11:13:59,2012-05-04 11:13:59,2.0,,,,
000825.XSHE,2012-05-03,群益证券,4.5000,M06,2,1,2012-05-03 20:59:15,2012-05-03 20:59:15,2.0,4.5,,,
000825.XSHE,2012-05-04,广发证券,,,2,1,2012-05-07 17:10:15,2012-05-07 17:10:15,2.0,,,,
